as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,87.59,,86.34,,85.84,,83.85,,0,False,False,False,,
20260508,87.18,-0.4099999999999966,86.09,-0.25,85.36,-0.480000000000004,83.75,-0.09999999999999432,0,False,False,False,,
20260515,86.75,-0.4300000000000068,85.99,-0.10000000000000853,85.01,-0.3499999999999943,83.7,-0.04999999999999716,0,False,False,False,,
20260522,86.64,-0.10999999999999943,85.88,-0.10999999999999943,84.67,-0.3400000000000034,83.68,-0.01999999999999602,0,False,False,False,,
20260529,86.49,-0.15000000000000568,85.33,-0.5499999999999972,84.86,0.18999999999999773,83.26,-0.4200000000000017,1,False,True,False,,
