as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,41.42,,35.59,,25.76,,20.64,,0,False,False,False,,
20260508,41.42,0.0,35.59,0.0,25.76,0.0,20.64,0.0,0,False,False,False,,
20260515,41.42,0.0,35.59,0.0,25.76,0.0,20.64,0.0,0,False,False,False,,
20260522,41.42,0.0,35.59,0.0,25.76,0.0,20.64,0.0,0,False,False,False,,
20260529,41.43,0.00999999999999801,35.6,0.00999999999999801,25.76,0.0,20.64,0.0,1,False,False,False,,
