as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,67.63,,65.25,,56.4,,54.65,,0,False,False,False,,
20260508,67.57,-0.060000000000002274,65.25,0.0,56.39,-0.00999999999999801,54.64,-0.00999999999999801,0,False,False,False,,
20260515,70.34,2.7700000000000102,68.1,2.8499999999999943,60.57,4.18,57.01,2.3699999999999974,1,True,True,True,,
20260522,70.22,-0.12000000000000455,70.22,2.1200000000000045,62.73,2.1599999999999966,59.17,2.1600000000000037,2,False,True,False,,
20260529,74.44,4.219999999999999,69.24,-0.980000000000004,61.89,-0.8399999999999963,58.33,-0.8400000000000034,3,False,False,False,,
20260605,75.68,1.240000000000009,70.34,1.1000000000000085,61.24,-0.6499999999999986,57.68,-0.6499999999999986,4,False,False,False,,
