# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260306,79.2,0.060000000000002274,77.42,0.07000000000000739,75.93,0.07000000000000739,74.7,0.46000000000000796,9,True,True,True,,

TDCC_WINDOW_ROW_002=20260313,79.27,0.06999999999999318,77.49,0.06999999999999318,76.0,0.06999999999999318,74.77,0.06999999999999318,10,True,True,True,,

TDCC_WINDOW_ROW_003=20260320,79.3,0.030000000000001137,77.52,0.030000000000001137,76.03,0.030000000000001137,74.8,0.030000000000001137,11,True,True,True,,

TDCC_WINDOW_ROW_004=20260327,79.32,0.01999999999999602,77.53,0.010000000000005116,76.04,0.010000000000005116,74.81,0.010000000000005116,12,True,True,True,,

TDCC_WINDOW_ROW_005=20260402,79.33,0.010000000000005116,77.54,0.010000000000005116,76.05,0.009999999999990905,74.82,0.009999999999990905,13,True,True,True,,

TDCC_WINDOW_ROW_006=20260410,79.16,-0.1700000000000017,77.56,0.01999999999999602,76.07,0.01999999999999602,74.84,0.020000000000010232,14,False,True,False,,

TDCC_WINDOW_ROW_007=20260417,79.14,-0.01999999999999602,77.27,-0.29000000000000625,76.09,0.020000000000010232,74.86,0.01999999999999602,15,False,True,False,,

TDCC_WINDOW_ROW_008=20260424,79.22,0.0799999999999983,77.34,0.07000000000000739,76.16,0.06999999999999318,74.93,0.07000000000000739,16,True,True,True,,

TDCC_WINDOW_ROW_009=20260430,79.23,0.010000000000005116,77.1,-0.2400000000000091,76.19,0.030000000000001137,74.96,0.029999999999986926,17,False,True,False,,

TDCC_WINDOW_ROW_010=20260508,79.26,0.030000000000001137,77.14,0.04000000000000625,75.87,-0.3199999999999932,75.45,0.4900000000000091,18,False,True,False,,

TDCC_WINDOW_ROW_011=20260515,79.45,0.18999999999999773,77.16,0.01999999999999602,75.89,0.01999999999999602,75.47,0.01999999999999602,19,True,True,True,,

TDCC_WINDOW_ROW_012=20260522,79.87,0.4200000000000017,77.18,0.020000000000010232,75.91,0.01999999999999602,75.49,0.01999999999999602,20,True,True,True,,
