date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,1802,台玻,listed,15.05,15.05,15.05,15.05,2129061.0,32042295.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250408,1802,台玻,listed,13.6,14.4,13.55,13.55,24168113.0,330006635.0,,data/daily_price/20250408.csv,,,,,,-9.9668,,,,,,,,,,,,,,,,,,,,,
20250409,1802,台玻,listed,13.35,13.35,12.2,12.2,23042602.0,288302099.0,,data/daily_price/20250409.csv,,,,,,-9.9631,,,,,,,,,,,,,,,,,,,,,
20250410,1802,台玻,listed,13.4,13.4,13.2,13.4,4425193.0,59226871.0,,data/daily_price/20250410.csv,,,,,,9.8361,,,,,,,,,,,,,,,,,,,,,
20250411,1802,台玻,TWSE,13.05,13.7,12.95,13.7,10815790.0,145854864.0,TWSE_RWD_JSON_MI_INDEX,data/daily_price/daily_price_20250411.csv,13.58,13.58,13.58,13.58,14.5156,2.2388,,,,,12916151.8,0.8374,15.05,15.05,15.05,12.2,12.2,12.2,0.8837,0.8837,0.8837,-5.6189,-8.9701,-8.9701,-8.9701,12.2951,12.2951
20250414,1802,台玻,listed,13.85,14.25,13.85,14.05,8815002.0,123637947.0,,data/daily_price/20250414.csv,13.38,13.6583,13.6583,13.6583,14.4768,2.5547,-6.6445,,,,12232626.8333,0.7206,15.05,15.05,15.05,12.2,12.2,12.2,2.8676,2.8676,2.8676,-2.9482,-6.6445,-6.6445,-6.6445,15.1639,15.1639
20250415,1802,台玻,listed,14.25,14.55,14.05,14.3,8197369.0,117728272.0,,data/daily_price/20250415.csv,13.53,13.75,13.75,13.75,14.4621,1.7794,5.5351,,,,11656161.4286,0.7033,15.05,15.05,15.05,12.2,12.2,12.2,4.0,4.0,4.0,-1.1207,-4.9834,-4.9834,-4.9834,17.2131,17.2131
20250416,1802,台玻,listed,14.3,14.45,13.85,13.9,10072532.0,141429008.0,,data/daily_price/20250416.csv,13.87,13.7688,13.7688,13.7688,14.4152,-2.7972,13.9344,,,,11458207.75,0.8791,15.05,15.05,15.05,12.2,12.2,12.2,0.9532,0.9532,0.9532,-3.5742,-7.6412,-7.6412,-7.6412,13.9344,13.9344
20250417,1802,台玻,listed,13.7,14.1,13.55,14.0,5711889.0,78993788.0,,data/daily_price/20250417.csv,13.99,13.7944,13.7944,13.7944,14.3806,0.7194,4.4776,,,,10819727.8889,0.5279,15.05,15.05,15.05,12.2,12.2,12.2,1.4901,1.4901,1.4901,-2.6468,-6.9767,-6.9767,-6.9767,14.7541,14.7541
20250418,1802,台玻,listed,14.05,14.25,13.9,14.2,4488251.0,63301119.0,,data/daily_price/20250418.csv,14.09,13.835,13.835,13.835,14.3656,1.4286,3.6496,,,,10186580.2,0.4406,15.05,15.05,15.05,12.2,12.2,12.2,2.6382,2.6382,2.6382,-1.1526,-5.6478,-5.6478,-5.6478,16.3934,16.3934
