date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,6967,汎瑋材料,otc,71.7,71.9,71.0,71.2,80862.0,5782614.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250411,6967,汎瑋材料,TPEx,39.75,43.35,39.75,43.0,22000.0,898450.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250411.csv,,,,,,-39.6067,,,,,,,,,,,,,,,,,,,,,
20250521,6967,汎瑋材料,TPEx,52.3,53.5,51.8,53.5,27000.0,1419900.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250521.csv,,,,,,24.4186,,,,,,,,,,,,,,,,,,,,,
20250901,6967,汎瑋材料,otc,57.3,58.5,57.0,57.0,81000.0,4666200.0,,data/daily_price/20250901.csv,,,,,,6.5421,,,,,,,,,,,,,,,,,,,,,
20250902,6967,汎瑋材料,otc,56.4,57.5,56.4,57.4,17000.0,970500.0,,data/daily_price/20250902.csv,56.42,56.42,56.42,56.42,65.9158,0.7018,,,,,45572.4,0.373,71.9,71.9,71.9,39.75,39.75,39.75,1.737,1.737,1.737,-12.9192,-20.1669,-20.1669,-20.1669,44.4025,44.4025
20250903,6967,汎瑋材料,otc,57.6,57.7,57.4,57.4,15000.0,862600.0,,data/daily_price/20250903.csv,53.66,56.5833,56.5833,56.5833,65.2061,0.0,-19.382,,,,40477.0,0.3706,71.9,71.9,71.9,39.75,39.75,39.75,1.4433,1.4433,1.4433,-11.9715,-20.1669,-20.1669,-20.1669,44.4025,44.4025
20250904,6967,汎瑋材料,otc,57.8,58.5,57.8,58.0,42000.0,2444600.0,,data/daily_price/20250904.csv,56.66,56.7857,56.7857,56.7857,64.6056,1.0453,34.8837,,,,40694.5714,1.0321,71.9,71.9,71.9,39.75,39.75,39.75,2.1384,2.1384,2.1384,-10.2245,-19.3324,-19.3324,-19.3324,45.9119,45.9119
20250905,6967,汎瑋材料,otc,58.0,58.0,57.3,58.0,19000.0,1098200.0,,data/daily_price/20250905.csv,57.56,56.9375,56.9375,56.9375,64.0551,0.0,8.4112,,,,37982.75,0.5002,71.9,71.9,71.9,39.75,39.75,39.75,1.8661,1.8661,1.8661,-9.453,-19.3324,-19.3324,-19.3324,45.9119,45.9119
20250908,6967,汎瑋材料,TPEx,61.0,61.0,58.0,58.8,118000.0,7089400.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250908.csv,57.92,57.1444,57.1444,57.1444,63.6172,1.3793,3.1579,,,,46873.5556,2.5174,71.9,71.9,71.9,39.75,39.75,39.75,2.8971,2.8971,2.8971,-7.5722,-18.2197,-18.2197,-18.2197,47.9245,47.9245
20250909,6967,汎瑋材料,otc,58.8,59.0,58.6,58.6,48000.0,2821900.0,,data/daily_price/20250909.csv,58.16,57.29,57.29,57.29,63.1991,-0.3401,2.0906,,,,46986.2,1.0216,71.9,71.9,71.9,39.75,39.75,39.75,2.2866,2.2866,2.2866,-7.2772,-18.4979,-18.4979,-18.4979,47.4214,47.4214
20250910,6967,汎瑋材料,otc,59.2,64.4,59.2,64.4,198000.0,12599000.0,,data/daily_price/20250910.csv,59.56,57.9364,57.9364,57.9364,63.2992,9.8976,12.1951,,,,60714.7273,3.2612,71.9,71.9,71.9,39.75,39.75,39.75,11.1564,11.1564,11.1564,1.7391,-10.4312,-10.4312,-10.4312,62.0126,62.0126
20250911,6967,汎瑋材料,otc,68.0,70.0,64.4,67.7,450000.0,30208500.0,,data/daily_price/20250911.csv,61.5,58.75,58.75,58.75,63.6659,5.1242,16.7241,,,,93155.1667,4.8306,71.9,71.9,71.9,39.75,39.75,39.75,15.234,15.234,15.234,6.3363,-5.8414,-5.8414,-5.8414,70.3145,70.3145
20250912,6967,汎瑋材料,TPEx,66.1,69.0,65.8,67.0,173000.0,11594700.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250912.csv,63.3,59.3846,59.3846,59.3846,63.9438,-1.034,15.5172,,,,99297.0769,1.7422,71.9,71.9,71.9,39.75,39.75,39.75,12.8238,12.8238,12.8238,4.7796,-6.815,-6.815,-6.815,68.5535,68.5535
20250916,6967,汎瑋材料,TPEx,67.6,67.6,64.0,64.2,74000.0,4852300.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250916.csv,64.38,59.7286,59.7286,59.7286,63.9651,-4.1791,9.1837,,,,97490.1429,0.7591,71.9,71.9,71.9,39.75,39.75,39.75,7.4862,7.4862,7.4862,0.3672,-10.7093,-10.7093,-10.7093,61.5094,61.5094
20250917,6967,汎瑋材料,otc,64.2,64.2,59.5,59.9,181000.0,10997500.0,,data/daily_price/20250917.csv,64.64,59.74,59.74,59.74,63.6264,-6.6978,2.2184,,,,103057.4667,1.7563,71.9,71.9,71.9,39.75,39.75,39.75,0.2678,0.2678,0.2678,-5.8566,-16.6898,-16.6898,-16.6898,50.6918,50.6918
20250918,6967,汎瑋材料,otc,61.8,61.8,56.9,57.2,176000.0,10288100.0,,data/daily_price/20250918.csv,63.2,59.5812,59.5812,59.5812,63.0908,-4.5075,-11.1801,,,,107616.375,1.6354,71.9,71.9,71.9,39.75,39.75,39.75,-3.9966,-3.9966,-3.9966,-9.3371,-20.4451,-20.4451,-20.4451,43.8994,43.8994
20250919,6967,汎瑋材料,otc,57.9,58.5,57.5,58.0,43000.0,2495800.0,,data/daily_price/20250919.csv,61.26,59.4882,59.4882,59.4882,62.6666,1.3986,-14.3279,,,,103815.4118,0.4142,71.9,71.9,71.9,39.75,39.75,39.75,-2.5017,-2.5017,-2.5017,-7.4467,-19.3324,-19.3324,-19.3324,45.9119,45.9119
20250922,6967,汎瑋材料,otc,58.3,58.3,56.9,57.2,54000.0,3096800.0,,data/daily_price/20250922.csv,59.3,59.3611,59.3611,59.3611,62.211,-1.3793,-14.6269,,,,101047.8889,0.5344,71.9,71.9,71.9,39.75,39.75,39.75,-3.6406,-3.6406,-3.6406,-8.0549,-20.4451,-20.4451,-20.4451,43.8994,43.8994
20250923,6967,汎瑋材料,otc,56.8,57.4,56.8,57.0,28000.0,1597700.0,,data/daily_price/20250923.csv,57.86,59.2368,59.2368,59.2368,61.7768,-0.3497,-11.215,,,,97203.2632,0.2881,71.9,71.9,71.9,39.75,39.75,39.75,-3.7761,-3.7761,-3.7761,-7.7323,-20.7232,-20.7232,-20.7232,43.3962,43.3962
20250924,6967,汎瑋材料,otc,55.5,57.5,55.5,57.0,48000.0,2730600.0,,data/daily_price/20250924.csv,57.28,59.125,59.125,59.125,61.3787,0.0,-4.8414,,,,94743.1,0.5066,71.9,71.9,71.9,39.75,39.75,39.75,-3.5941,-3.5941,-3.5941,-7.1339,-20.7232,-20.7232,-20.7232,43.3962,43.3962
20250925,6967,汎瑋材料,otc,57.0,58.9,57.0,57.4,30000.0,1741000.0,,data/daily_price/20250925.csv,57.32,58.435,59.0429,59.0429,61.0472,0.7018,0.3497,-19.382,,,92200.0,0.3254,70.0,71.9,71.9,39.75,39.75,39.75,-1.7712,-2.7825,-2.7825,-5.9743,-18.0,-20.1669,-20.1669,44.4025,44.4025
20250926,6967,汎瑋材料,otc,57.6,57.6,56.0,56.3,42000.0,2368400.0,,data/daily_price/20250926.csv,56.98,59.1,58.9182,58.9182,60.6516,-1.9164,-2.931,30.9302,,,93200.0,0.4506,70.0,71.9,71.9,51.8,39.75,39.75,-4.7377,-4.4438,-4.4438,-7.1747,-19.5714,-21.6968,-21.6968,41.6352,41.6352
