date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,2459,敦吉,listed,61.0,61.0,61.0,61.0,48650.0,2967942.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250408,2459,敦吉,listed,59.0,59.9,55.5,57.3,277361.0,15922804.0,,data/daily_price/20250408.csv,,,,,,-6.0656,,,,,,,,,,,,,,,,,,,,,
20250409,2459,敦吉,listed,57.8,58.5,54.9,55.0,154577.0,8789681.0,,data/daily_price/20250409.csv,,,,,,-4.014,,,,,,,,,,,,,,,,,,,,,
20250410,2459,敦吉,listed,59.0,60.5,59.0,59.8,343064.0,20550696.0,,data/daily_price/20250410.csv,,,,,,8.7273,,,,,,,,,,,,,,,,,,,,,
20250411,2459,敦吉,TWSE,58.4,59.0,53.9,57.0,395391.0,22142755.0,TWSE_RWD_JSON_MI_INDEX,data/daily_price/daily_price_20250411.csv,58.02,58.02,58.02,58.02,59.9174,-4.6823,,,,,243808.6,1.6217,61.0,61.0,61.0,53.9,53.9,53.9,-1.758,-1.758,-1.758,-4.869,-6.5574,-6.5574,-6.5574,5.7514,5.7514
20250414,2459,敦吉,listed,58.7,59.4,56.5,56.9,270963.0,15512888.0,,data/daily_price/20250414.csv,57.2,57.8333,57.8333,57.8333,59.6659,-0.1754,-6.7213,,,,248334.3333,1.0911,61.0,61.0,61.0,53.9,53.9,53.9,-1.6138,-1.6138,-1.6138,-4.6357,-6.7213,-6.7213,-6.7213,5.5659,5.5659
20250415,2459,敦吉,listed,57.2,59.6,57.2,59.2,135197.0,7906009.0,,data/daily_price/20250415.csv,57.58,58.0286,58.0286,58.0286,59.6271,4.0422,3.3159,,,,232171.8571,0.5823,61.0,61.0,61.0,53.9,53.9,53.9,2.0187,2.0187,2.0187,-0.7163,-2.9508,-2.9508,-2.9508,9.833,9.833
20250416,2459,敦吉,listed,59.6,60.2,59.1,59.1,92166.0,5498789.0,,data/daily_price/20250416.csv,58.4,58.1625,58.1625,58.1625,59.5832,-0.1689,7.4545,,,,214671.125,0.4293,61.0,61.0,61.0,53.9,53.9,53.9,1.6119,1.6119,1.6119,-0.8109,-3.1148,-3.1148,-3.1148,9.6475,9.6475
20250417,2459,敦吉,listed,59.5,60.0,59.5,59.8,65896.0,3934921.0,,data/daily_price/20250417.csv,58.4,58.3444,58.3444,58.3444,59.6012,1.1844,0.0,,,,198140.5556,0.3326,61.0,61.0,61.0,53.9,53.9,53.9,2.4948,2.4948,2.4948,0.3335,-1.9672,-1.9672,-1.9672,10.9462,10.9462
20250418,2459,敦吉,listed,60.4,60.7,59.8,59.9,70377.0,4231439.0,,data/daily_price/20250418.csv,58.98,58.5,58.5,58.5,59.6261,0.1672,5.0877,,,,185364.2,0.3797,61.0,61.0,61.0,53.9,53.9,53.9,2.3932,2.3932,2.3932,0.4593,-1.8033,-1.8033,-1.8033,11.1317,11.1317
20250421,2459,敦吉,listed,60.2,60.3,59.0,59.4,75836.0,4523794.0,,data/daily_price/20250421.csv,59.48,58.5818,58.5818,58.5818,59.6073,-0.8347,4.3937,,,,175407.0909,0.4323,61.0,61.0,61.0,53.9,53.9,53.9,1.3966,1.3966,1.3966,-0.3478,-2.623,-2.623,-2.623,10.2041,10.2041
20250422,2459,敦吉,listed,59.8,60.0,59.2,59.5,84356.0,5029873.0,,data/daily_price/20250422.csv,59.54,58.6583,58.6583,58.6583,59.5983,0.1684,0.5068,,,,167819.5,0.5027,61.0,61.0,61.0,53.9,53.9,53.9,1.4349,1.4349,1.4349,-0.165,-2.459,-2.459,-2.459,10.3896,10.3896
20250423,2459,敦吉,listed,60.0,60.4,59.4,59.9,120505.0,7210656.0,,data/daily_price/20250423.csv,59.7,58.7538,58.7538,58.7538,59.6235,0.6723,1.3536,,,,164179.9231,0.734,61.0,61.0,61.0,53.9,53.9,53.9,1.9508,1.9508,1.9508,0.4638,-1.8033,-1.8033,-1.8033,11.1317,11.1317
20250424,2459,敦吉,listed,60.0,60.2,59.6,60.2,74557.0,4468837.0,,data/daily_price/20250424.csv,59.78,58.8571,58.8571,58.8571,59.6715,0.5008,0.6689,,,,157778.2857,0.4725,61.0,61.0,61.0,53.9,53.9,53.9,2.2816,2.2816,2.2816,0.8856,-1.3115,-1.3115,-1.3115,11.6883,11.6883
20250425,2459,敦吉,listed,60.6,61.3,60.6,61.0,65565.0,3993605.0,,data/daily_price/20250425.csv,60.0,59.0,59.0,59.0,59.7822,1.3289,1.8364,,,,151630.7333,0.4324,61.3,61.3,61.3,53.9,53.9,53.9,3.3898,3.3898,3.3898,2.037,-0.4894,-0.4894,-0.4894,13.1725,13.1725
20250428,2459,敦吉,listed,61.1,61.4,60.7,61.1,40240.0,2457679.0,,data/daily_price/20250428.csv,60.34,59.1312,59.1312,59.1312,59.892,0.1639,2.862,,,,144668.8125,0.2782,61.4,61.4,61.4,53.9,53.9,53.9,3.3295,3.3295,3.3295,2.0169,-0.4886,-0.4886,-0.4886,13.3581,13.3581
20250429,2459,敦吉,listed,61.2,61.3,60.8,60.8,103616.0,6325083.0,,data/daily_price/20250429.csv,60.6,59.2294,59.2294,59.2294,59.9677,-0.491,2.1849,,,,142253.9412,0.7284,61.4,61.4,61.4,53.9,53.9,53.9,2.6517,2.6517,2.6517,1.3879,-0.9772,-0.9772,-0.9772,12.8015,12.8015
20250430,2459,敦吉,listed,61.0,61.0,59.9,60.2,136449.0,8239610.0,,data/daily_price/20250430.csv,60.66,59.2833,59.2833,59.2833,59.9871,-0.9868,0.5008,,,,141931.4444,0.9614,61.4,61.4,61.4,53.9,53.9,53.9,1.5462,1.5462,1.5462,0.355,-1.9544,-1.9544,-1.9544,11.6883,11.6883
20250502,2459,敦吉,listed,60.3,60.3,59.8,60.3,138983.0,8343312.0,,data/daily_price/20250502.csv,60.68,59.3368,59.3368,59.3368,60.0131,0.1661,0.1661,,,,141776.2632,0.9803,61.4,61.4,61.4,53.9,53.9,53.9,1.6232,1.6232,1.6232,0.478,-1.7915,-1.7915,-1.7915,11.8738,11.8738
20250505,2459,敦吉,listed,60.3,60.3,59.4,59.7,93198.0,5580800.0,,data/daily_price/20250505.csv,60.42,59.355,59.355,59.355,59.9871,-0.995,-2.1311,,,,139347.35,0.6688,61.4,61.4,61.4,53.9,53.9,53.9,0.5812,0.5812,0.5812,-0.4785,-2.7687,-2.7687,-2.7687,10.7607,10.7607
20250506,2459,敦吉,listed,60.1,61.0,59.7,60.6,190404.0,11489703.0,,data/daily_price/20250506.csv,60.32,59.335,59.4143,59.4143,60.0381,1.5075,-0.8183,-0.6557,,,146435.05,1.3003,61.4,61.4,61.4,53.9,53.9,53.9,2.132,1.9957,1.9957,0.9359,-1.3029,-1.3029,-1.3029,12.4304,12.4304
20250507,2459,敦吉,listed,60.6,60.6,59.9,60.5,125115.0,7528184.0,,data/daily_price/20250507.csv,60.26,59.495,59.4636,59.4636,60.0766,-0.165,-0.4934,5.5846,,,138822.75,0.9013,61.4,61.4,61.4,53.9,53.9,53.9,1.6892,1.7429,1.7429,0.7047,-1.4658,-1.4658,-1.4658,12.2449,12.2449
20250508,2459,敦吉,listed,60.6,61.0,60.2,61.0,54881.0,3319920.0,,data/daily_price/20250508.csv,60.42,59.795,59.5304,59.5304,60.1536,0.8264,1.3289,10.9091,,,133837.95,0.4101,61.4,61.4,61.4,53.9,53.9,53.9,2.0152,2.4686,2.4686,1.4071,-0.6515,-0.6515,-0.6515,13.1725,13.1725
20250509,2459,敦吉,listed,60.9,61.5,60.8,61.5,29467.0,1803592.0,,data/daily_price/20250509.csv,60.66,59.88,59.6125,59.6125,60.2658,0.8197,1.99,2.8428,,,118158.1,0.2494,61.5,61.5,61.5,53.9,53.9,53.9,2.7054,3.1663,3.1663,2.048,0.0,0.0,0.0,14.1002,14.1002
20250512,2459,敦吉,listed,61.7,63.3,61.5,63.3,122618.0,7689188.0,,data/daily_price/20250512.csv,61.38,60.195,59.76,59.76,60.5186,2.9268,6.0302,11.0526,,,104519.45,1.1732,63.3,63.3,63.3,56.5,53.9,53.9,5.1582,5.9237,5.9237,4.5959,0.0,0.0,0.0,17.4397,17.4397
20250513,2459,敦吉,listed,63.6,64.3,63.6,64.0,75773.0,4843363.0,,data/daily_price/20250513.csv,62.06,60.55,59.9231,59.9231,60.8087,1.1058,5.6106,12.478,,,94759.95,0.7996,64.3,64.3,64.3,57.2,53.9,53.9,5.6978,6.8036,6.8036,5.248,-0.4666,-0.4666,-0.4666,18.7384,18.7384
20250514,2459,敦吉,listed,64.0,64.6,63.5,64.4,46585.0,2994924.0,,data/daily_price/20250514.csv,62.84,60.81,60.0889,60.0889,61.108,0.625,6.4463,8.7838,,,90329.35,0.5157,64.6,64.6,64.6,59.0,53.9,53.9,5.9036,7.1746,7.1746,5.3872,-0.3096,-0.3096,-0.3096,19.4805,19.4805
20250515,2459,敦吉,listed,64.3,64.3,63.7,63.7,44367.0,2838087.0,,data/daily_price/20250515.csv,63.38,61.04,60.2179,60.2179,61.324,-1.087,4.4262,7.7834,,,87939.4,0.5045,64.6,64.6,64.6,59.0,53.9,53.9,4.3578,5.7826,5.7826,3.8745,-1.3932,-1.3932,-1.3932,18.1818,18.1818
20250516,2459,敦吉,listed,63.7,65.2,63.7,64.8,128791.0,8355842.0,,data/daily_price/20250516.csv,64.04,61.29,60.3759,60.3759,61.6137,1.7268,5.3659,8.3612,,,91084.15,1.414,65.2,65.2,65.2,59.0,53.9,53.9,5.7269,7.3277,7.3277,5.1715,-0.6135,-0.6135,-0.6135,20.2226,20.2226
20250519,2459,敦吉,listed,64.4,64.6,64.0,64.6,37260.0,2398193.0,,data/daily_price/20250519.csv,64.3,61.525,60.5167,60.5167,61.8625,-0.3086,2.0537,7.8464,,,89428.3,0.4166,65.2,65.2,65.2,59.0,53.9,53.9,4.998,6.7475,6.7475,4.4251,-0.9202,-0.9202,-0.9202,19.8516,19.8516
20250520,2459,敦吉,listed,64.6,64.6,64.2,64.6,36390.0,2348086.0,,data/daily_price/20250520.csv,64.42,61.785,60.6484,60.6484,62.0907,0.0,0.9375,8.7542,,,87456.0,0.4161,65.2,65.2,65.2,59.2,53.9,53.9,4.5561,6.5156,6.5156,4.0414,-0.9202,-0.9202,-0.9202,19.8516,19.8516
20250521,2459,敦吉,TWSE,64.7,64.8,64.4,64.8,27371.0,1772254.0,TWSE_RWD_JSON_MI_INDEX,data/daily_price/daily_price_20250521.csv,64.5,62.05,60.7781,60.7781,62.3164,0.3096,0.6211,8.9076,,,84606.75,0.3235,65.2,65.2,65.2,59.4,53.9,53.9,4.4319,6.6173,6.6173,3.9854,-0.6135,-0.6135,-0.6135,20.2226,20.2226
20250522,2459,敦吉,listed,64.8,64.8,64.1,64.5,30015.0,1931767.0,,data/daily_price/20250522.csv,64.66,62.28,60.8909,60.8909,62.4984,-0.463,1.2559,7.6795,,,80082.25,0.3748,65.2,65.2,65.2,59.4,53.9,53.9,3.5645,5.9271,5.9271,3.2026,-1.0736,-1.0736,-1.0736,19.666,19.666
20250523,2459,敦吉,listed,64.3,64.9,64.3,64.8,44277.0,2866701.0,,data/daily_price/20250523.csv,64.66,62.51,61.0059,61.0059,62.6902,0.4651,0.0,7.6412,,,78568.25,0.5635,65.2,65.2,65.2,59.4,53.9,53.9,3.6634,6.2193,6.2193,3.3654,-0.6135,-0.6135,-0.6135,20.2226,20.2226
20250526,2459,敦吉,listed,64.3,65.5,64.2,65.5,44940.0,2911901.0,,data/daily_price/20250526.csv,64.84,62.735,61.1343,61.1343,62.9243,1.0802,1.3932,7.377,,,77537.0,0.5796,65.5,65.5,65.5,59.4,53.9,53.9,4.4074,7.1412,7.1412,4.0932,0.0,0.0,0.0,21.5213,21.5213
