date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,6841,長佳智能,otc,55.9,56.0,54.8,55.7,288161.0,16003618.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250411,6841,長佳智能,TPEx,60.6,64.5,59.0,64.4,474000.0,29777600.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250411.csv,,,,,,15.6194,,,,,,,,,,,,,,,,,,,,,
20250521,6841,長佳智能,TPEx,74.2,74.5,73.0,73.4,182000.0,13442600.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250521.csv,,,,,,13.9752,,,,,,,,,,,,,,,,,,,,,
20250901,6841,長佳智能,otc,81.5,84.2,79.8,80.9,1361000.0,111581500.0,,data/daily_price/20250901.csv,,,,,,10.218,,,,,,,,,,,,,,,,,,,,,
20250902,6841,長佳智能,otc,81.3,84.0,79.9,79.9,1208000.0,98572800.0,,data/daily_price/20250902.csv,70.86,70.86,70.86,70.86,61.4395,-1.2361,,,,,702632.2,1.7192,84.2,84.2,84.2,54.8,54.8,54.8,12.7576,12.7576,12.7576,30.0466,-5.1069,-5.1069,-5.1069,45.8029,45.8029
20250903,6841,長佳智能,otc,79.9,80.7,76.8,77.4,1202000.0,94307100.0,,data/daily_price/20250903.csv,75.2,71.95,71.95,71.95,62.7696,-3.1289,38.9587,,,,785860.1667,1.5295,84.2,84.2,84.2,54.8,54.8,54.8,7.5747,7.5747,7.5747,23.3082,-8.076,-8.076,-8.076,41.2409,41.2409
20250904,6841,長佳智能,otc,77.4,78.4,72.8,73.2,1493000.0,112107600.0,,data/daily_price/20250904.csv,76.96,72.1286,72.1286,72.1286,63.6388,-5.4264,13.6646,,,,886880.1429,1.6834,84.2,84.2,84.2,54.8,54.8,54.8,1.4854,1.4854,1.4854,15.0242,-13.0641,-13.0641,-13.0641,33.5766,33.5766
20250905,6841,長佳智能,otc,73.2,73.2,70.8,72.0,921000.0,66144400.0,,data/daily_price/20250905.csv,76.68,72.1125,72.1125,72.1125,64.3355,-1.6393,-1.9074,,,,891145.125,1.0335,84.2,84.2,84.2,54.8,54.8,54.8,-0.156,-0.156,-0.156,11.9133,-14.4893,-14.4893,-14.4893,31.3869,31.3869
20250908,6841,長佳智能,TPEx,72.3,72.7,71.0,72.1,561000.0,40274500.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250908.csv,74.92,72.1111,72.1111,72.1111,64.9826,0.1389,-10.8776,,,,854462.3333,0.6566,84.2,84.2,84.2,54.8,54.8,54.8,-0.0154,-0.0154,-0.0154,10.9528,-14.3705,-14.3705,-14.3705,31.5693,31.5693
20250909,6841,長佳智能,otc,73.0,73.3,72.1,72.9,546000.0,39710700.0,,data/daily_price/20250909.csv,73.52,72.19,72.19,72.19,65.6424,1.1096,-8.761,,,,823616.1,0.6629,84.2,84.2,84.2,54.8,54.8,54.8,0.9835,0.9835,0.9835,11.0564,-13.4204,-13.4204,-13.4204,33.0292,33.0292
20250910,6841,長佳智能,otc,73.3,75.3,73.0,74.3,938000.0,69696500.0,,data/daily_price/20250910.csv,72.9,72.3818,72.3818,72.3818,66.3638,1.9204,-4.0052,,,,834014.6364,1.1247,84.2,84.2,84.2,54.8,54.8,54.8,2.6501,2.6501,2.6501,11.9586,-11.7577,-11.7577,-11.7577,35.5839,35.5839
20250911,6841,長佳智能,otc,74.3,74.5,73.1,73.7,450000.0,33084400.0,,data/daily_price/20250911.csv,73.0,72.4917,72.4917,72.4917,66.9752,-0.8075,0.6831,,,,802013.4167,0.5611,84.2,84.2,84.2,54.8,54.8,54.8,1.6669,1.6669,1.6669,10.0408,-12.4703,-12.4703,-12.4703,34.4891,34.4891
20250912,6841,長佳智能,TPEx,73.8,75.9,73.1,74.2,796000.0,59330200.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250912.csv,73.44,72.6231,72.6231,72.6231,67.5772,0.6784,3.0556,,,,801550.8462,0.9931,84.2,84.2,84.2,54.8,54.8,54.8,2.1714,2.1714,2.1714,9.8003,-11.8765,-11.8765,-11.8765,35.4015,35.4015
20250916,6841,長佳智能,TPEx,78.0,78.6,76.3,77.2,912000.0,70351300.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250916.csv,74.46,72.95,72.95,72.95,68.3791,4.0431,7.0735,,,,809440.0714,1.1267,84.2,84.2,84.2,54.8,54.8,54.8,5.8259,5.8259,5.8259,12.8999,-8.3135,-8.3135,-8.3135,40.8759,40.8759
20250917,6841,長佳智能,otc,77.5,79.5,76.8,77.5,686000.0,53541100.0,,data/daily_price/20250917.csv,75.38,73.2533,73.2533,73.2533,69.1392,0.3886,6.31,,,,801210.7333,0.8562,84.2,84.2,84.2,54.8,54.8,54.8,5.7972,5.7972,5.7972,12.0927,-7.9572,-7.9572,-7.9572,41.4234,41.4234
20250918,6841,長佳智能,otc,77.7,78.6,77.2,77.5,496000.0,38635900.0,,data/daily_price/20250918.csv,76.02,73.5188,73.5188,73.5188,69.8359,0.0,4.3069,,,,782135.0625,0.6342,84.2,84.2,84.2,54.8,54.8,54.8,5.4153,5.4153,5.4153,10.9744,-7.9572,-7.9572,-7.9572,41.4234,41.4234
20250919,6841,長佳智能,otc,78.0,78.1,74.5,75.2,947000.0,71811500.0,,data/daily_price/20250919.csv,76.32,73.6176,73.6176,73.6176,70.2829,-2.9677,2.0353,,,,791833.0,1.196,84.2,84.2,84.2,54.8,54.8,54.8,2.1494,2.1494,2.1494,6.9961,-10.6888,-10.6888,-10.6888,37.2263,37.2263
20250922,6841,長佳智能,otc,76.4,76.8,74.2,76.8,383000.0,29022700.0,,data/daily_price/20250922.csv,76.84,73.7944,73.7944,73.7944,70.826,2.1277,3.504,,,,769120.0556,0.498,84.2,84.2,84.2,54.8,54.8,54.8,4.0729,4.0729,4.0729,8.4347,-8.7886,-8.7886,-8.7886,40.146,40.146
