date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,1441,大東,listed,11.75,12.15,11.75,12.15,79714.0,937845.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250408,1441,大東,listed,12.1,12.1,11.65,11.8,26201.0,309721.0,,data/daily_price/20250408.csv,,,,,,-2.8807,,,,,,,,,,,,,,,,,,,,,
20250409,1441,大東,listed,11.85,12.4,11.55,11.65,35316.0,419902.0,,data/daily_price/20250409.csv,,,,,,-1.2712,,,,,,,,,,,,,,,,,,,,,
20250410,1441,大東,listed,12.25,12.8,11.4,12.55,232147.0,2774004.0,,data/daily_price/20250410.csv,,,,,,7.7253,,,,,,,,,,,,,,,,,,,,,
20250411,1441,大東,TWSE,11.85,12.35,11.8,12.05,42296.0,506406.0,TWSE_RWD_JSON_MI_INDEX,data/daily_price/daily_price_20250411.csv,12.04,12.04,12.04,12.04,12.1147,-3.9841,,,,,83134.8,0.5088,12.8,12.8,12.8,11.4,11.4,11.4,0.0831,0.0831,0.0831,-0.5344,-5.8594,-5.8594,-5.8594,5.7018,5.7018
20250414,1441,大東,listed,12.0,12.15,11.8,11.8,33998.0,406793.0,,data/daily_price/20250414.csv,11.97,12.0,12.0,12.0,12.0885,-2.0747,-2.8807,,,,74945.3333,0.4536,12.8,12.8,12.8,11.4,11.4,11.4,-1.6667,-1.6667,-1.6667,-2.3867,-7.8125,-7.8125,-7.8125,3.5088,3.5088
20250415,1441,大東,listed,12.0,12.05,11.9,12.05,22638.0,271297.0,,data/daily_price/20250415.csv,12.02,12.0071,12.0071,12.0071,12.0853,2.1186,2.1186,,,,67472.8571,0.3355,12.8,12.8,12.8,11.4,11.4,11.4,0.3569,0.3569,0.3569,-0.2921,-5.8594,-5.8594,-5.8594,5.7018,5.7018
20250416,1441,大東,listed,11.95,11.95,11.85,11.9,9079.0,108446.0,,data/daily_price/20250416.csv,12.07,11.9938,11.9938,11.9938,12.0699,-1.2448,2.1459,,,,60173.625,0.1509,12.8,12.8,12.8,11.4,11.4,11.4,-0.7817,-0.7817,-0.7817,-1.4073,-7.0312,-7.0312,-7.0312,4.386,4.386
20250417,1441,大東,listed,11.85,12.05,11.85,11.9,6731.0,80506.0,,data/daily_price/20250417.csv,11.94,11.9833,11.9833,11.9833,12.0557,0.0,-5.1793,,,,54235.5556,0.1241,12.8,12.8,12.8,11.4,11.4,11.4,-0.6954,-0.6954,-0.6954,-1.2916,-7.0312,-7.0312,-7.0312,4.386,4.386
20250418,1441,大東,listed,12.05,12.05,11.8,11.8,11430.0,136408.0,,data/daily_price/20250418.csv,11.89,11.965,11.965,11.965,12.0344,-0.8403,-2.0747,,,,49955.0,0.2288,12.8,12.8,12.8,11.4,11.4,11.4,-1.379,-1.379,-1.379,-1.9477,-7.8125,-7.8125,-7.8125,3.5088,3.5088
20250421,1441,大東,listed,11.95,11.95,11.8,11.8,9415.0,111489.0,,data/daily_price/20250421.csv,11.89,11.95,11.95,11.95,12.0149,0.0,0.0,,,,46269.5455,0.2035,12.8,12.8,12.8,11.4,11.4,11.4,-1.2552,-1.2552,-1.2552,-1.7883,-7.8125,-7.8125,-7.8125,3.5088,3.5088
20250422,1441,大東,listed,12.0,12.0,11.95,11.95,7523.0,89581.0,,data/daily_price/20250422.csv,11.87,11.95,11.95,11.95,12.0095,1.2712,-0.8299,,,,43040.6667,0.1748,12.8,12.8,12.8,11.4,11.4,11.4,-0.0,-0.0,-0.0,-0.4951,-6.6406,-6.6406,-6.6406,4.8246,4.8246
20250423,1441,大東,listed,12.0,12.05,11.6,12.05,23049.0,275663.0,,data/daily_price/20250423.csv,11.9,11.9577,11.9577,11.9577,12.0128,0.8368,1.2605,,,,41502.8462,0.5554,12.8,12.8,12.8,11.4,11.4,11.4,0.772,0.772,0.772,0.3093,-5.8594,-5.8594,-5.8594,5.7018,5.7018
20250424,1441,大東,listed,12.05,12.15,12.0,12.0,11522.0,138946.0,,data/daily_price/20250424.csv,11.92,11.9607,11.9607,11.9607,12.0118,-0.4149,0.8403,,,,39361.3571,0.2927,12.8,12.8,12.8,11.4,11.4,11.4,0.3285,0.3285,0.3285,-0.098,-6.25,-6.25,-6.25,5.2632,5.2632
20250425,1441,大東,listed,12.15,12.15,11.95,12.0,13022.0,156759.0,,data/daily_price/20250425.csv,11.96,11.9633,11.9633,11.9633,12.0108,0.0,1.6949,,,,37605.4,0.3463,12.8,12.8,12.8,11.4,11.4,11.4,0.3065,0.3065,0.3065,-0.0898,-6.25,-6.25,-6.25,5.2632,5.2632
20250428,1441,大東,listed,11.9,12.0,11.9,11.95,22611.0,270096.0,,data/daily_price/20250428.csv,11.99,11.9625,11.9625,11.9625,12.0057,-0.4167,1.2712,,,,36668.25,0.6166,12.8,12.8,12.8,11.4,11.4,11.4,-0.1045,-0.1045,-0.1045,-0.4641,-6.6406,-6.6406,-6.6406,4.8246,4.8246
20250429,1441,大東,listed,11.9,11.95,11.9,11.95,26569.0,317198.0,,data/daily_price/20250429.csv,11.99,11.9618,11.9618,11.9618,12.0011,0.0,0.0,,,,36074.1765,0.7365,12.8,12.8,12.8,11.4,11.4,11.4,-0.0984,-0.0984,-0.0984,-0.4256,-6.6406,-6.6406,-6.6406,4.8246,4.8246
20250430,1441,大東,listed,12.5,13.1,12.5,13.1,139202.0,1815887.0,,data/daily_price/20250430.csv,12.2,12.025,12.025,12.025,12.0927,9.6234,8.7137,,,,41803.5,3.3299,13.1,13.1,13.1,11.4,11.4,11.4,8.9397,8.9397,8.9397,8.3302,0.0,0.0,0.0,14.9123,14.9123
20250502,1441,大東,listed,12.5,12.9,12.4,12.65,111094.0,1403488.0,,data/daily_price/20250502.csv,12.33,12.0579,12.0579,12.0579,12.1391,-3.4351,5.4167,,,,45450.3684,2.4443,13.1,13.1,13.1,11.4,11.4,11.4,4.9105,4.9105,4.9105,4.2087,-3.4351,-3.4351,-3.4351,10.9649,10.9649
20250505,1441,大東,listed,13.05,13.2,12.6,13.2,65191.0,838907.0,,data/daily_price/20250505.csv,12.57,12.115,12.115,12.115,12.2275,4.3478,10.0,,,,46437.4,1.4038,13.2,13.2,13.2,11.4,11.4,11.4,8.9558,8.9558,8.9558,7.9533,0.0,0.0,0.0,15.7895,15.7895
20250506,1441,大東,listed,13.0,13.0,12.7,13.0,19812.0,255212.0,,data/daily_price/20250506.csv,12.78,12.1575,12.1571,12.1571,12.2919,-1.5152,8.7866,6.9959,,,43442.3,0.4561,13.2,13.2,13.2,11.4,11.4,11.4,6.9299,6.933,6.933,5.7608,-1.5152,-1.5152,-1.5152,14.0351,14.0351
20250507,1441,大東,listed,12.95,13.0,12.8,13.0,21477.0,277347.0,,data/daily_price/20250507.csv,12.99,12.2175,12.1955,12.1955,12.3509,0.0,8.7866,10.1695,,,43206.1,0.4971,13.2,13.2,13.2,11.4,11.4,11.4,6.4047,6.5971,6.5971,5.2555,-1.5152,-1.5152,-1.5152,14.0351,14.0351
20250508,1441,大東,listed,12.8,12.95,12.8,12.8,18733.0,240637.0,,data/daily_price/20250508.csv,12.93,12.275,12.2217,12.2217,12.3883,-1.5385,-2.2901,9.8712,,,42376.95,0.4421,13.2,13.2,13.2,11.4,11.4,11.4,4.277,4.7314,4.7314,3.3231,-3.0303,-3.0303,-3.0303,12.2807,12.2807
