date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,5015,華祺,otc,24.05,24.65,24.05,24.25,34238.0,833667.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250411,5015,華祺,TPEx,35.6,35.6,33.75,34.7,50000.0,1724400.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250411.csv,,,,,,43.0928,,,,,,,,,,,,,,,,,,,,,
20250521,5015,華祺,TPEx,35.6,35.6,35.35,35.35,16000.0,566550.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250521.csv,,,,,,1.8732,,,,,,,,,,,,,,,,,,,,,
20250901,5015,華祺,otc,30.8,30.8,30.4,30.4,18000.0,552200.0,,data/daily_price/20250901.csv,,,,,,-14.0028,,,,,,,,,,,,,,,,,,,,,
20250902,5015,華祺,otc,30.4,30.55,30.4,30.4,31000.0,944200.0,,data/daily_price/20250902.csv,31.02,31.02,31.02,31.02,26.6803,0.0,,,,,29847.6,1.0386,35.6,35.6,35.6,24.05,24.05,24.05,-1.9987,-1.9987,-1.9987,13.9417,-14.6067,-14.6067,-14.6067,26.4033,26.4033
20250903,5015,華祺,otc,30.4,30.4,30.4,30.4,31000.0,942400.0,,data/daily_price/20250903.csv,32.25,30.9167,30.9167,30.9167,26.9903,0.0,25.3608,,,,30039.6667,1.032,35.6,35.6,35.6,24.05,24.05,24.05,-1.6712,-1.6712,-1.6712,12.6331,-14.6067,-14.6067,-14.6067,26.4033,26.4033
20250904,5015,華祺,otc,30.3,31.3,30.3,30.4,10000.0,305150.0,,data/daily_price/20250904.csv,31.39,30.8429,30.8429,30.8429,27.2744,0.0,-12.3919,,,,27176.8571,0.368,35.6,35.6,35.6,24.05,24.05,24.05,-1.4358,-1.4358,-1.4358,11.4597,-14.6067,-14.6067,-14.6067,26.4033,26.4033
20250905,5015,華祺,otc,30.4,30.6,30.4,30.45,14000.0,426300.0,,data/daily_price/20250905.csv,30.41,30.7938,30.7938,30.7938,27.5391,0.1645,-13.8614,,,,25529.75,0.5484,35.6,35.6,35.6,24.05,24.05,24.05,-1.1163,-1.1163,-1.1163,10.5702,-14.4663,-14.4663,-14.4663,26.6112,26.6112
20250908,5015,華祺,TPEx,30.45,30.45,30.05,30.05,92000.0,2789300.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250908.csv,30.34,30.7111,30.7111,30.7111,27.7483,-1.3136,-1.1513,,,,32915.3333,2.795,35.6,35.6,35.6,24.05,24.05,24.05,-2.1527,-2.1527,-2.1527,8.2949,-15.5899,-15.5899,-15.5899,24.948,24.948
20250909,5015,華祺,otc,31.0,31.35,30.1,30.25,33000.0,999900.0,,data/daily_price/20250909.csv,30.31,30.665,30.665,30.665,27.9568,0.6656,-0.4934,,,,32923.8,1.0023,35.6,35.6,35.6,24.05,24.05,24.05,-1.3533,-1.3533,-1.3533,8.2027,-15.0281,-15.0281,-15.0281,25.7796,25.7796
20250910,5015,華祺,otc,30.3,30.55,30.25,30.4,15000.0,454900.0,,data/daily_price/20250910.csv,30.31,30.6409,30.6409,30.6409,28.1604,0.4959,0.0,,,,31294.3636,0.4793,35.6,35.6,35.6,24.05,24.05,24.05,-0.7862,-0.7862,-0.7862,7.9531,-14.6067,-14.6067,-14.6067,26.4033,26.4033
