date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,1532,勤美,listed,26.55,26.55,26.55,26.55,638623.0,16955618.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250408,1532,勤美,listed,24.3,25.35,24.2,25.25,3996217.0,98765030.0,,data/daily_price/20250408.csv,,,,,,-4.8964,,,,,,,,,,,,,,,,,,,,,
20250409,1532,勤美,listed,25.25,25.25,23.25,23.3,3729873.0,89786723.0,,data/daily_price/20250409.csv,,,,,,-7.7228,,,,,,,,,,,,,,,,,,,,,
20250410,1532,勤美,listed,25.2,25.6,25.15,25.6,1097113.0,27936468.0,,data/daily_price/20250410.csv,,,,,,9.8712,,,,,,,,,,,,,,,,,,,,,
20250411,1532,勤美,TWSE,25.6,25.6,24.55,25.35,1510934.0,37998300.0,TWSE_RWD_JSON_MI_INDEX,data/daily_price/daily_price_20250411.csv,25.21,25.21,25.21,25.21,26.0664,-0.9766,,,,,2194552.0,0.6885,26.55,26.55,26.55,23.25,23.25,23.25,0.5553,0.5553,0.5553,-2.7484,-4.5198,-4.5198,-4.5198,9.0323,9.0323
20250414,1532,勤美,listed,25.55,26.3,25.55,25.6,1240236.0,31977562.0,,data/daily_price/20250414.csv,25.02,25.275,25.275,25.275,26.0275,0.9862,-3.5782,,,,2035499.3333,0.6093,26.55,26.55,26.55,23.25,23.25,23.25,1.2859,1.2859,1.2859,-1.6427,-3.5782,-3.5782,-3.5782,10.1075,10.1075
20250415,1532,勤美,listed,25.95,26.5,25.9,26.5,862233.0,22656509.0,,data/daily_price/20250415.csv,25.27,25.45,25.45,25.45,26.0669,3.5156,4.9505,,,,1867889.8571,0.4616,26.55,26.55,26.55,23.25,23.25,23.25,4.1257,4.1257,4.1257,1.6614,-0.1883,-0.1883,-0.1883,13.9785,13.9785
20250416,1532,勤美,listed,26.35,27.5,26.3,26.55,2120789.0,57010508.0,,data/daily_price/20250416.csv,25.92,25.5875,25.5875,25.5875,26.1072,0.1887,13.9485,,,,1899502.25,1.1165,27.5,27.5,27.5,23.25,23.25,23.25,3.7616,3.7616,3.7616,1.6962,-3.4545,-3.4545,-3.4545,14.1935,14.1935
20250417,1532,勤美,listed,26.3,26.7,25.9,26.35,951352.0,24950891.0,,data/daily_price/20250417.csv,26.07,25.6722,25.6722,25.6722,26.1274,-0.7533,2.9297,,,,1794152.2222,0.5303,27.5,27.5,27.5,23.25,23.25,23.25,2.6401,2.6401,2.6401,0.8519,-4.1818,-4.1818,-4.1818,13.3333,13.3333
20250418,1532,勤美,listed,26.6,26.6,26.1,26.25,528414.0,13900452.0,,data/daily_price/20250418.csv,26.25,25.73,25.73,25.73,26.1376,-0.3795,3.5503,,,,1667578.4,0.3169,27.5,27.5,27.5,23.25,23.25,23.25,2.021,2.021,2.021,0.4299,-4.5455,-4.5455,-4.5455,12.9032,12.9032
