date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,5309,系統電,otc,68.0,69.7,66.5,69.0,7861590.0,532777352.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250411,5309,系統電,TPEx,30.35,33.75,29.55,32.75,5291000.0,167073850.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250411.csv,,,,,,-52.5362,,,,,,,,,,,,,,,,,,,,,
20250521,5309,系統電,TPEx,36.6,36.95,36.2,36.5,1008000.0,36702700.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250521.csv,,,,,,11.4504,,,,,,,,,,,,,,,,,,,,,
20250901,5309,系統電,otc,56.3,56.8,54.5,54.6,12471000.0,689587000.0,,data/daily_price/20250901.csv,,,,,,49.589,,,,,,,,,,,,,,,,,,,,,
20250902,5309,系統電,otc,55.8,56.0,53.5,54.6,9669000.0,529899700.0,,data/daily_price/20250902.csv,49.49,49.49,49.49,49.49,62.0974,0.0,,,,,7260118.0,1.3318,69.7,69.7,69.7,29.55,29.55,29.55,10.3253,10.3253,10.3253,-12.0737,-21.6643,-21.6643,-21.6643,84.7716,84.7716
20250903,5309,系統電,otc,54.6,55.2,54.2,54.6,4763000.0,260689700.0,,data/daily_price/20250903.csv,46.61,50.3417,50.3417,50.3417,61.4727,0.0,-20.8696,,,,6843931.6667,0.6959,69.7,69.7,69.7,29.55,29.55,29.55,8.4589,8.4589,8.4589,-11.18,-21.6643,-21.6643,-21.6643,84.7716,84.7716
20250904,5309,系統電,otc,57.3,57.8,55.2,55.6,20440000.0,1155461600.0,,data/daily_price/20250904.csv,51.18,51.0929,51.0929,51.0929,60.9833,1.8315,69.771,,,,8786227.1429,2.3264,69.7,69.7,69.7,29.55,29.55,29.55,8.8215,8.8215,8.8215,-8.8274,-20.2296,-20.2296,-20.2296,88.1557,88.1557
20250905,5309,系統電,otc,57.0,61.1,56.3,61.1,44740000.0,2686427700.0,,data/daily_price/20250905.csv,56.1,52.3438,52.3438,52.3438,60.993,9.8921,67.3973,,,,13280448.75,3.3689,69.7,69.7,69.7,29.55,29.55,29.55,16.7284,16.7284,16.7284,0.1754,-12.3386,-12.3386,-12.3386,106.7682,106.7682
20250908,5309,系統電,TPEx,63.4,65.5,61.8,64.8,75800000.0,4834170100.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250908.csv,58.14,53.7278,53.7278,53.7278,61.3102,6.0556,18.6813,,,,20227065.5556,3.7475,69.7,69.7,69.7,29.55,29.55,29.55,20.608,20.608,20.608,5.692,-7.0301,-7.0301,-7.0301,119.2893,119.2893
20250909,5309,系統電,otc,66.0,71.2,64.8,71.2,74550000.0,5146423200.0,,data/daily_price/20250909.csv,61.46,55.475,55.475,55.475,62.1344,9.8765,30.4029,,,,25659359.0,2.9054,71.2,71.2,71.2,29.55,29.55,29.55,28.3461,28.3461,28.3461,14.5903,0.0,0.0,0.0,140.9475,140.9475
20250910,5309,系統電,otc,74.1,75.9,73.0,74.7,92463000.0,6883533000.0,,data/daily_price/20250910.csv,65.48,57.2227,57.2227,57.2227,63.1815,4.9157,36.8132,,,,31732417.2727,2.9138,75.9,75.9,75.9,29.55,29.55,29.55,30.5425,30.5425,30.5425,18.2308,-1.581,-1.581,-1.581,152.7919,152.7919
20250911,5309,系統電,otc,75.0,82.0,74.2,74.8,100428000.0,7728755300.0,,data/daily_price/20250911.csv,69.32,58.6875,58.6875,58.6875,64.1497,0.1339,34.5324,,,,37457049.1667,2.6812,82.0,82.0,82.0,29.55,29.55,29.55,27.4547,27.4547,27.4547,16.6022,-8.7805,-8.7805,-8.7805,153.1303,153.1303
20250912,5309,系統電,TPEx,75.6,75.9,71.0,71.8,35678000.0,2601735600.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250912.csv,71.46,59.6962,59.6962,59.6962,64.7873,-4.0107,17.5123,,,,37320199.2308,0.956,82.0,82.0,82.0,29.55,29.55,29.55,20.2758,20.2758,20.2758,10.8243,-12.439,-12.439,-12.439,142.978,142.978
20250916,5309,系統電,TPEx,68.9,69.2,66.5,68.1,14983000.0,1013527200.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250916.csv,72.12,60.2964,60.2964,60.2964,65.0633,-5.1532,5.0926,,,,35724685.0,0.4194,82.0,82.0,82.0,29.55,29.55,29.55,12.942,12.942,12.942,4.6673,-16.9512,-16.9512,-16.9512,130.4569,130.4569
20250917,5309,系統電,otc,68.0,68.9,64.6,65.6,18963000.0,1258054300.0,,data/daily_price/20250917.csv,71.0,60.65,60.65,60.65,65.108,-3.6711,-7.8652,,,,34607239.3333,0.5479,82.0,82.0,82.0,29.55,29.55,29.55,8.1616,8.1616,8.1616,0.7556,-20.0,-20.0,-20.0,121.9966,121.9966
20250918,5309,系統電,otc,65.6,66.2,63.3,64.8,12454000.0,804937600.0,,data/daily_price/20250918.csv,69.02,60.9094,60.9094,60.9094,65.0824,-1.2195,-13.253,,,,33222661.875,0.3749,82.0,82.0,82.0,29.55,29.55,29.55,6.3876,6.3876,6.3876,-0.4339,-20.9756,-20.9756,-20.9756,119.2893,119.2893
20250919,5309,系統電,otc,65.1,66.0,64.0,65.8,12153000.0,792530500.0,,data/daily_price/20250919.csv,67.22,61.1971,61.1971,61.1971,65.1422,1.5432,-12.0321,,,,31983270.0,0.38,82.0,82.0,82.0,29.55,29.55,29.55,7.5215,7.5215,7.5215,1.0098,-19.7561,-19.7561,-19.7561,122.6734,122.6734
20250922,5309,系統電,otc,66.0,67.7,63.5,67.3,20917000.0,1384175200.0,,data/daily_price/20250922.csv,66.32,61.5361,61.5361,61.5361,65.322,2.2796,-6.2674,,,,31368477.2222,0.6668,82.0,82.0,82.0,29.55,29.55,29.55,9.3667,9.3667,9.3667,3.0281,-17.9268,-17.9268,-17.9268,127.7496,127.7496
20250923,5309,系統電,otc,67.7,70.1,64.8,64.8,38956000.0,2631155700.0,,data/daily_price/20250923.csv,65.66,61.7079,61.7079,61.7079,65.2785,-3.7147,-4.8458,,,,31767820.5263,1.2263,82.0,82.0,82.0,29.55,29.55,29.55,5.0109,5.0109,5.0109,-0.733,-20.9756,-20.9756,-20.9756,119.2893,119.2893
20250924,5309,系統電,otc,65.3,68.0,63.8,66.3,30097000.0,2000137400.0,,data/daily_price/20250924.csv,65.8,61.9375,61.9375,61.9375,65.3636,2.3148,1.0671,,,,31684279.5,0.9499,82.0,82.0,82.0,29.55,29.55,29.55,7.0434,7.0434,7.0434,1.4326,-19.1463,-19.1463,-19.1463,124.3655,124.3655
20250925,5309,系統電,otc,65.6,71.8,65.5,66.7,45391000.0,3124940400.0,,data/daily_price/20250925.csv,66.18,61.8225,62.1643,62.1643,65.475,0.6033,2.9321,-3.3333,,,33560750.0,1.3525,82.0,82.0,82.0,29.55,29.55,29.55,7.8895,7.2963,7.2963,1.871,-18.6585,-18.6585,-18.6585,125.7191,125.7191
20250926,5309,系統電,otc,66.2,66.6,61.1,61.9,24404000.0,1534302700.0,,data/daily_price/20250926.csv,65.4,63.28,62.1523,62.1523,65.1771,-7.1964,-5.9271,89.0076,,,34516400.0,0.707,82.0,82.0,82.0,36.2,29.55,29.55,-2.1808,-0.4059,-0.4059,-5.0279,-24.5122,-24.5122,-24.5122,109.4755,109.4755
