date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,5701,劍湖山,otc,4.0,4.0,4.0,4.0,270174.0,1080696.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250411,5701,劍湖山,TPEx,5.37,5.49,5.21,5.49,189000.0,1005940.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250411.csv,,,,,,37.25,,,,,,,,,,,,,,,,,,,,,
20250521,5701,劍湖山,TPEx,5.31,5.31,5.2,5.25,22000.0,115040.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250521.csv,,,,,,-4.3716,,,,,,,,,,,,,,,,,,,,,
20250901,5701,劍湖山,otc,4.95,4.95,4.8,4.95,62000.0,305690.0,,data/daily_price/20250901.csv,,,,,,-5.7143,,,,,,,,,,,,,,,,,,,,,
20250902,5701,劍湖山,otc,4.94,4.95,4.94,4.95,107000.0,528810.0,,data/daily_price/20250902.csv,4.928,4.928,4.928,4.928,4.3349,0.0,,,,,130034.8,0.8229,5.49,5.49,5.49,4.0,4.0,4.0,0.4464,0.4464,0.4464,14.1894,-9.8361,-9.8361,-9.8361,23.75,23.75
20250903,5701,劍湖山,otc,4.93,4.93,4.82,4.82,7000.0,34050.0,,data/daily_price/20250903.csv,5.092,4.91,4.91,4.91,4.3753,-2.6263,20.5,,,,109529.0,0.0639,5.49,5.49,5.49,4.0,4.0,4.0,-1.833,-1.833,-1.833,10.1631,-12.204,-12.204,-12.204,20.5,20.5
20250904,5701,劍湖山,otc,4.8,4.97,4.8,4.96,10000.0,49140.0,,data/daily_price/20250904.csv,4.986,4.9171,4.9171,4.9171,4.4241,2.9046,-9.6539,,,,95310.5714,0.1049,5.49,5.49,5.49,4.0,4.0,4.0,0.8716,0.8716,0.8716,12.1144,-9.6539,-9.6539,-9.6539,24.0,24.0
20250908,5701,劍湖山,TPEx,4.9,4.9,4.9,4.9,1000.0,4900.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250908.csv,4.916,4.915,4.915,4.915,4.4637,-1.2097,-6.6667,,,,83521.75,0.012,5.49,5.49,5.49,4.0,4.0,4.0,-0.3052,-0.3052,-0.3052,9.774,-10.7468,-10.7468,-10.7468,22.5,22.5
20250909,5701,劍湖山,otc,4.77,4.9,4.77,4.9,5000.0,24050.0,,data/daily_price/20250909.csv,4.906,4.9133,4.9133,4.9133,4.5001,0.0,-1.0101,,,,74797.1111,0.0668,5.49,5.49,5.49,4.0,4.0,4.0,-0.2714,-0.2714,-0.2714,8.8872,-10.7468,-10.7468,-10.7468,22.5,22.5
20250910,5701,劍湖山,otc,4.82,4.82,4.82,4.82,11000.0,53020.0,,data/daily_price/20250910.csv,4.88,4.904,4.904,4.904,4.5267,-1.6327,-2.6263,,,,68417.4,0.1608,5.49,5.49,5.49,4.0,4.0,4.0,-1.7129,-1.7129,-1.7129,6.4786,-12.204,-12.204,-12.204,20.5,20.5
20250911,5701,劍湖山,otc,4.74,4.82,4.74,4.82,5000.0,23850.0,,data/daily_price/20250911.csv,4.88,4.8964,4.8964,4.8964,4.5512,0.0,0.0,,,,62652.1818,0.0798,5.49,5.49,5.49,4.0,4.0,4.0,-1.5596,-1.5596,-1.5596,5.9068,-12.204,-12.204,-12.204,20.5,20.5
20250912,5701,劍湖山,TPEx,4.78,4.84,4.78,4.81,13000.0,62400.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250912.csv,4.85,4.8892,4.8892,4.8892,4.5727,-0.2075,-3.0242,,,,58514.5,0.2222,5.49,5.49,5.49,4.0,4.0,4.0,-1.6192,-1.6192,-1.6192,5.1886,-12.3862,-12.3862,-12.3862,20.25,20.25
20250916,5701,劍湖山,TPEx,4.71,4.83,4.71,4.83,2000.0,9540.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250916.csv,4.836,4.8846,4.8846,4.8846,4.5942,0.4158,-1.4286,,,,54167.2308,0.0369,5.49,5.49,5.49,4.0,4.0,4.0,-1.1181,-1.1181,-1.1181,5.133,-12.0219,-12.0219,-12.0219,20.75,20.75
20250917,5701,劍湖山,otc,4.67,4.8,4.67,4.67,40000.0,187090.0,,data/daily_price/20250917.csv,4.79,4.8693,4.8693,4.8693,4.6005,-3.3126,-4.6939,,,,53155.2857,0.7525,5.49,5.49,5.49,4.0,4.0,4.0,-4.0927,-4.0927,-4.0927,1.5108,-14.9362,-14.9362,-14.9362,16.75,16.75
20250918,5701,劍湖山,otc,4.71,4.71,4.65,4.65,19000.0,88960.0,,data/daily_price/20250918.csv,4.756,4.8547,4.8547,4.8547,4.6046,-0.4283,-3.527,,,,50878.2667,0.3734,5.49,5.49,5.49,4.0,4.0,4.0,-4.2159,-4.2159,-4.2159,0.9855,-15.3005,-15.3005,-15.3005,16.25,16.25
20250919,5701,劍湖山,otc,4.6,4.78,4.6,4.69,41000.0,191750.0,,data/daily_price/20250919.csv,4.73,4.8444,4.8444,4.8444,4.6117,0.8602,-2.6971,,,,50260.875,0.8157,5.49,5.49,5.49,4.0,4.0,4.0,-3.1867,-3.1867,-3.1867,1.697,-14.5719,-14.5719,-14.5719,17.25,17.25
20250922,5701,劍湖山,otc,4.69,4.69,4.62,4.65,17000.0,79010.0,,data/daily_price/20250922.csv,4.698,4.8329,4.8329,4.8329,4.6149,-0.8529,-3.3264,,,,48304.3529,0.3519,5.49,5.49,5.49,4.0,4.0,4.0,-3.7853,-3.7853,-3.7853,0.76,-15.3005,-15.3005,-15.3005,16.25,16.25
20250923,5701,劍湖山,otc,4.76,4.76,4.6,4.71,71000.0,328020.0,,data/daily_price/20250923.csv,4.674,4.8261,4.8261,4.8261,4.6228,1.2903,-2.4845,,,,49565.2222,1.4325,5.49,5.49,5.49,4.0,4.0,4.0,-2.4059,-2.4059,-2.4059,1.8852,-14.2077,-14.2077,-14.2077,17.75,17.75
20250924,5701,劍湖山,otc,4.7,4.7,4.51,4.6,132000.0,603120.0,,data/daily_price/20250924.csv,4.66,4.8142,4.8142,4.8142,4.6209,-2.3355,-1.4989,,,,53903.8947,2.4488,5.49,5.49,5.49,4.0,4.0,4.0,-4.4495,-4.4495,-4.4495,-0.4533,-16.2113,-16.2113,-16.2113,15.0,15.0
20250925,5701,劍湖山,otc,4.64,4.65,4.6,4.6,29000.0,134010.0,,data/daily_price/20250925.csv,4.65,4.8035,4.8035,4.8035,4.6192,0.0,-1.0753,,,,52658.7,0.5507,5.49,5.49,5.49,4.0,4.0,4.0,-4.2365,-4.2365,-4.2365,-0.4156,-16.2113,-16.2113,-16.2113,15.0,15.0
20250926,5701,劍湖山,otc,4.6,4.6,4.58,4.6,21000.0,96550.0,,data/daily_price/20250926.csv,4.632,4.8335,4.7938,4.7938,4.6176,0.0,-1.919,15.0,,,40200.0,0.5224,5.49,5.49,5.49,4.51,4.0,4.0,-4.8309,-4.0429,-4.0429,-0.3811,-16.2113,-16.2113,-16.2113,15.0,15.0
20250930,5701,劍湖山,otc,5.04,5.04,4.56,4.61,29000.0,138340.0,,data/daily_price/20250930.csv,4.624,4.7895,4.7855,4.7855,4.617,0.2174,-0.8602,-16.0291,,,32200.0,0.9006,5.31,5.49,5.49,4.51,4.0,4.0,-3.7478,-3.6664,-3.6664,-0.1509,-13.1827,-16.0291,-16.0291,15.25,15.25
20251001,5701,劍湖山,otc,4.61,4.61,4.52,4.55,18000.0,82200.0,,data/daily_price/20251001.csv,4.592,4.7545,4.7752,4.7752,4.6114,-1.3015,-3.397,-13.3333,,,32000.0,0.5625,5.04,5.49,5.49,4.51,4.0,4.0,-4.3012,-4.7164,-4.7164,-1.3312,-9.7222,-17.122,-17.122,13.75,13.75
20251002,5701,劍湖山,otc,4.5,4.58,4.5,4.5,65000.0,293440.0,,data/daily_price/20251002.csv,4.572,4.732,4.7638,4.7638,4.6021,-1.0989,-2.1739,-9.0909,,,32150.0,2.0218,5.04,5.49,5.49,4.5,4.0,4.0,-4.9028,-5.5366,-5.5366,-2.2186,-10.7143,-18.0328,-18.0328,12.5,12.5
20251003,5701,劍湖山,otc,4.55,4.55,4.44,4.5,53000.0,238360.0,,data/daily_price/20251003.csv,4.552,4.7095,4.7532,4.7532,4.5936,0.0,-2.1739,-9.0909,,,29450.0,1.7997,5.04,5.49,5.49,4.44,4.0,4.0,-4.4485,-5.3269,-5.3269,-2.0375,-10.7143,-18.0328,-18.0328,12.5,12.5
20251007,5701,劍湖山,otc,4.49,4.5,4.4,4.43,52000.0,231940.0,,data/daily_price/20251007.csv,4.518,4.69,4.7408,4.7408,4.58,-1.5556,-3.6957,-8.0913,,,31700.0,1.6404,5.04,5.49,5.49,4.4,4.0,4.0,-5.5437,-6.5552,-6.5552,-3.2743,-12.1032,-19.3078,-19.3078,10.75,10.75
20251008,5701,劍湖山,otc,4.43,4.45,4.31,4.43,21000.0,92270.0,,data/daily_price/20251008.csv,4.482,4.6635,4.7293,4.7293,4.5675,0.0,-3.9046,-10.6855,,,32250.0,0.6512,5.04,5.49,5.49,4.31,4.0,4.0,-5.007,-6.3278,-6.3278,-3.0097,-12.1032,-19.3078,-19.3078,10.75,10.75
20251009,5701,劍湖山,otc,4.31,4.45,4.31,4.45,68000.0,295980.0,,data/daily_price/20251009.csv,4.462,4.641,4.7193,4.7193,4.5577,0.4515,-2.1978,-9.1837,,,35600.0,1.9101,5.04,5.49,5.49,4.31,4.0,4.0,-4.1155,-5.7061,-5.7061,-2.3625,-11.7063,-18.9435,-18.9435,11.25,11.25
20251013,5701,劍湖山,otc,4.59,4.63,4.35,4.59,62000.0,281950.0,,data/daily_price/20251013.csv,4.48,4.6255,4.7148,4.7148,4.5604,3.1461,2.0,-6.3265,,,38450.0,1.6125,5.04,5.49,5.49,4.31,4.0,4.0,-0.7675,-2.6476,-2.6476,0.6497,-8.9286,-16.3934,-16.3934,14.75,14.75
20251014,5701,劍湖山,otc,4.36,4.55,4.36,4.45,84000.0,370180.0,,data/daily_price/20251014.csv,4.47,4.607,4.706,4.706,4.5512,-3.0501,-1.1111,-7.6763,,,42100.0,1.9952,5.04,5.49,5.49,4.31,4.0,4.0,-3.4079,-5.4399,-5.4399,-2.223,-11.7063,-18.9435,-18.9435,11.25,11.25
20251015,5701,劍湖山,TPEx,4.4,4.43,4.35,4.35,26000.0,113940.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20251015.csv,4.454,4.5835,4.6945,4.6945,4.5344,-2.2472,-1.8059,-9.751,,,43150.0,0.6025,5.04,5.49,5.49,4.31,4.0,4.0,-5.0944,-7.3387,-7.3387,-4.0669,-13.6905,-20.765,-20.765,8.75,8.75
20251016,5701,劍湖山,otc,4.35,4.36,4.28,4.33,93000.0,400290.0,,data/daily_price/20251016.csv,4.434,4.5595,4.6831,4.6831,4.5174,-0.4598,-2.2573,-9.9792,,,47150.0,1.9724,5.04,5.49,5.49,4.28,4.0,4.0,-5.0334,-7.5404,-7.5404,-4.1479,-14.0873,-21.1293,-21.1293,8.25,8.25
20251017,5701,劍湖山,TPEx,4.47,4.47,4.25,4.25,35000.0,150610.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20251017.csv,4.394,4.5305,4.67,4.67,4.4951,-1.8476,-4.4944,-12.0083,,,48800.0,0.7172,5.04,5.49,5.49,4.25,4.0,4.0,-6.1914,-8.9936,-8.9936,-5.4525,-15.6746,-22.5865,-22.5865,6.25,6.25
20251020,5701,劍湖山,otc,4.35,4.35,4.15,4.15,63000.0,265690.0,,data/daily_price/20251020.csv,4.306,4.5045,4.6547,4.6547,4.4663,-2.3529,-9.5861,-11.1349,,,49950.0,1.2613,5.04,5.49,5.49,4.15,4.0,4.0,-7.8699,-10.8429,-10.8429,-7.0827,-17.6587,-24.408,-24.408,3.75,3.75
20251021,5701,劍湖山,otc,4.18,4.25,4.0,4.0,195000.0,790800.0,,data/daily_price/20251021.csv,4.216,4.472,4.636,4.636,4.4275,-3.6145,-10.1124,-13.9785,,,58750.0,3.3191,5.04,5.49,5.49,4.0,4.0,4.0,-10.5546,-13.7187,-13.7187,-9.655,-20.6349,-27.1403,-27.1403,0.0,0.0
20251022,5701,劍湖山,otc,4.02,4.06,3.97,4.06,80000.0,321030.0,,data/daily_price/20251022.csv,4.158,4.4405,4.62,4.62,4.3969,1.5,-6.6667,-13.4328,,,60700.0,1.318,5.04,5.49,5.49,3.97,3.97,3.97,-8.5689,-12.1212,-12.1212,-7.6612,-19.4444,-26.0474,-26.0474,2.267,2.267
20251023,5701,劍湖山,otc,4.09,4.1,4.0,4.03,41000.0,166530.0,,data/daily_price/20251023.csv,4.098,4.4095,4.6041,4.6041,4.3663,-0.7389,-6.9284,-13.3333,,,61900.0,0.6624,5.04,5.49,5.49,3.97,3.97,3.97,-8.6064,-12.4684,-12.4684,-7.7018,-20.0397,-26.5938,-26.5938,1.5113,1.5113
20251027,5701,劍湖山,otc,4.1,4.1,3.97,3.97,178000.0,717120.0,,data/daily_price/20251027.csv,4.042,4.3725,4.5874,4.5874,4.3333,-1.4888,-6.5882,-15.7113,,,67250.0,2.6468,5.04,5.49,5.49,3.97,3.97,3.97,-9.2053,-13.458,-13.458,-8.383,-21.2302,-27.6867,-27.6867,0.0,0.0
20251028,5701,劍湖山,otc,4.0,4.09,3.94,3.94,89000.0,354060.0,,data/daily_price/20251028.csv,4.0,4.3395,4.5708,4.5708,4.3005,-0.7557,-5.0602,-14.3478,,,65100.0,1.3671,5.04,5.49,5.49,3.94,3.94,3.94,-9.2061,-13.8001,-13.8001,-8.3824,-21.8254,-28.2332,-28.2332,0.0,0.0
20251029,5701,劍湖山,otc,3.94,4.14,3.9,3.94,120000.0,477420.0,,data/daily_price/20251029.csv,3.988,4.3065,4.555,4.555,4.2704,0.0,-1.5,-14.3478,,,69650.0,1.7229,5.04,5.49,5.49,3.9,3.9,3.9,-8.5104,-13.5016,-13.5016,-7.738,-21.8254,-28.2332,-28.2332,1.0256,1.0256
20251030,5701,劍湖山,otc,4.0,4.12,3.94,4.1,38000.0,152740.0,,data/daily_price/20251030.csv,3.996,4.2815,4.5439,4.5439,4.2562,4.0609,0.9852,-10.8696,,,70500.0,0.539,5.04,5.49,5.49,3.9,3.9,3.9,-4.2392,-9.7692,-9.7692,-3.6709,-18.6508,-25.3188,-25.3188,5.1282,5.1282
20251031,5701,劍湖山,otc,4.1,4.1,3.95,3.95,31000.0,122750.0,,data/daily_price/20251031.csv,3.98,4.2485,4.5298,4.5298,4.2307,-3.6585,-1.9851,-14.3167,,,70600.0,0.4391,4.63,5.49,5.49,3.9,3.9,3.9,-7.026,-12.7989,-12.7989,-6.6353,-14.6868,-28.051,-28.051,1.2821,1.2821
