date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,3037,欣興,listed,86.8,86.8,86.8,86.8,1726645.0,149872184.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250408,3037,欣興,listed,78.5,80.5,78.2,78.2,16644192.0,1306725246.0,,data/daily_price/20250408.csv,,,,,,-9.9078,,,,,,,,,,,,,,,,,,,,,
20250409,3037,欣興,listed,71.5,74.4,70.4,70.4,27967371.0,1995753984.0,,data/daily_price/20250409.csv,,,,,,-9.9744,,,,,,,,,,,,,,,,,,,,,
20250410,3037,欣興,listed,77.4,77.4,76.8,77.4,15838720.0,1225588592.0,,data/daily_price/20250410.csv,,,,,,9.9432,,,,,,,,,,,,,,,,,,,,,
20250411,3037,欣興,TWSE,76.0,80.8,73.4,78.3,37134104.0,2882752321.0,TWSE_RWD_JSON_MI_INDEX,data/daily_price/daily_price_20250411.csv,78.22,78.22,78.22,78.22,83.6732,1.1628,,,,,19862206.4,1.8696,86.8,86.8,86.8,70.4,70.4,70.4,0.1023,0.1023,0.1023,-6.4217,-9.7926,-9.7926,-9.7926,11.2216,11.2216
20250414,3037,欣興,listed,84.6,86.1,83.4,84.7,27575720.0,2346041044.0,,data/daily_price/20250414.csv,77.8,79.3,79.3,79.3,83.7588,8.1737,-2.4194,,,,21147792.0,1.304,86.8,86.8,86.8,70.4,70.4,70.4,6.8096,6.8096,6.8096,1.1237,-2.4194,-2.4194,-2.4194,20.3125,20.3125
20250415,3037,欣興,listed,87.0,90.3,86.7,88.8,29483850.0,2619911725.0,,data/daily_price/20250415.csv,79.92,80.6571,80.6571,80.6571,84.1789,4.8406,13.555,,,,22338657.4286,1.3199,90.3,90.3,90.3,70.4,70.4,70.4,10.0956,10.0956,10.0956,5.4896,-1.6611,-1.6611,-1.6611,26.1364,26.1364
20250416,3037,欣興,listed,86.4,87.8,85.2,85.2,18142075.0,1563415592.0,,data/daily_price/20250416.csv,82.88,81.225,81.225,81.225,84.264,-4.0541,21.0227,,,,21814084.625,0.8317,90.3,90.3,90.3,70.4,70.4,70.4,4.8938,4.8938,4.8938,1.1108,-5.6478,-5.6478,-5.6478,21.0227,21.0227
20250417,3037,欣興,listed,83.7,85.1,82.7,84.7,12533638.0,1052773539.0,,data/daily_price/20250417.csv,84.34,81.6111,81.6111,81.6111,84.3003,-0.5869,9.4315,,,,20782923.8889,0.6031,90.3,90.3,90.3,70.4,70.4,70.4,3.7849,3.7849,3.7849,0.4741,-6.2016,-6.2016,-6.2016,20.3125,20.3125
20250418,3037,欣興,listed,84.7,86.4,84.3,85.2,8575323.0,730537119.0,,data/daily_price/20250418.csv,85.72,81.97,81.97,81.97,84.3753,0.5903,8.8123,,,,19562163.8,0.4384,90.3,90.3,90.3,70.4,70.4,70.4,3.9405,3.9405,3.9405,0.9774,-5.6478,-5.6478,-5.6478,21.0227,21.0227
20250421,3037,欣興,listed,84.5,84.9,81.0,81.2,10509509.0,864828996.0,,data/daily_price/20250421.csv,85.02,81.9,81.9,81.9,84.1107,-4.6948,-4.1322,,,,18739195.1818,0.5608,90.3,90.3,90.3,70.4,70.4,70.4,-0.8547,-0.8547,-0.8547,-3.4605,-10.0775,-10.0775,-10.0775,15.3409,15.3409
20250422,3037,欣興,listed,79.4,83.5,79.3,81.0,11446338.0,933060744.0,,data/daily_price/20250422.csv,83.46,81.825,81.825,81.825,83.8515,-0.2463,-8.7838,,,,18131457.0833,0.6313,90.3,90.3,90.3,70.4,70.4,70.4,-1.0082,-1.0082,-1.0082,-3.4006,-10.299,-10.299,-10.299,15.0568,15.0568
20250423,3037,欣興,listed,86.3,89.1,86.2,88.8,31939800.0,2826416098.0,,data/daily_price/20250423.csv,84.18,82.3615,82.3615,82.3615,84.2638,9.6296,4.2254,,,,19193637.3077,1.6641,90.3,90.3,90.3,70.4,70.4,70.4,7.8173,7.8173,7.8173,5.3833,-1.6611,-1.6611,-1.6611,26.1364,26.1364
20250424,3037,欣興,listed,88.8,89.3,85.8,86.5,23310943.0,2035311128.0,,data/daily_price/20250424.csv,84.54,82.6571,82.6571,82.6571,84.4502,-2.5901,2.1251,,,,19487730.5714,1.1962,90.3,90.3,90.3,70.4,70.4,70.4,4.6492,4.6492,4.6492,2.4273,-4.2082,-4.2082,-4.2082,22.8693,22.8693
20250425,3037,欣興,listed,90.8,94.4,90.6,92.6,37166508.0,3440069036.0,,data/daily_price/20250425.csv,86.02,83.32,83.32,83.32,85.1293,7.052,8.6854,,,,20666315.7333,1.7984,94.4,94.4,94.4,70.4,70.4,70.4,11.1378,11.1378,11.1378,8.7757,-1.9068,-1.9068,-1.9068,31.5341,31.5341
20250428,3037,欣興,listed,93.5,96.0,92.8,95.3,28567775.0,2704517348.0,,data/daily_price/20250428.csv,88.84,84.0688,84.0688,84.0688,85.9769,2.9158,17.3645,,,,21160156.9375,1.3501,96.0,96.0,96.0,70.4,70.4,70.4,13.3596,13.3596,13.3596,10.8437,-0.7292,-0.7292,-0.7292,35.3693,35.3693
20250429,3037,欣興,listed,95.5,96.4,94.6,96.0,23188041.0,2221593716.0,,data/daily_price/20250429.csv,91.84,84.7706,84.7706,84.7706,86.8121,0.7345,18.5185,,,,21279444.2353,1.0897,96.4,96.4,96.4,70.4,70.4,70.4,13.2468,13.2468,13.2468,10.5836,-0.4149,-0.4149,-0.4149,36.3636,36.3636
20250430,3037,欣興,listed,95.2,96.7,93.6,93.9,17472137.0,1657752024.0,,data/daily_price/20250430.csv,92.86,85.2778,85.2778,85.2778,87.4028,-2.1875,5.7432,,,,21067927.1667,0.8293,96.7,96.7,96.7,70.4,70.4,70.4,10.1107,10.1107,10.1107,7.4336,-2.8956,-2.8956,-2.8956,33.3807,33.3807
20250502,3037,欣興,listed,95.0,96.4,94.2,94.6,16011366.0,1524289307.0,,data/daily_price/20250502.csv,94.48,85.7684,85.7684,85.7684,88.0026,0.7455,9.3642,,,,20801792.3684,0.7697,96.7,96.7,96.7,70.4,70.4,70.4,10.297,10.297,10.297,7.4969,-2.1717,-2.1717,-2.1717,34.375,34.375
20250505,3037,欣興,listed,95.5,96.2,90.6,92.5,24571382.0,2286927944.0,,data/daily_price/20250505.csv,94.46,86.105,86.105,86.105,88.3774,-2.2199,-0.108,,,,20990271.85,1.1706,96.7,96.7,96.7,70.4,70.4,70.4,7.427,7.427,7.427,4.6648,-4.3433,-4.3433,-4.3433,31.392,31.392
20250506,3037,欣興,listed,91.0,93.2,91.0,92.3,8914894.0,821141566.0,,data/daily_price/20250506.csv,93.86,86.38,86.4,86.4,88.7042,-0.2162,-3.148,6.3364,,,21349684.3,0.4176,96.7,96.7,96.7,70.4,70.4,70.4,6.8534,6.8287,6.8287,4.0536,-4.5502,-4.5502,-4.5502,31.108,31.108
