date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,2727,王品,listed,205.0,205.0,205.0,205.0,251228.0,51514707.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250408,2727,王品,listed,196.0,210.5,196.0,210.0,907047.0,184643686.0,,data/daily_price/20250408.csv,,,,,,2.439,,,,,,,,,,,,,,,,,,,,,
20250409,2727,王品,listed,209.0,212.5,196.0,197.0,933930.0,189499765.0,,data/daily_price/20250409.csv,,,,,,-6.1905,,,,,,,,,,,,,,,,,,,,,
20250410,2727,王品,listed,215.0,216.5,209.5,216.5,530461.0,114216185.0,,data/daily_price/20250410.csv,,,,,,9.8985,,,,,,,,,,,,,,,,,,,,,
20250411,2727,王品,TWSE,211.0,214.5,206.0,213.5,611668.0,128755290.0,TWSE_RWD_JSON_MI_INDEX,data/daily_price/daily_price_20250411.csv,208.4,208.4,208.4,208.4,206.3476,-1.3857,,,,,646866.8,0.9456,216.5,216.5,216.5,196.0,196.0,196.0,2.4472,2.4472,2.4472,3.4662,-1.3857,-1.3857,-1.3857,8.9286,8.9286
20250414,2727,王品,listed,216.0,218.0,213.5,214.5,401292.0,86675502.0,,data/daily_price/20250414.csv,210.3,209.4167,209.4167,209.4167,207.0269,0.4684,4.6341,,,,605937.6667,0.6623,218.0,218.0,218.0,196.0,196.0,196.0,2.4274,2.4274,2.4274,3.6097,-1.6055,-1.6055,-1.6055,9.4388,9.4388
20250415,2727,王品,listed,215.0,219.5,215.0,217.0,251934.0,54890127.0,,data/daily_price/20250415.csv,211.7,210.5,210.5,210.5,207.858,1.1655,3.3333,,,,555365.7143,0.4536,219.5,219.5,219.5,196.0,196.0,196.0,3.0879,3.0879,3.0879,4.3982,-1.139,-1.139,-1.139,10.7143,10.7143
20250416,2727,王品,listed,217.0,217.5,215.5,215.5,104492.0,22622098.0,,data/daily_price/20250416.csv,215.4,211.125,211.125,211.125,208.4949,-0.6912,9.3909,,,,499006.5,0.2094,219.5,219.5,219.5,196.0,196.0,196.0,2.0722,2.0722,2.0722,3.3599,-1.8223,-1.8223,-1.8223,9.949,9.949
20250417,2727,王品,listed,215.0,215.0,211.0,213.0,100854.0,21495610.0,,data/daily_price/20250417.csv,214.7,211.3333,211.3333,211.3333,208.8703,-1.1601,-1.6166,,,,454767.3333,0.2218,219.5,219.5,219.5,196.0,196.0,196.0,0.7886,0.7886,0.7886,1.9772,-2.9613,-2.9613,-2.9613,8.6735,8.6735
20250418,2727,王品,listed,214.0,215.0,212.0,214.5,96321.0,20590811.0,,data/daily_price/20250418.csv,214.9,211.65,211.65,211.65,209.3394,0.7042,0.4684,,,,418922.7,0.2299,219.5,219.5,219.5,196.0,196.0,196.0,1.3466,1.3466,1.3466,2.4652,-2.2779,-2.2779,-2.2779,9.4388,9.4388
