date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,3546,宇峻,otc,81.8,82.2,80.4,82.0,475363.0,38767311.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250411,3546,宇峻,TPEx,82.6,86.0,80.2,83.9,1687000.0,139993200.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250411.csv,,,,,,2.3171,,,,,,,,,,,,,,,,,,,,,
20250521,3546,宇峻,TPEx,112.5,115.5,110.0,111.0,7154000.0,809077500.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250521.csv,,,,,,32.3004,,,,,,,,,,,,,,,,,,,,,
20250901,3546,宇峻,otc,81.6,82.4,81.0,81.6,219000.0,17902700.0,,data/daily_price/20250901.csv,,,,,,-26.4865,,,,,,,,,,,,,,,,,,,,,
20250902,3546,宇峻,otc,81.6,82.2,80.8,81.6,230000.0,18730700.0,,data/daily_price/20250902.csv,88.02,88.02,88.02,88.02,84.0887,0.0,,,,,1953072.6,0.1178,115.5,115.5,115.5,80.2,80.2,80.2,-7.2938,-7.2938,-7.2938,-2.9597,-29.3506,-29.3506,-29.3506,1.7456,1.7456
20250903,3546,宇峻,otc,81.6,83.2,81.3,82.8,201000.0,16558300.0,,data/daily_price/20250903.csv,88.18,87.15,87.15,87.15,83.9813,1.4706,0.9756,,,,1661060.5,0.121,115.5,115.5,115.5,80.2,80.2,80.2,-4.9914,-4.9914,-4.9914,-1.4067,-28.3117,-28.3117,-28.3117,3.2419,3.2419
20250904,3546,宇峻,otc,84.0,88.2,83.3,86.7,940000.0,80680600.0,,data/daily_price/20250904.csv,88.74,87.0857,87.0857,87.0857,84.2079,4.7101,3.3373,,,,1558051.8571,0.6033,115.5,115.5,115.5,80.2,80.2,80.2,-0.4429,-0.4429,-0.4429,2.9595,-24.9351,-24.9351,-24.9351,8.1047,8.1047
20250905,3546,宇峻,otc,86.7,86.7,84.0,84.2,373000.0,31750100.0,,data/daily_price/20250905.csv,83.38,86.725,86.725,86.725,84.2072,-2.8835,-24.1441,,,,1409920.375,0.2646,115.5,115.5,115.5,80.2,80.2,80.2,-2.9115,-2.9115,-2.9115,-0.0086,-27.0996,-27.0996,-27.0996,4.9875,4.9875
20250908,3546,宇峻,TPEx,84.2,84.2,82.2,82.3,383000.0,31707400.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250908.csv,83.52,86.2333,86.2333,86.2333,84.0483,-2.2565,0.8578,,,,1295818.1111,0.2956,115.5,115.5,115.5,80.2,80.2,80.2,-4.5613,-4.5613,-4.5613,-2.0801,-28.7446,-28.7446,-28.7446,2.6185,2.6185
20250909,3546,宇峻,otc,82.2,82.9,81.4,81.9,369000.0,30162100.0,,data/daily_price/20250909.csv,83.58,85.8,85.8,85.8,83.8693,-0.486,0.3676,,,,1203136.3,0.3067,115.5,115.5,115.5,80.2,80.2,80.2,-4.5455,-4.5455,-4.5455,-2.348,-29.0909,-29.0909,-29.0909,2.1197,2.1197
20250910,3546,宇峻,otc,81.9,82.5,81.1,82.0,291000.0,23825700.0,,data/daily_price/20250910.csv,83.42,85.4545,85.4545,85.4545,83.7135,0.1221,-0.9662,,,,1120214.8182,0.2598,115.5,115.5,115.5,80.2,80.2,80.2,-4.0426,-4.0426,-4.0426,-2.0469,-29.0043,-29.0043,-29.0043,2.2444,2.2444
20250911,3546,宇峻,otc,82.5,88.9,82.0,85.0,1384000.0,117841100.0,,data/daily_price/20250911.csv,83.08,85.4167,85.4167,85.4167,83.8207,3.6585,-1.9608,,,,1142196.9167,1.2117,115.5,115.5,115.5,80.2,80.2,80.2,-0.4878,-0.4878,-0.4878,1.4069,-26.4069,-26.4069,-26.4069,5.985,5.985
20250912,3546,宇峻,TPEx,85.8,86.0,83.1,83.4,399000.0,33442800.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250912.csv,82.92,85.2615,85.2615,85.2615,83.7857,-1.8824,-0.9501,,,,1085027.9231,0.3677,115.5,115.5,115.5,80.2,80.2,80.2,-2.1833,-2.1833,-2.1833,-0.4603,-27.7922,-27.7922,-27.7922,3.99,3.99
20250916,3546,宇峻,TPEx,82.2,82.5,82.0,82.3,143000.0,11756900.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250916.csv,82.92,85.05,85.05,85.05,83.6618,-1.3189,0.0,,,,1017740.2143,0.1405,115.5,115.5,115.5,80.2,80.2,80.2,-3.2334,-3.2334,-3.2334,-1.6278,-28.7446,-28.7446,-28.7446,2.6185,2.6185
20250917,3546,宇峻,otc,82.1,82.8,81.7,81.7,162000.0,13286800.0,,data/daily_price/20250917.csv,82.88,84.8267,84.8267,84.8267,83.4984,-0.729,-0.2442,,,,960690.8667,0.1686,115.5,115.5,115.5,80.2,80.2,80.2,-3.6859,-3.6859,-3.6859,-2.1538,-29.2641,-29.2641,-29.2641,1.8703,1.8703
20250918,3546,宇峻,otc,83.0,84.1,81.8,82.0,226000.0,18663700.0,,data/daily_price/20250918.csv,82.88,84.65,84.65,84.65,83.3735,0.3672,0.0,,,,914772.6875,0.2471,115.5,115.5,115.5,80.2,80.2,80.2,-3.1305,-3.1305,-3.1305,-1.6474,-29.0043,-29.0043,-29.0043,2.2444,2.2444
20250919,3546,宇峻,otc,82.1,82.6,81.4,81.9,232000.0,18978700.0,,data/daily_price/20250919.csv,82.26,84.4882,84.4882,84.4882,83.2507,-0.122,-3.6471,,,,874609.5882,0.2653,115.5,115.5,115.5,80.2,80.2,80.2,-3.0634,-3.0634,-3.0634,-1.6225,-29.0909,-29.0909,-29.0909,2.1197,2.1197
20250922,3546,宇峻,otc,81.9,82.7,81.7,81.8,324000.0,26615700.0,,data/daily_price/20250922.csv,81.94,84.3389,84.3389,84.3389,83.1298,-0.1221,-1.9185,,,,844020.1667,0.3839,115.5,115.5,115.5,80.2,80.2,80.2,-3.0103,-3.0103,-3.0103,-1.5997,-29.1775,-29.1775,-29.1775,1.995,1.995
20250923,3546,宇峻,otc,82.5,82.5,80.8,81.6,311000.0,25367800.0,,data/daily_price/20250923.csv,81.8,84.1947,84.1947,84.1947,83.0023,-0.2445,-0.8505,,,,815966.4737,0.3811,115.5,115.5,115.5,80.2,80.2,80.2,-3.0818,-3.0818,-3.0818,-1.6895,-29.3506,-29.3506,-29.3506,1.7456,1.7456
20250924,3546,宇峻,otc,82.0,82.5,81.3,81.3,191000.0,15593400.0,,data/daily_price/20250924.csv,81.72,84.05,84.05,84.05,82.8605,-0.3676,-0.4896,,,,784718.15,0.2434,115.5,115.5,115.5,80.2,80.2,80.2,-3.2719,-3.2719,-3.2719,-1.8832,-29.6104,-29.6104,-29.6104,1.3716,1.3716
20250925,3546,宇峻,otc,82.1,82.8,81.5,82.0,262000.0,21554600.0,,data/daily_price/20250925.csv,81.72,84.05,83.9524,83.9524,82.7888,0.861,0.0,0.0,,,774050.0,0.3385,115.5,115.5,115.5,80.2,80.2,80.2,-2.439,-2.3256,-2.3256,-0.9527,-29.0043,-29.0043,-29.0043,2.2444,2.2444
20250926,3546,宇峻,otc,83.1,84.5,82.0,82.5,598000.0,49691900.0,,data/daily_price/20250926.csv,81.84,83.98,83.8864,83.8864,82.7647,0.6098,0.7326,-1.6687,,,719600.0,0.831,115.5,115.5,115.5,80.8,80.2,80.2,-1.7623,-1.6527,-1.6527,-0.3198,-28.5714,-28.5714,-28.5714,2.8678,2.8678
20250930,3546,宇峻,otc,82.9,82.9,82.1,82.7,208000.0,17165700.0,,data/daily_price/20250930.csv,82.02,82.565,83.8348,83.8348,82.7593,0.2424,1.1002,-25.4955,,,372300.0,0.5587,88.9,115.5,115.5,80.8,80.2,80.2,0.1635,-1.3536,-1.3536,-0.0717,-6.9741,-28.3983,-28.3983,3.1172,3.1172
20251001,3546,宇峻,otc,83.0,83.8,82.7,82.7,215000.0,17872800.0,,data/daily_price/20251001.csv,82.24,82.62,83.7875,83.7875,82.7544,0.0,1.348,1.348,,,372100.0,0.5778,88.9,115.5,115.5,80.8,80.2,80.2,0.0968,-1.2979,-1.2979,-0.0657,-6.9741,-28.3983,-28.3983,3.1172,3.1172
20251002,3546,宇峻,otc,82.3,82.9,81.5,82.0,231000.0,18984000.0,,data/daily_price/20251002.csv,82.38,82.64,83.716,83.716,82.6915,-0.8464,0.861,0.4902,,,372150.0,0.6207,88.9,115.5,115.5,80.8,80.2,80.2,-0.7744,-2.0498,-2.0498,-0.8362,-7.7615,-29.0043,-29.0043,2.2444,2.2444
20251003,3546,宇峻,otc,82.6,83.1,81.7,82.0,233000.0,19184400.0,,data/daily_price/20251003.csv,82.38,82.6,83.65,83.65,82.6339,0.0,0.0,-0.9662,,,373750.0,0.6234,88.9,115.5,115.5,80.8,80.2,80.2,-0.7264,-1.9725,-1.9725,-0.7671,-7.7615,-29.0043,-29.0043,2.2444,2.2444
20251007,3546,宇峻,otc,82.7,83.4,81.8,82.7,297000.0,24552200.0,,data/daily_price/20251007.csv,82.42,82.4,83.6148,83.6148,82.6394,0.8537,0.2424,-4.6136,,,341600.0,0.8694,88.9,115.5,115.5,80.8,80.2,80.2,0.3641,-1.0941,-1.0941,0.0733,-6.9741,-28.3983,-28.3983,3.1172,3.1172
20251008,3546,宇峻,otc,83.4,83.4,81.7,82.2,186000.0,15283400.0,,data/daily_price/20251008.csv,82.32,82.3,83.5643,83.5643,82.6028,-0.6046,-0.6046,-2.3753,,,332250.0,0.5598,88.9,115.5,115.5,80.8,80.2,80.2,-0.1215,-1.6326,-1.6326,-0.4876,-7.5366,-28.8312,-28.8312,2.4938,2.4938
20251009,3546,宇峻,otc,82.8,84.9,81.9,83.5,582000.0,48704000.0,,data/daily_price/20251009.csv,82.48,82.36,83.5621,83.5621,82.6775,1.5815,0.9674,1.4581,,,342200.0,1.7008,88.9,115.5,115.5,80.8,80.2,80.2,1.3842,-0.0743,-0.0743,0.9948,-6.0742,-27.7056,-27.7056,4.1147,4.1147
20251013,3546,宇峻,otc,81.2,82.0,80.8,81.4,564000.0,45772800.0,,data/daily_price/20251013.csv,82.36,82.335,83.49,83.49,82.5711,-2.515,-0.7317,-0.6105,,,351950.0,1.6025,88.9,115.5,115.5,80.8,80.2,80.2,-1.1356,-2.5033,-2.5033,-1.4183,-8.4364,-29.5238,-29.5238,1.4963,1.4963
20251014,3546,宇峻,otc,82.3,82.8,78.2,78.5,898000.0,71658300.0,,data/daily_price/20251014.csv,81.66,82.16,83.329,83.329,82.2318,-3.5627,-4.2683,-4.2683,,,382300.0,2.3489,88.9,115.5,115.5,78.2,78.2,78.2,-4.4547,-5.7951,-5.7951,-4.5382,-11.6985,-32.0346,-32.0346,0.3836,0.3836
20251015,3546,宇峻,TPEx,79.9,82.5,79.2,79.7,865000.0,69705800.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20251015.csv,81.06,81.895,83.2156,83.2156,82.0208,1.5287,-3.6276,-6.2353,,,356350.0,2.4274,86.0,115.5,115.5,78.2,78.2,78.2,-2.6803,-4.2247,-4.2247,-2.8296,-7.3256,-30.9957,-30.9957,1.9182,1.9182
20251016,3546,宇峻,otc,80.7,81.0,79.3,79.8,198000.0,15846700.0,,data/daily_price/20251016.csv,80.58,81.715,83.1121,83.1121,81.8358,0.1255,-2.9197,-4.3165,,,346300.0,0.5718,84.9,115.5,115.5,78.2,78.2,78.2,-2.3435,-3.9851,-3.9851,-2.4876,-6.0071,-30.9091,-30.9091,2.046,2.046
20251017,3546,宇峻,TPEx,79.8,80.1,78.5,78.6,338000.0,26765400.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20251017.csv,79.6,81.53,82.9794,82.9794,81.5661,-1.5038,-5.8683,-4.4957,,,356050.0,0.9493,84.9,115.5,115.5,78.2,78.2,78.2,-3.5938,-5.2777,-5.2777,-3.6365,-7.4205,-31.9481,-31.9481,0.5115,0.5115
20251020,3546,宇峻,otc,79.2,80.0,78.7,78.8,171000.0,13541200.0,,data/daily_price/20251020.csv,79.08,81.385,82.86,82.86,81.3356,0.2545,-3.1941,-3.5496,,,356500.0,0.4797,84.9,115.5,115.5,78.2,78.2,78.2,-3.1763,-4.8998,-4.8998,-3.1175,-7.1849,-31.7749,-31.7749,0.7673,0.7673
20251021,3546,宇峻,otc,79.5,80.1,79.2,79.9,169000.0,13461400.0,,data/daily_price/20251021.csv,79.36,81.28,82.7778,82.7778,81.216,1.3959,1.7834,-2.561,,,353650.0,0.4779,84.9,115.5,115.5,78.2,78.2,78.2,-1.6978,-3.4765,-3.4765,-1.6203,-5.8893,-30.8225,-30.8225,2.1739,2.1739
20251022,3546,宇峻,otc,80.2,80.2,78.7,79.2,235000.0,18609300.0,,data/daily_price/20251022.csv,79.26,81.145,82.6811,82.6811,81.048,-0.8761,-0.6274,-3.2967,,,353800.0,0.6642,84.9,115.5,115.5,78.2,78.2,78.2,-2.3969,-4.2103,-4.2103,-2.2801,-6.7138,-31.4286,-31.4286,1.2788,1.2788
20251023,3546,宇峻,otc,79.0,79.0,77.2,78.4,291000.0,22765800.0,,data/daily_price/20251023.csv,78.98,80.975,82.5684,82.5684,80.8273,-1.0101,-1.7544,-4.1565,,,352150.0,0.8264,84.9,115.5,115.5,77.2,77.2,77.2,-3.18,-5.0484,-5.0484,-3.0031,-7.6561,-32.1212,-32.1212,1.5544,1.5544
20251027,3546,宇峻,otc,78.4,78.5,77.1,77.7,365000.0,28359300.0,,data/daily_price/20251027.csv,78.8,80.78,82.4436,82.4436,80.5667,-0.8929,-1.145,-4.7794,,,354850.0,1.0286,84.9,115.5,115.5,77.1,77.1,77.1,-3.8128,-5.7537,-5.7537,-3.5582,-8.4806,-32.7273,-32.7273,0.7782,0.7782
20251028,3546,宇峻,otc,77.7,78.0,77.0,77.1,245000.0,18934200.0,,data/daily_price/20251028.csv,78.46,80.57,82.31,82.31,80.2778,-0.7722,-2.1574,-5.1661,,,357550.0,0.6852,84.9,115.5,115.5,77.0,77.0,77.0,-4.3068,-6.3297,-6.3297,-3.9585,-9.1873,-33.2468,-33.2468,0.1299,0.1299
20251029,3546,宇峻,otc,77.5,77.7,77.2,77.5,139000.0,10767000.0,,data/daily_price/20251029.csv,77.98,80.345,82.1927,82.1927,80.0463,0.5188,-3.0038,-5.4878,,,351400.0,0.3956,84.9,115.5,115.5,77.0,77.0,77.0,-3.541,-5.7094,-5.7094,-3.1811,-8.7161,-32.9004,-32.9004,0.6494,0.6494
20251030,3546,宇峻,otc,77.2,77.4,76.0,76.5,301000.0,23076400.0,,data/daily_price/20251030.csv,77.44,80.045,82.0571,82.0571,79.7508,-1.2903,-3.4091,-7.2727,,,336550.0,0.8944,84.9,115.5,115.5,76.0,76.0,76.0,-4.4288,-6.7723,-6.7723,-4.0762,-9.894,-33.7662,-33.7662,0.6579,0.6579
20251031,3546,宇峻,otc,76.5,77.9,76.5,77.3,207000.0,15985600.0,,data/daily_price/20251031.csv,77.22,79.775,81.9465,81.9465,79.5466,1.0458,-1.4031,-6.5296,,,336500.0,0.6152,84.9,115.5,115.5,76.0,76.0,76.0,-3.1025,-5.6702,-5.6702,-2.8242,-8.9517,-33.0736,-33.0736,1.7105,1.7105
