date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,5398,慕康生醫,otc,16.85,16.95,16.55,16.75,82011.0,1369370.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250411,5398,慕康生醫,TPEx,15.5,15.95,14.95,15.95,222000.0,3408250.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250411.csv,,,,,,-4.7761,,,,,,,,,,,,,,,,,,,,,
20250521,5398,慕康生醫,TPEx,20.65,20.65,20.35,20.6,219000.0,4487350.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250521.csv,,,,,,29.1536,,,,,,,,,,,,,,,,,,,,,
20250901,5398,慕康生醫,otc,21.0,21.0,20.8,20.8,5000.0,104500.0,,data/daily_price/20250901.csv,,,,,,0.9709,,,,,,,,,,,,,,,,,,,,,
20250902,5398,慕康生醫,otc,20.95,20.95,20.8,20.9,6000.0,125350.0,,data/daily_price/20250902.csv,19.0,19.0,19.0,19.0,17.6234,0.4808,,,,,106802.2,0.0562,21.0,21.0,21.0,14.95,14.95,14.95,10.0,10.0,10.0,18.592,-0.4762,-0.4762,-0.4762,39.7993,39.7993
20250903,5398,慕康生醫,otc,20.9,20.9,20.7,20.7,7000.0,146000.0,,data/daily_price/20250903.csv,19.79,19.2833,19.2833,19.2833,17.8798,-0.9569,23.5821,,,,90168.5,0.0776,21.0,21.0,21.0,14.95,14.95,14.95,7.3466,7.3466,7.3466,15.7729,-1.4286,-1.4286,-1.4286,38.4615,38.4615
20250904,5398,慕康生醫,otc,20.7,20.95,20.45,20.45,54000.0,1111600.0,,data/daily_price/20250904.csv,20.69,19.45,19.45,19.45,18.094,-1.2077,28.2132,,,,85001.5714,0.6353,21.0,21.0,21.0,14.95,14.95,14.95,5.1414,5.1414,5.1414,13.0208,-2.619,-2.619,-2.619,36.7893,36.7893
20250905,5398,慕康生醫,otc,20.6,20.8,20.45,20.45,10000.0,205500.0,,data/daily_price/20250905.csv,20.66,19.575,19.575,19.575,18.2903,0.0,-0.7282,,,,75626.375,0.1322,21.0,21.0,21.0,14.95,14.95,14.95,4.47,4.47,4.47,11.8077,-2.619,-2.619,-2.619,36.7893,36.7893
20250908,5398,慕康生醫,TPEx,20.6,20.65,20.25,20.55,31000.0,636000.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250908.csv,20.61,19.6833,19.6833,19.6833,18.4786,0.489,-1.2019,,,,70667.8889,0.4387,21.0,21.0,21.0,14.95,14.95,14.95,4.403,4.403,4.403,11.2095,-2.1429,-2.1429,-2.1429,37.4582,37.4582
20250909,5398,慕康生醫,otc,20.55,20.65,20.55,20.55,37000.0,762350.0,,data/daily_price/20250909.csv,20.54,19.77,19.77,19.77,18.6513,0.0,-1.6746,,,,67301.1,0.5498,21.0,21.0,21.0,14.95,14.95,14.95,3.9454,3.9454,3.9454,10.1802,-2.1429,-2.1429,-2.1429,37.4582,37.4582
20250910,5398,慕康生醫,otc,20.65,20.65,20.3,20.4,61000.0,1245850.0,,data/daily_price/20250910.csv,20.48,19.8273,19.8273,19.8273,18.797,-0.7299,-1.4493,,,,66728.2727,0.9142,21.0,21.0,21.0,14.95,14.95,14.95,2.8886,2.8886,2.8886,8.528,-2.8571,-2.8571,-2.8571,36.4548,36.4548
20250911,5398,慕康生醫,otc,20.45,20.45,20.2,20.35,43000.0,874950.0,,data/daily_price/20250911.csv,20.46,19.8708,19.8708,19.8708,18.9264,-0.2451,-0.489,,,,64750.9167,0.6641,21.0,21.0,21.0,14.95,14.95,14.95,2.4114,2.4114,2.4114,7.5217,-3.0952,-3.0952,-3.0952,36.1204,36.1204
20250912,5398,慕康生醫,TPEx,20.35,20.5,20.2,20.2,30000.0,609400.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250912.csv,20.41,19.8962,19.8962,19.8962,19.0325,-0.7371,-1.2225,,,,62077.7692,0.4833,21.0,21.0,21.0,14.95,14.95,14.95,1.5272,1.5272,1.5272,6.134,-3.8095,-3.8095,-3.8095,35.1171,35.1171
20250916,5398,慕康生醫,TPEx,20.3,20.3,20.25,20.3,30000.0,608150.0,TPEX_OTC_QUOTES_NO1430_JSON,data/daily_price/daily_price_20250916.csv,20.36,19.925,19.925,19.925,19.1382,0.495,-1.2165,,,,59786.5,0.5018,21.0,21.0,21.0,14.95,14.95,14.95,1.8821,1.8821,1.8821,6.0708,-3.3333,-3.3333,-3.3333,35.786,35.786
20250917,5398,慕康生醫,otc,20.65,20.65,20.2,20.3,24000.0,488550.0,,data/daily_price/20250917.csv,20.31,19.95,19.95,19.95,19.235,0.0,-1.2165,,,,57400.7333,0.4181,21.0,21.0,21.0,14.95,14.95,14.95,1.7544,1.7544,1.7544,5.5369,-3.3333,-3.3333,-3.3333,35.786,35.786
20250918,5398,慕康生醫,otc,20.75,22.3,20.75,20.75,219000.0,4666100.0,,data/daily_price/20250918.csv,20.38,20.0,20.0,20.0,19.3612,2.2167,1.7157,,,,67500.6875,3.2444,22.3,22.3,22.3,14.95,14.95,14.95,3.75,3.75,3.75,7.1729,-6.9507,-6.9507,-6.9507,38.796,38.796
20250919,5398,慕康生醫,otc,20.75,20.75,20.2,20.25,89000.0,1810400.0,,data/daily_price/20250919.csv,20.36,20.0147,20.0147,20.0147,19.4353,-2.4096,-0.4914,,,,68765.3529,1.2943,22.3,22.3,22.3,14.95,14.95,14.95,1.1756,1.1756,1.1756,4.1919,-9.1928,-9.1928,-9.1928,35.4515,35.4515
20250922,5398,慕康生醫,otc,20.45,20.6,20.3,20.3,54000.0,1098550.0,,data/daily_price/20250922.csv,20.38,20.0306,20.0306,20.0306,19.5074,0.2469,0.495,,,,67945.0556,0.7948,22.3,22.3,22.3,14.95,14.95,14.95,1.3452,1.3452,1.3452,4.0633,-8.9686,-8.9686,-8.9686,35.786,35.786
20250923,5398,慕康生醫,otc,20.3,20.3,19.8,19.9,92000.0,1836150.0,,data/daily_price/20250923.csv,20.3,20.0237,20.0237,20.0237,19.5401,-1.9704,-1.9704,,,,69211.1053,1.3293,22.3,22.3,22.3,14.95,14.95,14.95,-0.6177,-0.6177,-0.6177,1.842,-10.7623,-10.7623,-10.7623,33.1104,33.1104
20250924,5398,慕康生醫,otc,19.95,20.0,19.9,19.95,39000.0,778700.0,,data/daily_price/20250924.csv,20.23,20.02,20.02,20.02,19.5742,0.2513,-1.7241,,,,67700.55,0.5761,22.3,22.3,22.3,14.95,14.95,14.95,-0.3497,-0.3497,-0.3497,1.9197,-10.5381,-10.5381,-10.5381,33.4448,33.4448
20250925,5398,慕康生醫,otc,19.95,20.3,19.9,19.9,100000.0,2003300.0,,data/daily_price/20250925.csv,20.06,20.1775,20.0143,20.0143,19.6014,-0.2506,-4.0964,18.806,,,68600.0,1.4577,22.3,22.3,22.3,14.95,14.95,14.95,-1.3753,-0.571,-0.571,1.5235,-10.7623,-10.7623,-10.7623,33.1104,33.1104
20250926,5398,慕康生醫,otc,20.15,20.3,19.95,20.1,239000.0,4831900.0,,data/daily_price/20250926.csv,20.03,20.385,20.0182,20.0182,19.6429,1.005,-0.7407,26.0188,,,69450.0,3.4413,22.3,22.3,22.3,19.8,14.95,14.95,-1.3981,0.4087,0.4087,2.3269,-9.8655,-9.8655,-9.8655,34.4482,34.4482
20250930,5398,慕康生醫,otc,20.25,20.3,20.15,20.15,148000.0,3001100.0,,data/daily_price/20250930.csv,20.0,20.3625,20.0239,20.0239,19.6852,0.2488,-0.7389,-2.1845,,,65900.0,2.2458,22.3,22.3,22.3,19.8,14.95,14.95,-1.0436,0.6297,0.6297,2.3612,-9.6413,-9.6413,-9.6413,34.7826,34.7826
20251001,5398,慕康生醫,otc,20.15,22.0,20.15,20.3,317000.0,6682400.0,,data/daily_price/20251001.csv,20.08,20.3375,20.0354,20.0354,19.7364,0.7444,2.0101,-2.4038,,,81500.0,3.8896,22.3,22.3,22.3,19.8,14.95,14.95,-0.1844,1.3206,1.3206,2.8555,-8.9686,-8.9686,-8.9686,35.786,35.786
20251002,5398,慕康生醫,otc,20.95,20.95,20.4,20.65,80000.0,1643850.0,,data/daily_price/20251002.csv,20.22,20.325,20.06,20.06,19.8126,1.7241,3.5088,-1.1962,,,85200.0,0.939,22.3,22.3,22.3,19.8,14.95,14.95,1.599,2.9412,2.9412,4.2268,-7.3991,-7.3991,-7.3991,38.1271,38.1271
20251003,5398,慕康生醫,otc,21.15,21.7,20.5,20.95,205000.0,4284100.0,,data/daily_price/20251003.csv,20.43,20.3375,20.0942,20.0942,19.9073,1.4528,5.2764,1.2077,,,95100.0,2.1556,22.3,22.3,22.3,19.8,14.95,14.95,3.0117,4.2588,4.2588,5.2376,-6.0538,-6.0538,-6.0538,40.1338,40.1338
20251007,5398,慕康生醫,otc,20.95,20.95,18.9,18.9,1272000.0,24680400.0,,data/daily_price/20251007.csv,20.19,20.26,20.05,20.05,19.8234,-9.7852,-5.9701,-7.5795,,,156000.0,8.1538,22.3,22.3,22.3,18.9,14.95,14.95,-6.7127,-5.7357,-5.7357,-4.6581,-15.2466,-15.2466,-15.2466,26.4214,26.4214
