date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source,source_file,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,return_60d,return_120d,volume_ma20,volume_ratio,high_20,high_60,high_120,low_20,low_60,low_120,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ma120_pct,distance_to_ema23_pct,distance_to_high_20_pct,distance_to_high_60_pct,distance_to_high_120_pct,distance_to_low_60_pct,distance_to_low_120_pct
20250407,1537,廣隆,listed,136.5,136.5,136.5,136.5,338155.0,46162543.0,,data/daily_price/20250407.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250408,1537,廣隆,listed,123.5,133.0,123.5,129.5,1221567.0,156828630.0,,data/daily_price/20250408.csv,,,,,,-5.1282,,,,,,,,,,,,,,,,,,,,,
20250409,1537,廣隆,listed,129.5,134.0,127.0,128.0,872856.0,113815525.0,,data/daily_price/20250409.csv,,,,,,-1.1583,,,,,,,,,,,,,,,,,,,,,
20250410,1537,廣隆,listed,140.5,140.5,137.5,140.5,323258.0,45306210.0,,data/daily_price/20250410.csv,,,,,,9.7656,,,,,,,,,,,,,,,,,,,,,
20250411,1537,廣隆,TWSE,138.0,141.5,133.5,140.5,526356.0,72691253.0,TWSE_RWD_JSON_MI_INDEX,data/daily_price/daily_price_20250411.csv,135.0,135.0,135.0,135.0,136.0944,0.0,,,,,656438.4,0.8018,141.5,141.5,141.5,123.5,123.5,123.5,4.0741,4.0741,4.0741,3.2372,-0.7067,-0.7067,-0.7067,13.7652,13.7652
20250414,1537,廣隆,listed,140.5,142.5,138.0,138.0,298595.0,41609299.0,,data/daily_price/20250414.csv,135.3,135.5,135.5,135.5,136.2532,-1.7794,1.0989,,,,596797.8333,0.5003,142.5,142.5,142.5,123.5,123.5,123.5,1.845,1.845,1.845,1.282,-3.1579,-3.1579,-3.1579,11.7409,11.7409
20250415,1537,廣隆,listed,138.5,140.0,137.0,138.5,235732.0,32640399.0,,data/daily_price/20250415.csv,137.1,135.9286,135.9286,135.9286,136.4404,0.3623,6.9498,,,,545217.0,0.4324,142.5,142.5,142.5,123.5,123.5,123.5,1.8917,1.8917,1.8917,1.5095,-2.807,-2.807,-2.807,12.1457,12.1457
20250416,1537,廣隆,listed,138.0,139.5,138.0,139.0,115520.0,16055143.0,,data/daily_price/20250416.csv,139.3,136.3125,136.3125,136.3125,136.6537,0.361,8.5938,,,,491504.875,0.235,142.5,142.5,142.5,123.5,123.5,123.5,1.9716,1.9716,1.9716,1.717,-2.4561,-2.4561,-2.4561,12.5506,12.5506
20250417,1537,廣隆,listed,138.0,139.5,138.0,138.5,123635.0,17116069.0,,data/daily_price/20250417.csv,138.9,136.5556,136.5556,136.5556,136.8076,-0.3597,-1.4235,,,,450630.4444,0.2744,142.5,142.5,142.5,123.5,123.5,123.5,1.4239,1.4239,1.4239,1.2371,-2.807,-2.807,-2.807,12.1457,12.1457
20250418,1537,廣隆,listed,138.5,139.0,138.0,138.5,116409.0,16099526.0,,data/daily_price/20250418.csv,138.5,136.75,136.75,136.75,136.9486,0.0,-1.4235,,,,417208.3,0.279,142.5,142.5,142.5,123.5,123.5,123.5,1.2797,1.2797,1.2797,1.1328,-2.807,-2.807,-2.807,12.1457,12.1457
20250421,1537,廣隆,listed,138.5,139.0,137.5,137.5,103498.0,14289510.0,,data/daily_price/20250421.csv,138.4,136.8182,136.8182,136.8182,136.9946,-0.722,-0.3623,,,,388689.1818,0.2663,142.5,142.5,142.5,123.5,123.5,123.5,0.4983,0.4983,0.4983,0.369,-3.5088,-3.5088,-3.5088,11.336,11.336
20250422,1537,廣隆,listed,137.5,137.5,135.0,135.5,145933.0,19889027.0,,data/daily_price/20250422.csv,137.8,136.7083,136.7083,136.7083,136.87,-1.4545,-2.1661,,,,368459.5,0.3961,142.5,142.5,142.5,123.5,123.5,123.5,-0.8839,-0.8839,-0.8839,-1.001,-4.9123,-4.9123,-4.9123,9.7166,9.7166
20250423,1537,廣隆,listed,137.5,139.5,137.5,138.5,82924.0,11478994.0,,data/daily_price/20250423.csv,137.7,136.8462,136.8462,136.8462,137.0058,2.214,-0.3597,,,,346495.2308,0.2393,142.5,142.5,142.5,123.5,123.5,123.5,1.2085,1.2085,1.2085,1.0906,-2.807,-2.807,-2.807,12.1457,12.1457
20250424,1537,廣隆,listed,138.0,139.5,137.5,138.0,51065.0,7057421.0,,data/daily_price/20250424.csv,137.6,136.9286,136.9286,136.9286,137.0887,-0.361,-0.361,,,,325393.0714,0.1569,142.5,142.5,142.5,123.5,123.5,123.5,0.7825,0.7825,0.7825,0.6648,-3.1579,-3.1579,-3.1579,11.7409,11.7409
20250425,1537,廣隆,listed,139.0,139.5,138.5,139.0,77252.0,10754736.0,,data/daily_price/20250425.csv,137.7,137.0667,137.0667,137.0667,137.248,0.7246,0.361,,,,308850.3333,0.2501,142.5,142.5,142.5,123.5,123.5,123.5,1.4105,1.4105,1.4105,1.2765,-2.4561,-2.4561,-2.4561,12.5506,12.5506
