date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20250910,29.0,29.1,28.55,28.7,7380831.0,28.79,28.925,29.55,26.4617,25.7981,-1.0345,-1.7123,-1.7123,0.3421,-0.778,-2.8765,-12.3664
20250911,28.65,28.65,28.2,28.35,10784183.0,28.72,28.8771,29.53,26.5392,25.8216,-1.2195,-1.2195,-1.3913,0.5183,-1.8254,-3.9959,-13.4351
20250917,28.4,29.15,28.4,28.75,5204746.0,28.67,28.8665,29.535,26.635,25.8482,1.4109,-0.8621,0.349,0.2561,-0.4037,-2.6579,-12.2137
20250918,29.0,29.0,28.55,28.55,4401916.0,28.67,28.8401,29.4875,26.7367,25.8725,-0.6957,0.0,-3.2203,0.2263,-1.006,-3.1793,-12.8244
20250919,28.6,29.25,28.45,29.0,16687245.0,28.67,28.8535,29.45,26.8483,25.9004,1.5762,0.0,-2.521,0.8708,0.5079,-1.528,-11.4504
20250922,29.25,29.35,28.65,29.1,9432038.0,28.75,28.874,29.455,26.9525,25.9288,0.3448,1.3937,0.3448,0.5015,0.7827,-1.2052,-11.145
20250923,29.1,29.45,28.85,28.95,9296538.0,28.87,28.8803,29.4975,27.055,25.9553,-0.5155,2.1164,3.0249,0.5046,0.2412,-1.8561,-11.6031
20250924,29.1,29.15,28.45,28.6,7376309.0,28.84,28.857,29.3825,27.1417,25.9783,-1.209,-0.5217,-7.4434,0.4593,-0.8905,-2.6631,-12.6718
20250925,28.7,30.0,28.7,29.7,21725927.0,29.07,28.9272,29.3175,27.2442,26.0103,3.8462,4.028,-4.1935,1.6793,2.6714,1.3047,-9.313
20250926,29.6,29.85,29.05,29.3,11160052.0,29.13,28.9583,29.235,27.3508,26.0385,-1.3468,1.0345,-5.3312,0.9172,1.18,0.2223,-10.5344
20250930,29.8,30.25,29.55,29.75,11534619.0,29.26,29.0243,29.2,27.4658,26.0699,1.5358,2.2337,-2.2989,1.0126,2.5004,1.8836,-9.1603
20251001,29.3,29.95,29.15,29.2,6964203.0,29.31,29.0389,29.135,27.5675,26.0962,-1.8487,0.8636,-4.2623,0.6315,0.5547,0.2231,-10.8397
20251002,29.4,29.55,28.3,28.35,13136461.0,29.26,28.9815,29.0575,27.6442,26.115,-2.911,-0.8741,-5.1839,1.1842,-2.179,-2.4348,-13.4351
20251003,28.25,28.35,27.4,27.5,14948406.0,28.82,28.858,28.9275,27.7042,26.1367,-2.9982,-7.4074,-8.6379,1.349,-4.706,-4.9348,-16.0305
20251007,27.5,29.1,27.35,28.7,15434246.0,28.7,28.8449,28.8475,27.7858,26.1646,4.3636,-2.0478,-5.2805,1.3809,-0.5023,-0.5113,-12.3664
20251008,28.85,29.55,28.85,29.5,12818829.0,28.65,28.8995,28.8625,27.8908,26.22,2.7875,-0.8403,1.0274,1.206,2.078,2.2087,-9.9237
20251009,29.75,30.25,29.5,29.85,14865799.0,28.78,28.9787,28.92,28.01,26.2596,1.1864,2.226,4.007,1.3912,3.0068,3.2158,-8.855
20251013,29.15,29.4,28.5,29.2,11054771.0,28.95,28.9971,28.93,28.1183,26.2908,-2.1776,2.9982,0.6897,1.0155,0.6996,0.9333,-10.8397
20251014,29.35,29.75,28.5,28.55,12345485.0,29.16,28.9599,28.93,28.225,26.3083,-2.226,3.8182,0.0,1.106,-1.4153,-1.3135,-12.8244
20251016,28.65,29.2,28.65,29.05,7724094.0,29.23,28.9674,28.9325,28.3267,26.3392,1.7513,1.2195,0.1724,0.6888,0.2852,0.4061,-11.2977
20251020,30.2,30.8,29.5,29.8,8503345.0,29.29,29.0368,28.9875,28.4433,26.375,2.5818,1.0169,3.8328,0.7545,2.6285,2.8029,-9.0076
20251021,30.0,30.25,29.4,29.55,7307059.0,29.23,29.0795,29.0475,28.5533,26.4104,-0.8389,-1.005,4.2328,0.6585,1.6179,1.7299,-9.771
20251022,29.8,30.7,29.75,30.2,12465702.0,29.43,29.1729,29.12,28.6458,26.4571,2.1997,3.4247,5.0435,1.0878,3.5207,3.7088,-7.7863
20251023,30.05,31.5,29.75,30.9,17984053.0,29.9,29.3168,29.2375,28.7375,26.51,2.3179,8.2312,8.2312,1.4816,5.4002,5.6862,-5.6489
20251027,31.5,31.9,30.55,30.7,12709045.0,30.23,29.4321,29.3225,28.82,26.5546,-0.6472,5.6799,5.8621,1.0645,4.3079,4.6978,-6.2595
20251028,30.7,31.05,29.85,30.45,13799986.0,30.36,29.5169,29.39,28.9025,26.6012,-0.8143,2.1812,4.6392,1.1351,3.1612,3.6067,-7.0229
20251029,30.5,30.6,30.05,30.35,5479362.0,30.52,29.5863,29.46,28.9617,26.6454,-0.3284,2.7073,4.8359,0.4579,2.5811,3.021,-7.3282
20251030,30.4,30.8,29.85,30.2,7307376.0,30.52,29.6375,29.54,29.02,26.6908,-0.4942,0.0,5.5944,0.6108,1.898,2.2343,-7.7863
20251031,30.3,30.35,28.95,29.2,15019399.0,30.18,29.601,29.515,29.0625,26.725,-3.3113,-5.5016,-1.6835,1.2916,-1.3548,-1.0673,-10.8397
20251103,29.05,29.2,28.6,28.75,8193457.0,29.79,29.5301,29.4875,29.0683,26.7571,-1.5411,-6.3518,-1.8771,0.7137,-2.6417,-2.5011,-12.2137
20251104,28.75,29.25,28.3,28.45,9000854.0,29.39,29.4401,29.4225,29.0933,26.7858,-1.0435,-6.5681,-4.3697,0.7928,-3.3631,-3.3053,-13.1298
20251105,28.25,28.25,27.5,27.8,17721304.0,28.88,29.3034,29.3525,29.065,26.7992,-2.2847,-8.402,-4.7945,1.4903,-5.1305,-5.2892,-15.1145
20251106,28.1,28.4,27.7,28.4,10483680.0,28.52,29.2281,29.355,29.0575,26.8192,2.1583,-5.9603,0.1764,0.8916,-2.8334,-3.2533,-13.2824
20251107,28.4,29.55,27.9,29.1,20682356.0,28.5,29.2175,29.435,29.0783,26.8408,2.4648,-0.3425,5.8182,1.7171,-0.402,-1.1381,-11.145
20251110,28.95,29.5,28.25,29.3,20102436.0,28.61,29.2243,29.465,29.1283,26.8738,0.6873,1.913,2.0906,1.6372,0.2589,-0.56,-10.5344
20251111,29.45,31.7,29.45,30.7,47127969.0,29.06,29.3473,29.525,29.2058,26.9158,4.7782,7.9086,4.0678,3.3678,4.6093,3.9797,-6.2595
20251112,30.7,32.65,30.4,32.4,48720924.0,29.98,29.6017,29.6525,29.3,26.9692,5.5375,16.5468,8.5427,3.1059,9.4532,9.2657,-1.0687
20251113,32.5,35.6,32.4,35.6,101051526.0,31.42,30.1016,29.9725,29.4467,27.0508,9.8765,25.3521,21.9178,5.0059,18.2663,18.7755,0.0
