# PRICE_WINDOW_13

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20260522,8.02,8.04,8.02,8.03,246876.0,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20260525,8.07,8.16,8.07,8.16,1285545.0,,,,,,1.6189,,,,,,

PRICE_WINDOW_180_ROW_003=20260526,8.16,8.18,8.14,8.16,478269.0,,,,,,0.0,,,,,,

PRICE_WINDOW_180_ROW_004=20260527,8.16,8.16,8.1,8.11,712065.0,,,,,,-0.6127,,,,,,

PRICE_WINDOW_180_ROW_005=20260528,8.18,8.22,8.13,8.15,1398876.0,8.122,8.0636,8.122,8.122,8.122,0.4932,,,1.697,1.072,0.3447,-0.8516

PRICE_WINDOW_180_ROW_006=20260529,8.28,8.3,8.25,8.26,809757.0,8.168,8.0799,8.145,8.145,8.145,1.3497,2.8643,,0.9852,2.2286,1.4119,-0.4819

PRICE_WINDOW_180_ROW_007=20260601,8.29,8.33,8.27,8.28,705860.0,8.192,8.0966,8.1643,8.1643,8.1643,0.2421,1.4706,,0.8765,2.2651,1.4173,-0.6002

PRICE_WINDOW_180_ROW_008=20260602,8.18,8.18,8.15,8.17,295082.0,8.194,8.1027,8.165,8.165,8.165,-1.3285,0.1225,,0.3979,0.8304,0.0612,-1.9208

PRICE_WINDOW_180_ROW_009=20260603,8.17,8.17,8.11,8.12,362364.0,8.196,8.1042,8.16,8.16,8.16,-0.612,0.1233,,0.5181,0.1955,-0.4902,-2.521

PRICE_WINDOW_180_ROW_010=20260604,8.18,8.18,8.15,8.17,295082.0,8.2,8.1096,8.161,8.161,8.161,0.6158,0.2454,,0.4478,0.7442,0.1103,-1.9208

PRICE_WINDOW_180_ROW_011=20260605,8.4,8.43,8.39,8.41,1839787.0,8.23,8.1347,8.1836,8.1836,8.1836,2.9376,1.816,,2.4008,3.3846,2.7661,-0.2372

PRICE_WINDOW_180_ROW_012=20260611,8.23,8.23,8.17,8.21,964725.0,8.216,8.141,8.1858,8.1858,8.1858,-2.3781,-0.8454,,1.2323,0.8482,0.2952,-2.6097

PRICE_WINDOW_180_ROW_013=20260612,8.3,8.38,8.3,8.37,1130944.0,8.256,8.16,8.2,8.2,8.2,1.9488,2.448,,1.3969,2.573,2.0732,-0.7117
