# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,191.5,192.0,191.0,191.0,51000,,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,191.0,192.0,191.0,191.5,35000,,,,,,0.2618,,,,,,

PRICE_WINDOW_180_ROW_003=20251105,191.5,191.5,190.0,191.5,58000,,,,,,0.0,,,,,,

PRICE_WINDOW_180_ROW_004=20251106,191.0,192.5,191.0,192.0,24000,,,,,,0.2611,,,,,,

PRICE_WINDOW_180_ROW_005=20251107,192.0,193.0,191.5,192.0,22000,191.6,191.2268,191.6,191.6,191.6,0.0,,,0.5789,0.4043,0.2088,-0.5181

PRICE_WINDOW_180_ROW_006=20251110,193.0,193.0,192.0,192.5,31000,191.9,191.3329,191.75,191.75,191.75,0.2604,0.7853,,0.8416,0.61,0.3911,-0.2591

PRICE_WINDOW_180_ROW_007=20251111,193.5,193.5,192.0,192.0,24000,192.0,191.3885,191.7857,191.7857,191.7857,-0.2597,0.2611,,0.6857,0.3195,0.1117,-0.7752

PRICE_WINDOW_180_ROW_008=20251112,191.5,192.0,191.0,191.5,63000,192.0,191.3978,191.75,191.75,191.75,-0.2604,0.0,,1.6364,0.0534,-0.1304,-1.0336

PRICE_WINDOW_180_ROW_009=20251113,191.5,192.0,191.0,191.5,38000,191.9,191.4063,191.7222,191.7222,191.7222,0.0,-0.2604,,0.9884,0.0489,-0.1159,-1.0336

PRICE_WINDOW_180_ROW_010=20251114,191.0,191.0,190.5,190.5,78000,191.6,191.3308,191.6,191.6,191.6,-0.5222,-0.7812,,1.8396,-0.4342,-0.5741,-1.5504

PRICE_WINDOW_180_ROW_011=20251117,190.5,191.0,189.0,190.5,72000,191.2,191.2616,191.5,191.5,191.5,0.0,-1.039,,1.5968,-0.3982,-0.5222,-1.5504

PRICE_WINDOW_180_ROW_012=20251118,190.5,190.5,190.0,190.0,26000,190.8,191.1564,191.375,191.375,191.375,-0.2625,-1.0417,,0.5977,-0.605,-0.7185,-1.8088

PRICE_WINDOW_180_ROW_013=20251119,190.5,190.5,189.5,190.0,43000,190.5,191.0601,191.2692,191.2692,191.2692,0.0,-0.7833,,0.9894,-0.5548,-0.6636,-1.8088

PRICE_WINDOW_180_ROW_014=20251120,190.0,191.0,190.0,190.5,28000,190.3,191.0134,191.2143,191.2143,191.2143,0.2632,-0.5222,,0.661,-0.2688,-0.3736,-1.5504

PRICE_WINDOW_180_ROW_015=20251121,190.5,191.0,189.5,190.5,59000,190.3,190.9706,191.1667,191.1667,191.1667,0.0,0.0,,1.3574,-0.2464,-0.3487,-1.5504

PRICE_WINDOW_180_ROW_016=20251124,190.5,191.0,190.5,191.0,16000,190.4,190.9731,191.1562,191.1562,191.1562,0.2625,0.2625,,0.3832,0.0141,-0.0817,-1.292

PRICE_WINDOW_180_ROW_017=20251125,191.0,191.0,190.5,190.5,14000,190.5,190.9336,191.1176,191.1176,191.1176,-0.2618,0.2632,,0.349,-0.2271,-0.3232,-1.5504

PRICE_WINDOW_180_ROW_018=20251126,190.5,192.0,190.0,191.5,45000,190.8,190.9808,191.1389,191.1389,191.1389,0.5249,0.7895,,1.1142,0.2718,0.1889,-1.0336

PRICE_WINDOW_180_ROW_019=20251127,191.0,192.0,191.0,192.0,20000,191.1,191.0658,191.1842,191.1842,191.1842,0.2611,0.7874,,0.5087,0.489,0.4267,-0.7752

PRICE_WINDOW_180_ROW_020=20251128,191.5,192.0,191.0,192.0,27000,191.4,191.1436,191.225,191.225,191.225,0.0,0.7874,,0.6977,0.448,0.4053,-0.7752

PRICE_WINDOW_180_ROW_021=20251201,192.0,192.5,191.0,192.5,26000,191.7,191.2566,191.3,191.2857,191.2857,0.2604,0.7853,0.7853,0.6943,0.6501,0.6273,-0.5168

PRICE_WINDOW_180_ROW_022=20251202,192.5,193.0,192.0,193.0,16000,192.2,191.4019,191.375,191.3636,191.3636,0.2597,1.3123,0.7833,0.4384,0.8349,0.8491,-0.2584

