date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,37.55,37.8,36.75,36.8,641634,,,,,,,,,,,,
20251104,36.8,36.9,35.75,35.75,978093,,,,,,-2.8533,,,,,,
20251105,35.6,35.65,34.5,34.65,1212936,,,,,,-3.0769,,,,,,
20251106,34.8,35.3,34.5,34.55,1029775,,,,,,-0.2886,,,,,,
20251107,34.55,35.45,34.05,34.1,1506061,35.17,36.1852,35.17,35.17,35.17,-1.3025,,,1.4027,-5.7625,-3.0424,-9.7884
20251110,34.15,34.2,33.2,33.85,877206,34.58,35.9906,34.95,34.95,34.95,-0.7331,-8.0163,,0.8427,-5.9476,-3.1474,-10.4497
20251111,33.75,34.0,33.1,33.15,1207543,34.06,35.7539,34.6929,34.6929,34.6929,-2.0679,-7.2727,,1.1341,-7.2828,-4.4472,-12.3016
20251112,33.15,33.9,33.1,33.45,447634,33.82,35.5619,34.5375,34.5375,34.5375,0.905,-3.4632,,0.4532,-5.9386,-3.1488,-11.5079
20251114,30.15,30.15,30.15,30.15,804084,32.94,35.1109,34.05,34.05,34.05,-9.8655,-12.7352,,0.8313,-14.1292,-11.4537,-20.2381
20251117,27.15,27.15,27.15,27.15,1253701,31.55,34.4475,33.36,33.36,33.36,-9.9502,-20.3812,,1.2589,-21.1844,-18.6151,-28.1746
20251118,27.0,28.0,26.1,26.3,9124569,30.04,33.7685,32.7182,32.7182,32.7182,-3.1308,-22.3043,,5.2596,-22.1168,-19.6166,-30.4233
20251119,27.0,27.9,25.6,26.0,2373750,28.61,33.1211,32.1583,32.1583,32.1583,-1.1407,-21.5686,,1.3275,-21.5003,-19.15,-31.2169
20251120,26.5,26.95,25.25,25.3,1600961,26.98,32.4694,31.6308,31.6308,31.6308,-2.6923,-24.3647,,0.9026,-22.0804,-20.0146,-33.0688
20251121,25.2,25.8,24.85,25.4,1398834,26.03,31.8803,31.1857,31.1857,31.1857,0.3953,-15.7546,,0.8007,-20.3269,-18.5525,-32.8042
20251124,25.55,25.85,25.0,25.45,642086,25.69,31.3444,30.8033,30.8033,30.8033,0.1969,-6.2615,,0.3837,-18.8053,-17.3791,-32.672
20251125,25.6,26.15,25.45,26.15,547074,25.66,30.9115,30.5125,30.5125,30.5125,2.7505,-0.5703,,0.3413,-15.4038,-14.2974,-30.8201
20251126,26.3,27.0,26.3,27.0,649691,25.86,30.5856,30.3059,30.3059,30.3059,3.2505,3.8462,,0.42,-11.7231,-10.9084,-28.5714
20251127,27.1,27.2,26.2,26.6,612432,26.12,30.2535,30.1,30.1,30.1,-1.4815,5.1383,,0.4097,-12.0761,-11.6279,-29.6296
20251128,26.6,26.6,26.05,26.1,465710,26.26,29.9073,29.8895,29.8895,29.8895,-1.8797,2.7559,,0.3232,-12.7304,-12.6783,-30.9524
20251201,26.05,26.3,25.6,25.65,422572,26.3,29.5526,29.6775,29.6775,29.6775,-1.7241,0.7859,,0.304,-13.2055,-13.5709,-32.1429
20251202,26.0,26.15,25.65,26.1,418856,26.29,29.2648,29.1425,29.5071,29.5071,1.7544,-0.1912,-29.0761,0.3038,-10.8145,-10.4401,-30.9524
20251203,26.2,26.5,26.0,26.0,324726,26.09,28.9928,28.655,29.3477,29.3477,-0.3831,-3.7037,-27.2727,0.2413,-10.3225,-9.2654,-31.2169
20251204,26.0,26.65,26.0,26.25,412175,26.02,28.7642,28.235,29.213,29.213,0.9615,-1.3158,-24.2424,0.3156,-8.7407,-7.0303,-30.5556
20251205,26.45,26.6,26.05,26.1,345581,26.02,28.5422,27.8125,29.0833,29.0833,-0.5714,0.0,-24.4573,0.2717,-8.5564,-6.1573,-30.9524
20251208,26.4,26.4,26.0,26.0,300074,26.09,28.3303,27.4075,28.96,28.96,-0.3831,1.3645,-23.7537,0.2477,-8.2256,-5.1355,-31.2169
20251209,25.85,26.15,25.65,26.0,385635,26.07,28.1361,27.015,28.8462,28.8462,0.0,-0.3831,-23.1905,0.3249,-7.5922,-3.7572,-31.2169
20251210,26.25,26.3,25.95,25.95,325394,26.06,27.954,26.655,28.7389,28.7389,-0.1923,-0.1923,-21.7195,0.2847,-7.1688,-2.6449,-31.3492
20251211,25.6,25.75,24.75,25.05,1082367,25.82,27.712,26.235,28.6071,28.6071,-3.4682,-4.5714,-25.1121,0.9215,-9.6058,-4.5169,-33.7302
20251212,25.05,25.45,24.95,24.95,462457,25.59,27.4818,25.975,28.481,28.481,-0.3992,-4.4061,-17.2471,0.3996,-9.2127,-3.9461,-33.9947
20251215,24.85,26.35,24.7,26.3,1024845,25.65,27.3833,25.9325,28.4083,28.4083,5.4108,1.1538,-3.1308,0.8943,-3.9561,1.4171,-30.4233
20251216,26.3,26.55,25.6,25.85,813179,25.62,27.2555,25.91,28.3258,28.3258,-1.711,-0.5769,-1.711,1.1133,-5.1569,-0.2316,-31.6138
20251217,25.85,26.1,25.25,25.25,734775,25.48,27.0884,25.8725,28.2297,28.2297,-2.3211,-2.6975,-2.8846,1.1331,-6.7867,-2.406,-33.2011
20251218,25.2,25.5,24.8,24.95,561801,25.46,26.9102,25.855,28.1303,28.1303,-1.1881,-0.3992,-1.3834,0.9418,-7.2843,-3.5003,-33.9947
20251219,25.1,25.55,25.0,25.4,305575,25.55,26.7844,25.855,28.05,28.05,1.8036,1.8036,0.0,0.5639,-5.1685,-1.7598,-32.8042
20251222,25.65,26.1,25.55,26.05,470897,25.5,26.7232,25.885,27.9929,27.9929,2.5591,-0.9506,2.3576,0.883,-2.519,0.6374,-31.0847
20251223,26.2,26.45,25.9,26.0,322678,25.53,26.6629,25.8775,27.9375,27.9375,-0.1919,0.5803,-0.5736,0.6181,-2.4862,0.4734,-31.2169
20251224,26.0,26.1,25.55,25.7,313422,25.62,26.5827,25.8125,27.877,27.877,-1.1538,1.7822,-4.8148,0.6203,-3.3204,-0.4358,-32.0106
20251226,25.55,25.55,24.9,25.25,766043,25.68,26.4716,25.745,27.8079,27.8079,-1.751,1.2024,-5.0752,1.4934,-4.6148,-1.9227,-33.2011
20251229,25.25,25.75,25.2,25.3,454180,25.66,26.374,25.705,27.7436,27.7436,0.198,-0.3937,-3.0651,0.8864,-4.0721,-1.5756,-33.0688
20251230,25.3,25.3,24.4,24.7,913862,25.39,26.2345,25.6575,27.6675,27.6675,-2.3715,-5.1823,-3.7037,1.702,-5.8491,-3.7319,-34.6561
20251231,24.95,24.95,24.4,24.5,672717,25.09,26.0899,25.5775,27.5902,27.5902,-0.8097,-5.7692,-6.1303,1.224,-6.0941,-4.2127,-35.1852
20260102,24.5,25.2,24.5,25.1,498151,24.97,26.0074,25.5325,27.531,27.531,2.449,-2.3346,-3.4615,0.8923,-3.4892,-1.6939,-33.5979
20260105,25.3,25.3,24.3,24.4,675810,24.8,25.8735,25.44,27.4581,27.4581,-2.7888,-3.3663,-7.0476,1.1826,-5.695,-4.0881,-35.4497
20260106,24.4,24.6,24.3,24.4,453826,24.62,25.7507,25.355,27.3886,27.3886,0.0,-3.5573,-6.5134,0.7867,-5.2453,-3.7665,-35.4497
20260107,24.4,24.8,24.3,24.8,502921,24.64,25.6715,25.295,27.3311,27.3311,1.6393,0.4049,-4.6154,0.8567,-3.3947,-1.9569,-34.3915
20260108,24.7,24.8,24.25,24.3,572082,24.6,25.5572,25.21,27.2652,27.2652,-2.0161,-0.8163,-6.5385,0.9593,-4.9191,-3.6097,-35.7143
20260109,24.65,24.9,23.9,24.9,850217,24.56,25.5024,25.1575,27.2149,27.2149,2.4691,-0.7968,-4.0462,1.3656,-2.3622,-1.0236,-34.127
20260112,24.7,25.1,24.7,24.9,811217,24.66,25.4522,25.15,27.1667,27.1667,0.0,2.0492,-0.5988,1.332,-2.1696,-0.994,-34.127
20260113,25.15,26.8,25.1,26.1,3807192,25.0,25.5062,25.2075,27.1449,27.1449,4.8193,6.9672,4.6092,4.9045,2.3281,3.5406,-30.9524
20260114,26.1,26.45,25.6,25.8,1432104,25.2,25.5307,25.1825,27.118,27.118,-1.1494,4.0323,-1.9011,1.7977,1.0549,2.4521,-31.746
20260115,25.85,25.85,25.25,25.85,772525,25.51,25.5573,25.1825,27.0931,27.0931,0.1938,6.3786,0.0,0.9722,1.1453,2.6507,-31.6138
20260116,25.85,28.0,25.85,26.55,3543897,25.84,25.64,25.2475,27.0827,27.0827,2.7079,6.6265,5.1485,3.79,3.5491,5.1589,-29.7619
20260119,26.6,28.1,26.4,27.55,2175734,26.37,25.7992,25.3775,27.0915,27.0915,3.7665,10.6426,10.4208,2.142,6.7863,8.5607,-27.1164
20260120,27.55,27.55,26.7,26.95,1194590,26.54,25.8951,25.455,27.0889,27.0889,-2.1779,3.2567,6.1024,1.1268,4.0738,5.8731,-28.7037
