# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250828,75.3,75.8,75.3,75.3,10810.0,75.3,75.4814,75.29,76.5183,76.1343,-0.1326,0.0,0.133,0.5552,-0.2403,0.0133,-5.6391

PRICE_WINDOW_180_ROW_002=20250829,75.1,75.4,75.0,75.1,15038.0,75.3,75.4496,75.3,76.49,76.124,-0.2656,0.0,0.267,0.7927,-0.4633,-0.2656,-5.8897

PRICE_WINDOW_180_ROW_003=20250901,75.2,75.3,74.8,74.8,27051.0,75.2,75.3954,75.305,76.46,76.1109,-0.3995,-0.664,0.1339,1.3503,-0.7898,-0.6706,-6.2657

PRICE_WINDOW_180_ROW_004=20250902,75.3,75.3,75.3,75.3,1125.0,75.18,75.3875,75.32,76.4317,76.1029,0.6684,-0.1326,0.4,0.0566,-0.1161,-0.0266,-5.6391

PRICE_WINDOW_180_ROW_005=20250903,75.2,75.2,75.2,75.2,2036.0,75.14,75.3719,75.305,76.3933,76.0942,-0.1328,-0.2653,-0.3974,0.1129,-0.228,-0.1394,-5.7644

PRICE_WINDOW_180_ROW_006=20250904,75.5,75.5,75.1,75.2,5001.0,75.12,75.3575,75.265,76.3583,76.0856,0.0,-0.1328,-1.0526,0.2841,-0.2091,-0.0864,-5.7644

PRICE_WINDOW_180_ROW_007=20250905,74.9,75.1,74.9,75.0,32312.0,75.1,75.3278,75.24,76.3117,76.0752,-0.266,-0.1332,-0.6623,1.7752,-0.4351,-0.319,-6.015

PRICE_WINDOW_180_ROW_008=20250909,75.2,75.3,75.0,75.1,13180.0,75.16,75.3088,75.215,76.28,76.066,0.1333,0.4011,-0.6614,0.7329,-0.2772,-0.1529,-5.8897

PRICE_WINDOW_180_ROW_009=20250910,75.1,75.3,74.9,75.3,64245.0,75.16,75.308,75.225,76.2433,76.0589,0.2663,0.0,0.2663,3.1434,-0.0107,0.0997,-5.6391

PRICE_WINDOW_180_ROW_010=20250911,75.0,75.3,75.0,75.2,14095.0,75.16,75.299,75.205,76.2,76.0509,-0.1328,0.0,-0.5291,0.6862,-0.1315,-0.0066,-5.7644

PRICE_WINDOW_180_ROW_011=20250917,75.7,75.7,75.5,75.5,7852.0,75.22,75.3158,75.21,76.155,76.0459,0.3989,0.3989,0.1326,0.3883,0.2446,0.3856,-5.3885

PRICE_WINDOW_180_ROW_012=20250918,75.8,75.8,75.5,75.6,17161.0,75.34,75.3395,75.23,76.125,76.0418,0.1325,0.8,0.5319,0.9547,0.3458,0.4918,-5.2632

PRICE_WINDOW_180_ROW_013=20250919,75.6,75.7,75.6,75.6,29047.0,75.44,75.3612,75.26,76.1,76.0378,0.0,0.6658,0.8,1.6744,0.3169,0.4518,-5.2632

PRICE_WINDOW_180_ROW_014=20250922,76.0,76.1,75.6,75.7,13217.0,75.52,75.3894,75.285,76.0817,76.0348,0.1323,0.5312,0.6649,0.7686,0.412,0.5512,-5.1378

