date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,946.0,960.0,932.0,953.0,3059519,,,,,,,,,,,
20251104,954.0,956.0,890.0,890.0,3695167,,,,,,-6.6107,,,,,
20251105,865.0,890.0,857.0,881.0,3143403,,,,,,-1.0112,,,,,
20251106,906.0,923.0,891.0,902.0,3825847,,,,,,2.3837,,,,,
20251107,898.0,915.0,888.0,888.0,3273943,902.8,902.8,902.8,902.8,934.602,-1.5521,,,0.963,-1.6393,-7.5
20251110,896.0,963.0,882.0,934.0,5482693,899.0,908.0,908.0,908.0,934.5518,5.1802,-1.9937,,1.4633,2.8634,-3.0114
20251111,945.0,959.0,903.0,913.0,6049054,903.6,908.7143,908.7143,908.7143,932.7558,-2.2484,2.5843,,1.4842,0.4716,-5.1921
20251112,923.0,962.0,920.0,947.0,6168941,916.8,913.5,913.5,913.5,933.9429,3.724,7.4915,,1.4223,3.6672,-1.6615
20251113,950.0,1040.0,940.0,1040.0,9886559,944.4,927.5556,927.5556,927.5556,942.781,9.8205,15.2993,,1.9957,12.1227,0.0
20251114,1010.0,1045.0,976.0,995.0,7225947,965.8,934.3,934.3,934.3,947.1325,-4.3269,12.0495,,1.3947,6.4968,-4.7847
20251117,1020.0,1090.0,991.0,1090.0,7179162,997.0,948.4545,948.4545,948.4545,959.0382,9.5477,16.7024,,1.3387,14.9238,0.0
20251118,1080.0,1085.0,1005.0,1030.0,6294673,1020.4,955.25,955.25,955.25,964.9516,-5.5046,12.8149,,1.157,7.8252,-5.5046
20251119,1035.0,1055.0,997.0,1005.0,4322377,1032.0,959.0769,959.0769,959.0769,968.289,-2.4272,6.1246,,0.8073,4.7883,-7.7982
20251120,1070.0,1105.0,1065.0,1105.0,4130237,1045.0,969.5,969.5,969.5,979.6816,9.9502,6.25,,0.7842,13.9763,0.0
20251121,1055.0,1145.0,1050.0,1120.0,7972476,1070.0,979.5333,979.5333,979.5333,991.3748,1.3575,12.5628,,1.4636,14.3402,-2.1834
20251124,1180.0,1230.0,1150.0,1230.0,4878243,1098.0,995.1875,995.1875,995.1875,1011.2602,9.8214,12.844,,0.9014,23.5948,0.0
20251125,1260.0,1345.0,1230.0,1310.0,8906711,1154.0,1013.7059,1013.7059,1013.7059,1036.1552,6.5041,27.1845,,1.5856,29.2288,-2.6022
