# PRICE_WINDOW_135

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,31.95,31.95,31.95,31.95,2000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,31.55,32.0,31.55,31.95,14000,,,,,,0.0,,,,,

PRICE_WINDOW_180_ROW_003=20251105,31.95,31.95,31.3,31.3,7000,,,,,,-2.0344,,,,,

PRICE_WINDOW_180_ROW_004=20251106,31.3,32.0,31.3,32.0,16000,,,,,,2.2364,,,,,

PRICE_WINDOW_180_ROW_005=20251107,32.0,32.0,31.3,31.9,21000,31.82,31.82,31.82,31.82,31.9041,-0.3125,,,1.75,0.2514,-0.3125

PRICE_WINDOW_180_ROW_006=20251110,31.35,31.8,31.3,31.8,7000,31.79,31.8167,31.8167,31.8167,31.8955,-0.3135,-0.4695,,0.6269,-0.0524,-0.625

PRICE_WINDOW_180_ROW_007=20251111,31.75,31.8,30.6,31.25,37000,31.65,31.7357,31.7357,31.7357,31.8417,-1.7296,-2.1909,,2.4904,-1.5305,-2.3438

PRICE_WINDOW_180_ROW_008=20251112,31.65,31.65,30.6,30.8,16000,31.55,31.6188,31.6188,31.6188,31.7549,-1.44,-1.5974,,1.0667,-2.5894,-3.75

PRICE_WINDOW_180_ROW_009=20251113,31.9,32.3,31.6,31.75,96000,31.5,31.6333,31.6333,31.6333,31.7545,3.0844,-0.7812,,4.0,0.3688,-1.7028

PRICE_WINDOW_180_ROW_010=20251114,31.15,31.6,30.85,31.0,19000,31.32,31.57,31.57,31.57,31.6916,-2.3622,-2.8213,,0.8085,-1.8055,-4.0248

PRICE_WINDOW_180_ROW_011=20251117,30.0,31.0,30.0,31.0,7000,31.16,31.5182,31.5182,31.5182,31.634,0.0,-2.5157,,0.3182,-1.6441,-4.0248

PRICE_WINDOW_180_ROW_012=20251118,31.05,31.05,30.0,31.0,28000,31.11,31.475,31.475,31.475,31.5811,0.0,-0.8,,1.2444,-1.5091,-4.0248

