# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,10.9,10.9,10.8,10.85,882917,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,10.85,10.85,10.7,10.7,1149327,,,,,,-1.3825,,,,,

PRICE_WINDOW_180_ROW_003=20251105,10.75,10.75,10.6,10.7,629202,,,,,,0.0,,,,,

PRICE_WINDOW_180_ROW_004=20251106,10.75,11.05,10.75,10.95,582507,,,,,,2.3364,,,,,

PRICE_WINDOW_180_ROW_005=20251107,10.95,11.0,10.85,10.9,389774,10.82,10.82,10.82,10.82,10.8417,-0.4566,,,0.5363,0.7394,-1.3575

PRICE_WINDOW_180_ROW_006=20251110,10.9,10.9,10.8,10.85,555475,10.82,10.825,10.825,10.825,10.8424,-0.4587,0.0,,0.7956,0.2309,-1.81

PRICE_WINDOW_180_ROW_007=20251111,10.85,10.9,10.75,10.75,218980,10.83,10.8143,10.8143,10.8143,10.8347,-0.9217,0.4673,,0.3477,-0.5945,-2.7149

PRICE_WINDOW_180_ROW_008=20251112,10.8,10.9,10.75,10.8,328587,10.85,10.8125,10.8125,10.8125,10.8318,0.4651,0.9346,,0.555,-0.1156,-2.2624

PRICE_WINDOW_180_ROW_009=20251113,10.9,10.95,10.8,10.9,351547,10.84,10.8222,10.8222,10.8222,10.8375,0.9259,-0.4566,,0.6218,0.7187,-1.3575

PRICE_WINDOW_180_ROW_010=20251114,10.9,11.1,10.9,11.0,418907,10.86,10.84,10.84,10.84,10.851,0.9174,0.9174,,0.7607,1.476,-0.9009

PRICE_WINDOW_180_ROW_011=20251117,11.1,11.1,10.9,11.0,273979,10.89,10.8545,10.8545,10.8545,10.8634,0.0,1.3825,,0.5213,1.34,-0.9009

PRICE_WINDOW_180_ROW_012=20251118,11.0,11.0,10.75,10.8,491573,10.9,10.85,10.85,10.85,10.8581,-1.8182,0.4651,,0.9404,-0.4608,-2.7027

PRICE_WINDOW_180_ROW_013=20251119,10.75,10.85,10.65,10.7,515367,10.88,10.8385,10.8385,10.8385,10.845,-0.9259,-0.9259,,0.987,-1.2775,-3.6036

PRICE_WINDOW_180_ROW_014=20251120,10.8,10.9,10.75,10.8,290229,10.86,10.8357,10.8357,10.8357,10.8412,0.9346,-0.9174,,0.574,-0.3296,-2.7027

PRICE_WINDOW_180_ROW_015=20251121,10.85,10.9,10.7,10.8,398004,10.82,10.8333,10.8333,10.8333,10.8378,0.0,-1.8182,,0.7985,-0.3077,-2.7027

PRICE_WINDOW_180_ROW_016=20251124,10.9,11.0,10.85,10.95,216076,10.81,10.8406,10.8406,10.8406,10.8471,1.3889,-0.4545,,0.4494,1.0089,-1.3514

PRICE_WINDOW_180_ROW_017=20251125,10.95,10.95,10.85,10.95,116741,10.84,10.8471,10.8471,10.8471,10.8557,0.0,1.3889,,0.2541,0.949,-1.3514

PRICE_WINDOW_180_ROW_018=20251126,10.95,11.1,10.95,11.1,395767,10.92,10.8611,10.8611,10.8611,10.8761,1.3699,3.7383,,0.8682,2.1995,0.0

PRICE_WINDOW_180_ROW_019=20251127,11.1,11.45,11.1,11.4,736016,11.04,10.8895,10.8895,10.8895,10.9197,2.7027,5.5556,,1.5641,4.6883,-0.4367

PRICE_WINDOW_180_ROW_020=20251128,11.4,11.4,11.25,11.35,354953,11.15,10.9125,10.9125,10.9125,10.9556,-0.4386,5.0926,,0.7637,4.0092,-0.8734

PRICE_WINDOW_180_ROW_021=20251201,11.35,11.4,11.25,11.25,260786,11.21,10.9325,10.9286,10.9286,10.9801,-0.8811,2.7397,3.6866,0.6013,2.9042,-1.7467

PRICE_WINDOW_180_ROW_022=20251202,11.25,11.45,11.2,11.3,323058,11.28,10.9625,10.9455,10.9455,11.0068,0.4444,3.1963,5.6075,0.8233,3.0787,-1.31

PRICE_WINDOW_180_ROW_023=20251203,11.4,11.5,11.3,11.45,424997,11.35,11.0,10.9674,10.9674,11.0437,1.3274,3.1532,7.0093,1.1121,4.0909,-0.4348

PRICE_WINDOW_180_ROW_024=20251204,11.55,11.75,11.5,11.65,686467,11.4,11.035,10.9958,10.9958,11.0942,1.7467,2.193,6.3927,1.7721,5.5732,-0.8511

PRICE_WINDOW_180_ROW_025=20251205,11.65,11.7,11.5,11.55,368147,11.44,11.0675,11.018,11.018,11.1322,-0.8584,1.7621,5.9633,0.9531,4.3596,-1.7021

PRICE_WINDOW_180_ROW_026=20251208,11.5,11.5,11.2,11.3,528544,11.45,11.09,11.0288,11.0288,11.1462,-2.1645,0.4444,4.1475,1.3731,1.8936,-3.8298

PRICE_WINDOW_180_ROW_027=20251209,11.3,11.3,11.1,11.3,212390,11.45,11.1175,11.0389,11.0389,11.159,0.0,0.0,5.1163,0.5522,1.6416,-3.8298

PRICE_WINDOW_180_ROW_028=20251210,11.3,11.35,11.2,11.25,277555,11.41,11.14,11.0464,11.0464,11.1666,-0.4425,-1.7467,4.1667,0.7265,0.9874,-4.2553

PRICE_WINDOW_180_ROW_029=20251211,11.25,11.3,11.15,11.2,472479,11.32,11.155,11.0517,11.0517,11.1694,-0.4444,-3.8627,2.7523,1.2174,0.4034,-4.6809

PRICE_WINDOW_180_ROW_030=20251212,11.3,11.45,11.25,11.3,526618,11.27,11.17,11.06,11.06,11.1803,0.8929,-2.1645,2.7273,1.3383,1.1638,-3.8298

PRICE_WINDOW_180_ROW_031=20251215,11.3,11.35,11.2,11.25,167012,11.26,11.1825,11.0661,11.0661,11.1861,-0.4425,-0.4425,2.2727,0.4303,0.6036,-4.2553

PRICE_WINDOW_180_ROW_032=20251216,11.2,11.25,11.1,11.1,391014,11.22,11.1975,11.0672,11.0672,11.1789,-1.3333,-1.7699,2.7778,1.0206,-0.8707,-5.5319

PRICE_WINDOW_180_ROW_033=20251217,11.2,11.2,11.05,11.05,266934,11.18,11.215,11.0667,11.0667,11.1682,-0.4505,-1.7778,3.271,0.7201,-1.4712,-5.9574

