date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,10.4,10.4,10.1,10.2,6516,,,,,,,,,,,,
20251104,10.2,10.3,10.2,10.3,3206,,,,,,0.9804,,,,,,
20251105,10.15,10.25,9.81,10.25,19401,,,,,,-0.4854,,,,,,
20251106,10.2,10.25,10.05,10.05,22200,,,,,,-1.9512,,,,,,
20251107,10.05,10.15,9.97,10.05,50453,10.17,10.186,10.17,10.17,10.17,0.0,,,2.4786,-1.3348,-1.1799,-3.3654
20251110,9.91,10.05,9.91,10.05,9030,10.14,10.1746,10.15,10.15,10.15,0.0,-1.4706,,0.489,-1.2249,-0.9852,-3.3654
20251111,10.0,10.15,10.0,10.15,20309,10.11,10.1726,10.15,10.15,10.15,0.995,-1.4563,,1.0843,-0.222,0.0,-2.4038
20251112,10.1,10.15,10.1,10.1,4000,10.08,10.1665,10.1438,10.1438,10.1438,-0.4926,-1.4634,,0.2368,-0.6544,-0.4313,-2.8846
20251113,10.0,10.05,9.99,10.05,9710,10.08,10.1568,10.1333,10.1333,10.1333,-0.495,0.0,,0.6034,-1.0517,-0.8224,-3.3654
20251114,10.05,10.05,10.0,10.0,7028,10.07,10.1438,10.12,10.12,10.12,-0.4975,-0.4975,,0.4628,-1.4171,-1.1858,-3.8462
20251117,10.0,10.1,9.99,9.99,4364,10.058,10.1309,10.1082,10.1082,10.1082,-0.1,-0.597,,0.3073,-1.3912,-1.1692,-3.9423
20251118,9.94,10.0,9.86,9.99,4001,10.026,10.1192,10.0983,10.0983,10.0983,0.0,-1.5764,,0.2997,-1.2767,-1.0728,-3.9423
20251119,10.0,10.05,10.0,10.05,52010,10.016,10.1134,10.0946,10.0946,10.0946,0.6006,-0.495,,3.1859,-0.6272,-0.442,-3.3654
20251120,10.05,10.05,10.05,10.05,1068,10.016,10.1081,10.0914,10.0914,10.0914,0.0,0.0,,0.0701,-0.5752,-0.4105,-3.3654
20251121,10.05,10.05,10.0,10.0,5316,10.016,10.0991,10.0853,10.0853,10.0853,-0.4975,0.0,,0.3648,-0.9816,-0.8461,-3.8462
20251124,10.0,10.05,10.0,10.05,6135,10.028,10.095,10.0831,10.0831,10.0831,0.5,0.6006,,0.4368,-0.4461,-0.3285,-3.3654
20251125,10.0,10.1,9.98,10.1,217100,10.05,10.0954,10.0841,10.0841,10.0841,0.4975,1.1011,,8.3529,0.0451,0.1575,-2.8846
20251126,10.0,10.15,10.0,10.15,13309,10.07,10.1,10.0878,10.0878,10.0878,0.495,0.995,,0.5263,0.4951,0.6168,-2.4038
20251128,10.05,10.15,10.05,10.15,6580,10.09,10.1042,10.0911,10.0911,10.0911,0.0,0.995,,0.2708,0.4536,0.5842,-2.4038
20251201,10.15,10.15,10.1,10.1,3728,10.11,10.1038,10.0915,10.0915,10.0915,-0.4926,1.0,,0.1602,-0.0378,0.0842,-2.8846
20251202,10.25,10.3,10.0,10.3,11706,10.16,10.1202,10.0965,10.1014,10.1014,1.9802,2.4876,0.9804,0.4974,1.777,2.0155,-0.9615
20251203,10.0,10.15,9.95,10.15,46138,10.17,10.1227,10.089,10.1036,10.1036,-1.4563,0.495,-1.4563,1.7967,0.2702,0.6046,-2.4038
20251204,10.1,10.15,10.1,10.15,4000,10.17,10.1249,10.084,10.1057,10.1057,0.0,0.0,-0.9756,0.1606,0.2476,0.6545,-2.4038
20251205,10.1,10.1,10.1,10.1,4147,10.16,10.1229,10.0865,10.1054,10.1054,-0.4926,-0.4926,0.4975,0.1727,-0.2258,0.1338,-2.8846
20251208,10.05,10.15,10.05,10.15,10000,10.17,10.1251,10.0915,10.1072,10.1072,0.495,0.495,0.995,0.4549,0.2458,0.5797,-2.4038
20251209,10.05,10.1,10.05,10.1,3585,10.13,10.123,10.094,10.1069,10.1069,-0.4926,-1.9417,0.4975,0.1651,-0.2274,0.0594,-2.8846
20251210,10.0,10.1,10.0,10.1,21902,10.12,10.1211,10.0915,10.1067,10.1067,0.0,-0.4926,-0.4926,1.0051,-0.2085,0.0842,-2.8846
20251211,10.05,10.05,10.05,10.05,3338,10.1,10.1152,10.089,10.1046,10.1046,-0.495,-0.9852,-0.495,0.1534,-0.6444,-0.3866,-3.3654
