date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,126.0,128.0,121.5,123.5,16480040,,,,,,,,,,,
20251104,125.0,125.0,117.5,118.5,14142138,,,,,,-4.0486,,,,,
20251105,113.0,117.0,113.0,116.5,11558558,,,,,,-1.6878,,,,,
20251106,117.5,120.5,115.0,120.5,8624820,,,,,,3.4335,,,,,
20251107,118.0,118.5,116.0,117.5,7298135,119.3,119.3,119.3,119.3,121.9597,-2.4896,,,0.628,-1.5088,-8.2031
20251110,117.5,117.5,111.5,113.0,9370744,117.2,118.25,118.25,118.25,121.2131,-3.8298,-8.502,,0.8333,-4.4397,-11.7188
20251111,115.0,120.5,115.0,117.5,14369958,117.0,118.1429,118.1429,118.1429,120.9037,3.9823,-0.8439,,1.229,-0.5441,-8.2031
20251112,118.5,121.0,116.0,119.0,12219680,117.5,118.25,118.25,118.25,120.745,1.2766,2.1459,,1.0393,0.6342,-7.0312
20251113,122.5,130.5,121.5,130.5,40116534,119.5,119.6111,119.6111,119.6111,121.5579,9.6639,8.2988,,2.6908,9.1036,0.0
20251114,129.5,134.5,124.0,124.5,70282671,120.9,120.1,120.1,120.1,121.8031,-4.5977,5.9574,,3.4374,3.6636,-7.4349
20251117,126.5,128.0,118.0,118.5,26637464,122.0,119.9545,119.9545,119.9545,121.5279,-4.8193,4.8673,,1.2679,-1.2126,-11.8959
20251118,116.5,125.0,116.5,118.5,24887963,122.2,119.8333,119.8333,119.8333,121.2755,0.0,0.8511,,1.1667,-1.1127,-11.8959
20251119,119.5,123.5,114.5,118.0,27190727,122.0,119.6923,119.6923,119.6923,121.0026,-0.4219,-0.8403,,1.2483,-1.4139,-12.2677
20251120,122.0,124.5,119.0,121.5,15226378,120.2,119.8214,119.8214,119.8214,121.044,2.9661,-6.8966,,0.7144,1.4009,-9.6654
20251121,117.5,122.5,117.5,118.5,12071486,119.0,119.7333,119.7333,119.7333,120.832,-2.4691,-4.8193,,0.5832,-1.0301,-11.8959
20251124,120.0,121.0,117.5,119.0,6870290,119.1,119.6875,119.6875,119.6875,120.6794,0.4219,0.4219,,0.3464,-0.5744,-11.5242
20251125,120.5,121.5,115.0,117.0,7379158,118.8,119.5294,119.5294,119.5294,120.3727,-1.6807,-1.2658,,0.3863,-2.1161,-13.0112
20251126,118.0,118.5,116.0,117.0,4889527,118.6,119.3889,119.3889,119.3889,120.0917,0.0,-0.8475,,0.267,-2.0009,-13.0112
20251127,118.0,120.0,117.0,119.5,5826511,118.2,119.3947,119.3947,119.3947,120.0424,2.1368,-1.6461,,0.33,0.0882,-11.1524
20251128,122.5,124.0,118.5,119.5,10562000,118.4,119.4,119.4,119.4,119.9972,0.0,0.8439,,0.6105,0.0838,-11.1524
20251201,119.5,120.0,115.0,115.0,5598370,117.6,118.975,119.1905,119.1905,119.5807,-3.7657,-3.3613,-6.8826,0.3341,-3.341,-14.4981
20251202,115.0,116.0,113.0,113.5,3984120,116.9,118.725,118.9318,118.9318,119.074,-1.3043,-2.9915,-4.2194,0.2452,-4.4009,-15.6134
20251203,115.0,118.0,115.0,118.0,5782293,117.1,118.8,118.8913,118.8913,118.9845,3.9648,0.8547,1.2876,0.3623,-0.6734,-12.2677
20251204,118.5,121.0,117.0,118.0,6912620,116.8,118.675,118.8542,118.8542,118.9025,0.0,-1.2552,-2.0747,0.4355,-0.5688,-12.2677
20251205,118.0,121.0,117.5,120.0,4660778,116.9,118.8,118.9,118.9,118.9939,1.6949,0.4184,2.1277,0.2961,1.0101,-10.7807
20251208,120.0,121.0,118.0,120.5,5454970,118.0,119.175,118.9615,118.9615,119.1194,0.4167,4.7826,6.6372,0.3509,1.1118,-10.4089
20251209,121.5,121.5,119.0,119.0,5235900,119.1,119.25,118.963,118.963,119.1095,-1.2448,4.8458,1.2766,0.347,-0.2096,-11.5242
