date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,16.95,16.95,16.6,16.7,248119,,,,,,,,,,,
20251104,16.7,16.7,16.55,16.65,152924,,,,,,-0.2994,,,,,
20251105,16.6,17.35,16.55,17.05,348818,,,,,,2.4024,,,,,
20251106,17.1,17.1,16.75,16.8,259498,,,,,,-1.4663,,,,,
20251107,16.8,16.9,16.7,16.75,145854,16.79,16.79,16.79,16.79,16.7331,-0.2976,,,0.6313,-0.2382,-3.4582
20251110,17.25,17.25,16.8,17.05,412468,16.86,16.8333,16.8333,16.8333,16.7595,1.791,2.0958,,1.5786,1.2871,-1.7291
20251111,17.05,17.2,17.0,17.1,465703,16.95,16.8714,16.8714,16.8714,16.7879,0.2933,2.7027,,1.6032,1.3548,-1.4409
20251112,17.15,17.25,17.05,17.25,397724,16.99,16.9188,16.9188,16.9188,16.8264,0.8772,1.173,,1.3088,1.9579,-0.5764
20251113,17.3,17.4,17.25,17.4,388575,17.11,16.9722,16.9722,16.9722,16.8742,0.8696,3.5714,,1.2403,2.5205,0.0
20251114,17.45,17.65,17.35,17.6,294674,17.28,17.035,17.035,17.035,16.9347,1.1494,5.0746,,0.9462,3.3167,-0.2833
20251117,17.65,17.7,17.55,17.55,226938,17.38,17.0818,17.0818,17.0818,16.986,-0.2841,2.9326,,0.7471,2.7408,-0.8475
20251118,17.35,17.5,17.3,17.3,224249,17.42,17.1,17.1,17.1,17.0121,-1.4245,1.1696,,0.7547,1.1696,-2.2599
20251119,17.3,17.3,17.15,17.15,130177,17.4,17.1038,17.1038,17.1038,17.0236,-0.8671,-0.5797,,0.4579,0.2698,-3.1073
20251120,17.3,17.4,17.15,17.3,91598,17.38,17.1179,17.1179,17.1179,17.0466,0.8746,-0.5747,,0.3386,1.0641,-2.2599
20251121,17.1,17.25,17.1,17.25,76785,17.31,17.1267,17.1267,17.1267,17.0636,-0.289,-1.9886,,0.2981,0.7201,-2.5424
20251124,17.3,17.3,17.2,17.25,97025,17.25,17.1344,17.1344,17.1344,17.0791,0.0,-1.7094,,0.3919,0.6748,-2.5424
20251125,17.3,17.3,17.25,17.3,99557,17.25,17.1441,17.1441,17.1441,17.0975,0.2899,0.0,,0.4168,0.9092,-2.2599
20251126,17.3,17.35,17.25,17.35,133429,17.29,17.1556,17.1556,17.1556,17.1186,0.289,1.1662,,0.5726,1.1334,-1.9774
20251127,17.35,17.35,17.25,17.35,81689,17.3,17.1658,17.1658,17.1658,17.1379,0.0,0.289,,0.363,1.0731,-1.9774
20251128,17.25,17.35,17.2,17.35,193642,17.32,17.175,17.175,17.175,17.1555,0.0,0.5797,,0.8665,1.0189,-1.9774
20251201,17.35,17.4,17.25,17.35,115177,17.34,17.2075,17.1833,17.1833,17.1717,0.0,0.5797,3.8922,0.5312,0.8281,-1.9774
20251202,17.4,17.55,17.35,17.45,149888,17.37,17.2475,17.1955,17.1955,17.1949,0.5764,0.8671,4.8048,0.6918,1.1741,-1.4124
20251203,17.35,17.4,17.2,17.25,284589,17.35,17.2575,17.1978,17.1978,17.1995,-1.1461,-0.5764,1.173,1.3332,-0.0435,-2.5424
20251204,17.3,17.3,17.25,17.3,140924,17.34,17.2825,17.2021,17.2021,17.2079,0.2899,-0.2882,2.9762,0.679,0.1013,-2.2599
20251205,17.2,17.4,17.2,17.35,112682,17.34,17.3125,17.208,17.208,17.2197,0.289,0.0,3.5821,0.5473,0.2166,-1.9774
20251208,17.45,17.45,17.3,17.3,176633,17.33,17.325,17.2115,17.2115,17.2264,-0.2882,-0.2882,1.4663,0.9101,-0.1443,-2.2599
20251209,17.5,17.5,17.25,17.3,163888,17.3,17.335,17.2148,17.2148,17.2326,0.0,-0.8596,1.1696,0.9156,-0.2019,-2.2599
20251210,17.2,17.35,17.2,17.3,109113,17.31,17.3375,17.2179,17.2179,17.2382,0.0,0.2899,0.2899,0.6631,-0.2163,-2.2599
20251211,17.2,17.3,17.2,17.3,98109,17.31,17.3325,17.2207,17.2207,17.2433,0.0,0.0,-0.5747,0.6539,-0.1875,-2.2599
20251212,17.25,17.4,17.25,17.3,176447,17.3,17.3175,17.2233,17.2233,17.2481,0.0,-0.2882,-1.7045,1.2242,-0.1011,-2.2599
20251215,17.25,17.4,17.2,17.35,173709,17.31,17.3075,17.2274,17.2274,17.2565,0.289,0.289,-1.1396,1.2279,0.2456,-1.9774
20251216,17.35,17.35,17.25,17.3,100701,17.31,17.3075,17.2297,17.2297,17.2602,-0.2882,0.0,0.0,0.7443,-0.0433,-2.2599
20251217,17.3,17.35,17.25,17.3,124401,17.31,17.315,17.2318,17.2318,17.2635,0.0,0.0,0.8746,0.9215,-0.0866,-2.2599
20251218,17.3,17.35,17.3,17.3,68100,17.31,17.315,17.2338,17.2338,17.2665,0.0,0.0,0.0,0.5089,-0.0866,-2.2599
20251219,17.4,17.4,17.3,17.4,85917,17.33,17.3225,17.2386,17.2386,17.2777,0.578,0.578,0.8696,0.6398,0.4474,-1.6949
20251222,17.4,17.5,17.3,17.4,77475,17.34,17.33,17.2431,17.2431,17.2878,0.0,0.2882,0.8696,0.5812,0.4039,-1.6949
20251223,17.4,17.5,17.25,17.35,164545,17.35,17.3325,17.2459,17.2459,17.293,-0.2874,0.289,0.289,1.205,0.101,-1.9774
20251224,17.5,17.5,17.35,17.45,100139,17.38,17.3375,17.2513,17.2513,17.3061,0.5764,0.8671,0.5764,0.7424,0.6489,-1.4124
20251226,17.4,17.4,17.4,17.4,34045,17.4,17.34,17.2551,17.2551,17.3139,-0.2865,0.578,0.2882,0.2569,0.346,-1.6949
20251229,17.4,17.5,17.3,17.4,69721,17.4,17.3425,17.2588,17.2588,17.3211,0.0,0.0,0.2882,0.552,0.3316,-1.6949
20251230,17.4,17.4,17.3,17.3,75985,17.38,17.34,17.2598,17.2598,17.3193,-0.5747,-0.5747,-0.2882,0.6111,-0.2307,-2.2599
20251231,17.3,17.4,17.25,17.3,124251,17.37,17.3325,17.2607,17.2607,17.3177,0.0,-0.2882,-0.8596,1.0096,-0.1875,-2.2599
20260102,17.3,17.35,17.2,17.25,221762,17.33,17.3325,17.2605,17.2605,17.3121,-0.289,-1.1461,0.0,1.8491,-0.476,-2.5424
20260105,17.2,17.25,17.1,17.2,161449,17.29,17.3275,17.2591,17.2591,17.3027,-0.2899,-1.1494,-0.578,1.3348,-0.7358,-2.8249
20260106,17.25,17.35,17.2,17.35,126142,17.28,17.3275,17.2611,17.2611,17.3067,0.8721,-0.2874,0.0,1.0371,0.1299,-1.9774
20260107,17.2,17.4,17.2,17.3,153608,17.28,17.3275,17.262,17.262,17.3061,-0.2882,0.0,0.0,1.275,-0.1587,-2.2599
20260108,17.3,17.55,17.3,17.35,70228,17.29,17.33,17.2638,17.2638,17.3098,0.289,0.289,0.289,0.6065,0.1154,-1.9774
