# PRICE_WINDOW_129

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,83.6,83.6,78.9,79.0,1668904,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,78.8,80.0,78.5,79.9,1212158,,,,,,1.1392,,,,,

PRICE_WINDOW_180_ROW_003=20251105,76.0,79.9,76.0,79.0,984276,,,,,,-1.1264,,,,,

PRICE_WINDOW_180_ROW_004=20251106,79.1,80.3,77.1,79.0,1455827,,,,,,0.0,,,,,

PRICE_WINDOW_180_ROW_005=20251107,75.5,77.1,71.1,71.1,6298464,77.6,77.6,77.6,77.6,78.3994,-10.0,,,2.7103,-8.3763,-14.9522

PRICE_WINDOW_180_ROW_006=20251110,70.5,78.0,66.6,72.6,7401885,76.32,76.7667,76.7667,76.7667,77.9161,2.1097,-8.1013,,2.3348,-5.4277,-13.1579

PRICE_WINDOW_180_ROW_007=20251111,72.5,79.8,71.1,74.6,7798978,75.26,76.4571,76.4571,76.4571,77.6398,2.7548,-6.6333,,2.0355,-2.429,-10.7656

PRICE_WINDOW_180_ROW_008=20251112,76.5,82.0,74.3,82.0,6568987,75.86,77.15,77.15,77.15,78.0032,9.9196,3.7975,,1.5739,6.2865,-1.9139

PRICE_WINDOW_180_ROW_009=20251113,85.5,90.0,80.3,81.9,13887708,76.44,77.6778,77.6778,77.6778,78.3279,-0.122,3.6709,,2.6438,5.4356,-9.0

PRICE_WINDOW_180_ROW_010=20251114,80.0,80.3,74.5,75.0,5179970,77.22,77.41,77.41,77.41,78.0506,-8.4249,5.4852,,0.9875,-3.1133,-16.6667

PRICE_WINDOW_180_ROW_011=20251117,76.5,82.5,75.1,78.2,8173270,78.34,77.4818,77.4818,77.4818,78.063,4.2667,7.7135,,1.4829,0.9269,-13.1111

PRICE_WINDOW_180_ROW_012=20251118,78.0,78.8,73.5,73.8,5591912,78.18,77.175,77.175,77.175,77.7078,-5.6266,-1.0724,,1.0133,-4.3732,-18.0

PRICE_WINDOW_180_ROW_013=20251119,73.2,77.3,72.4,74.0,2773703,76.58,76.9308,76.9308,76.9308,77.3988,0.271,-9.7561,,0.5226,-3.8096,-17.7778

PRICE_WINDOW_180_ROW_014=20251120,75.5,79.5,74.4,77.2,3782484,75.64,76.95,76.95,76.95,77.3822,4.3243,-5.7387,,0.7276,0.3249,-14.2222

PRICE_WINDOW_180_ROW_015=20251121,74.5,75.5,71.9,72.3,2386454,75.1,76.64,76.64,76.64,76.9587,-6.3472,-3.6,,0.4762,-5.6628,-19.6667

PRICE_WINDOW_180_ROW_016=20251124,73.6,73.6,70.2,71.0,1388249,73.66,76.2875,76.2875,76.2875,76.4621,-1.7981,-9.2072,,0.2902,-6.931,-21.1111

PRICE_WINDOW_180_ROW_017=20251125,72.5,77.0,70.1,75.4,2778307,73.98,76.2353,76.2353,76.2353,76.3736,6.1972,2.168,,0.5954,-1.0957,-16.2222

PRICE_WINDOW_180_ROW_018=20251126,76.4,76.8,73.3,74.7,1713652,74.12,76.15,76.15,76.15,76.2342,-0.9284,0.9459,,0.3806,-1.9041,-17.0

PRICE_WINDOW_180_ROW_019=20251208,88.0,92.2,81.1,83.4,2418378,75.36,76.5316,76.5316,76.5316,76.8313,11.6466,8.0311,,0.5505,8.9746,-9.5445

PRICE_WINDOW_180_ROW_020=20251209,83.0,91.7,82.5,91.7,3357971,79.24,77.29,77.29,77.29,78.0704,9.952,26.8326,,0.7735,18.6441,-0.5423

PRICE_WINDOW_180_ROW_021=20251210,91.0,91.0,83.2,85.6,7835265,82.16,77.62,77.6857,77.6857,78.6978,-6.6521,20.5634,8.3544,1.6852,10.2809,-7.1584

PRICE_WINDOW_180_ROW_022=20251211,85.7,91.2,84.1,88.9,4840497,84.86,78.07,78.1955,78.1955,79.548,3.8551,17.9045,11.2641,1.002,13.8722,-3.5792

PRICE_WINDOW_180_ROW_023=20251212,89.2,97.7,89.2,94.3,9998397,88.78,78.835,78.8957,78.8957,80.7774,6.0742,26.2383,19.3671,1.8931,19.6169,-3.48

PRICE_WINDOW_180_ROW_024=20251215,91.9,96.3,89.6,90.4,5087719,90.18,79.405,79.375,79.375,81.5792,-4.1357,8.3933,14.4304,0.9313,13.8467,-7.4719

PRICE_WINDOW_180_ROW_025=20251216,90.4,91.3,85.6,87.9,3351970,89.42,80.245,79.716,79.716,82.106,-2.7655,-4.1439,23.6287,0.6306,9.5395,-10.0307

PRICE_WINDOW_180_ROW_026=20251217,87.7,89.2,85.7,86.0,1645483,89.5,80.915,79.9577,79.9577,82.4305,-2.1615,0.4673,18.4573,0.3273,6.2844,-11.9754

PRICE_WINDOW_180_ROW_027=20251218,85.4,87.0,84.7,86.2,1257750,88.96,81.495,80.1889,80.1889,82.7446,0.2326,-3.0371,15.5496,0.2676,5.7734,-11.7707

PRICE_WINDOW_180_ROW_028=20251219,86.4,91.6,86.4,90.7,3486851,88.24,81.93,80.5643,80.5643,83.4076,5.2204,-3.8176,10.6098,0.7669,10.7043,-7.1648

PRICE_WINDOW_180_ROW_029=20251222,91.0,91.9,89.0,90.3,2708818,88.22,82.35,80.9,80.9,83.9819,-0.441,-0.1106,10.2564,0.6793,9.6539,-7.5742

PRICE_WINDOW_180_ROW_030=20251223,90.3,91.0,85.1,85.2,2647565,87.68,82.86,81.0433,81.0433,84.0834,-5.6478,-3.0717,13.6,0.6857,2.824,-12.7943

