date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,161.0,167.5,161.0,167.0,538000,,,,,,,,,,,,
20251104,167.5,168.5,163.0,166.0,381000,,,,,,-0.5988,,,,,,
20251105,162.0,163.0,159.5,162.5,518000,,,,,,-2.1084,,,,,,
20251106,164.5,173.0,164.0,170.0,1258000,,,,,,4.6154,,,,,,
20251107,167.5,169.5,164.5,166.0,569000,166.3,166.7665,166.3,166.3,166.3,-2.3529,,,0.8716,-0.4596,-0.1804,-4.0462
20251110,161.0,162.5,152.0,159.0,1493000,164.7,166.1193,165.0833,165.0833,165.0833,-4.2169,-4.7904,,1.8831,-4.2857,-3.685,-8.0925
20251111,159.0,159.5,153.0,153.0,717000,162.1,165.0261,163.3571,163.3571,163.3571,-3.7736,-7.8313,,0.9169,-7.2874,-6.3402,-11.5607
20251112,152.5,155.0,151.0,154.0,561000,160.4,164.1072,162.1875,162.1875,162.1875,0.6536,-5.2308,,0.7437,-6.1589,-5.0482,-10.9827
20251113,154.0,154.0,150.5,151.0,474000,156.6,163.0149,160.9444,160.9444,160.9444,-1.9481,-11.1765,,0.6554,-7.3705,-6.1788,-12.7168
20251114,147.0,151.0,147.0,149.5,439000,153.3,161.8887,159.8,159.8,159.8,-0.9934,-9.9398,,0.6318,-7.6526,-6.4456,-13.5838
20251117,151.0,152.0,148.0,148.5,260000,151.2,160.773,158.7727,158.7727,158.7727,-0.6689,-6.6038,,0.3968,-7.6337,-6.4701,-14.1618
20251118,148.0,148.5,142.0,142.5,591000,149.1,159.2502,157.4167,157.4167,157.4167,-4.0404,-6.8627,,0.9093,-10.5182,-9.4759,-17.6301
20251119,142.5,145.0,141.5,144.0,246000,147.1,157.9794,156.3846,156.3846,156.3846,1.0526,-6.4935,,0.3975,-8.8489,-7.9193,-16.763
20251120,146.5,148.5,143.5,144.0,223000,145.7,156.8144,155.5,155.5,155.5,0.0,-4.6358,,0.3776,-8.1717,-7.3955,-16.763
20251121,140.0,141.5,137.0,137.0,485000,143.2,155.1632,154.2667,154.2667,154.2667,-4.8611,-8.3612,,0.8311,-11.7059,-11.1927,-20.8092
20251124,138.0,142.0,138.0,141.0,190000,141.7,153.983,153.4375,153.4375,153.4375,2.9197,-5.0505,,0.3399,-8.4314,-8.1059,-18.4971
20251125,142.5,144.5,142.5,143.5,169000,141.9,153.1094,152.8529,152.8529,152.8529,1.773,0.7018,,0.3153,-6.2762,-6.1189,-17.052
20251126,144.5,148.0,144.5,147.0,199000,142.5,152.6003,152.5278,152.5278,152.5278,2.439,2.0833,,0.3847,-3.6699,-3.6241,-15.0289
20251127,148.5,150.5,145.5,146.5,276000,143.0,152.0919,152.2105,152.2105,152.2105,-0.3401,1.7361,,0.547,-3.6767,-3.7517,-15.3179
20251128,149.0,151.0,147.5,149.5,344000,145.5,151.8759,152.075,152.075,152.075,2.0478,9.1241,,0.6928,-1.5644,-1.6932,-13.5838
20251201,149.0,149.0,147.0,149.0,119000,147.1,151.6363,151.175,151.9286,151.9286,-0.3344,5.6738,-10.7784,0.2502,-1.7385,-1.4387,-13.8728
20251202,149.5,155.0,149.0,149.0,327000,148.2,151.4166,150.325,151.7955,151.7955,0.0,3.8328,-10.241,0.6915,-1.596,-0.8814,-13.8728
20251203,149.0,151.0,148.0,149.5,152000,148.7,151.2569,149.675,151.6957,151.6957,0.3356,1.7007,-8.0,0.3344,-1.1615,-0.1169,-13.5838
20251204,149.5,152.0,149.0,152.0,195000,149.8,151.3188,148.775,151.7083,151.7083,1.6722,3.7543,-10.5882,0.4857,0.4502,2.1677,-12.1387
20251205,152.0,152.5,149.0,149.5,214000,149.8,151.1672,147.95,151.62,151.62,-1.6447,0.0,-9.9398,0.5577,-1.1029,1.0477,-13.5838
20251208,150.0,156.5,150.0,154.0,538000,150.8,151.4033,147.7,151.7115,151.7115,3.01,3.3557,-3.1447,1.6014,1.7151,4.2654,-10.9827
20251209,161.0,164.0,153.0,156.0,1475000,152.2,151.7863,147.85,151.8704,151.8704,1.2987,4.698,1.9608,3.9454,2.776,5.5123,-9.8266
20251210,157.0,158.0,153.5,156.0,393000,153.5,152.1375,147.95,152.0179,152.0179,0.0,4.3478,1.2987,1.0754,2.5388,5.441,-9.8266
20251211,158.0,162.0,157.5,158.0,923000,154.7,152.626,148.3,152.2241,152.2241,1.2821,3.9474,4.6358,2.3795,3.521,6.5408,-8.6705
20251212,159.0,159.0,152.5,154.0,513000,155.6,152.7405,148.525,152.2833,152.2833,-2.5316,3.01,3.01,1.31,0.8246,3.6862,-10.9827
20251215,150.5,152.5,150.5,152.0,190000,155.2,152.6788,148.7,152.2742,152.2742,-1.2987,-1.2987,2.3569,0.4896,-0.4446,2.2192,-12.1387
20251216,152.0,156.0,148.0,150.0,387000,154.0,152.4556,149.075,152.2031,152.2031,-1.3158,-3.8462,5.2632,1.0241,-1.6107,0.6205,-13.2948
20251217,150.5,152.5,149.0,149.0,152000,152.6,152.1676,149.325,152.1061,152.1061,-0.6667,-4.4872,3.4722,0.4073,-2.0817,-0.2176,-13.8728
20251218,147.0,148.0,144.5,146.0,273000,150.2,151.6536,149.425,151.9265,151.9265,-2.0134,-7.5949,1.3889,0.7266,-3.728,-2.2921,-15.6069
20251219,146.5,148.5,146.0,146.0,131000,148.6,151.1825,149.875,151.7571,151.7571,0.0,-5.1948,6.5693,0.3659,-3.428,-2.5855,-15.6069
20251222,146.5,151.0,146.5,151.0,192000,148.4,151.1673,150.375,151.7361,151.7361,3.4247,-0.6579,7.0922,0.5362,-0.1107,0.4156,-12.7168
20251223,153.0,153.0,148.0,148.0,212000,148.0,150.9034,150.6,151.6351,151.6351,-1.9868,-1.3333,3.1359,0.5885,-1.924,-1.7264,-14.4509
20251224,150.0,150.0,145.0,145.5,195000,147.3,150.4531,150.525,151.4737,151.4737,-1.6892,-2.349,-1.0204,0.5416,-3.2921,-3.3383,-15.896
20251226,146.0,150.5,145.5,147.5,231000,147.6,150.207,150.575,151.3718,151.3718,1.3746,1.0274,0.6826,0.6456,-1.8022,-2.0422,-14.7399
20251229,147.0,147.0,145.0,145.5,206000,147.5,149.8147,150.375,151.225,151.225,-1.3559,-0.3425,-2.6756,0.5871,-2.88,-3.2419,-15.896
