date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,1380.0,1425.0,1380.0,1410.0,1068731,,,,,,,,,,,,
20251104,1415.0,1430.0,1395.0,1400.0,682529,,,,,,-0.7092,,,,,,
20251105,1400.0,1400.0,1345.0,1375.0,602065,,,,,,-1.7857,,,,,,
20251106,1395.0,1430.0,1375.0,1385.0,1168004,,,,,,0.7273,,,,,,
20251107,1385.0,1385.0,1335.0,1345.0,403493,1383.0,1399.5809,1383.0,1383.0,1383.0,-2.8881,,,0.514,-3.8998,-2.7477,-5.9441
20251110,1360.0,1385.0,1360.0,1385.0,464609,1378.0,1398.3658,1383.3333,1383.3333,1383.3333,2.974,-1.773,,0.6351,-0.9558,0.1205,-3.1469
20251111,1385.0,1385.0,1295.0,1295.0,1430039,1357.0,1389.752,1370.7143,1370.7143,1370.7143,-6.4982,-7.5,,1.7201,-6.8179,-5.5237,-9.4406
20251112,1280.0,1285.0,1220.0,1250.0,1884597,1332.0,1378.106,1355.625,1355.625,1355.625,-3.4749,-9.0909,,1.957,-9.2958,-7.7916,-12.5874
20251113,1265.0,1265.0,1225.0,1245.0,1324497,1304.0,1367.0139,1343.3333,1343.3333,1343.3333,-0.4,-10.1083,,1.3203,-8.9256,-7.3201,-12.9371
20251114,1235.0,1250.0,1210.0,1220.0,1121045,1279.0,1354.7627,1331.0,1331.0,1331.0,-2.008,-9.2937,,1.1045,-9.9473,-8.3396,-14.6853
20251117,1240.0,1255.0,1205.0,1210.0,1053391,1244.0,1342.6991,1320.0,1320.0,1320.0,-0.8197,-12.6354,,1.0343,-9.883,-8.3333,-15.3846
20251118,1205.0,1215.0,1165.0,1180.0,1245448,1221.0,1329.1409,1308.3333,1308.3333,1308.3333,-2.4793,-8.8803,,1.2006,-11.2208,-9.8089,-17.4825
20251119,1205.0,1205.0,1170.0,1170.0,733246,1205.0,1315.8791,1297.6923,1297.6923,1297.6923,-0.8475,-6.4,,0.7231,-11.0861,-9.84,-18.1818
20251120,1200.0,1225.0,1190.0,1210.0,1056692,1198.0,1307.0559,1291.4286,1291.4286,1291.4286,3.4188,-2.8112,,1.039,-7.4255,-6.3053,-15.3846
20251121,1180.0,1195.0,1140.0,1155.0,1108629,1185.0,1294.3846,1282.3333,1282.3333,1282.3333,-4.5455,-5.3279,,1.0836,-10.7684,-9.9298,-19.2308
20251124,1180.0,1185.0,1140.0,1165.0,1245153,1176.0,1283.6025,1275.0,1275.0,1275.0,0.8658,-3.719,,1.2007,-9.2398,-8.6275,-18.5315
20251125,1185.0,1215.0,1170.0,1200.0,1040925,1180.0,1276.6356,1270.5882,1270.5882,1270.5882,3.0043,1.6949,,1.0036,-6.0029,-5.5556,-16.0839
20251126,1215.0,1235.0,1205.0,1230.0,1128219,1192.0,1272.7493,1268.3333,1268.3333,1268.3333,2.5,5.1282,,1.0824,-3.3588,-3.0223,-13.986
20251127,1250.0,1315.0,1235.0,1305.0,2331497,1211.0,1275.4369,1270.2632,1270.2632,1270.2632,6.0976,7.8512,,2.1002,2.3179,2.7346,-8.7413
20251128,1315.0,1325.0,1300.0,1310.0,1565726,1242.0,1278.3171,1272.25,1272.25,1272.25,0.3831,13.4199,,1.382,2.4785,2.9672,-8.3916
20251201,1310.0,1310.0,1265.0,1275.0,1038375,1264.0,1278.0407,1265.5,1272.381,1272.381,-2.6718,9.4421,-9.5745,0.9178,-0.2379,0.7507,-10.8392
20251202,1280.0,1290.0,1275.0,1275.0,354030,1279.0,1277.7873,1259.25,1272.5,1272.5,0.0,6.25,-8.9286,0.3175,-0.2181,1.2507,-10.8392
20251203,1295.0,1300.0,1275.0,1275.0,391113,1288.0,1277.555,1254.25,1272.6087,1272.6087,0.0,3.6585,-7.2727,0.3541,-0.2,1.6544,-10.8392
20251204,1285.0,1290.0,1265.0,1265.0,391607,1280.0,1276.5088,1248.25,1272.2917,1272.2917,-0.7843,-3.0651,-8.6643,0.3675,-0.9016,1.3419,-11.5385
20251205,1270.0,1285.0,1255.0,1270.0,916978,1272.0,1275.9664,1244.5,1272.2,1272.2,0.3953,-3.0534,-5.5762,0.8403,-0.4676,2.049,-11.1888
20251208,1270.0,1270.0,1250.0,1270.0,380590,1271.0,1275.4692,1238.75,1272.1154,1272.1154,0.0,-0.3922,-8.3032,0.3501,-0.4288,2.5227,-11.1888
20251209,1290.0,1335.0,1290.0,1305.0,1047169,1277.0,1277.9301,1239.25,1273.3333,1273.3333,2.7559,2.3529,0.7722,0.9805,2.1183,5.3056,-8.7413
20251210,1310.0,1355.0,1310.0,1345.0,1440803,1291.0,1283.5193,1244.0,1275.8929,1275.8929,3.0651,5.4902,7.6,1.3778,4.79,8.119,-5.9441
20251211,1345.0,1365.0,1320.0,1325.0,1188835,1303.0,1286.976,1248.0,1277.5862,1277.5862,-1.487,4.7431,6.4257,1.1442,2.9545,6.1699,-7.3427
20251212,1330.0,1350.0,1300.0,1300.0,808366,1309.0,1288.0613,1252.0,1278.3333,1278.3333,-1.8868,2.3622,6.5574,0.7899,0.9269,3.8339,-9.0909
20251215,1270.0,1305.0,1270.0,1285.0,612469,1312.0,1287.8062,1255.75,1278.5484,1278.5484,-1.1538,1.1811,6.1983,0.6117,-0.2179,2.3293,-10.1399
20251216,1295.0,1310.0,1250.0,1280.0,698576,1307.0,1287.1557,1260.75,1278.5938,1278.5938,-0.3891,-1.9157,8.4746,0.7173,-0.5559,1.5269,-10.4895
20251217,1305.0,1340.0,1290.0,1315.0,1266106,1301.0,1289.476,1268.0,1279.697,1279.697,2.7344,-2.2305,12.3932,1.2654,1.9794,3.7066,-8.042
20251218,1305.0,1315.0,1280.0,1285.0,919386,1293.0,1289.103,1271.75,1279.8529,1279.8529,-2.2814,-3.0189,6.1983,0.9252,-0.3183,1.0419,-10.1399
20251219,1305.0,1320.0,1300.0,1305.0,437664,1294.0,1290.4278,1279.25,1280.5714,1280.5714,1.5564,0.3846,12.987,0.4558,1.1293,2.0129,-8.7413
20251222,1325.0,1325.0,1295.0,1315.0,477362,1300.0,1292.4755,1286.75,1281.5278,1281.5278,0.7663,2.3346,12.8755,0.5179,1.7427,2.1955,-8.042
20251223,1330.0,1330.0,1290.0,1295.0,393877,1303.0,1292.6859,1291.5,1281.8919,1281.8919,-1.5209,1.1719,7.9167,0.4428,0.179,0.271,-9.4406
20251224,1315.0,1320.0,1300.0,1305.0,259904,1301.0,1293.712,1295.25,1282.5,1282.5,0.7722,-0.7605,6.0976,0.3072,0.8725,0.7528,-8.7413
20251226,1310.0,1310.0,1285.0,1290.0,243099,1302.0,1293.4027,1294.5,1282.6923,1282.6923,-1.1494,0.3891,-1.1494,0.3278,-0.2631,-0.3476,-9.7902
20251229,1290.0,1295.0,1280.0,1295.0,306097,1300.0,1293.5358,1293.75,1283.0,1283.0,0.3876,-0.7663,-1.145,0.4511,0.1132,0.0966,-9.4406
20251230,1295.0,1300.0,1280.0,1290.0,447934,1295.0,1293.2412,1294.5,1283.1707,1283.1707,-0.3861,-1.9011,1.1765,0.6901,-0.2506,-0.3476,-9.7902
20251231,1295.0,1315.0,1295.0,1295.0,358639,1295.0,1293.3877,1295.5,1283.4524,1283.4524,0.3876,0.0,1.5686,0.5523,0.1247,-0.0386,-9.4406
20260102,1295.0,1315.0,1290.0,1295.0,535441,1293.0,1293.5221,1296.5,1283.7209,1283.7209,0.0,-0.7663,1.5686,0.8155,0.1143,-0.1157,-9.4406
20260105,1310.0,1310.0,1265.0,1270.0,655764,1289.0,1291.5619,1296.75,1283.4091,1283.4091,-1.9305,-1.5504,0.3953,0.9791,-1.6694,-2.0628,-11.1888
20260106,1270.0,1285.0,1260.0,1280.0,765203,1286.0,1290.5984,1297.25,1283.3333,1283.3333,0.7874,-1.1583,0.7874,1.1556,-0.8212,-1.3297,-10.4895
20260107,1295.0,1350.0,1275.0,1345.0,1526299,1297.0,1295.1319,1301.0,1284.6739,1284.6739,5.0781,4.2636,5.9055,2.1215,3.8504,3.382,-5.9441
20260108,1380.0,1475.0,1350.0,1405.0,3787586,1319.0,1304.2876,1306.0,1287.234,1287.234,4.461,8.4942,7.6628,4.4223,7.7216,7.5804,-4.7458
20260109,1440.0,1460.0,1380.0,1410.0,2887843,1342.0,1313.0969,1309.25,1289.7917,1289.7917,0.3559,8.8803,4.8327,3.1091,7.3797,7.6952,-4.4068
20260112,1460.0,1460.0,1385.0,1430.0,1428298,1374.0,1322.8388,1314.5,1292.6531,1292.6531,1.4184,12.5984,7.9245,1.5182,8.1008,8.7866,-3.0508
20260113,1435.0,1440.0,1355.0,1360.0,1415581,1390.0,1325.9356,1317.5,1294.0,1294.0,-4.8951,6.25,4.6154,1.4576,2.5691,3.2258,-7.7966
20260114,1365.0,1400.0,1365.0,1390.0,846124,1399.0,1331.2743,1322.75,1295.8824,1295.8824,2.2059,3.3457,8.1712,0.8609,4.4112,5.0841,-5.7627
20260115,1375.0,1390.0,1360.0,1375.0,657478,1393.0,1334.9181,1327.5,1297.4038,1297.4038,-1.0791,-2.1352,7.4219,0.6704,3.0026,3.5782,-6.7797
20260116,1385.0,1390.0,1350.0,1370.0,948133,1385.0,1337.8416,1330.25,1298.7736,1298.7736,-0.3636,-2.8369,4.1825,0.9826,2.4038,2.9882,-7.1186
20260119,1385.0,1460.0,1365.0,1430.0,1724025,1385.0,1345.5215,1337.5,1301.2037,1301.2037,4.3796,0.0,11.284,1.7152,6.2785,6.9159,-3.0508
