date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,11.95,11.95,11.05,11.3,29940,,,,,,,,,,,
20251104,11.95,11.95,11.05,11.2,30624,,,,,,-0.885,,,,,
20251105,11.85,11.85,11.65,11.65,46305,,,,,,4.0179,,,,,
20251106,12.3,12.8,12.25,12.8,163881,,,,,,9.8712,,,,,
20251107,13.0,13.0,12.8,12.95,59753,11.98,11.98,11.98,11.98,11.5702,1.1719,,,0.904,8.0968,-0.3846
20251110,13.5,13.75,13.4,13.75,61980,12.47,12.275,12.275,12.275,11.7518,6.1776,21.6814,,0.9475,12.0163,0.0
20251111,14.7,14.7,13.9,14.1,116317,13.05,12.5357,12.5357,12.5357,11.9475,2.5455,25.8929,,1.6003,12.4786,-4.0816
20251112,15.5,15.5,14.35,14.5,79251,13.62,12.7812,12.7812,12.7812,12.1602,2.8369,24.4635,,1.0782,13.4474,-6.4516
20251113,15.3,15.3,14.8,15.0,68833,14.06,13.0278,13.0278,13.0278,12.3969,3.4483,17.1875,,0.9431,15.1386,-3.2258
20251114,15.85,15.85,15.3,15.6,66728,14.59,13.285,13.285,13.285,12.6638,4.0,20.4633,,0.9222,17.4257,-1.5773
20251117,17.0,17.15,17.0,17.15,298512,15.27,13.6364,13.6364,13.6364,13.0376,9.9359,24.7273,,3.2126,25.7667,0.0
20251118,18.7,18.7,17.6,17.6,290979,15.97,13.9667,13.9667,13.9667,13.4178,2.6239,24.8227,,2.6592,26.0143,-5.8824
20251119,18.6,18.6,17.75,18.0,141216,16.67,14.2769,14.2769,14.2769,13.7997,2.2727,24.1379,,1.2623,26.0776,-3.7433
20251120,18.0,18.0,16.25,16.3,182774,16.93,14.4214,14.4214,14.4214,14.008,-9.4444,8.6667,,1.563,13.0263,-12.8342
20251121,16.1,16.1,14.7,14.7,183248,16.75,14.44,14.44,14.44,14.0657,-9.816,-5.7692,,1.51,1.8006,-21.3904
20251124,14.7,15.7,14.7,15.6,58401,16.44,14.5125,14.5125,14.5125,14.1936,6.1224,-9.0379,,0.4974,7.4935,-16.5775
20251125,14.05,15.05,14.05,15.0,53899,15.92,14.5412,14.5412,14.5412,14.2608,-3.8462,-14.7727,,0.4741,3.1553,-19.7861
20251126,14.55,15.0,14.55,14.95,18100,15.31,14.5639,14.5639,14.5639,14.3182,-0.3333,-16.9444,,0.167,2.6512,-20.0535
20251127,14.5,14.9,14.5,14.85,22403,15.02,14.5789,14.5789,14.5789,14.3625,-0.6689,-8.8957,,0.2157,1.8592,-20.5882
20251128,14.85,15.4,14.8,15.4,22592,15.16,14.62,14.62,14.62,14.449,3.7037,4.7619,,0.2264,5.3352,-17.6471
20251201,16.0,16.0,15.35,15.35,31826,15.11,14.8225,14.6548,14.6548,14.5241,-0.3247,-1.6026,35.8407,0.3186,3.5588,-17.9144
20251202,14.2,14.75,13.9,14.1,64491,14.93,14.9675,14.6295,14.6295,14.4887,-8.1433,-6.0,25.8929,0.6349,-5.7959,-24.5989
20251203,14.0,14.0,14.0,14.0,10085,14.74,15.085,14.6022,14.6022,14.448,-0.7092,-6.3545,20.1717,0.1011,-7.1926,-25.1337
20251204,14.05,14.05,14.0,14.0,36001,14.57,15.145,14.5771,14.5771,14.4107,0.0,-5.7239,9.375,0.3856,-7.5603,-25.1337
20251205,14.4,14.4,13.75,13.95,34758,14.28,15.195,14.552,14.552,14.3723,-0.3571,-9.4156,7.722,0.3773,-8.1935,-25.4011
20251208,14.7,14.7,13.6,14.1,9674,14.03,15.2125,14.5346,14.5346,14.3496,1.0753,-8.1433,2.5455,0.1081,-7.3131,-24.5989
20251209,14.25,14.25,13.5,13.75,37062,13.96,15.195,14.5056,14.5056,14.2996,-2.4823,-2.4823,-2.4823,0.4333,-9.5097,-26.4706
20251210,13.75,13.95,13.55,13.95,69546,13.95,15.1675,14.4857,14.4857,14.2705,1.4545,-0.3571,-3.7931,0.8176,-8.027,-25.4011
20251211,14.55,14.55,13.9,13.95,10601,13.94,15.115,14.4672,14.4672,14.2438,0.0,-0.3571,-7.0,0.1291,-7.7076,-25.4011
20251212,14.6,14.6,13.85,14.1,15447,13.97,15.04,14.455,14.455,14.2318,1.0753,1.0753,-9.6154,0.1941,-6.25,-24.5989
20251215,14.6,14.6,13.95,14.0,7369,13.95,14.8825,14.4403,14.4403,14.2125,-0.7092,-0.7092,-18.3673,0.1133,-5.9298,-25.1337
20251216,14.0,14.0,13.5,13.55,22204,13.91,14.68,14.4125,14.4125,14.1573,-3.2143,-1.4545,-23.0114,0.4304,-7.6975,-27.5401
20251217,13.95,13.95,12.9,13.2,58558,13.76,14.44,14.3758,14.3758,14.0775,-2.583,-5.3763,-26.6667,1.234,-8.5873,-29.4118
20251218,13.15,13.15,12.55,12.6,41407,13.49,14.255,14.3235,14.3235,13.9544,-4.5455,-9.6774,-22.6994,1.0253,-11.61,-32.6203
20251219,13.5,13.5,11.8,13.25,21206,13.32,14.1825,14.2929,14.2929,13.8957,5.1587,-6.0284,-9.8639,0.6569,-6.575,-29.1444
20251222,12.55,12.85,12.55,12.7,12126,13.06,14.0375,14.2486,14.2486,13.796,-4.1509,-9.2857,-18.5897,0.4046,-9.528,-32.0856
