# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250829,29.15,29.2,29.05,29.2,54610.0,29.13,29.4754,29.47,30.0575,30.8658,0.1715,1.0381,-3.4711,0.5337,-0.9342,-0.9162,-6.56

PRICE_WINDOW_180_ROW_002=20250901,29.2,29.2,28.9,28.95,83585.0,29.12,29.4316,29.4125,30.0208,30.8471,-0.8562,-0.1724,-3.8206,0.8015,-1.6363,-1.5725,-7.2115

PRICE_WINDOW_180_ROW_003=20250902,28.95,28.95,28.5,28.6,128023.0,29.02,29.3623,29.335,29.9808,30.8252,-1.209,-1.7182,-5.141,1.1906,-2.5962,-2.5055,-8.0386

PRICE_WINDOW_180_ROW_004=20250903,28.65,28.65,28.2,28.4,112984.0,28.86,29.2821,29.25,29.9367,30.8019,-0.6993,-2.7397,-5.6478,1.0275,-3.0124,-2.906,-8.6817

PRICE_WINDOW_180_ROW_005=20250904,28.45,28.95,28.45,28.9,51256.0,28.81,29.2503,29.185,29.9017,30.7838,1.7606,-0.8576,-4.3046,0.4626,-1.1975,-0.9765,-6.4725

PRICE_WINDOW_180_ROW_006=20250905,28.9,29.1,28.85,29.0,35794.0,28.77,29.2294,29.1325,29.8725,30.767,0.346,-0.6849,-3.4942,0.3423,-0.7848,-0.4548,-5.9968

PRICE_WINDOW_180_ROW_007=20250909,28.9,29.0,28.35,28.4,186001.0,28.66,29.1603,29.0775,29.835,30.7449,-2.069,-1.8998,-3.7288,1.8445,-2.6073,-2.33,-7.9417

PRICE_WINDOW_180_ROW_008=20250910,28.45,28.55,28.45,28.55,33564.0,28.65,29.1094,29.0175,29.7975,30.7245,0.5282,-0.1748,-4.0336,0.3354,-1.9218,-1.6111,-7.4554

PRICE_WINDOW_180_ROW_009=20250911,28.5,28.5,27.75,27.8,285888.0,28.53,29.0003,28.94,29.7467,30.6977,-2.627,-2.1127,-5.2811,2.8146,-4.139,-3.9392,-9.8865

PRICE_WINDOW_180_ROW_010=20250917,28.2,28.2,27.95,27.95,80907.0,28.34,28.9128,28.8725,29.7017,30.6727,0.5396,-3.2872,-4.6075,0.8532,-3.33,-3.1951,-9.1057

PRICE_WINDOW_180_ROW_011=20250918,28.05,28.05,27.9,28.0,50100.0,28.14,28.8367,28.795,29.6617,30.6486,0.1789,-3.4483,-5.2453,0.5294,-2.9016,-2.7609,-8.9431

PRICE_WINDOW_180_ROW_012=20250919,27.9,28.2,27.85,28.2,20001.0,28.1,28.7837,28.7325,29.6292,30.6268,0.7143,-0.7042,-4.2445,0.2167,-2.0277,-1.8533,-8.2927

PRICE_WINDOW_180_ROW_013=20250922,28.25,28.35,27.95,28.0,72573.0,27.99,28.7184,28.675,29.59,30.6035,-0.7092,-1.9264,-3.9451,0.792,-2.5014,-2.354,-8.9431

PRICE_WINDOW_180_ROW_014=20250923,28.2,28.25,27.95,28.0,36580.0,28.03,28.6585,28.6175,29.5517,30.5807,0.0,0.7194,-3.9451,0.423,-2.2977,-2.1578,-8.9431

PRICE_WINDOW_180_ROW_015=20250924,28.0,28.0,27.9,28.0,37636.0,28.04,28.6036,28.565,29.5117,30.5583,0.0,0.1789,-3.6145,0.4617,-2.1103,-1.9779,-8.9431

PRICE_WINDOW_180_ROW_016=20250925,28.0,28.3,28.0,28.2,65274.0,28.08,28.57,28.53,29.475,30.5379,0.7143,0.7143,-2.4221,0.8044,-1.295,-1.1567,-8.2927

PRICE_WINDOW_180_ROW_017=20250926,28.1,28.1,27.8,28.0,37292.0,28.04,28.5225,28.48,29.4425,30.5162,-0.7092,-0.7092,-3.4483,0.4781,-1.8318,-1.6854,-8.9431

