date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,59.6,60.7,59.1,60.0,166000,,,,,,,,,,,
20251104,60.0,60.0,58.0,58.1,292000,,,,,,-3.1667,,,,,
20251105,57.7,57.7,56.3,57.2,249000,,,,,,-1.5491,,,,,
20251106,57.5,58.0,57.0,57.7,185000,,,,,,0.8741,,,,,
20251107,57.1,57.2,56.1,56.5,229000,57.9,57.9,57.9,57.9,59.2146,-2.0797,,,1.0214,-2.418,-6.9193
20251110,57.9,59.0,57.4,57.5,349000,57.4,57.8333,57.8333,57.8333,59.0717,1.7699,-4.1667,,1.4245,-0.5764,-5.2718
20251111,59.2,61.1,58.6,58.6,400000,57.5,57.9429,57.9429,57.9429,59.0324,1.913,0.8606,,1.4973,1.1341,-4.0917
20251112,58.2,59.4,58.2,59.0,136000,57.86,58.075,58.075,58.075,59.0297,0.6826,3.1469,,0.5424,1.5928,-3.437
20251113,59.0,59.0,57.9,58.6,134000,58.04,58.1333,58.1333,58.1333,58.9939,-0.678,1.5598,,0.5636,0.8028,-4.0917
20251114,57.5,57.6,56.7,56.8,205000,58.1,58.0,58.0,58.0,58.8111,-3.0717,0.531,,0.8742,-2.069,-7.0376
20251117,57.8,57.8,56.3,56.8,144000,57.96,57.8909,57.8909,57.8909,58.6435,0.0,-1.2174,,0.6364,-1.8844,-7.0376
20251118,56.8,56.8,54.5,54.5,197000,57.14,57.6083,57.6083,57.6083,58.2982,-4.0493,-6.9966,,0.8801,-5.3956,-10.802
20251119,55.1,55.2,54.1,54.6,130000,56.26,57.3769,57.3769,57.3769,57.99,0.1835,-7.4576,,0.6001,-4.8398,-10.6383
20251120,56.7,56.8,55.5,56.4,159000,55.82,57.3071,57.3071,57.3071,57.8575,3.2967,-3.7543,,0.7482,-1.5829,-7.6923
20251121,54.1,55.7,54.0,54.4,166000,55.34,57.1133,57.1133,57.1133,57.5694,-3.5461,-4.2254,,0.7927,-4.7508,-10.9656
20251124,54.4,55.0,54.3,54.6,101000,54.9,56.9562,56.9562,56.9562,57.3219,0.3676,-3.8732,,0.4985,-4.1369,-10.6383
20251125,55.0,56.0,55.0,55.4,96000,55.08,56.8647,56.8647,56.8647,57.1618,1.4652,1.6514,,0.4889,-2.5758,-9.329
20251126,55.9,57.5,55.9,56.6,133000,55.48,56.85,56.85,56.85,57.115,2.1661,3.663,,0.6897,-0.4398,-7.365
20251127,56.6,57.2,56.4,57.0,88000,55.6,56.8579,56.8579,56.8579,57.1054,0.7067,1.0638,,0.4698,0.2499,-6.7103
20251128,56.9,59.1,56.9,58.0,176000,56.32,56.915,56.915,56.915,57.1799,1.7544,6.6176,,0.9424,1.9064,-5.0736
20251201,58.2,60.7,57.5,60.4,381000,57.48,56.935,57.081,57.081,57.4483,4.1379,10.6227,0.6667,1.9291,6.0859,-1.1457
20251202,61.0,61.3,59.1,59.3,613000,58.26,56.995,57.1818,57.1818,57.6026,-1.8212,7.0397,2.0654,2.8705,4.0442,-3.2626
20251203,59.5,60.8,59.3,60.2,306000,58.98,57.145,57.313,57.313,57.819,1.5177,6.3604,5.2448,1.414,5.346,-1.7945
20251204,61.0,61.1,59.9,59.9,137000,59.56,57.255,57.4208,57.4208,57.9924,-0.4983,5.0877,3.8128,0.6402,4.6197,-2.2838
20251205,59.6,60.0,59.1,59.3,113000,59.82,57.395,57.496,57.496,58.1014,-1.0017,2.2414,4.9558,0.5427,3.3191,-3.2626
20251208,59.8,60.0,59.0,59.6,125000,59.66,57.5,57.5769,57.5769,58.2263,0.5059,-1.3245,3.6522,0.6345,3.6522,-2.7732
20251209,59.9,59.9,59.0,59.0,106000,59.6,57.52,57.6296,57.6296,58.2908,-1.0067,-0.5059,0.6826,0.5815,2.573,-3.752
20251210,59.0,59.4,58.9,59.0,128000,59.36,57.52,57.6786,57.6786,58.3499,0.0,-1.9934,0.0,0.7037,2.573,-3.752
20251211,58.0,59.0,57.5,58.7,357000,59.12,57.525,57.7138,57.7138,58.379,-0.5085,-2.0033,0.1706,1.8493,2.0426,-4.2414
20251212,58.7,59.0,57.8,58.4,124000,58.94,57.605,57.7367,57.7367,58.3808,-0.5111,-1.5177,2.8169,0.6561,1.3801,-4.7308
20251215,57.5,60.6,57.5,59.8,218000,58.98,57.755,57.8032,57.8032,58.4991,2.3973,0.3356,5.2817,1.1313,3.5408,-2.447
20251216,59.5,59.5,57.1,58.3,151000,58.84,57.945,57.8188,57.8188,58.4825,-2.5084,-1.1864,6.9725,0.7931,0.6126,-4.894
20251217,58.3,59.5,58.3,58.8,124000,58.8,58.155,57.8485,57.8485,58.5089,0.8576,-0.339,7.6923,0.6523,1.1091,-4.0783
20251218,58.6,58.6,57.7,57.8,89000,58.62,58.225,57.8471,57.8471,58.4499,-1.7007,-1.5332,2.4823,0.477,-0.7299,-5.7096
20251219,58.1,58.7,57.4,58.0,107000,58.54,58.405,57.8514,57.8514,58.4124,0.346,-0.6849,6.6176,0.5826,-0.6934,-5.3834
20251222,58.7,60.0,58.5,58.6,125000,58.3,58.605,57.8722,57.8722,58.428,1.0345,-2.0067,7.326,0.6762,-0.0085,-4.4046
20251223,58.8,60.4,58.6,58.7,188000,58.38,58.77,57.8946,57.8946,58.4507,0.1706,0.6861,5.9567,0.9923,-0.1191,-4.2414
20251224,60.2,61.5,59.0,60.7,415000,58.76,58.975,57.9684,57.9684,58.6381,3.4072,3.2313,7.2438,2.0388,2.925,-1.3008
20251226,60.6,60.8,59.9,60.3,241000,59.26,59.14,58.0282,58.0282,58.7766,-0.659,4.3253,5.7895,1.1411,1.9614,-1.9512
