date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20251103,355.0,355.0,344.5,350.0,1138000,,,,,,,,,,,,
20251104,349.5,353.5,340.0,340.0,886000,,,,,,-2.8571,,,,,,
20251105,332.0,337.0,327.5,330.5,696000,,,,,,-2.7941,,,,,,
20251106,333.5,334.0,328.0,328.5,354000,,,,,,-0.6051,,,,,,
20251107,323.0,331.0,320.0,328.0,569000,335.4,344.517,335.4,335.4,335.4,-0.1522,,,0.7809,-4.7942,-2.2063,-7.6056
20251110,335.0,348.5,334.0,340.0,1114000,333.4,344.1406,336.1667,336.1667,336.1667,3.6585,-2.8571,,1.4051,-1.2032,1.1403,-4.2254
20251111,343.0,350.0,332.0,333.0,940000,332.0,343.2122,335.7143,335.7143,335.7143,-2.0588,-2.0588,,1.155,-2.9755,-0.8085,-6.1972
20251112,336.0,336.5,331.0,332.5,372000,332.4,342.3195,335.3125,335.3125,335.3125,-0.1502,0.6051,,0.4904,-2.8685,-0.8388,-6.338
20251113,333.0,347.0,327.5,346.0,988000,335.9,342.6262,336.5,336.5,336.5,4.0602,5.3272,,1.26,0.9847,2.8232,-2.5352
20251114,339.0,346.0,336.5,340.5,695000,338.4,342.449,336.9,336.9,336.9,-1.5896,3.811,,0.8965,-0.5691,1.0686,-4.0845
20251117,344.0,351.5,337.0,338.0,797000,338.0,342.0783,337.0,337.0,337.0,-0.7342,-0.5882,,1.0255,-1.1922,0.2967,-4.7887
20251118,339.0,341.5,328.5,330.0,857000,337.4,341.0717,336.4167,336.4167,336.4167,-2.3669,-0.9009,,1.0933,-3.2462,-1.9074,-7.0423
20251119,330.5,339.0,327.0,332.5,761000,337.4,340.3574,336.1154,336.1154,336.1154,0.7576,0.0,,0.9731,-2.3086,-1.0756,-6.338
20251120,338.0,346.5,334.5,344.0,1064000,337.0,340.661,336.6786,336.6786,336.6786,3.4586,-0.578,,1.3263,0.9802,2.1746,-3.0986
20251121,335.0,339.0,324.5,326.5,1111000,334.2,339.4809,336.0,336.0,336.0,-5.0872,-4.1116,,1.3503,-3.8238,-2.8274,-8.0282
20251124,329.5,335.0,325.0,335.0,511000,333.6,339.1075,335.9375,335.9375,335.9375,2.6034,-0.8876,,0.6361,-1.2113,-0.2791,-5.6338
20251125,345.0,362.0,342.5,349.0,4318000,337.4,339.9319,336.7059,336.7059,336.7059,4.1791,5.7576,,4.275,2.6676,3.6513,-3.5912
20251126,350.0,352.5,340.5,343.0,1487000,339.5,340.1875,337.0556,337.0556,337.0556,-1.7192,3.1579,,1.4346,0.8267,1.7636,-5.2486
20251127,343.0,356.0,333.0,337.0,2816000,338.1,339.9219,337.0526,337.0526,337.0526,-1.7493,-2.0349,,2.4916,-0.8596,-0.0156,-6.9061
20251128,342.0,345.0,338.5,342.5,1055000,341.3,340.1368,337.325,337.325,337.325,1.632,4.9005,,0.9366,0.6948,1.5341,-5.3867
20251201,343.5,347.0,334.5,336.0,741000,341.5,339.792,336.625,337.2619,337.2619,-1.8978,0.2985,-4.0,0.6696,-1.116,-0.1857,-7.1823
20251202,340.0,343.5,338.0,338.0,506000,339.3,339.6427,336.525,337.2955,337.2955,0.5952,-3.1519,-0.5882,0.4652,-0.4837,0.4383,-6.6298
20251203,342.0,342.5,338.0,340.0,290000,338.7,339.6725,337.0,337.413,337.413,0.5917,-0.8746,2.8744,0.2717,0.0964,0.8902,-6.0773
20251204,342.0,346.5,338.5,344.5,906000,340.2,340.0748,337.8,337.7083,337.7083,1.3235,2.2255,4.8706,0.8275,1.3013,1.9834,-4.8343
20251205,342.5,344.5,336.0,339.5,725000,339.6,340.0269,338.375,337.78,337.78,-1.4514,-0.8759,3.5061,0.6575,-0.1549,0.3325,-6.2155
20251208,338.0,346.5,338.0,344.5,720000,341.3,340.3996,338.6,338.0385,338.0385,1.4728,2.5298,1.3235,0.6648,1.2046,1.7425,-4.8343
20251209,346.0,347.0,337.5,338.0,756000,341.3,340.1997,338.85,338.037,338.037,-1.8868,0.0,1.5015,0.704,-0.6466,-0.2508,-6.6298
20251210,345.0,351.5,340.5,342.0,1586000,341.7,340.3497,339.325,338.1786,338.1786,1.1834,0.5882,2.8571,1.398,0.4849,0.7883,-5.5249
20251211,346.0,356.0,344.0,344.0,3076000,341.6,340.6539,339.225,338.3793,338.3793,0.5848,-0.1451,-0.578,2.4828,0.9823,1.4076,-4.9724
