# PRICE_WINDOW_134

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,26.95,27.25,26.95,27.25,22000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,27.0,27.25,26.95,27.25,13000,,,,,,0.0,,,,,

PRICE_WINDOW_180_ROW_003=20251105,26.85,27.3,26.85,27.3,9000,,,,,,0.1835,,,,,

PRICE_WINDOW_180_ROW_004=20251106,27.15,27.3,27.15,27.2,9000,,,,,,-0.3663,,,,,

PRICE_WINDOW_180_ROW_005=20251107,27.2,27.25,27.2,27.25,4000,27.25,27.25,27.25,27.25,27.2497,0.1838,,,0.3509,0.0,-0.1832

PRICE_WINDOW_180_ROW_006=20251110,27.25,27.6,27.1,27.6,15000,27.32,27.3083,27.3083,27.3083,27.2789,1.2844,1.2844,,1.25,1.0681,0.0

PRICE_WINDOW_180_ROW_007=20251111,27.6,27.85,27.1,27.55,76000,27.38,27.3429,27.3429,27.3429,27.3015,-0.1812,1.1009,,3.5946,0.7576,-1.0772

PRICE_WINDOW_180_ROW_008=20251112,27.25,27.7,27.2,27.45,43000,27.41,27.3562,27.3562,27.3562,27.3138,-0.363,0.5495,,1.801,0.3427,-1.4363

PRICE_WINDOW_180_ROW_009=20251113,27.7,27.7,27.1,27.7,56000,27.51,27.3944,27.3944,27.3944,27.346,0.9107,1.8382,,2.0405,1.1154,-0.5386

PRICE_WINDOW_180_ROW_010=20251114,27.1,27.55,27.1,27.3,28000,27.52,27.385,27.385,27.385,27.3422,-1.444,0.1835,,1.0182,-0.3104,-1.9749

PRICE_WINDOW_180_ROW_011=20251117,27.95,27.95,27.2,27.2,11000,27.44,27.3682,27.3682,27.3682,27.3303,-0.3663,-1.4493,,0.4231,-0.6145,-2.6834

PRICE_WINDOW_180_ROW_012=20251118,26.8,27.15,26.8,27.05,25000,27.34,27.3417,27.3417,27.3417,27.307,-0.5515,-1.8149,,0.9646,-1.0667,-3.22

PRICE_WINDOW_180_ROW_013=20251119,27.15,27.15,27.05,27.05,7000,27.26,27.3192,27.3192,27.3192,27.2856,0.0,-1.4572,,0.2862,-0.9855,-3.22

PRICE_WINDOW_180_ROW_014=20251120,27.6,27.6,27.1,27.3,7000,27.18,27.3179,27.3179,27.3179,27.2868,0.9242,-1.444,,0.3015,-0.0654,-2.3256

PRICE_WINDOW_180_ROW_015=20251121,27.0,27.45,27.0,27.45,4000,27.21,27.3267,27.3267,27.3267,27.3004,0.5495,0.5495,,0.1824,0.4513,-1.7889

PRICE_WINDOW_180_ROW_016=20251124,27.1,27.5,27.1,27.15,7000,27.2,27.3156,27.3156,27.3156,27.2878,-1.0929,-0.1838,,0.3333,-0.6063,-2.8623

PRICE_WINDOW_180_ROW_017=20251125,27.1,27.4,27.05,27.35,9000,27.26,27.3176,27.3176,27.3176,27.293,0.7366,1.1091,,0.4435,0.1184,-2.1467

PRICE_WINDOW_180_ROW_018=20251126,27.3,27.45,27.3,27.3,4000,27.31,27.3167,27.3167,27.3167,27.2936,-0.1828,0.9242,,0.2063,-0.061,-2.3256

PRICE_WINDOW_180_ROW_019=20251127,27.3,27.4,27.1,27.4,12000,27.33,27.3211,27.3211,27.3211,27.3025,0.3663,0.3663,,0.6316,0.289,-1.9678

PRICE_WINDOW_180_ROW_020=20251128,27.4,27.9,27.4,27.9,16000,27.42,27.35,27.35,27.35,27.3523,1.8248,1.6393,,0.8488,2.011,-0.1789

PRICE_WINDOW_180_ROW_021=20251201,27.9,27.9,27.3,27.4,6000,27.47,27.3575,27.3524,27.3524,27.3562,-1.7921,0.9208,0.5505,0.3324,0.1554,-1.9678

PRICE_WINDOW_180_ROW_022=20251202,27.4,27.9,27.2,27.9,8000,27.58,27.39,27.3773,27.3773,27.4016,1.8248,2.011,2.3853,0.4494,1.862,-0.1789

PRICE_WINDOW_180_ROW_023=20251203,27.9,27.9,27.4,27.8,15000,27.68,27.415,27.3957,27.3957,27.4348,-0.3584,1.8315,1.8315,0.8287,1.4043,-0.5367

PRICE_WINDOW_180_ROW_024=20251204,28.1,28.35,28.05,28.3,17000,27.86,27.47,27.4333,27.4333,27.5069,1.7986,3.2847,4.0441,0.9189,3.0215,-0.1764

PRICE_WINDOW_180_ROW_025=20251205,28.5,29.15,28.35,29.15,17000,28.11,27.565,27.502,27.502,27.6438,3.0035,4.4803,6.9725,0.8877,5.75,0.0

PRICE_WINDOW_180_ROW_026=20251208,29.15,29.2,28.9,29.15,44000,28.46,27.6425,27.5654,27.5654,27.7693,0.0,6.3869,5.6159,2.1359,5.4536,-0.1712

PRICE_WINDOW_180_ROW_027=20251209,29.4,29.9,29.3,29.35,22000,28.75,27.7325,27.6315,27.6315,27.901,0.6861,5.1971,6.5336,1.2291,5.8325,-1.8395

PRICE_WINDOW_180_ROW_028=20251210,29.3,29.65,28.6,29.55,24000,29.1,27.8375,27.7,27.7,28.0384,0.6814,6.295,7.6503,1.4159,6.1518,-1.1706

PRICE_WINDOW_180_ROW_029=20251211,29.05,29.45,28.25,29.4,31000,29.32,27.9225,27.7586,27.7586,28.1519,-0.5076,3.8869,6.1372,1.9745,5.2914,-1.6722

PRICE_WINDOW_180_ROW_030=20251215,29.4,29.4,28.45,28.9,11000,29.27,28.0025,27.7967,27.7967,28.2142,-1.7007,-0.8576,5.8608,0.7407,3.2051,-3.3445

PRICE_WINDOW_180_ROW_031=20251216,29.0,29.0,28.35,28.7,22000,29.18,28.0775,27.8258,27.8258,28.2547,-0.692,-1.5437,5.5147,1.4286,2.2171,-4.0134

PRICE_WINDOW_180_ROW_032=20251217,29.25,29.25,29.2,29.2,16000,29.15,28.185,27.8688,27.8688,28.3335,1.7422,-0.5111,7.9482,1.0702,3.6012,-2.3411

PRICE_WINDOW_180_ROW_033=20251218,29.3,29.3,29.05,29.05,2000,29.05,28.285,27.9045,27.9045,28.3932,-0.5137,-1.692,7.3937,0.1361,2.7046,-2.8428

PRICE_WINDOW_180_ROW_034=20251219,29.3,29.5,28.8,28.95,10000,28.96,28.3675,27.9353,27.9353,28.4396,-0.3442,-1.5306,6.044,0.6734,2.0534,-3.1773

PRICE_WINDOW_180_ROW_035=20251222,28.95,28.95,28.25,28.9,12000,28.96,28.44,27.9629,27.9629,28.478,-0.1727,0.0,5.2823,0.7869,1.6174,-3.3445

PRICE_WINDOW_180_ROW_036=20251223,28.45,28.8,28.45,28.75,11000,28.97,28.52,27.9847,27.9847,28.5006,-0.519,0.1742,5.8932,0.712,0.8065,-3.8462

PRICE_WINDOW_180_ROW_037=20251224,28.75,28.75,28.45,28.7,11000,28.87,28.5875,28.0041,28.0041,28.5173,-0.1739,-1.7123,4.936,0.7074,0.3935,-4.0134

PRICE_WINDOW_180_ROW_038=20251226,28.3,28.4,28.05,28.05,20000,28.67,28.625,28.0053,28.0053,28.4783,-2.2648,-3.4423,2.7473,1.2232,-2.0087,-6.1873

PRICE_WINDOW_180_ROW_039=20251229,28.15,28.35,27.9,28.0,10000,28.48,28.655,28.0051,28.0051,28.4385,-0.1783,-3.2815,2.1898,0.6154,-2.2858,-6.3545

PRICE_WINDOW_180_ROW_040=20251230,28.3,29.5,28.3,29.0,16000,28.5,28.71,28.03,28.03,28.4853,3.5714,0.346,3.9427,0.9846,1.0101,-3.01

PRICE_WINDOW_180_ROW_041=20251231,29.0,29.35,28.85,29.35,30000,28.62,28.8075,28.0622,28.0622,28.5573,1.2069,2.087,7.1168,1.7192,1.8832,-1.8395

PRICE_WINDOW_180_ROW_042=20260102,29.85,29.85,28.35,29.15,25000,28.71,28.87,28.0881,28.0881,28.6067,-0.6814,1.5679,4.4803,1.3661,0.9699,-2.5084

PRICE_WINDOW_180_ROW_043=20260105,29.5,29.5,28.2,28.4,15000,28.78,28.9,28.0953,28.0953,28.5895,-2.5729,1.2478,2.1583,0.8197,-1.7301,-5.0167

PRICE_WINDOW_180_ROW_044=20260106,28.4,28.4,28.2,28.2,7000,28.82,28.895,28.0977,28.0977,28.557,-0.7042,0.7143,-0.3534,0.3933,-2.4053,-5.6856

PRICE_WINDOW_180_ROW_045=20260107,28.65,28.65,28.4,28.45,7000,28.71,28.86,28.1056,28.1056,28.5481,0.8865,-1.8966,-2.4014,0.4046,-1.4207,-4.8495

PRICE_WINDOW_180_ROW_046=20260108,28.75,28.75,28.4,28.65,8000,28.57,28.835,28.1174,28.1174,28.5566,0.703,-2.385,-1.7153,0.5161,-0.6416,-4.1806

PRICE_WINDOW_180_ROW_047=20260109,27.85,28.55,27.85,27.95,34000,28.33,28.765,28.1138,28.1138,28.506,-2.4433,-4.1166,-4.77,2.1118,-2.8333,-6.5217

PRICE_WINDOW_180_ROW_048=20260112,28.5,28.7,28.2,28.4,21000,28.33,28.7075,28.1198,28.1198,28.4972,1.61,0.0,-3.8917,1.3166,-1.0711,-5.0167

PRICE_WINDOW_180_ROW_049=20260114,28.2,28.4,28.2,28.35,17000,28.36,28.655,28.1245,28.1245,28.4849,-0.1761,0.5319,-3.5714,1.1148,-1.0644,-5.1839

PRICE_WINDOW_180_ROW_050=20260115,28.75,28.75,27.75,28.4,23000,28.35,28.63,28.13,28.13,28.4779,0.1764,-0.1757,-1.7301,1.4511,-0.8034,-5.0167

PRICE_WINDOW_180_ROW_051=20260116,28.35,28.35,28.1,28.1,5000,28.24,28.6,28.1294,28.1294,28.4464,-1.0563,-1.9197,-2.0906,0.3333,-1.7483,-6.0201

PRICE_WINDOW_180_ROW_052=20260119,28.45,28.45,28.0,28.15,8000,28.28,28.5475,28.1298,28.1298,28.4217,0.1779,0.7156,-3.5959,0.5479,-1.3924,-5.8528

PRICE_WINDOW_180_ROW_053=20260120,28.3,28.3,28.0,28.2,15000,28.24,28.505,28.1311,28.1311,28.4032,0.1776,-0.7042,-2.926,0.9836,-1.07,-5.6856

PRICE_WINDOW_180_ROW_054=20260121,28.0,28.4,27.7,28.3,30000,28.23,28.4725,28.1343,28.1343,28.3946,0.3546,-0.1764,-2.2453,1.8462,-0.6058,-5.3512

PRICE_WINDOW_180_ROW_055=20260122,28.0,28.0,27.8,28.0,18000,28.15,28.4275,28.1318,28.1318,28.3617,-1.0601,-1.4085,-3.1142,1.0876,-1.5038,-6.3545

PRICE_WINDOW_180_ROW_056=20260123,28.0,28.0,27.45,27.45,12000,28.02,28.3625,28.1196,28.1196,28.2857,-1.9643,-2.3132,-4.5217,0.7229,-3.2173,-8.194

PRICE_WINDOW_180_ROW_057=20260126,27.6,27.7,27.5,27.7,24000,27.93,28.3125,28.1123,28.1123,28.2369,0.9107,-1.5986,-3.4843,1.3913,-2.1634,-7.3579

PRICE_WINDOW_180_ROW_058=20260127,27.6,27.85,27.6,27.8,15000,27.85,28.3,28.1069,28.1069,28.2005,0.361,-1.4184,-0.8913,0.8824,-1.7668,-7.0234

PRICE_WINDOW_180_ROW_059=20260128,27.8,27.8,27.8,27.8,4000,27.75,28.29,28.1017,28.1017,28.1671,0.0,-1.7668,-0.7143,0.2395,-1.7321,-7.0234

PRICE_WINDOW_180_ROW_060=20260129,27.75,27.75,26.8,26.85,13000,27.52,28.1825,28.0808,28.0808,28.0574,-3.4173,-4.1071,-7.4138,0.7855,-4.7281,-10.2007

PRICE_WINDOW_180_ROW_061=20260130,26.85,27.15,26.5,27.15,14000,27.46,28.0725,28.0792,28.0656,27.9818,1.1173,-1.0929,-7.4957,0.8889,-3.2861,-9.1973

PRICE_WINDOW_180_ROW_062=20260202,26.5,27.0,26.5,26.8,15000,27.28,27.955,28.0717,28.0452,27.8833,-1.2891,-3.2491,-8.0617,0.9836,-4.1316,-10.3679

PRICE_WINDOW_180_ROW_063=20260203,27.7,29.45,27.7,29.45,201000,27.61,28.0075,28.1075,28.0675,28.0138,9.8881,5.9353,3.6972,8.1874,5.1504,-1.505

PRICE_WINDOW_180_ROW_064=20260204,30.65,31.95,29.5,30.6,315000,28.17,28.1275,28.1642,28.107,28.2294,3.9049,10.0719,8.5106,7.8849,8.7903,-4.2254

PRICE_WINDOW_180_ROW_065=20260205,31.3,31.3,29.5,30.05,41000,28.81,28.2075,28.2108,28.1369,28.3811,-1.7974,11.9181,5.6239,0.9844,6.532,-5.9468

PRICE_WINDOW_180_ROW_066=20260206,29.3,29.9,29.15,29.35,50000,29.25,28.2425,28.24,28.1553,28.4618,-2.3295,8.1031,2.4433,1.1429,3.9214,-8.1377

PRICE_WINDOW_180_ROW_067=20260209,29.35,29.5,29.2,29.5,27000,29.79,28.32,28.2725,28.1754,28.5483,0.5111,10.0746,5.5456,0.6221,4.1667,-7.6682

PRICE_WINDOW_180_ROW_068=20260210,29.6,29.8,29.6,29.8,23000,29.86,28.39,28.3117,28.1993,28.6526,1.0169,1.1885,4.9296,0.5287,4.9665,-6.7293

PRICE_WINDOW_180_ROW_069=20260211,29.8,29.95,28.4,29.8,57000,29.7,28.4625,28.3467,28.2225,28.7483,0.0,-2.6144,5.1146,1.2527,4.6992,-6.7293

PRICE_WINDOW_180_ROW_070=20260223,30.1,30.1,29.2,29.9,18000,29.67,28.5375,28.39,28.2464,28.8442,0.3356,-0.4992,5.2817,0.3978,4.7744,-6.4163

PRICE_WINDOW_180_ROW_071=20260224,29.9,29.9,29.3,29.85,57000,29.77,28.625,28.4342,28.269,28.928,-0.1672,1.7036,6.2278,1.1912,4.2795,-6.5728

PRICE_WINDOW_180_ROW_072=20260225,29.45,29.5,29.3,29.35,31000,29.74,28.685,28.4725,28.284,28.9632,-1.675,-0.5085,4.2629,0.6327,2.3183,-8.1377

PRICE_WINDOW_180_ROW_073=20260226,29.95,29.95,29.05,29.5,22000,29.68,28.75,28.5133,28.3007,29.0079,0.5111,-1.0067,4.6099,0.4458,2.6087,-7.6682

PRICE_WINDOW_180_ROW_074=20260302,29.0,29.95,29.0,29.8,23000,29.68,28.825,28.555,28.3209,29.0739,1.0169,0.0,5.3004,0.4694,3.3825,-6.7293

PRICE_WINDOW_180_ROW_075=20260303,29.8,29.8,28.5,29.05,27000,29.51,28.8775,28.5817,28.3307,29.072,-2.5168,-2.8428,3.75,0.546,0.5974,-9.0767

PRICE_WINDOW_180_ROW_076=20260304,28.95,28.95,28.0,28.3,16000,29.2,28.92,28.6008,28.3303,29.0076,-2.5818,-5.1926,3.0965,0.3223,-2.1438,-11.4241

PRICE_WINDOW_180_ROW_077=20260305,28.5,28.5,28.05,28.25,8000,28.98,28.9475,28.6158,28.3292,28.9445,-0.1767,-3.7479,1.9856,0.1638,-2.4095,-11.5806

PRICE_WINDOW_180_ROW_078=20260306,27.45,28.3,27.0,27.9,112000,28.66,28.9525,28.6258,28.3237,28.8574,-1.2389,-5.4237,0.3597,2.0857,-3.6353,-12.6761

PRICE_WINDOW_180_ROW_079=20260309,27.8,28.65,27.8,28.65,29000,28.43,28.995,28.6467,28.3278,28.8402,2.6882,-3.8591,3.0576,0.5278,-1.1899,-10.3286

PRICE_WINDOW_180_ROW_080=20260310,29.4,29.4,28.1,28.55,15000,28.33,29.08,28.6575,28.3306,28.816,-0.349,-1.7212,6.3315,0.2725,-1.8226,-10.6416

PRICE_WINDOW_180_ROW_081=20260311,28.55,29.2,28.55,29.2,20000,28.51,29.1825,28.6875,28.3414,28.848,2.2767,3.1802,7.5506,0.3613,0.06,-8.6072

PRICE_WINDOW_180_ROW_082=20260312,28.9,29.2,28.5,28.9,30000,28.64,29.2875,28.7042,28.3482,28.8523,-1.0274,2.3009,7.8358,0.5348,-1.3231,-9.5462

PRICE_WINDOW_180_ROW_083=20260313,28.9,28.9,28.4,28.9,8000,28.84,29.26,28.7225,28.3548,28.8563,0.0,3.5842,-1.8676,0.1722,-1.2303,-9.5462

PRICE_WINDOW_180_ROW_084=20260316,29.45,29.8,29.2,29.2,14000,28.95,29.19,28.7375,28.3649,28.8849,1.0381,1.9197,-4.5752,0.4459,0.0343,-8.6072

PRICE_WINDOW_180_ROW_085=20260317,29.3,29.6,29.25,29.45,18000,29.13,29.16,28.7425,28.3776,28.932,0.8562,3.1524,-1.9967,0.595,0.9945,-7.8247

PRICE_WINDOW_180_ROW_086=20260318,30.25,30.25,29.3,29.5,10000,29.19,29.1675,28.7483,28.3907,28.9794,0.1698,1.0274,0.5111,0.354,1.14,-7.6682

PRICE_WINDOW_180_ROW_087=20260319,29.15,29.15,28.45,29.15,16000,29.24,29.15,28.745,28.3994,28.9936,-1.1864,0.8651,-1.1864,0.5776,0.0,-8.7637

PRICE_WINDOW_180_ROW_088=20260320,29.8,29.8,29.1,29.1,18000,29.28,29.115,28.7375,28.4074,29.0024,-0.1715,0.692,-2.349,0.6557,-0.0515,-8.9202

PRICE_WINDOW_180_ROW_089=20260323,29.05,29.05,26.2,26.75,281000,28.79,28.9625,28.6933,28.3888,28.8147,-8.0756,-8.3904,-10.2349,7.2704,-7.6392,-16.2754

PRICE_WINDOW_180_ROW_090=20260324,27.1,27.6,27.1,27.15,13000,28.33,28.825,28.6642,28.375,28.676,1.4953,-7.8098,-9.1973,0.3385,-5.8109,-15.0235

PRICE_WINDOW_180_ROW_091=20260325,27.15,27.2,27.0,27.2,8000,27.87,28.6925,28.6392,28.3621,28.553,0.1842,-7.7966,-8.8777,0.2225,-5.2017,-14.867

PRICE_WINDOW_180_ROW_092=20260326,27.3,28.0,27.3,27.9,18000,27.62,28.62,28.6175,28.3571,28.4986,2.5735,-4.2882,-4.9404,0.5099,-2.5157,-12.6761

PRICE_WINDOW_180_ROW_093=20260327,27.25,28.2,27.25,28.2,30000,27.44,28.555,28.6033,28.3554,28.4737,1.0753,-3.0928,-4.4068,0.8403,-1.2432,-11.7371

PRICE_WINDOW_180_ROW_094=20260330,27.5,27.95,27.4,27.4,23000,27.57,28.435,28.5775,28.3452,28.3842,-2.8369,2.4299,-8.0537,0.6443,-3.6399,-14.241

PRICE_WINDOW_180_ROW_095=20260331,27.3,28.25,27.05,27.35,20000,27.61,28.35,28.5517,28.3347,28.298,-0.1825,0.7366,-5.852,0.5658,-3.5273,-14.3975

PRICE_WINDOW_180_ROW_096=20260401,28.15,28.35,27.9,28.2,9000,27.81,28.345,28.5425,28.3333,28.2899,3.1079,3.6765,-0.3534,0.2571,-0.5116,-11.7371

PRICE_WINDOW_180_ROW_097=20260402,28.0,28.15,27.95,27.95,38000,27.82,28.33,28.53,28.3294,28.2616,-0.8865,0.1792,-1.0619,1.0411,-1.3413,-12.5196

PRICE_WINDOW_180_ROW_098=20260407,27.8,28.6,27.8,28.45,10000,27.87,28.3575,28.5367,28.3306,28.2773,1.7889,0.8865,1.9713,0.3185,0.3262,-10.9546

PRICE_WINDOW_180_ROW_099=20260408,28.45,29.25,28.45,29.0,10000,28.19,28.375,28.5533,28.3374,28.3375,1.9332,5.8394,1.2216,0.3284,2.2026,-9.2332

PRICE_WINDOW_180_ROW_100=20260409,29.0,29.45,28.55,28.8,8000,28.48,28.3875,28.55,28.342,28.376,-0.6897,5.3016,0.8757,0.2658,1.4531,-9.8592

PRICE_WINDOW_180_ROW_101=20260410,29.0,29.2,28.9,28.9,10000,28.62,28.3725,28.5425,28.3475,28.4197,0.3472,2.4823,-1.0274,0.3378,1.8592,-9.5462

PRICE_WINDOW_180_ROW_102=20260413,28.3,28.95,28.3,28.95,5000,28.82,28.375,28.5392,28.3534,28.4639,0.173,3.5778,0.173,0.1764,2.0264,-9.3897

PRICE_WINDOW_180_ROW_103=20260414,29.0,29.0,28.55,28.75,14000,28.88,28.3675,28.545,28.3573,28.4877,-0.6908,1.0545,-0.519,0.4887,1.3484,-10.0156

PRICE_WINDOW_180_ROW_104=20260415,29.0,29.0,28.25,28.25,31000,28.73,28.32,28.5458,28.3562,28.4679,-1.7391,-2.5862,-3.2534,1.0508,-0.2472,-11.5806

PRICE_WINDOW_180_ROW_105=20260416,28.55,28.7,28.2,28.4,15000,28.65,28.2675,28.545,28.3567,28.4623,0.531,-1.3889,-3.5654,0.5111,0.4687,-11.1111

PRICE_WINDOW_180_ROW_106=20260417,28.15,28.2,28.15,28.2,11000,28.51,28.2025,28.5375,28.3552,28.4404,-0.7042,-2.4221,-4.4068,0.3741,-0.0089,-11.7371

PRICE_WINDOW_180_ROW_107=20260420,28.5,28.8,28.0,28.05,29000,28.33,28.1475,28.5392,28.3523,28.4079,-0.5319,-3.1088,-3.7736,0.9651,-0.3464,-12.2066

PRICE_WINDOW_180_ROW_108=20260421,28.05,28.2,27.85,28.0,24000,28.18,28.0925,28.5325,28.3491,28.3739,-0.1783,-2.6087,-3.7801,0.7908,-0.3293,-12.3631

PRICE_WINDOW_180_ROW_109=20260422,28.3,29.6,27.8,28.25,36000,28.18,28.1675,28.5308,28.3482,28.3636,0.8929,0.0,5.6075,1.989,0.2929,-11.5806

PRICE_WINDOW_180_ROW_110=20260423,28.4,28.55,27.65,28.5,40000,28.2,28.235,28.5325,28.3495,28.3749,0.885,0.3521,4.9724,2.0566,0.9386,-10.7981

PRICE_WINDOW_180_ROW_111=20260424,28.45,28.45,28.05,28.05,6000,28.17,28.2775,28.5317,28.3468,28.3478,-1.5789,-0.5319,3.125,0.3101,-0.8045,-12.2066

PRICE_WINDOW_180_ROW_112=20260427,28.0,28.1,27.9,28.05,47000,28.17,28.285,28.53,28.3442,28.323,0.0,0.0,0.5376,2.2596,-0.8308,-12.2066

PRICE_WINDOW_180_ROW_113=20260428,28.05,28.2,27.9,28.05,28000,28.18,28.2775,28.5275,28.3416,28.3003,0.0,0.1786,-0.5319,1.3527,-0.8045,-12.2066

PRICE_WINDOW_180_ROW_114=20260429,28.05,28.05,28.05,28.05,6000,28.14,28.31,28.5233,28.339,28.2794,0.0,-0.708,2.3723,0.3023,-0.9184,-12.2066

PRICE_WINDOW_180_ROW_115=20260430,28.4,28.7,28.05,28.5,13000,28.14,28.3675,28.5317,28.3404,28.2978,1.6043,0.0,4.2048,0.6667,0.4671,-10.7981

PRICE_WINDOW_180_ROW_116=20260504,28.5,30.3,28.4,28.85,61000,28.3,28.4,28.555,28.3448,28.3438,1.2281,2.852,2.305,2.7602,1.5845,-9.7027

PRICE_WINDOW_180_ROW_117=20260505,28.85,29.3,28.6,29.3,57000,28.55,28.4675,28.5817,28.353,28.4235,1.5598,4.4563,4.8301,2.4729,2.9244,-8.2942

PRICE_WINDOW_180_ROW_118=20260506,29.3,29.3,28.6,28.6,28000,28.66,28.475,28.595,28.3551,28.4382,-2.3891,1.9608,0.5272,1.1691,0.439,-10.4851

PRICE_WINDOW_180_ROW_119=20260507,29.1,29.1,28.5,28.55,15000,28.76,28.4525,28.6075,28.3567,28.4475,-0.1748,1.7825,-1.5517,0.6198,0.3427,-10.6416

PRICE_WINDOW_180_ROW_120=20260508,28.15,29.3,28.15,29.25,16000,28.91,28.475,28.6475,28.3642,28.5144,2.4518,2.6316,1.5625,0.6504,2.7217,-8.4507

PRICE_WINDOW_180_ROW_121=20260511,29.55,29.55,28.9,29.0,16000,28.94,28.48,28.6783,28.3788,28.5549,-0.8547,0.5199,0.346,0.6426,1.8258,-9.2332

PRICE_WINDOW_180_ROW_122=20260512,28.9,28.9,28.5,28.5,12000,28.78,28.4575,28.7067,28.3892,28.5503,-1.7241,-2.7304,-1.5544,0.4752,0.1493,-10.7981

PRICE_WINDOW_180_ROW_123=20260513,28.9,28.9,28.25,28.4,6000,28.74,28.44,28.6892,28.3983,28.5378,-0.3509,-0.6993,-1.2174,0.2414,-0.1406,-11.1111

PRICE_WINDOW_180_ROW_124=20260514,28.4,28.4,28.3,28.35,7000,28.7,28.445,28.6517,28.4079,28.5221,-0.1761,-0.7005,0.354,0.296,-0.334,-9.4249

PRICE_WINDOW_180_ROW_125=20260515,28.25,29.0,28.0,29.0,59000,28.65,28.475,28.6342,28.4225,28.5619,2.2928,-0.8547,2.1127,2.2824,1.8437,-4.2904

PRICE_WINDOW_180_ROW_126=20260518,28.5,28.95,28.25,28.95,19000,28.64,28.5125,28.6275,28.4338,28.5943,-0.1724,-0.1724,2.6596,0.7238,1.5344,-4.4554

PRICE_WINDOW_180_ROW_127=20260519,28.8,28.8,28.5,28.5,14000,28.64,28.535,28.6108,28.4417,28.5864,-1.5544,0.0,1.6043,0.549,-0.1227,-5.9406

PRICE_WINDOW_180_ROW_128=20260520,28.9,29.3,28.5,28.5,55000,28.66,28.56,28.5892,28.4504,28.5792,0.0,0.3521,1.7857,2.0333,-0.2101,-5.9406

PRICE_WINDOW_180_ROW_129=20260521,28.5,28.55,28.25,28.55,9000,28.7,28.575,28.5683,28.4575,28.5768,0.1754,0.7055,1.0619,0.3502,-0.0875,-5.7756

PRICE_WINDOW_180_ROW_130=20260522,28.5,29.1,28.5,28.8,29,28.66,28.59,28.55,28.47,28.5954,0.8757,-0.6897,1.0526,0.0012,0.7345,-4.9505

PRICE_WINDOW_180_ROW_131=20260523,28.5,29.1,28.5,28.8,29,28.63,28.6275,28.5325,28.4833,28.6124,0.0,-0.5181,2.6738,0.0012,0.6026,-4.9505

PRICE_WINDOW_180_ROW_132=20260524,28.5,29.1,28.5,28.8,29,28.69,28.665,28.5233,28.4979,28.6281,0.0,1.0526,2.6738,0.0014,0.471,-4.9505

PRICE_WINDOW_180_ROW_133=20260525,29.0,29.15,28.8,29.15,29,28.82,28.72,28.5175,28.5154,28.6716,1.2153,2.2807,3.9216,0.0015,1.4972,-3.7954

PRICE_WINDOW_180_ROW_134=20260526,29.0,29.15,28.8,29.15,29,28.94,28.775,28.5067,28.5308,28.7114,0.0,2.1016,3.9216,0.0015,1.3032,-3.7954
