date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,25.5,25.5,24.4,24.4,20000,,,,,,,,,,,
20251104,24.4,25.2,24.3,24.55,12000,,,,,,0.6148,,,,,
20251105,24.65,24.65,24.65,24.65,1000,,,,,,0.4073,,,,,
20251106,24.55,24.8,24.2,24.4,14000,,,,,,-1.0142,,,,,
20251107,24.3,24.3,24.15,24.15,5000,24.43,24.43,24.43,24.43,24.4063,-1.0246,,,0.4808,-1.1461,-5.2941
20251110,23.35,23.95,23.35,23.8,15000,24.31,24.325,24.325,24.325,24.3558,-1.4493,-2.459,,1.3433,-2.1583,-6.6667
20251111,24.4,24.4,24.4,24.4,1000,24.28,24.3357,24.3357,24.3357,24.3595,2.521,-0.611,,0.1029,0.2642,-4.3137
20251112,23.75,23.85,23.75,23.75,8000,24.1,24.2625,24.2625,24.2625,24.3087,-2.6639,-3.6511,,0.8421,-2.1123,-6.8627
20251113,24.2,24.2,24.2,24.2,1000,24.06,24.2556,24.2556,24.2556,24.2996,1.8947,-0.8197,,0.1169,-0.229,-5.098
20251114,23.95,23.95,23.8,23.95,4000,24.02,24.225,24.225,24.225,24.2705,-1.0331,-0.8282,,0.4938,-1.1352,-6.0784
20251117,23.35,23.9,23.0,23.9,7000,24.04,24.1955,24.1955,24.1955,24.2396,-0.2088,0.4202,,0.875,-1.2211,-6.2745
20251118,23.2,24.6,22.95,23.0,21000,23.76,24.0958,24.0958,24.0958,24.1363,-3.7657,-5.7377,,2.3119,-4.5478,-9.8039
20251119,23.0,23.0,21.9,21.9,21000,23.39,23.9269,23.9269,23.9269,23.9499,-4.7826,-7.7895,,2.1,-8.4713,-14.1176
20251120,21.8,23.0,21.75,22.7,17000,23.09,23.8393,23.8393,23.8393,23.8458,3.653,-6.1983,,1.619,-4.779,-10.9804
20251121,22.35,22.85,21.0,22.8,39000,22.86,23.77,23.77,23.77,23.7586,0.4405,-4.8017,,3.1452,-4.0808,-10.5882
20251124,22.0,23.0,21.8,23.0,33000,22.68,23.7219,23.7219,23.7219,23.6954,0.8772,-3.7657,,2.411,-3.0431,-9.8039
20251125,22.0,23.5,21.8,23.4,42000,22.76,23.7029,23.7029,23.7029,23.6708,1.7391,1.7391,,2.7356,-1.2781,-8.2353
20251126,22.3,23.4,22.3,23.4,47000,23.06,23.6861,23.6861,23.6861,23.6482,0.0,6.8493,,2.7468,-1.2079,-8.2353
20251127,22.7,23.15,22.1,22.45,54000,23.01,23.6211,23.6211,23.6211,23.5484,-4.0598,-1.1013,,2.8343,-4.9577,-11.9608
20251128,22.45,22.95,22.15,22.65,22000,22.98,23.5725,23.5725,23.5725,23.4735,0.8909,-0.6579,,1.1458,-3.9135,-11.1765
20251201,22.65,23.2,22.35,23.15,34000,23.01,23.51,23.5524,23.5524,23.4466,2.2075,0.6522,-5.123,1.7085,-1.5313,-9.2157
20251202,22.85,23.2,22.85,23.2,23000,22.97,23.4425,23.5364,23.5364,23.426,0.216,-0.8547,-5.499,1.1247,-1.0344,-9.0196
20251203,22.85,23.2,22.85,22.85,41000,22.86,23.3525,23.5065,23.5065,23.378,-1.5086,-2.3504,-7.3022,1.8263,-2.1518,-10.3922
20251204,22.9,24.4,22.6,24.0,23000,23.17,23.3325,23.5271,23.5271,23.4298,5.0328,6.9042,-1.6393,1.0044,2.8608,-5.8824
20251205,23.3,24.4,23.3,23.45,50000,23.33,23.2975,23.524,23.524,23.4315,-2.2917,3.532,-2.8986,1.9881,0.6546,-8.0392
20251208,23.8,25.75,23.8,24.0,76000,23.5,23.3075,23.5423,23.5423,23.4789,2.3454,3.6717,0.8403,2.695,2.9711,-6.7961
20251209,24.2,25.7,24.2,25.5,76000,23.96,23.3625,23.6148,23.6148,23.6473,6.25,9.9138,4.5082,2.3787,9.1493,-0.9709
20251210,25.5,25.85,24.1,25.5,63000,24.49,23.45,23.6821,23.6821,23.8017,0.0,11.5974,7.3684,1.8156,8.742,-1.354
20251211,25.5,25.7,24.5,25.2,36000,24.73,23.5,23.7345,23.7345,23.9182,-1.1765,5.0,4.1322,0.9877,7.234,-2.5145
20251212,25.45,25.5,24.5,24.5,32000,24.94,23.5275,23.76,23.76,23.9667,-2.7778,4.4776,2.2965,0.8454,4.1335,-5.2224
20251215,24.95,25.5,24.55,24.55,8000,25.05,23.56,23.7855,23.7855,24.0153,0.2041,2.2917,2.7197,0.2111,4.202,-5.029
20251216,24.55,24.55,23.3,23.75,43000,24.7,23.5975,23.7844,23.7844,23.9932,-3.2587,-6.8627,3.2609,1.1026,0.6463,-8.1238
20251217,23.25,24.2,23.25,24.2,6000,24.44,23.7125,23.797,23.797,24.0104,1.8947,-5.098,10.5023,0.1569,2.0559,-6.383
20251218,24.2,24.2,24.2,24.2,2000,24.24,23.7875,23.8088,23.8088,24.0262,0.0,-3.9683,6.6079,0.0533,1.7341,-6.383
20251219,24.7,24.7,24.55,24.55,6000,24.25,23.875,23.83,23.83,24.0699,1.4463,0.2041,7.6754,0.1674,2.8272,-5.029
20251222,24.65,24.65,24.65,24.65,1000,24.27,23.9575,23.8528,23.8528,24.1182,0.4073,0.4073,7.1739,0.0292,2.8905,-4.6422
20251223,23.9,24.65,23.7,24.6,22000,24.44,24.0175,23.873,23.873,24.1584,-0.2028,3.5789,5.1282,0.6617,2.4253,-4.8356
20251224,24.3,24.3,24.25,24.3,7000,24.46,24.0625,23.8842,23.8842,24.1702,-1.2195,0.4132,3.8462,0.224,0.987,-5.9961
20251226,24.0,24.8,24.0,24.8,2000,24.58,24.18,23.9077,23.9077,24.2227,2.0576,2.4793,10.4677,0.0698,2.5641,-4.0619
20251229,24.25,24.55,24.25,24.55,2000,24.58,24.275,23.9237,23.9237,24.2499,-1.0081,0.0,8.3885,0.0723,1.1329,-5.029
20251230,24.35,24.7,24.35,24.6,3000,24.57,24.3475,23.9402,23.9402,24.2791,0.2037,-0.2028,6.2635,0.1149,1.0371,-4.8356
20251231,24.5,24.55,24.5,24.55,2000,24.56,24.415,23.9548,23.9548,24.3017,-0.2033,-0.2033,5.819,0.0798,0.5529,-5.029
20260102,25.0,25.0,24.25,24.95,9000,24.69,24.52,23.9779,23.9779,24.3557,1.6293,2.6749,9.1904,0.3838,1.7537,-3.4816
20260105,25.4,26.5,24.5,24.75,20000,24.68,24.5575,23.9955,23.9955,24.3886,-0.8016,-0.2016,3.125,0.8584,0.7839,-6.6038
20260106,24.75,25.3,24.7,25.15,19000,24.8,24.6425,24.0211,24.0211,24.452,1.6162,2.444,7.2495,0.8736,2.0595,-5.0943
20260107,25.25,25.95,24.75,25.5,6000,24.98,24.7175,24.0533,24.0533,24.5394,1.3917,3.6585,6.25,0.3288,3.1658,-3.7736
20260108,25.45,25.45,24.6,25.15,13000,25.1,24.7,24.0766,24.0766,24.5902,-1.3725,2.444,-1.3725,0.8609,1.8219,-5.0943
20260109,25.5,25.5,24.7,25.0,4000,25.11,24.675,24.0958,24.0958,24.6244,-0.5964,0.2004,-1.9608,0.3292,1.3171,-5.6604
20260112,25.4,25.4,24.6,24.8,5000,25.12,24.655,24.1102,24.1102,24.639,-0.8,0.202,-1.5873,0.4717,0.5881,-6.4151
20260113,25.0,25.0,24.55,25.0,18000,25.09,24.68,24.128,24.128,24.6691,0.8065,-0.5964,2.0408,1.8182,1.2966,-5.6604
20260114,25.0,25.0,25.0,25.0,1000,24.99,24.7025,24.1451,24.1451,24.6967,0.0,-1.9608,1.833,0.1047,1.2043,-5.6604
20260115,25.0,25.3,25.0,25.3,2000,25.02,24.78,24.1673,24.1673,24.747,1.2,0.5964,6.5263,0.2667,2.0985,-4.5283
20260116,24.9,24.9,24.9,24.9,1000,25.0,24.815,24.1811,24.1811,24.7597,-1.581,-0.4,2.8926,0.1379,0.3425,-6.0377
20260119,24.3,25.05,24.3,24.3,8000,24.9,24.82,24.1833,24.1833,24.7214,-2.4096,-2.0161,0.4132,1.0596,-2.0951,-8.3019
20260120,24.2,24.2,24.05,24.05,3000,24.71,24.795,24.1809,24.1809,24.6655,-1.0288,-3.8,-2.0367,0.4054,-3.0046,-9.2453
20260121,24.0,24.65,24.0,24.65,5000,24.64,24.795,24.1893,24.1893,24.6642,2.4948,-1.4,0.0,0.6579,-0.5848,-6.9811
20260122,24.7,24.7,24.25,24.5,4000,24.48,24.79,24.1947,24.1947,24.6505,-0.6085,-3.1621,-0.4065,0.597,-1.1698,-7.5472
20260126,24.05,24.45,24.0,24.45,3000,24.39,24.7975,24.1991,24.1991,24.6338,-0.2041,-1.8072,0.6173,0.4615,-1.4014,-7.7358
20260127,25.05,25.05,24.0,24.0,9000,24.33,24.7575,24.1958,24.1958,24.581,-1.8405,-1.2346,-3.2258,1.3139,-3.0597,-9.434
20260128,24.45,24.45,24.0,24.0,5000,24.32,24.73,24.1925,24.1925,24.5325,0.0,-0.2079,-2.2403,0.7143,-2.9519,-9.434
20260129,23.65,23.75,23.6,23.75,3000,24.14,24.6875,24.1817,24.1852,24.4673,-1.0417,-3.6511,-3.4553,0.4286,-3.7975,-10.3774
20260130,24.0,24.0,23.2,23.55,28000,23.95,24.6375,24.165,24.175,24.3909,-0.8421,-3.8776,-4.0733,3.3735,-4.414,-11.1321
