# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,182.0,194.0,182.0,189.5,2157000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,189.0,191.0,186.5,188.5,663000,,,,,,-0.5277,,,,,

PRICE_WINDOW_180_ROW_003=20251105,187.0,197.0,187.0,194.0,1723000,,,,,,2.9178,,,,,

PRICE_WINDOW_180_ROW_004=20251106,194.5,196.5,188.0,188.0,844000,,,,,,-3.0928,,,,,

PRICE_WINDOW_180_ROW_005=20251107,187.5,194.0,183.5,191.5,535000,190.3,190.3,190.3,190.3,189.803,1.8617,,,0.4517,0.6306,-2.7919

PRICE_WINDOW_180_ROW_006=20251110,192.5,192.5,177.5,177.5,1485000,187.9,188.1667,188.1667,188.1667,188.7777,-7.3107,-6.3325,,1.2029,-5.6687,-9.8985

PRICE_WINDOW_180_ROW_007=20251111,184.5,195.0,182.5,193.5,2538000,188.9,188.9286,188.9286,188.9286,189.1713,9.0141,2.6525,,1.7864,2.4197,-1.7766

PRICE_WINDOW_180_ROW_008=20251112,195.5,196.0,188.5,190.5,1019000,188.2,189.125,189.125,189.125,189.282,-1.5504,-1.8041,,0.7435,0.727,-3.2995

PRICE_WINDOW_180_ROW_009=20251113,190.5,191.0,182.0,183.0,749000,187.2,188.4444,188.4444,188.4444,188.7585,-3.937,-2.6596,,0.5755,-2.8892,-7.1066

PRICE_WINDOW_180_ROW_010=20251114,181.5,182.5,178.0,178.0,449000,184.5,187.4,187.4,187.4,187.862,-2.7322,-7.0496,,0.3692,-5.016,-9.6447

PRICE_WINDOW_180_ROW_011=20251117,179.0,185.5,177.5,178.0,407000,184.6,186.5455,186.5455,186.5455,187.0401,0.0,0.2817,,0.3562,-4.5809,-9.6447

PRICE_WINDOW_180_ROW_012=20251118,177.0,186.0,175.0,182.0,627000,182.3,186.1667,186.1667,186.1667,186.6201,2.2472,-5.9432,,0.5702,-2.2381,-7.6142

PRICE_WINDOW_180_ROW_013=20251119,185.0,190.0,182.5,182.5,1356000,180.7,185.8846,185.8846,185.8846,186.2768,0.2747,-4.1995,,1.2114,-1.8208,-7.3604

PRICE_WINDOW_180_ROW_014=20251120,185.0,188.0,181.0,182.5,420000,180.6,185.6429,185.6429,185.6429,185.962,0.0,-0.2732,,0.3927,-1.693,-7.3604

PRICE_WINDOW_180_ROW_015=20251121,180.5,180.5,172.0,173.0,618000,179.6,184.8,184.8,184.8,184.8819,-5.2055,-2.809,,0.5946,-6.3853,-12.1827

