date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,45.45,45.45,43.5,43.7,7885339,,,,,,,,,,,
20251104,43.8,43.95,42.0,42.1,5583210,,,,,,-3.6613,,,,,
20251105,41.4,42.3,41.15,42.2,2493994,,,,,,0.2375,,,,,
20251106,42.6,43.35,42.6,42.8,2005880,,,,,,1.4218,,,,,
20251107,45.35,46.8,44.35,44.35,17753858,43.03,43.03,43.03,43.03,43.4777,3.6215,,,2.485,3.0676,-5.235
20251110,44.1,44.1,42.55,43.0,5435982,42.89,43.025,43.025,43.025,43.4379,-3.044,-1.6018,,0.7925,-0.0581,-8.1197
20251111,43.1,43.75,42.7,42.75,3093927,43.02,42.9857,42.9857,42.9857,43.3806,-0.5814,1.5439,,0.4894,-0.5484,-8.6538
20251112,43.1,45.1,43.0,44.25,5863256,43.43,43.1438,43.1438,43.1438,43.453,3.5088,4.8578,,0.936,2.5641,-5.4487
20251113,44.4,44.5,43.2,43.4,4525044,43.55,43.1722,43.1722,43.1722,43.4486,-1.9209,1.4019,,0.7453,0.5276,-7.265
20251114,42.85,43.3,42.6,42.8,2378687,43.24,43.135,43.135,43.135,43.3945,-1.3825,-3.4949,,0.4172,-0.7766,-8.547
20251117,42.8,42.8,42.1,42.1,2659679,43.06,43.0409,43.0409,43.0409,43.2867,-1.6355,-2.093,,0.4902,-2.1861,-10.0427
20251118,41.8,42.25,41.0,41.15,3162995,42.74,42.8833,42.8833,42.8833,43.1086,-2.2565,-3.7427,,0.604,-4.042,-12.0726
20251119,41.1,41.25,40.05,40.2,3145831,41.93,42.6769,42.6769,42.6769,42.8662,-2.3086,-9.1525,,0.6197,-5.8039,-14.1026
20251120,40.7,41.4,40.6,40.7,2154355,41.39,42.5357,42.5357,42.5357,42.6857,1.2438,-6.2212,,0.4426,-4.3157,-13.0342
20251121,39.8,40.25,39.6,39.85,2980036,40.8,42.3567,42.3567,42.3567,42.4494,-2.0885,-6.8925,,0.6285,-5.918,-14.8504
20251124,40.4,40.45,38.8,38.8,4906604,40.14,42.1344,42.1344,42.1344,42.1453,-2.6349,-7.8385,,1.0326,-7.9137,-17.094
20251125,39.15,39.6,38.9,38.9,1884385,39.69,41.9441,41.9441,41.9441,41.8748,0.2577,-5.4678,,0.4112,-7.2576,-16.8803
20251126,39.1,40.75,39.1,40.15,3239956,39.68,41.8444,41.8444,41.8444,41.7311,3.2134,-0.1244,,0.7186,-4.0494,-14.2094
20251127,40.2,40.4,39.35,39.6,2404892,39.46,41.7263,41.7263,41.7263,41.5535,-1.3699,-2.7027,,0.5468,-5.0959,-15.3846
20251128,39.85,40.2,39.7,39.95,1788184,39.48,41.6375,41.6375,41.6375,41.4199,0.8838,0.2509,,0.419,-4.0528,-14.6368
20251201,39.95,40.7,39.85,39.9,1967375,39.7,41.4475,41.5548,41.5548,41.2932,-0.1252,2.8351,-8.6957,0.4954,-3.7336,-14.7436
20251202,40.4,41.1,40.05,40.2,3179122,39.96,41.3525,41.4932,41.4932,41.2021,0.7519,3.3419,-4.5131,0.8255,-2.787,-14.1026
20251203,40.7,42.95,40.4,42.1,6303167,40.35,41.3475,41.5196,41.5196,41.2769,4.7264,4.8568,-0.237,1.5595,1.8199,-10.0427
20251204,42.65,42.75,41.5,41.7,2986703,40.77,41.2925,41.5271,41.5271,41.3122,-0.9501,5.303,-2.5701,0.7301,0.9869,-10.8974
20251205,41.7,41.7,40.7,40.9,2307854,40.96,41.12,41.502,41.502,41.2779,-1.9185,2.378,-7.779,0.6955,-0.535,-12.6068
20251208,40.95,41.3,40.45,40.5,2219538,41.08,40.995,41.4635,41.4635,41.213,-0.978,1.5038,-5.814,0.7029,-1.2075,-13.4615
20251209,40.6,41.1,40.0,40.3,1976729,41.1,40.8725,41.4204,41.4204,41.1369,-0.4938,0.2488,-5.731,0.6373,-1.4007,-13.8889
20251210,40.4,40.45,39.8,39.85,2218889,40.65,40.6525,41.3643,41.3643,41.0297,-1.1166,-5.3444,-9.9435,0.76,-1.974,-14.8504
20251211,39.95,40.2,39.45,39.6,1561656,40.23,40.4625,41.3034,41.3034,40.9106,-0.6274,-5.036,-8.7558,0.5635,-2.1316,-15.3846
20251212,39.6,40.3,39.6,40.0,1653080,40.05,40.3225,41.26,41.26,40.8347,1.0101,-2.2005,-6.5421,0.6044,-0.7998,-14.5299
20251215,39.4,39.85,39.25,39.6,1104994,39.87,40.1975,41.2065,41.2065,40.7318,-1.0,-2.2222,-5.9382,0.4158,-1.4864,-15.3846
20251216,39.35,40.0,39.0,39.75,1852625,39.76,40.1275,41.1609,41.1609,40.65,0.3788,-1.3648,-3.4022,0.7148,-0.9408,-15.0641
20251217,39.85,40.55,39.6,39.65,1669011,39.72,40.1,41.1152,41.1152,40.5666,-0.2516,-0.5019,-1.3682,0.6628,-1.1222,-15.2778
20251218,39.7,39.7,39.1,39.15,1498125,39.63,40.0225,41.0574,41.0574,40.4486,-1.261,-1.1364,-3.8084,0.6028,-2.18,-16.3462
20251219,39.2,39.85,39.2,39.5,1182930,39.53,40.005,41.0129,41.0129,40.3695,0.894,-1.25,-0.8783,0.4939,-1.2623,-15.5983
20251222,39.95,40.5,39.6,40.5,1639865,39.71,40.09,40.9986,40.9986,40.3804,2.5316,2.2727,4.3814,0.7347,1.0227,-13.4615
20251223,40.75,41.35,39.8,39.85,1903595,39.73,40.1375,40.9676,40.9676,40.3362,-1.6049,0.2516,2.4422,0.8525,-0.7163,-14.8504
20251224,40.05,40.4,39.5,39.7,1191857,39.74,40.115,40.9342,40.9342,40.2832,-0.3764,0.1261,-1.1208,0.5594,-1.0345,-15.1709
20251226,39.85,40.2,39.2,39.4,1437917,39.79,40.105,40.8949,40.8949,40.2096,-0.7557,0.6386,-0.5051,0.6906,-1.7579,-15.812
