# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250903,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_002=20250904,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_003=20250905,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_004=20250909,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_005=20250910,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_006=20250911,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_007=20250917,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_008=20250918,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_009=20250919,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_010=20250922,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_011=20250923,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_012=20250924,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_013=20250925,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_014=20250926,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_015=20250930,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_016=20251001,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_017=20251002,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_018=20251003,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_019=20251007,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_020=20251008,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_021=20251009,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_022=20251013,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_023=20251014,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_024=20251016,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_025=20251020,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_026=20251021,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_027=20251022,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_028=20251023,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_029=20251027,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_030=20251028,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_031=20251029,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_032=20251030,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_033=20251031,40.0,40.0,39.6,39.9,97258.0,39.9,39.9,39.9,39.9,39.9,0.0,0.0,0.0,1.0,0.0,0.0,-0.25

PRICE_WINDOW_180_ROW_034=20251103,57.6,58.2,56.3,57.0,66000.0,43.32,41.325,40.755,40.185,40.0425,42.8571,42.8571,42.8571,0.6897,37.931,39.8601,-2.0619

PRICE_WINDOW_180_ROW_035=20251104,57.0,57.0,55.2,55.5,49000.0,46.44,42.5062,41.535,40.445,40.1725,-2.6316,39.0977,39.0977,0.5253,30.569,33.6222,-4.6392

PRICE_WINDOW_180_ROW_036=20251105,56.1,56.1,55.5,55.5,38000.0,49.56,43.5891,42.315,40.705,40.3025,0.0,39.0977,39.0977,0.4207,27.3255,31.1592,-4.6392

PRICE_WINDOW_180_ROW_037=20251106,55.5,55.5,54.2,54.3,33000.0,52.44,44.4816,43.035,40.945,40.4225,-2.1622,36.0902,36.0902,0.3788,22.0728,26.1764,-6.701

