# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,63.4,64.2,62.8,63.4,877888,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,63.7,63.8,61.5,61.5,1360857,,,,,,-2.9968,,,,,

PRICE_WINDOW_180_ROW_003=20251105,61.1,62.2,60.2,61.2,1495180,,,,,,-0.4878,,,,,

PRICE_WINDOW_180_ROW_004=20251106,61.6,62.0,61.3,61.3,569395,,,,,,0.1634,,,,,

PRICE_WINDOW_180_ROW_005=20251107,61.0,61.0,60.0,60.1,1221319,61.5,61.5,61.5,61.5,62.6886,-1.9576,,,1.1053,-2.2764,-6.3863

PRICE_WINDOW_180_ROW_006=20251110,60.6,64.5,60.6,63.4,4282069,61.5,61.8167,61.8167,61.8167,62.7479,5.4908,0.0,,2.6199,2.5613,-1.7054

PRICE_WINDOW_180_ROW_007=20251111,65.5,67.9,65.3,65.5,5756795,62.3,62.3429,62.3429,62.3429,62.9772,3.3123,6.5041,,2.5892,5.0642,-3.5346

PRICE_WINDOW_180_ROW_008=20251112,65.2,65.7,64.5,64.9,1314680,63.04,62.6625,62.6625,62.6625,63.1374,-0.916,6.0458,,0.6231,3.5707,-4.4183

PRICE_WINDOW_180_ROW_009=20251113,64.5,64.6,63.2,63.3,1195543,63.44,62.7333,62.7333,62.7333,63.151,-2.4653,3.2626,,0.5953,0.9033,-6.7747

PRICE_WINDOW_180_ROW_010=20251114,62.2,62.9,61.8,62.0,866123,63.82,62.66,62.66,62.66,63.0551,-2.0537,3.1614,,0.4573,-1.0533,-8.6892

PRICE_WINDOW_180_ROW_011=20251117,62.5,62.5,60.6,60.6,1218448,63.26,62.4727,62.4727,62.4727,62.8505,-2.2581,-4.4164,,0.6649,-2.9977,-10.7511

PRICE_WINDOW_180_ROW_012=20251118,60.6,60.8,58.5,58.5,1400169,61.86,62.1417,62.1417,62.1417,62.4879,-3.4653,-10.687,,0.7794,-5.8603,-13.8439

PRICE_WINDOW_180_ROW_013=20251119,58.6,59.2,57.0,57.6,1143921,60.4,61.7923,61.7923,61.7923,62.0806,-1.5385,-11.2481,,0.655,-6.7845,-15.1694

PRICE_WINDOW_180_ROW_014=20251120,59.1,59.6,58.5,59.4,971537,59.62,61.6214,61.6214,61.6214,61.8572,3.125,-6.1611,,0.5745,-3.605,-12.5184

PRICE_WINDOW_180_ROW_015=20251121,58.0,58.7,56.8,56.9,1125335,58.6,61.3067,61.3067,61.3067,61.4441,-4.2088,-8.2258,,0.6807,-7.1879,-16.2003

PRICE_WINDOW_180_ROW_016=20251124,57.3,58.6,57.1,57.4,609092,57.96,61.0625,61.0625,61.0625,61.1071,0.8787,-5.2805,,0.3836,-5.998,-15.4639

PRICE_WINDOW_180_ROW_017=20251125,58.4,58.9,57.5,58.0,588775,57.86,60.8824,60.8824,60.8824,60.8482,1.0453,-0.8547,,0.385,-4.7343,-14.5803

PRICE_WINDOW_180_ROW_018=20251126,58.5,59.7,58.5,59.5,1016612,58.24,60.8056,60.8056,60.8056,60.7358,2.5862,3.2986,,0.6774,-2.1471,-12.3711

PRICE_WINDOW_180_ROW_019=20251127,60.5,60.9,58.9,59.4,719658,58.24,60.7316,60.7316,60.7316,60.6245,-0.1681,0.0,,0.493,-2.1926,-12.5184

PRICE_WINDOW_180_ROW_020=20251128,59.6,59.6,58.8,58.9,529919,58.64,60.64,60.64,60.64,60.4808,-0.8418,3.5149,,0.375,-2.8694,-13.2548

PRICE_WINDOW_180_ROW_021=20251201,58.9,59.1,57.2,57.6,829227,58.68,60.35,60.4952,60.4952,60.2407,-2.2071,0.3484,-9.1483,0.5878,-4.5568,-15.1694

PRICE_WINDOW_180_ROW_022=20251202,57.9,57.9,57.2,57.2,514210,58.52,60.135,60.3455,60.3455,59.9873,-0.6944,-1.3793,-6.9919,0.3758,-4.8807,-15.7585

PRICE_WINDOW_180_ROW_023=20251203,57.4,58.2,57.3,57.8,488865,58.18,59.965,60.2348,60.2348,59.8051,1.049,-2.8571,-5.5556,0.3709,-3.6104,-14.8748

PRICE_WINDOW_180_ROW_024=20251204,60.1,62.7,60.1,60.8,5427269,58.46,59.94,60.2583,60.2583,59.888,5.1903,2.3569,-0.8157,3.4768,1.4348,-10.4566

PRICE_WINDOW_180_ROW_025=20251205,61.0,63.8,60.5,61.1,5414862,58.9,59.99,60.292,60.292,59.989,0.4934,3.7351,1.6639,3.0581,1.8503,-10.0147

PRICE_WINDOW_180_ROW_026=20251208,61.2,61.2,59.8,60.8,1043600,59.54,59.86,60.3115,60.3115,60.0566,-0.491,5.5556,-4.1009,0.6487,1.5703,-10.4566

PRICE_WINDOW_180_ROW_027=20251209,60.5,61.0,59.8,60.1,665877,60.12,59.59,60.3037,60.3037,60.0602,-1.1513,5.0699,-8.2443,0.4917,0.8558,-11.4875

PRICE_WINDOW_180_ROW_028=20251210,60.0,60.9,59.0,59.0,969872,60.36,59.295,60.2571,60.2571,59.9718,-1.8303,2.0761,-9.0909,0.7254,-0.4975,-13.1075

PRICE_WINDOW_180_ROW_029=20251211,59.5,60.0,58.7,59.0,758766,60.0,59.08,60.2138,60.2138,59.8909,0.0,-2.9605,-6.793,0.577,-0.1354,-13.1075

PRICE_WINDOW_180_ROW_030=20251212,59.5,60.8,59.5,60.1,777468,59.8,58.985,60.21,60.21,59.9083,1.8644,-1.6367,-3.0645,0.5932,1.8903,-11.4875

PRICE_WINDOW_180_ROW_031=20251215,59.9,60.5,59.2,59.8,442380,59.6,58.945,60.1968,60.1968,59.8993,-0.4992,-1.6447,-1.3201,0.3478,1.4505,-11.9293

PRICE_WINDOW_180_ROW_032=20251216,59.4,59.9,58.2,59.0,735346,59.38,58.97,60.1594,60.1594,59.8243,-1.3378,-1.8303,0.8547,0.5937,0.0509,-13.1075

PRICE_WINDOW_180_ROW_033=20251217,59.1,62.4,59.1,62.0,3291381,59.98,59.19,60.2152,60.2152,60.0056,5.0847,5.0847,7.6389,2.4453,4.7474,-8.6892

PRICE_WINDOW_180_ROW_034=20251218,61.2,61.2,58.2,59.4,2384691,60.06,59.19,60.1912,60.1912,59.9552,-4.1935,0.678,0.0,1.6833,0.3548,-12.5184

PRICE_WINDOW_180_ROW_035=20251219,59.4,60.4,59.4,59.9,743058,60.02,59.34,60.1829,60.1829,59.9506,0.8418,-0.3328,5.2724,0.5317,0.9437,-11.782

PRICE_WINDOW_180_ROW_036=20251222,60.7,62.3,60.5,62.3,1767745,60.52,59.585,60.2417,60.2417,60.1463,4.0067,4.1806,8.5366,1.2145,4.5565,-8.2474

PRICE_WINDOW_180_ROW_037=20251223,63.1,64.2,61.5,61.9,3762557,61.1,59.78,60.2865,60.2865,60.2925,-0.6421,4.9153,6.7241,2.331,3.5463,-8.8365

