date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20260122,62.2,63.5,60.3,61.9,712000,,,,,,,,,,,
20260123,60.5,62.0,60.5,60.6,283000,,,,,,-2.1002,,,,,
20260126,61.0,61.0,60.0,60.2,155000,,,,,,-0.6601,,,,,
20260127,60.0,60.5,60.0,60.4,84000,,,,,,0.3322,,,,,
20260128,60.3,60.3,59.8,59.8,136000,60.58,60.58,60.58,60.58,61.4079,-0.9934,,,0.4964,-1.2876,-5.8268
20260129,59.8,59.8,58.2,58.5,129000,59.9,60.2333,60.2333,60.2333,61.1656,-2.1739,-5.4927,,0.5163,-2.8777,-7.874
20260130,58.0,58.2,57.4,57.8,90000,59.34,59.8857,59.8857,59.8857,60.8851,-1.1966,-4.6205,,0.3965,-3.4828,-8.9764
20260202,57.5,57.5,56.7,56.9,92000,58.68,59.5125,59.5125,59.5125,60.553,-1.5571,-5.4817,,0.4378,-4.3898,-10.3937
20260203,57.2,57.5,56.7,57.1,30000,58.02,59.2444,59.2444,59.2444,60.2653,0.3515,-5.4636,,0.1578,-3.6197,-10.0787
20260204,56.7,56.8,56.4,56.8,28000,57.42,59.0,59.0,59.0,59.9765,-0.5254,-5.0167,,0.161,-3.7288,-10.5512
20260205,57.0,60.0,57.0,59.4,109000,57.6,59.0364,59.0364,59.0364,59.9285,4.5775,1.5385,,0.6488,0.616,-6.4567
20260206,58.3,59.4,57.7,59.2,43000,57.88,59.05,59.05,59.05,59.8678,-0.3367,2.4221,,0.2729,0.254,-6.7717
20260209,59.0,59.0,58.2,58.6,37000,58.22,59.0154,59.0154,59.0154,59.7621,-1.0135,2.9877,,0.2495,-0.7039,-7.7165
20260210,58.6,58.6,57.9,58.0,24000,58.4,58.9429,58.9429,58.9429,59.6153,-1.0239,1.5762,,0.1721,-1.5996,-8.6614
20260211,57.5,57.5,56.6,57.0,86000,58.44,58.8133,58.8133,58.8133,59.3973,-1.7241,0.3521,,0.633,-3.0832,-10.2362
20260223,58.0,58.0,57.5,57.8,27000,58.12,58.75,58.75,58.75,59.2642,1.4035,-2.6936,,0.2092,-1.617,-8.9764
20260224,58.0,58.5,57.3,57.3,28000,57.74,58.6647,58.6647,58.6647,59.1005,-0.8651,-3.2095,,0.2274,-2.3263,-9.7638
20260225,57.1,57.1,56.6,56.6,48000,57.34,58.55,58.55,58.55,58.8922,-1.2216,-3.413,,0.4035,-3.3305,-10.8661
20260226,56.6,57.0,56.6,56.8,22000,57.1,58.4579,58.4579,58.4579,58.7178,0.3534,-2.069,,0.1933,-2.836,-10.5512
20260302,56.8,56.8,56.1,56.5,23000,57.0,58.36,58.36,58.36,58.533,-0.5282,-0.8772,,0.2104,-3.1871,-11.0236
20260303,56.5,56.5,55.1,55.1,107000,56.46,58.02,58.2048,58.2048,58.2469,-2.4779,-4.6713,-10.9855,1.3536,-5.0327,-13.2283
20260304,53.9,54.8,52.5,52.5,60000,55.5,57.615,57.9455,57.9455,57.768,-4.7187,-8.377,-13.3663,0.8837,-8.8779,-17.3228
20260305,54.1,54.2,54.0,54.0,35000,54.98,57.305,57.7739,57.7739,57.454,2.8571,-4.5936,-10.299,0.5654,-5.7674,-14.9606
20260306,57.4,59.4,56.4,59.4,423000,55.5,57.255,57.8417,57.8417,57.6162,10.0,4.5775,-1.6556,5.3646,3.7464,-6.4567
20260309,58.9,60.7,58.6,59.7,418000,56.14,57.25,57.916,57.916,57.7898,0.5051,5.6637,-0.1672,4.497,4.2795,-5.9843
20260310,60.0,60.8,59.6,59.8,189000,57.08,57.315,57.9885,57.9885,57.9573,0.1675,8.5299,2.2222,1.9698,4.3357,-5.8268
20260311,60.1,60.2,59.8,60.2,136000,58.62,57.435,58.0704,58.0704,58.1442,0.6689,14.6667,4.1522,1.3842,4.8141,-5.1969
20260312,60.2,60.2,59.6,59.9,53000,59.8,57.585,58.1357,58.1357,58.2905,-0.4983,10.9259,5.2724,0.5504,4.0201,-5.6693
20260313,59.7,60.0,59.4,59.8,87000,59.88,57.72,58.1931,58.1931,58.4163,-0.1669,0.6734,4.7285,0.8775,3.6036,-5.8268
20260316,59.7,59.7,59.5,59.6,46000,59.86,57.86,58.24,58.24,58.515,-0.3344,-0.1675,4.9296,0.4598,3.0073,-6.1417
20260317,59.5,59.7,59.5,59.6,32000,59.82,57.87,58.2839,58.2839,58.6054,0.0,-0.3344,0.3367,0.3326,2.9895,-6.1417
