# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,15.05,15.1,14.9,14.9,20000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,14.85,15.2,14.85,15.1,51000,,,,,,1.3423,,,,,

PRICE_WINDOW_180_ROW_003=20251105,15.2,16.35,15.2,16.2,775000,,,,,,7.2848,,,,,

PRICE_WINDOW_180_ROW_004=20251106,16.5,17.3,16.3,16.75,1332000,,,,,,3.3951,,,,,

PRICE_WINDOW_180_ROW_005=20251107,16.95,17.0,16.25,16.65,272000,15.92,15.92,15.92,15.92,15.291,-0.597,,,0.5551,4.5854,-3.7572

PRICE_WINDOW_180_ROW_006=20251110,16.65,16.65,16.15,16.55,137000,16.25,16.025,16.025,16.025,15.3959,-0.6006,11.0738,,0.3177,3.2761,-4.3353

PRICE_WINDOW_180_ROW_007=20251111,16.25,16.25,15.5,15.75,234000,16.38,15.9857,15.9857,15.9857,15.4254,-4.8338,4.3046,,0.5806,-1.4745,-8.9595

PRICE_WINDOW_180_ROW_008=20251112,15.95,15.95,15.55,15.55,83000,16.25,15.9312,15.9312,15.9312,15.4358,-1.2698,-4.0123,,0.2287,-2.3931,-10.1156

PRICE_WINDOW_180_ROW_009=20251113,15.45,15.7,15.45,15.55,45000,16.01,15.8889,15.8889,15.8889,15.4453,0.0,-7.1642,,0.1373,-2.1329,-10.1156

PRICE_WINDOW_180_ROW_010=20251114,15.6,15.75,15.3,15.5,55000,15.78,15.85,15.85,15.85,15.4499,-0.3215,-6.9069,,0.1831,-2.2082,-10.4046

PRICE_WINDOW_180_ROW_011=20251117,15.65,15.7,15.4,15.4,35000,15.55,15.8091,15.8091,15.8091,15.4457,-0.6452,-6.9486,,0.1267,-2.5877,-10.9827

PRICE_WINDOW_180_ROW_012=20251118,15.3,15.65,15.3,15.3,20000,15.46,15.7667,15.7667,15.7667,15.4336,-0.6494,-2.8571,,0.0785,-2.9598,-11.5607

PRICE_WINDOW_180_ROW_013=20251119,15.3,15.4,15.25,15.4,9000,15.43,15.7385,15.7385,15.7385,15.4308,0.6536,-0.9646,,0.0381,-2.1505,-10.9827

PRICE_WINDOW_180_ROW_014=20251120,15.3,15.4,15.2,15.35,26000,15.39,15.7107,15.7107,15.7107,15.4241,-0.3247,-1.2862,,0.1176,-2.296,-11.2717

PRICE_WINDOW_180_ROW_015=20251121,15.15,15.25,15.1,15.15,23000,15.32,15.6733,15.6733,15.6733,15.4012,-1.3029,-2.2581,,0.1107,-3.339,-12.4277

PRICE_WINDOW_180_ROW_016=20251124,15.2,15.2,15.05,15.05,10000,15.25,15.6344,15.6344,15.6344,15.372,-0.6601,-2.2727,,0.0512,-3.7378,-13.0058

PRICE_WINDOW_180_ROW_017=20251125,15.15,15.2,15.05,15.05,97000,15.2,15.6,15.6,15.6,15.3451,0.0,-1.634,,0.5115,-3.5256,-13.0058

PRICE_WINDOW_180_ROW_018=20251126,15.15,15.3,15.05,15.2,91000,15.16,15.5778,15.5778,15.5778,15.333,0.9967,-1.2987,,0.4941,-2.4251,-12.1387

PRICE_WINDOW_180_ROW_019=20251127,15.3,15.3,15.2,15.25,22000,15.14,15.5605,15.5605,15.5605,15.3261,0.3289,-0.6515,,0.1253,-1.9956,-11.8497

PRICE_WINDOW_180_ROW_020=20251128,15.7,16.25,15.4,15.7,141000,15.25,15.5675,15.5675,15.5675,15.3573,2.9508,3.6304,,0.8108,0.8511,-9.2486

PRICE_WINDOW_180_ROW_021=20251201,15.75,15.75,15.6,15.6,42000,15.36,15.6025,15.569,15.569,15.3775,-0.6369,3.6545,4.698,0.24,-0.016,-9.8266

PRICE_WINDOW_180_ROW_022=20251202,15.85,17.15,15.85,16.9,502000,15.73,15.6925,15.6295,15.6295,15.5044,8.3333,12.2924,11.9205,2.5411,7.6948,-2.3121

PRICE_WINDOW_180_ROW_023=20251203,16.85,17.3,16.8,16.95,406000,16.08,15.73,15.687,15.687,15.6248,0.2959,11.5132,4.6296,2.2669,7.7559,-2.0231

PRICE_WINDOW_180_ROW_024=20251204,17.0,17.15,16.75,16.75,89000,16.38,15.73,15.7312,15.7312,15.7186,-1.1799,9.8361,0.0,0.761,6.4844,-3.1792

PRICE_WINDOW_180_ROW_025=20251205,16.7,16.7,16.55,16.55,39000,16.55,15.725,15.764,15.764,15.7879,-1.194,5.414,-0.6006,0.3704,5.2464,-4.3353

PRICE_WINDOW_180_ROW_026=20251208,16.35,16.55,16.35,16.55,48000,16.74,15.725,15.7942,15.7942,15.8514,0.0,6.0897,0.0,0.476,5.2464,-4.3353

PRICE_WINDOW_180_ROW_027=20251209,16.55,16.55,16.3,16.35,51000,16.63,15.755,15.8148,15.8148,15.8929,-1.2085,-3.2544,3.8095,0.5562,3.7766,-5.4913

PRICE_WINDOW_180_ROW_028=20251210,16.35,16.4,16.0,16.0,52000,16.44,15.7775,15.8214,15.8214,15.9019,-2.1407,-5.6047,2.8939,0.5768,1.4102,-7.5145

PRICE_WINDOW_180_ROW_029=20251211,16.1,16.4,15.9,16.0,59000,16.29,15.8,15.8276,15.8276,15.91,0.0,-4.4776,2.8939,0.6494,1.2658,-7.5145

PRICE_WINDOW_180_ROW_030=20251212,16.05,16.5,16.0,16.45,30000,16.27,15.8475,15.8483,15.8483,15.955,2.8125,-0.6042,6.129,0.3348,3.8019,-4.9133

PRICE_WINDOW_180_ROW_031=20251215,16.45,16.7,16.2,16.2,137000,16.2,15.8875,15.8597,15.8597,15.9755,-1.5198,-2.1148,5.1948,1.4467,1.967,-6.3584

PRICE_WINDOW_180_ROW_032=20251216,16.45,16.45,16.15,16.4,20000,16.21,15.9425,15.8766,15.8766,16.0108,1.2346,0.3058,7.1895,0.2112,2.8697,-5.2023

PRICE_WINDOW_180_ROW_033=20251217,16.35,16.5,16.3,16.3,210000,16.27,15.9875,15.8894,15.8894,16.0349,-0.6098,1.875,5.8442,2.0048,1.9547,-5.7803

PRICE_WINDOW_180_ROW_034=20251218,16.65,16.65,16.3,16.3,32000,16.33,16.035,15.9015,15.9015,16.057,0.0,1.875,6.1889,0.3046,1.6526,-5.7803

PRICE_WINDOW_180_ROW_035=20251219,16.25,16.3,16.15,16.25,40000,16.29,16.09,15.9114,15.9114,16.0731,-0.3067,-1.2158,7.2607,0.3777,0.9944,-6.0694

PRICE_WINDOW_180_ROW_036=20251222,16.3,16.4,16.1,16.3,21000,16.31,16.1525,15.9222,15.9222,16.092,0.3077,0.6173,8.3056,0.1973,0.9132,-5.7803

PRICE_WINDOW_180_ROW_037=20251223,16.1,16.1,15.9,15.9,52000,16.21,16.195,15.9216,15.9216,16.076,-2.454,-3.0488,5.6478,0.499,-1.8215,-8.0925

PRICE_WINDOW_180_ROW_038=20251224,15.9,16.05,15.9,15.95,12000,16.14,16.2325,15.9224,15.9224,16.0655,0.3145,-2.1472,4.9342,0.1197,-1.7403,-7.8035

PRICE_WINDOW_180_ROW_039=20251226,16.2,16.2,15.95,15.95,18000,16.07,16.2675,15.9231,15.9231,16.0559,0.0,-2.1472,4.5902,0.1799,-1.9517,-7.8035

PRICE_WINDOW_180_ROW_040=20251229,15.95,16.2,15.95,16.1,84000,16.04,16.2875,15.9275,15.9275,16.0596,0.9404,-0.9231,2.5478,0.8642,-1.1512,-6.9364

PRICE_WINDOW_180_ROW_041=20251230,15.95,16.1,15.95,16.1,35000,16.0,16.3125,15.9317,15.9317,16.0629,0.0,-1.227,3.2051,0.3614,-1.3027,-6.9364

PRICE_WINDOW_180_ROW_042=20251231,16.1,16.15,16.0,16.0,39000,16.02,16.2675,15.9333,15.9333,16.0577,-0.6211,0.6289,-5.3254,0.5292,-1.6444,-7.5145

PRICE_WINDOW_180_ROW_043=20260102,16.0,16.3,16.0,16.15,87000,16.06,16.2275,15.9384,15.9384,16.0654,0.9375,1.2539,-4.7198,1.5065,-0.4776,-6.6474

PRICE_WINDOW_180_ROW_044=20260105,16.1,16.15,15.7,15.85,107000,16.04,16.1825,15.9364,15.9364,16.0474,-1.8576,-0.627,-5.3731,1.8244,-2.0547,-8.3815

PRICE_WINDOW_180_ROW_045=20260106,15.85,16.4,15.85,16.3,164000,16.08,16.17,15.9444,15.9444,16.0685,2.8391,1.2422,-1.5106,2.527,0.804,-5.7803

PRICE_WINDOW_180_ROW_046=20260107,16.3,16.55,16.1,16.1,94000,16.08,16.1475,15.9478,15.9478,16.0711,-1.227,0.0,-2.719,1.3988,-0.2942,-6.9364

PRICE_WINDOW_180_ROW_047=20260108,16.15,16.3,15.75,15.75,185000,16.03,16.1175,15.9436,15.9436,16.0443,-2.1739,-1.5625,-3.6697,2.5034,-2.2801,-8.9595

PRICE_WINDOW_180_ROW_048=20260109,15.75,15.75,15.25,15.6,164000,15.92,16.0975,15.9365,15.9365,16.0073,-0.9524,-3.4056,-2.5,2.0629,-3.0905,-9.8266

PRICE_WINDOW_180_ROW_049=20260112,15.6,15.8,15.6,15.7,54000,15.89,16.0825,15.9316,15.9316,15.9817,0.641,-0.9464,-1.875,0.6814,-2.3784,-9.2486

PRICE_WINDOW_180_ROW_050=20260113,15.7,15.85,15.7,15.7,32000,15.77,16.045,15.927,15.927,15.9582,0.0,-3.681,-4.5593,0.4033,-2.1502,-9.2486

PRICE_WINDOW_180_ROW_051=20260114,15.7,15.9,15.7,15.8,62000,15.71,16.025,15.9245,15.9245,15.945,0.6369,-1.8634,-2.4691,0.8201,-1.4041,-8.6705

PRICE_WINDOW_180_ROW_052=20260115,15.8,15.85,15.7,15.7,34000,15.7,15.99,15.9202,15.9202,15.9246,-0.6329,-0.3175,-4.2683,0.4456,-1.8136,-9.2486

PRICE_WINDOW_180_ROW_053=20260116,15.7,15.85,15.6,15.6,71000,15.7,15.955,15.9142,15.9142,15.8976,-0.6369,0.0,-4.2945,1.0238,-2.225,-9.8266

PRICE_WINDOW_180_ROW_054=20260119,15.6,15.75,15.5,15.7,43000,15.7,15.925,15.9102,15.9102,15.8811,0.641,0.0,-3.681,0.6152,-1.4129,-9.2486

PRICE_WINDOW_180_ROW_055=20260120,15.7,16.0,15.7,15.9,136000,15.74,15.9075,15.91,15.91,15.8827,1.2739,1.2739,-2.1538,1.8206,-0.0471,-8.0925

PRICE_WINDOW_180_ROW_056=20260121,15.7,16.15,15.7,16.0,135000,15.78,15.8925,15.9116,15.9116,15.8925,0.6289,1.2658,-1.8405,1.6791,0.6764,-7.5145

PRICE_WINDOW_180_ROW_057=20260122,16.0,16.1,15.65,15.7,51000,15.78,15.8825,15.9079,15.9079,15.8764,-1.875,0.0,-1.2579,0.6347,-1.1491,-9.2486

