# PRICE_WINDOW_180

columns=date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20250829,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_002=20250901,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_003=20250902,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_004=20250903,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_005=20250904,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_006=20250905,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_007=20250909,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_008=20250910,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_009=20250911,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_010=20250917,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_011=20250918,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_012=20250919,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_013=20250922,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_014=20250923,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_015=20250924,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_016=20250925,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_017=20250926,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_018=20250930,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_019=20251001,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_020=20251002,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_021=20251003,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_022=20251007,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

PRICE_WINDOW_180_ROW_023=20251008,52.1,52.6,50.3,50.3,1762655.0,50.3,50.3,50.3,50.3,50.3,0.0,0.0,0.0,1.0,0.0,0.0,-4.3726

