date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20260522,17.5,17.89,17.5,17.89,3043184.0,,,,,,,,,,,,
20260525,18.35,18.84,18.3,18.62,3250243.0,,,,,,4.0805,,,,,,
20260526,18.72,18.97,18.36,18.49,3589961.0,,,,,,-0.6982,,,,,,
20260527,18.76,18.86,18.41,18.54,4862028.0,,,,,,0.2704,,,,,,
20260528,18.63,18.88,18.17,18.31,5268235.0,18.37,18.0635,18.37,18.37,18.37,-1.2406,,,1.3162,1.3645,-0.3266,-3.4792
20260529,18.6,19.14,18.6,19.11,3317871.0,18.614,18.1507,18.4933,18.4933,18.4933,4.3692,6.8195,,0.8532,5.285,3.3345,-0.1567
20260601,19.52,19.87,19.43,19.71,4701847.0,18.832,18.2807,18.6671,18.6671,18.6671,3.1397,5.8539,,1.1741,7.8188,5.5866,-0.8052
20260602,19.86,19.97,19.48,19.9,5414441.0,19.114,18.4156,18.8212,18.8212,18.8212,0.964,7.6257,,1.295,8.0605,5.7316,-0.3505
20260603,20.13,20.3,20.05,20.21,5837951.0,19.448,18.5651,18.9756,18.9756,18.9756,1.5578,9.0076,,1.3374,8.8599,6.5054,-0.4433
20260604,19.86,19.97,19.48,19.9,5414441.0,19.766,18.6764,19.068,19.068,19.068,-1.5339,8.6838,,1.2113,6.5517,4.3633,-1.9704
20260605,19.44,19.44,18.75,19.23,5757745.0,19.79,18.7225,19.0827,19.0827,19.0827,-3.3668,0.6279,,1.2552,2.7105,0.7718,-5.2709
20260611,17.89,18.06,17.41,17.84,3764050.0,19.416,18.649,18.9792,18.9792,18.9792,-7.2283,-9.4876,,0.833,-4.3379,-6.0022,-12.1182
20260612,18.45,18.54,18.23,18.23,2889000.0,19.082,18.6141,18.9215,18.9215,18.9215,2.1861,-8.392,,0.6576,-2.0633,-3.6548,-10.197
20260615,18.61,18.69,18.48,18.53,2703458.0,18.746,18.6071,18.8936,18.8936,18.8936,1.6456,-8.3127,,0.6328,-0.4141,-1.9243,-8.7192
20260616,18.57,18.57,18.16,18.22,3289095.0,18.41,18.5748,18.8487,18.8487,18.8487,-1.673,-8.4422,,0.7818,-1.9101,-3.3353,-10.2463
