date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,11.8,11.95,11.8,11.95,31300,,,,,,,,,,,
20251104,11.8,11.9,11.8,11.8,56759,,,,,,-1.2552,,,,,
20251105,11.7,11.85,11.7,11.8,143075,,,,,,0.0,,,,,
20251106,11.75,12.0,11.7,12.0,232232,,,,,,1.6949,,,,,
20251107,11.9,12.0,11.8,12.0,54000,11.91,11.91,11.91,11.91,11.9379,0.0,,,0.5219,0.7557,0.0
20251110,11.9,11.9,11.8,11.8,78449,11.88,11.8917,11.8917,11.8917,11.9264,-1.6667,-1.2552,,0.79,-0.7708,-1.6667
20251111,11.9,12.0,11.85,11.9,82233,11.9,11.8929,11.8929,11.8929,11.9242,0.8475,0.8475,,0.849,0.0601,-0.8333
20251112,11.9,11.95,11.9,11.95,44241,11.93,11.9,11.9,11.9,11.9263,0.4202,1.2712,,0.49,0.4202,-0.4167
20251113,11.95,12.0,11.8,12.0,84635,11.93,11.9111,11.9111,11.9111,11.9325,0.4184,0.0,,0.944,0.7463,0.0
20251114,12.0,12.0,11.95,11.95,72734,11.92,11.915,11.915,11.915,11.9339,-0.4167,-0.4167,,0.8268,0.2937,-0.4167
20251117,11.95,12.0,11.85,11.95,77525,11.95,11.9182,11.9182,11.9182,11.9353,0.0,1.2712,,0.8909,0.267,-0.4167
20251118,11.8,11.9,11.75,11.9,291726,11.95,11.9167,11.9167,11.9167,11.9323,-0.4184,0.0,,2.803,-0.1399,-0.8333
20251119,11.9,11.9,11.5,11.8,249111,11.92,11.9077,11.9077,11.9077,11.9213,-0.8403,-1.2552,,2.1618,-0.9044,-1.6667
20251120,11.95,11.95,11.8,11.95,170137,11.91,11.9107,11.9107,11.9107,11.9237,1.2712,-0.4167,,1.4279,0.3298,-0.4167
20251121,11.95,11.95,11.65,11.8,226802,11.88,11.9033,11.9033,11.9033,11.9134,-1.2552,-1.2552,,1.7953,-0.8681,-1.6667
20251124,11.8,11.85,11.65,11.85,66351,11.86,11.9,11.9,11.9,11.9081,0.4237,-0.8368,,0.5413,-0.4202,-1.25
