date,open,high,low,close,volume,ma5,ema23,ma20,ma60,ma120,return_1d,return_5d,return_20d,volume_ratio,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_high_60_pct
20250827,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250828,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250829,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250901,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250902,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250903,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250904,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250905,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250909,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250910,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250911,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250917,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250918,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250919,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250922,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250923,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250924,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250925,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250926,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20250930,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20251001,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20251002,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20251003,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20251007,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20251008,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20251009,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20251013,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20251014,31.25,31.5,31.15,31.5,69825.0,31.5,31.5,31.5,31.5,31.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
