# PRICE_WINDOW_136

columns=date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct

PRICE_WINDOW_180_ROW_001=20251103,13.8,13.8,13.55,13.55,27000,,,,,,,,,,,

PRICE_WINDOW_180_ROW_002=20251104,13.7,14.4,13.65,13.9,46000,,,,,,2.583,,,,,

PRICE_WINDOW_180_ROW_003=20251105,13.8,13.95,13.8,13.95,33000,,,,,,0.3597,,,,,

PRICE_WINDOW_180_ROW_004=20251106,14.0,14.0,13.8,13.95,4000,,,,,,0.0,,,,,

PRICE_WINDOW_180_ROW_005=20251107,14.0,14.0,13.85,14.0,28000,13.87,13.87,13.87,13.87,13.6685,0.3584,,,1.0145,0.9373,-2.7778

PRICE_WINDOW_180_ROW_006=20251110,14.15,14.15,14.0,14.15,7000,13.99,13.9167,13.9167,13.9167,13.7087,1.0714,4.428,,0.2897,1.6766,-1.7361

PRICE_WINDOW_180_ROW_007=20251111,14.4,14.4,14.0,14.0,8000,14.01,13.9286,13.9286,13.9286,13.7329,-1.0601,0.7194,,0.366,0.5128,-2.7778

PRICE_WINDOW_180_ROW_008=20251112,14.2,14.2,14.0,14.0,49000,14.02,13.9375,13.9375,13.9375,13.7552,0.0,0.3584,,1.9406,0.4484,-2.7778

PRICE_WINDOW_180_ROW_009=20251113,14.0,14.0,13.7,13.7,20000,13.97,13.9111,13.9111,13.9111,13.7506,-2.1429,-1.7921,,0.8108,-1.5176,-4.8611

PRICE_WINDOW_180_ROW_010=20251114,13.8,14.25,13.8,13.8,25000,13.93,13.9,13.9,13.9,13.7547,0.7299,-1.4286,,1.0121,-0.7194,-4.1667

PRICE_WINDOW_180_ROW_011=20251117,13.75,13.75,13.7,13.75,3000,13.85,13.8864,13.8864,13.8864,13.7543,-0.3623,-2.8269,,0.132,-0.982,-4.5139

