date,open,high,low,close,volume,ma5,ma20,ma60,ma120,ema23,return_1d,return_5d,return_20d,volume_ratio,distance_to_ma20_pct,distance_to_high_60_pct
20251103,108.5,108.5,107.5,107.5,446530,,,,,,,,,,,
20251104,107.5,108.0,107.0,107.0,639358,,,,,,-0.4651,,,,,
20251105,107.0,107.0,105.5,107.0,909920,,,,,,0.0,,,,,
20251106,108.0,109.5,107.5,109.0,754158,,,,,,1.8692,,,,,
20251107,108.5,109.0,108.0,108.5,220779,107.8,107.8,107.8,107.8,107.6308,-0.4587,,,0.3716,0.6494,-0.9132
20251110,109.0,109.0,107.5,108.0,289190,107.9,107.8333,107.8333,107.8333,107.6616,-0.4608,0.4651,,0.5323,0.1546,-1.3699
20251111,108.5,108.5,107.0,107.0,367751,107.9,107.7143,107.7143,107.7143,107.6064,-0.9259,0.0,,0.7096,-0.6631,-2.2831
20251112,107.5,108.0,107.0,107.0,307339,107.9,107.625,107.625,107.625,107.5559,0.0,0.0,,0.6248,-0.5807,-2.2831
20251113,107.5,108.0,107.5,108.0,235693,107.7,107.6667,107.6667,107.6667,107.5929,0.9346,-0.9174,,0.5086,0.3096,-1.3699
20251114,107.5,108.5,107.5,107.5,436562,107.5,107.65,107.65,107.65,107.5852,-0.463,-0.9217,,0.9475,-0.1393,-1.8265
20251117,107.5,107.5,106.5,106.5,673259,107.2,107.5455,107.5455,107.5455,107.4947,-0.9302,-1.3889,,1.4025,-0.9721,-2.7397
20251118,106.0,106.5,105.0,106.0,782808,107.0,107.4167,107.4167,107.4167,107.3702,-0.4695,-0.9346,,1.5493,-1.3189,-3.1963
20251119,106.5,106.5,105.5,105.5,308755,106.7,107.2692,107.2692,107.2692,107.2143,-0.4717,-1.4019,,0.6299,-1.6493,-3.653
20251120,106.0,107.0,106.0,106.5,307608,106.4,107.2143,107.2143,107.2143,107.1548,0.9479,-1.3889,,0.6447,-0.6662,-2.7397
20251121,106.0,106.5,105.5,106.5,486425,106.2,107.1667,107.1667,107.1667,107.1002,0.0,-0.9302,,1.0182,-0.6221,-2.7397
20251124,107.0,107.5,106.5,107.5,554680,106.4,107.1875,107.1875,107.1875,107.1336,0.939,0.939,,1.1495,0.2915,-1.8265
20251125,107.5,107.5,106.5,107.0,282683,106.6,107.1765,107.1765,107.1765,107.1224,-0.4651,0.9434,,0.6004,-0.1647,-2.2831
20251126,107.0,108.5,107.0,108.5,467677,107.2,107.25,107.25,107.25,107.2372,1.4019,2.8436,,0.9937,1.1655,-0.9132
20251127,108.0,108.5,107.5,108.0,155619,107.5,107.2895,107.2895,107.2895,107.3008,-0.4608,1.4085,,0.3427,0.6623,-1.3699
20251128,108.0,108.5,107.5,108.5,258264,107.9,107.35,107.35,107.35,107.4007,0.463,1.8779,,0.5813,1.0713,-0.9132
20251201,108.0,109.0,106.5,106.5,507501,107.7,107.3,107.3095,107.3095,107.3257,-1.8433,-0.9302,-0.9302,1.1346,-0.7456,-2.7397
20251202,107.0,108.0,107.0,107.5,388779,107.8,107.325,107.3182,107.3182,107.3402,0.939,0.4673,0.4673,0.8942,0.1631,-1.8265
20251203,108.0,108.5,107.0,107.0,406409,107.5,107.325,107.3043,107.3043,107.3118,-0.4651,-1.3825,0.0,0.9922,-0.3028,-2.2831
20251204,107.0,108.0,107.0,107.0,278000,107.3,107.225,107.2917,107.2917,107.2859,0.0,-0.9259,-1.8349,0.7206,-0.2098,-2.2831
20251205,107.0,107.5,107.0,107.5,279212,107.1,107.175,107.3,107.3,107.3037,0.4673,-0.9217,-0.9217,0.7183,0.3032,-1.8265
20251208,107.5,108.0,107.0,107.5,250216,107.3,107.15,107.3077,107.3077,107.3201,0.0,0.939,-0.463,0.647,0.3266,-1.8265
20251209,107.5,108.5,107.0,107.5,351758,107.3,107.175,107.3148,107.3148,107.3351,0.0,0.0,0.4673,0.9114,0.3032,-1.8265
20251210,107.5,109.0,107.5,108.0,472099,107.5,107.225,107.3393,107.3393,107.3905,0.4651,0.9346,0.9346,1.1976,0.7228,-1.3699
20251211,108.0,108.5,107.5,107.5,254876,107.6,107.2,107.3448,107.3448,107.3996,-0.463,0.4673,-0.463,0.645,0.2799,-1.8265
20251212,108.5,108.5,107.5,107.5,214042,107.6,107.2,107.35,107.35,107.408,0.0,0.0,0.0,0.5574,0.2799,-1.8265
20251215,107.5,108.0,107.0,107.0,356850,107.5,107.225,107.3387,107.3387,107.374,-0.4651,-0.4651,0.4695,0.9691,-0.2098,-2.2831
20251216,107.0,107.0,106.0,106.5,726824,107.3,107.25,107.3125,107.3125,107.3011,-0.4673,-0.9302,0.4717,1.989,-0.6993,-2.7397
20251217,107.0,107.5,106.5,106.5,381589,107.0,107.3,107.2879,107.2879,107.2344,0.0,-1.3889,0.9479,1.034,-0.7456,-2.7397
20251218,106.5,107.0,106.0,106.0,781658,106.7,107.275,107.25,107.25,107.1315,-0.4695,-1.3953,-0.4695,1.9902,-1.1885,-3.1963
20251219,106.0,107.5,106.0,106.5,958351,106.5,107.275,107.2286,107.2286,107.0789,0.4717,-0.9302,0.0,2.3018,-0.7224,-2.7397
20251222,107.0,107.5,106.5,107.0,672911,106.5,107.25,107.2222,107.2222,107.0723,0.4695,0.0,-0.4651,1.5936,-0.2331,-2.2831
20251223,107.0,108.5,107.0,107.0,801504,106.6,107.25,107.2162,107.2162,107.0663,0.0,0.4695,0.0,1.7882,-0.2331,-2.2831
20251224,107.5,107.5,106.5,106.5,620491,106.6,107.15,107.1974,107.1974,107.0191,-0.4673,0.0,-1.8433,1.3612,-0.6066,-2.7397
20251226,107.0,107.0,106.5,106.5,657116,106.7,107.075,107.1795,107.1795,106.9758,0.0,0.4717,-1.3889,1.3664,-0.537,-2.7397
20251229,106.5,108.0,106.5,108.0,749923,107.0,107.05,107.2,107.2,107.0612,1.4085,1.4085,-0.4608,1.4835,0.8874,-1.3699
20251230,108.0,108.5,107.5,107.5,341980,107.1,107.1,107.2073,107.2073,107.0977,-0.463,0.4673,0.939,0.6878,0.3735,-1.8265
20251231,107.5,108.5,107.5,108.0,266136,107.3,107.125,107.2262,107.2262,107.1729,0.4651,0.9346,0.4651,0.5419,0.8168,-1.3699
20260102,108.0,109.0,108.0,108.0,253118,107.6,107.175,107.2442,107.2442,107.2419,0.0,1.4085,0.9346,0.5236,0.7698,-1.3699
20260105,108.0,108.5,107.5,108.5,459912,108.0,107.25,107.2727,107.2727,107.3467,0.463,1.8779,1.4019,0.9338,1.1655,-0.9132
20260106,108.5,109.0,108.0,108.5,536982,108.1,107.3,107.3,107.3,107.4428,0.0,0.463,0.9302,1.0625,1.1184,-0.9132
20260107,108.0,109.0,108.0,108.5,332489,108.3,107.35,107.3261,107.3261,107.5309,0.0,0.9302,0.9302,0.6525,1.0713,-0.9132
20260108,108.5,110.5,108.5,110.0,1105353,108.7,107.475,107.383,107.383,107.7367,1.3825,1.8519,2.3256,2.02,2.3494,-0.4525
