date,ticker,name,market,open,high,low,close,volume
20260519,0050,元大台灣50,TWSE,94.35,94.7,93.1,93.1,135939820
20260519,0051,元大中型100,TWSE,130.2,130.3,127.45,127.75,87842
20260519,0052,富邦科技,TWSE,55.4,55.75,54.75,54.8,32719343
20260519,0053,元大電子,TWSE,217.5,217.5,212.25,212.25,17252
20260519,0055,元大MSCI金融,TWSE,33.65,34.3,33.64,33.91,304237
20260519,0056,元大高股息,TWSE,44.5,45.1,44.0,44.01,55685573
20260519,0057,富邦摩台,TWSE,281.1,281.5,276.95,276.95,18476
20260519,0061,元大寶滬深,TWSE,24.8,24.8,24.6,24.65,145887
20260519,1101,台泥,TWSE,24.1,24.4,24.1,24.2,27849412
20260519,1102,亞泥,TWSE,34.7,35.2,34.45,34.8,9446874
20260519,1103,嘉泥,TWSE,12.9,13.05,12.9,13.05,153129
20260519,1104,環泥,TWSE,27.35,27.65,27.35,27.45,313059
20260519,1108,幸福,TWSE,13.75,13.85,13.7,13.8,168863
20260519,1109,信大,TWSE,14.65,14.65,14.4,14.6,181185
20260519,1110,東泥,TWSE,14.2,14.2,14.0,14.2,91195
20260519,1201,味全,TWSE,12.0,12.15,11.95,12.0,341189
20260519,1203,味王,TWSE,40.15,42.0,40.15,40.75,6730
20260519,1210,大成,TWSE,53.0,54.1,53.0,53.5,2553880
20260519,1213,大飲,TWSE,8.38,8.52,8.0,8.2,57179
20260519,1215,卜蜂,TWSE,142.0,143.5,141.0,141.5,1221865
20260519,1216,統一,TWSE,75.6,75.6,74.5,74.8,12364345
20260519,1217,愛之味,TWSE,9.35,9.43,9.35,9.38,441804
20260519,1218,泰山,TWSE,18.45,18.6,18.45,18.55,411718
20260519,1219,福壽,TWSE,12.5,12.65,12.5,12.65,384296
20260519,1220,台榮,TWSE,12.0,12.05,11.9,11.95,75693
20260519,1225,福懋油,TWSE,28.8,29.3,28.8,29.1,146825
20260519,1227,佳格,TWSE,28.35,28.6,28.35,28.5,472078
20260519,1229,聯華,TWSE,38.8,39.4,38.55,38.65,3206788
20260519,1231,聯華食,TWSE,85.9,87.6,85.9,87.4,396249
20260519,1232,大統益,TWSE,148.0,149.0,148.0,148.0,52775
20260519,1233,天仁,TWSE,28.8,28.8,28.65,28.65,19020
20260519,1234,黑松,TWSE,33.4,34.2,33.4,34.0,191907
20260519,1235,興泰,TWSE,37.8,40.5,37.8,40.5,8561
20260519,1236,宏亞,TWSE,23.5,23.7,23.35,23.7,26921
20260519,1256,鮮活果汁-KY,TWSE,187.5,189.5,183.0,183.5,64296
20260519,1301,台塑,TWSE,46.2,46.7,45.9,45.95,12463581
20260519,1303,南亞,TWSE,84.4,86.7,81.7,81.7,59035662
20260519,1304,台聚,TWSE,12.4,12.5,12.1,12.15,4163854
20260519,1305,華夏,TWSE,12.75,12.9,12.5,12.5,2192047
20260519,1307,三芳,TWSE,31.8,32.15,31.65,31.65,518456
20260519,1308,亞聚,TWSE,13.2,13.45,13.1,13.15,1787917
20260519,1309,台達化,TWSE,16.0,16.4,15.45,15.5,6152875
20260519,1310,台苯,TWSE,8.03,8.11,7.96,7.97,1856439
20260519,1312,國喬,TWSE,10.5,10.8,10.45,10.5,3197063
20260519,1313,聯成,TWSE,10.45,10.7,10.45,10.5,2329977
20260519,1314,中石化,TWSE,7.03,7.15,6.93,6.94,20071715
20260519,1315,達新,TWSE,60.5,61.0,60.3,61.0,8654
20260519,1316,上曜,TWSE,10.8,10.85,10.4,10.4,2380410
20260519,1319,東陽,TWSE,79.7,80.8,79.5,80.0,1782052
20260519,1321,大洋,TWSE,29.3,29.6,29.3,29.45,161759
20260519,1323,永裕,TWSE,19.5,20.0,19.45,20.0,136418
20260519,1324,地球,TWSE,10.2,10.25,10.15,10.25,44350
20260519,1325,恆大,TWSE,27.8,28.8,27.5,27.55,1141403
20260519,1326,台化,TWSE,45.2,45.95,44.9,44.9,15639593
20260519,1337,再生-KY,TWSE,4.78,4.89,4.78,4.82,263924
20260519,1338,廣華-KY,TWSE,16.2,16.6,15.6,15.75,227830
20260519,1339,昭輝,TWSE,41.25,41.25,40.4,40.45,86189
20260519,1340,勝悅-KY,TWSE,5.44,5.46,5.37,5.46,78768
20260519,1341,富林-KY,TWSE,62.4,62.4,61.0,61.0,5002
20260519,1342,八貫,TWSE,93.1,94.1,91.9,91.9,230523
20260519,1402,遠東新,TWSE,26.1,26.8,26.1,26.25,22412426
20260519,1409,新纖,TWSE,16.7,16.95,16.65,16.7,4084933
20260519,1410,南染,TWSE,26.8,26.95,26.6,26.95,11010
20260519,1413,宏洲,TWSE,9.5,9.5,9.5,9.5,2116
20260519,1414,東和,TWSE,15.8,16.0,15.7,15.9,204504
20260519,1416,廣豐,TWSE,11.1,11.1,10.95,11.05,293739
20260519,1417,嘉裕,TWSE,8.29,8.29,8.16,8.27,106919
20260519,1418,東華,TWSE,18.05,18.05,18.0,18.0,13657
20260519,1419,新紡,TWSE,63.4,64.6,63.0,63.0,116464
20260519,1423,利華,TWSE,40.8,42.25,40.8,40.8,10585
20260519,1432,大魯閣,TWSE,16.2,16.4,16.2,16.25,151971
20260519,1434,福懋,TWSE,15.15,15.3,15.15,15.2,1034449
20260519,1436,華友聯,TWSE,46.2,46.7,46.1,46.1,128683
20260519,1437,勤益控,TWSE,28.15,28.45,28.15,28.35,91200
20260519,1438,三地開發,TWSE,20.35,21.0,20.35,20.6,61148
20260519,1439,雋揚,TWSE,24.8,25.45,24.8,25.45,242201
20260519,1440,南紡,TWSE,11.45,11.5,11.3,11.35,1543173
20260519,1441,大東,TWSE,9.56,9.56,9.43,9.44,92274
20260519,1442,名軒,TWSE,26.5,26.95,26.2,26.2,307901
20260519,1443,立益物流,TWSE,26.15,26.5,26.05,26.5,29023
20260519,1444,力麗,TWSE,5.96,6.02,5.88,5.92,907745
20260519,1445,大宇,TWSE,11.4,11.5,11.35,11.35,54037
20260519,1446,宏和,TWSE,15.2,15.55,15.2,15.5,133834
20260519,1447,力鵬,TWSE,5.61,5.81,5.36,5.8,4452091
