date,ticker,name,market,open,high,low,close,volume
20260422,0050,元大台灣50,TWSE,85.75,86.6,85.55,86.35,67544248
20260422,0051,元大中型100,TWSE,124.45,125.5,124.45,125.0,143408
20260422,0052,富邦科技,TWSE,49.88,50.3,49.8,50.25,40721536
20260422,0053,元大電子,TWSE,197.7,199.7,197.7,197.95,13803
20260422,0055,元大MSCI金融,TWSE,33.35,33.4,33.28,33.4,199514
20260422,0056,元大高股息,TWSE,42.0,42.61,41.97,42.61,145535741
20260422,0057,富邦摩台,TWSE,255.55,258.25,255.55,257.65,57376
20260422,0061,元大寶滬深,TWSE,24.15,24.31,24.12,24.29,740327
20260422,1101,台泥,TWSE,24.75,24.9,24.4,24.5,20580722
20260422,1102,亞泥,TWSE,35.3,35.65,35.25,35.65,8478282
20260422,1103,嘉泥,TWSE,13.9,13.9,13.75,13.8,317850
20260422,1104,環泥,TWSE,29.35,29.35,29.0,29.05,507151
20260422,1108,幸福,TWSE,14.8,14.8,14.65,14.7,382124
20260422,1109,信大,TWSE,15.45,15.5,15.4,15.4,136036
20260422,1110,東泥,TWSE,15.7,15.7,15.05,15.1,153804
20260422,1201,味全,TWSE,13.2,13.2,13.1,13.15,343350
20260422,1203,味王,TWSE,44.2,44.5,43.8,44.1,31223
20260422,1210,大成,TWSE,54.1,54.1,53.6,54.1,2897933
20260422,1213,大飲,TWSE,9.33,9.33,8.98,9.17,13302
20260422,1215,卜蜂,TWSE,143.5,143.5,141.0,141.0,1167565
20260422,1216,統一,TWSE,72.1,72.6,72.0,72.4,11203144
20260422,1217,愛之味,TWSE,10.35,10.4,10.3,10.35,795753
20260422,1218,泰山,TWSE,19.05,19.05,18.9,19.0,396585
20260422,1219,福壽,TWSE,14.05,14.05,13.9,14.0,370356
20260422,1220,台榮,TWSE,12.7,12.7,12.55,12.6,75835
20260422,1225,福懋油,TWSE,33.5,33.5,33.15,33.2,147211
20260422,1227,佳格,TWSE,30.15,30.15,29.75,29.85,1541956
20260422,1229,聯華,TWSE,43.5,43.75,43.4,43.5,3201276
20260422,1231,聯華食,TWSE,90.0,90.0,88.8,88.9,278453
20260422,1232,大統益,TWSE,151.5,151.5,149.5,150.0,92224
20260422,1233,天仁,TWSE,28.7,28.7,28.55,28.7,22770
20260422,1234,黑松,TWSE,36.1,36.2,35.85,35.85,134084
20260422,1235,興泰,TWSE,46.45,46.45,45.45,45.9,3002
