date,ticker,name,market,open,high,low,close,volume,turnover
20250707,1101,台泥,listed,25.0,25.0,24.6,24.85,14205951.0,352165080.0
20250707,1102,亞泥,listed,43.05,43.05,42.1,42.25,18579185.0,787517829.0
20250707,1103,嘉泥,listed,14.65,14.75,14.55,14.65,206570.0,3021672.0
20250707,1104,環泥,listed,27.85,28.05,27.55,27.9,213343.0,5923164.0
20250707,1108,幸福,listed,14.9,14.9,14.8,14.85,119369.0,1772198.0
20250707,1109,信大,listed,16.9,17.0,16.9,16.9,68834.0,1166371.0
20250707,1110,東泥,listed,19.4,19.65,19.35,19.55,45034.0,877265.0
20250707,1201,味全,listed,16.35,16.45,16.2,16.3,107949.0,1766866.0
20250707,1203,味王,listed,41.25,41.25,40.55,41.15,49684.0,2039499.0
20250707,1210,大成,listed,66.0,66.6,64.9,65.2,2549717.0,167168343.0
20250707,1213,大飲,listed,12.85,12.85,12.85,12.85,3004.0,38600.0
20250707,1215,卜蜂,listed,125.0,128.0,124.5,126.5,1346484.0,170276874.0
20250707,1216,統一,listed,82.1,83.4,82.1,82.7,7453508.0,618730269.0
20250707,1217,愛之味,listed,10.65,10.65,10.5,10.55,208411.0,2199564.0
20250707,1218,泰山,listed,19.55,19.7,19.3,19.55,925638.0,18054086.0
20250707,1219,福壽,listed,14.5,14.55,14.35,14.45,243013.0,3507707.0
20250707,1220,台榮,listed,14.2,14.2,13.95,14.0,59790.0,838025.0
20250707,1225,福懋油,listed,31.15,31.2,30.4,30.5,320875.0,9827822.0
20250707,1227,佳格,listed,33.35,33.6,33.15,33.35,275366.0,9194025.0
20250707,1229,聯華,listed,44.25,46.0,44.25,45.8,2821484.0,128405253.0
20250707,1231,聯華食,listed,142.5,142.5,140.5,141.0,85864.0,12135073.0
20250707,1232,大統益,listed,152.5,152.5,152.0,152.0,10687.0,1628185.0
20250707,1233,天仁,listed,31.9,31.9,31.6,31.6,9105.0,289847.0
20250707,1234,黑松,listed,40.15,40.3,40.1,40.3,70180.0,2822221.0
20250707,1235,興泰,listed,68.1,68.1,65.7,65.7,2085.0,139406.0
20250707,1236,宏亞,listed,22.05,22.05,22.05,22.05,1830.0,40343.0
20250707,1256,鮮活果汁-KY,listed,119.0,120.5,117.5,119.0,9582.0,1139233.0
20250707,1301,台塑,listed,36.15,36.2,35.0,35.2,10463098.0,370786811.0
20250707,1303,南亞,listed,28.95,28.95,28.3,28.45,6582263.0,187424813.0
20250707,1304,台聚,listed,9.7,9.7,9.42,9.52,710702.0,6757022.0
20250707,1305,華夏,listed,10.1,10.1,9.87,9.93,322707.0,3210787.0
20250707,1307,三芳,listed,38.55,38.6,37.75,38.3,1718084.0,65617234.0
20250707,1308,亞聚,listed,11.75,11.75,11.5,11.5,430694.0,4982482.0
20250707,1309,台達化,listed,10.25,10.25,10.1,10.15,207935.0,2115320.0
20250707,1310,台苯,listed,7.86,7.97,7.73,7.9,483418.0,3793609.0
