date,ticker,name,market,open,high,low,close,volume,turnover
20250506,1101,台泥,listed,30.6,30.7,30.3,30.55,13820764.0,421896144.0
20250506,1102,亞泥,listed,45.6,45.8,45.25,45.65,8153025.0,371643488.0
20250506,1103,嘉泥,listed,15.8,15.85,15.5,15.85,201854.0,3168796.0
20250506,1104,環泥,listed,28.5,28.65,28.3,28.65,229577.0,6545948.0
20250506,1108,幸福,listed,15.15,15.15,14.9,15.0,210804.0,3152898.0
20250506,1109,信大,listed,17.5,17.5,17.3,17.5,205552.0,3572805.0
20250506,1110,東泥,listed,19.65,19.65,19.15,19.2,222270.0,4292178.0
20250506,1201,味全,listed,17.35,17.5,16.95,17.45,689674.0,11898665.0
20250506,1203,味王,listed,42.05,42.8,40.6,41.0,132587.0,5497387.0
20250506,1210,大成,listed,63.7,64.0,61.5,61.8,8387517.0,523746450.0
20250506,1213,大飲,listed,13.5,13.7,13.1,13.6,33517.0,452278.0
20250506,1215,卜蜂,listed,105.0,106.5,102.5,103.0,2117886.0,221858035.0
20250506,1216,統一,listed,81.5,82.3,80.4,80.7,12272658.0,995943645.0
20250506,1217,愛之味,listed,11.6,11.65,11.45,11.65,1131891.0,13076437.0
20250506,1218,泰山,listed,22.65,22.65,21.9,22.25,5097822.0,113428886.0
20250506,1219,福壽,listed,17.5,17.9,16.0,16.4,7328215.0,122982604.0
20250506,1220,台榮,listed,15.55,15.65,15.2,15.25,941230.0,14486748.0
20250506,1227,佳格,listed,38.1,38.3,37.0,37.15,2236184.0,83945640.0
20250506,1229,聯華,listed,46.75,46.85,46.2,46.3,1569582.0,72962705.0
20250506,1231,聯華食,listed,141.0,144.0,139.0,141.5,638398.0,90181829.0
20250506,1232,大統益,listed,167.0,169.0,161.5,161.5,574356.0,94226383.0
20250506,1233,天仁,listed,33.45,33.5,32.5,32.75,59570.0,1962002.0
20250506,1234,黑松,listed,41.3,41.3,40.3,41.0,351209.0,14379877.0
20250506,1235,興泰,listed,100.0,104.0,100.0,103.0,15046.0,1533208.0
20250506,1236,宏亞,listed,21.55,22.0,21.55,22.0,13471.0,292855.0
20250506,1256,鮮活果汁-KY,listed,119.5,119.5,119.5,119.5,3301.0,394306.0
20250506,1301,台塑,listed,36.3,36.9,35.65,36.2,17828148.0,646333008.0
20250506,1303,南亞,listed,32.0,32.4,31.4,31.8,10144547.0,323338439.0
20250506,1304,台聚,listed,10.55,10.7,10.45,10.5,1411845.0,14924088.0
20250506,1305,華夏,listed,11.4,11.65,11.3,11.35,895149.0,10270752.0
20250506,1307,三芳,listed,37.7,39.0,37.7,38.35,1443203.0,55512668.0
20250506,1308,亞聚,listed,13.1,13.3,12.9,13.05,1418080.0,18525446.0
20250506,1309,台達化,listed,12.4,12.5,12.25,12.3,284222.0,3512812.0
20250506,1310,台苯,listed,9.33,9.39,9.2,9.24,263468.0,2449457.0
20250506,1312,國喬,listed,11.85,12.1,11.75,11.85,3380240.0,40287832.0
20250506,1313,聯成,listed,8.67,8.71,8.5,8.57,989927.0,8491053.0
20250506,1314,中石化,listed,7.64,7.78,7.54,7.65,8787776.0,67139250.0
20250506,1315,達新,listed,66.0,66.0,66.0,66.0,6280.0,413347.0
20250506,1316,上曜,listed,17.3,17.6,16.5,16.85,74009569.0,1252720033.0
20250506,1319,東陽,listed,121.5,125.5,120.5,125.5,3264392.0,404506637.0
20250506,1321,大洋,listed,35.95,36.05,35.35,35.7,225127.0,8028694.0
20250506,1323,永裕,listed,20.95,20.95,20.8,20.8,6281.0,131435.0
20250506,1324,地球,listed,11.75,11.75,11.65,11.65,4648.0,54415.0
20250506,1325,恆大,listed,27.55,27.55,27.1,27.4,227202.0,6210242.0
20250506,1326,台化,listed,26.4,26.8,25.8,26.0,16922046.0,443464486.0
20250506,1337,再生-KY,listed,5.8,6.29,5.66,6.29,2219392.0,13601200.0
20250506,1338,廣華-KY,listed,24.5,24.5,23.85,23.95,53860.0,1292319.0
20250506,1339,昭輝,listed,50.5,52.4,50.4,51.7,34015.0,1754879.0
20250506,1340,勝悅-KY,listed,7.15,7.29,7.11,7.28,49202.0,355146.0
20250506,1341,富林-KY,listed,64.5,64.6,64.2,64.2,15031.0,968063.0
20250506,1342,八貫,listed,89.9,91.5,89.8,91.2,127102.0,11533148.0
20250506,1402,遠東新,listed,35.7,35.7,34.85,35.2,8581973.0,301915601.0
20250506,1409,新纖,listed,13.25,13.35,13.05,13.1,1689310.0,22236511.0
20250506,1410,南染,listed,34.75,35.2,34.7,35.2,15213.0,530417.0
20250506,1413,宏洲,listed,11.9,12.0,11.75,11.95,32450.0,386363.0
20250506,1414,東和,listed,19.0,19.1,18.4,18.45,896316.0,16672717.0
20250506,1416,廣豐,listed,13.25,13.25,12.9,13.0,502492.0,6532733.0
20250506,1417,嘉裕,listed,8.1,8.2,8.08,8.08,106609.0,867346.0
20250506,1418,東華,listed,21.75,21.85,21.25,21.4,64408.0,1389732.0
20250506,1419,新紡,listed,43.2,43.4,42.35,42.85,74441.0,3195217.0
20250506,1423,利華,listed,32.6,32.6,32.6,32.6,2748.0,88664.0
20250506,1432,大魯閣,listed,16.4,16.5,16.15,16.5,65639.0,1077764.0
20250506,1434,福懋,listed,17.5,17.7,17.15,17.25,1935800.0,33678218.0
20250506,1436,華友聯,listed,127.5,127.5,124.5,126.0,331114.0,41744930.0
20250506,1437,勤益控,listed,32.75,33.0,32.75,32.95,66176.0,2174669.0
20250506,1438,三地開發,listed,46.4,46.85,45.65,46.2,56570.0,2623812.0
20250506,1439,雋揚,listed,31.0,31.35,30.8,31.05,12124.0,376775.0
20250506,1440,南紡,listed,14.2,14.5,13.8,14.5,10377164.0,146556394.0
20250506,1441,大東,listed,13.0,13.0,12.7,13.0,19812.0,255212.0
20250506,1442,名軒,listed,74.8,75.2,73.5,74.7,532126.0,39550408.0
20250506,1443,立益物流,listed,29.05,29.35,29.05,29.35,13553.0,395767.0
20250506,1444,力麗,listed,7.67,7.75,7.59,7.68,285917.0,2190512.0
20250506,1445,大宇,listed,14.15,14.45,14.15,14.2,24518.0,349127.0
20250506,1446,宏和,listed,26.7,26.7,26.2,26.4,412704.0,10909083.0
20250506,1447,力鵬,listed,6.45,6.46,6.37,6.44,460193.0,2949072.0
20250506,1449,佳和,listed,13.55,13.85,13.55,13.7,273274.0,3741022.0
20250506,1451,年興,listed,18.85,18.95,18.7,18.9,181344.0,3417829.0
20250506,1452,宏益,listed,12.55,12.85,12.55,12.55,83764.0,1060918.0
20250506,1453,大將,listed,16.7,17.05,15.05,15.45,1890917.0,29767595.0
20250506,1454,台富,listed,14.1,14.2,14.1,14.2,48320.0,683884.0
20250506,1455,集盛,listed,9.62,9.71,9.56,9.67,190652.0,1841615.0
20250506,1456,怡華,listed,14.55,15.0,14.2,14.9,252889.0,3695171.0
20250506,1457,宜進,listed,17.7,17.85,17.35,17.75,178194.0,3148729.0
20250506,1459,聯發,listed,11.75,12.1,11.7,12.0,227558.0,2712554.0
20250506,1460,宏遠,listed,6.6,6.69,6.57,6.69,394065.0,2616632.0
20250506,1463,強盛新,listed,23.8,24.45,23.45,24.0,664176.0,15856251.0
20250506,1464,得力,listed,14.15,14.3,14.0,14.3,629320.0,8937399.0
20250506,1465,偉全,listed,13.9,14.1,13.85,14.1,143370.0,2001540.0
20250506,1466,聚隆,listed,15.5,16.5,15.25,15.6,2953364.0,47250549.0
20250506,1467,南緯,listed,8.83,9.11,8.81,9.11,183866.0,1649376.0
20250506,1468,昶和,listed,13.45,13.95,13.1,13.85,43005.0,578861.0
20250506,1470,大統新創,listed,26.6,27.35,26.4,26.85,145495.0,3895341.0
20250506,1471,首利,listed,10.25,10.3,10.05,10.2,173423.0,1768075.0
20250506,1472,三洋實業,listed,100.0,101.0,98.5,98.7,72976.0,7230628.0
20250506,1473,台南,listed,28.95,29.25,28.65,29.25,137487.0,4003594.0
20250506,1474,弘裕,listed,12.8,13.2,12.8,13.1,92908.0,1212843.0
20250506,1475,業旺,listed,39.7,40.75,39.7,40.5,11232.0,452436.0
20250506,1476,儒鴻,listed,383.0,400.0,382.0,395.5,914677.0,359030466.0
20250506,1477,聚陽,listed,237.5,253.5,237.5,248.0,7701601.0,1886731720.0
20250506,1503,士電,listed,171.5,172.5,166.0,170.0,11347525.0,1921719799.0
20250506,1504,東元,listed,51.1,52.1,50.8,51.4,2593635.0,133749760.0
20250506,1506,正道,listed,11.85,11.9,11.65,11.7,67250.0,791464.0
20250506,1512,瑞利,listed,7.37,7.55,7.2,7.48,204413.0,1518729.0
20250506,1513,中興電,listed,137.0,139.0,134.5,138.5,7508073.0,1030853240.0
20250506,1514,亞力,listed,106.5,112.0,103.0,108.5,21211217.0,2284832827.0
20250506,1515,力山,listed,29.15,30.65,29.15,30.5,154248.0,4658999.0
20250506,1516,川飛,listed,15.1,15.35,15.0,15.1,34303.0,518230.0
20250506,1517,利奇,listed,11.05,11.2,11.0,11.2,69055.0,766180.0
20250506,1519,華城,listed,460.0,463.0,449.0,456.0,5263001.0,2398372011.0
20250506,1521,大億,listed,27.0,27.0,26.0,26.95,16269.0,433935.0
