date,ticker,name,market,open,high,low,close,volume
20251216,0050,元大台灣50,TWSE,62.1,62.25,61.7,62.25,169375708
20251216,0051,元大中型100,TWSE,90.7,90.7,88.4,89.05,134599
20251216,0052,富邦科技,TWSE,35.71,35.75,35.38,35.65,93412953
20251216,0053,元大電子,TWSE,134.15,134.15,132.4,133.45,16137
20251216,0055,元大MSCI金融,TWSE,31.08,31.22,30.78,31.08,238441
20251216,0056,元大高股息,TWSE,36.05,36.15,35.88,36.07,76449009
20251216,0057,富邦摩台,TWSE,181.5,181.75,180.2,181.75,52940
20251216,0061,元大寶滬深,TWSE,22.57,22.58,22.31,22.35,130747
20251216,1101,台泥,TWSE,22.75,22.8,22.3,22.3,31803108
20251216,1102,亞泥,TWSE,37.75,38.05,36.7,36.7,17491198
20251216,1103,嘉泥,TWSE,13.9,14.0,13.8,13.9,410638
20251216,1104,環泥,TWSE,30.2,30.55,30.1,30.45,650082
20251216,1108,幸福,TWSE,14.9,14.95,14.9,14.9,155030
20251216,1109,信大,TWSE,15.5,15.65,15.5,15.65,66838
20251216,1110,東泥,TWSE,16.25,16.35,16.1,16.3,128420
20251216,1201,味全,TWSE,14.8,14.85,14.7,14.75,245732
20251216,1203,味王,TWSE,39.25,39.85,39.25,39.5,51085
20251216,1210,大成,TWSE,51.4,51.4,50.6,51.2,3264598
20251216,1213,大飲,TWSE,10.0,10.8,10.0,10.65,8225
20251216,1215,卜蜂,TWSE,142.0,144.0,139.0,141.0,4276740
20251216,1216,統一,TWSE,74.7,75.4,74.7,74.7,14332961
20251216,1217,愛之味,TWSE,10.45,10.5,10.35,10.45,313718
20251216,1218,泰山,TWSE,18.1,18.2,18.05,18.2,334952
20251216,1219,福壽,TWSE,13.5,13.6,13.45,13.5,118897
20251216,1220,台榮,TWSE,12.5,12.5,12.35,12.45,97081
20251216,1225,福懋油,TWSE,30.0,30.45,29.35,29.65,295495
20251216,1227,佳格,TWSE,30.45,30.55,30.35,30.5,407678
20251216,1229,聯華,TWSE,46.8,46.9,46.6,46.85,1299817
20251216,1231,聯華食,TWSE,96.1,96.7,95.5,96.3,301743
20251216,1232,大統益,TWSE,144.0,146.0,143.5,146.0,113092
20251216,1233,天仁,TWSE,31.85,32.1,31.85,31.9,17915
20251216,1234,黑松,TWSE,37.95,37.95,37.8,37.9,106242
20251216,1235,興泰,TWSE,47.25,48.95,47.25,48.15,11607
20251216,1236,宏亞,TWSE,24.9,25.3,24.6,24.95,47263
20251216,1256,鮮活果汁-KY,TWSE,137.5,137.5,135.5,136.0,28085
20251216,1301,台塑,TWSE,40.75,41.15,40.1,40.15,16846031
20251216,1303,南亞,TWSE,60.0,60.3,57.9,58.2,46917747
20251216,1304,台聚,TWSE,11.55,11.55,11.2,11.4,4203489
20251216,1305,華夏,TWSE,11.3,11.4,11.05,11.2,1467436
20251216,1307,三芳,TWSE,32.2,32.4,31.9,32.25,506939
20251216,1308,亞聚,TWSE,13.7,13.7,13.2,13.4,1422047
20251216,1309,台達化,TWSE,11.8,11.8,11.45,11.55,1001624
20251216,1310,台苯,TWSE,8.79,8.79,8.61,8.65,1178352
20251216,1312,國喬,TWSE,11.9,11.95,11.65,11.7,3337224
20251216,1313,聯成,TWSE,10.7,10.7,10.3,10.4,2761366
20251216,1314,中石化,TWSE,7.95,7.95,7.72,7.75,18621702
20251216,1315,達新,TWSE,64.1,64.8,64.1,64.8,3161
20251216,1316,上曜,TWSE,15.2,15.3,14.95,15.15,1286347
20251216,1319,東陽,TWSE,88.6,89.0,87.9,88.7,1321347
20251216,1321,大洋,TWSE,34.9,35.15,34.7,34.9,120296
20251216,1323,永裕,TWSE,19.4,19.55,19.4,19.5,38877
20251216,1324,地球,TWSE,10.45,10.6,10.35,10.55,95643
20251216,1325,恆大,TWSE,31.7,31.7,30.65,31.2,393067
20251216,1326,台化,TWSE,33.85,34.2,32.45,32.45,27260334
20251216,1337,再生-KY,TWSE,4.98,4.98,4.93,4.95,142138
20251216,1338,廣華-KY,TWSE,20.3,20.4,20.15,20.2,72440
20251216,1339,昭輝,TWSE,44.9,44.9,43.75,44.1,50743
20251216,1340,勝悅-KY,TWSE,7.15,7.45,7.15,7.19,234394
20251216,1341,富林-KY,TWSE,58.5,58.5,56.5,56.5,10019
20251216,1342,八貫,TWSE,86.9,87.4,86.2,86.6,71565
20251216,1402,遠東新,TWSE,28.05,28.1,27.8,27.9,6374265
20251216,1409,新纖,TWSE,14.85,15.0,14.75,14.95,3269722
20251216,1410,南染,TWSE,33.9,34.75,33.6,34.75,40239
20251216,1413,宏洲,TWSE,9.9,10.0,9.9,9.94,30393
20251216,1414,東和,TWSE,16.95,17.0,16.45,16.9,279446
20251216,1416,廣豐,TWSE,11.7,11.8,11.65,11.75,116533
20251216,1417,嘉裕,TWSE,8.88,8.98,8.83,8.93,208805
20251216,1418,東華,TWSE,19.5,19.5,19.0,19.45,15077
20251216,1419,新紡,TWSE,71.5,72.2,70.0,70.5,426381
20251216,1423,利華,TWSE,37.85,38.25,37.85,38.25,24217
20251216,1432,大魯閣,TWSE,18.35,18.35,17.85,18.15,314738
20251216,1434,福懋,TWSE,15.85,15.9,15.7,15.85,1406720
20251216,1435,中福,TWSE,23.1,23.1,21.85,22.0,28064
20251216,1436,華友聯,TWSE,62.8,63.0,60.6,62.3,287845
20251216,1437,勤益控,TWSE,34.25,34.75,34.2,34.7,192278
20251216,1438,三地開發,TWSE,33.2,33.5,33.2,33.45,22806
20251216,1439,雋揚,TWSE,27.1,27.1,26.6,27.05,42150
20251216,1440,南紡,TWSE,13.55,13.8,13.45,13.6,1831738
20251216,1441,大東,TWSE,10.55,10.65,10.5,10.5,26065
20251216,1442,名軒,TWSE,31.2,31.35,29.5,30.4,9545345
20251216,1443,立益物流,TWSE,27.35,27.35,26.95,26.95,3035
20251216,1444,力麗,TWSE,6.05,6.09,6.02,6.06,487685
20251216,1445,大宇,TWSE,13.25,13.3,13.0,13.25,48376
20251216,1446,宏和,TWSE,18.25,18.4,18.15,18.25,136481
20251216,1447,力鵬,TWSE,5.71,5.74,5.61,5.62,469379
20251216,1449,佳和,TWSE,11.3,11.3,10.95,11.15,759406
20251216,1451,年興,TWSE,17.35,17.35,17.25,17.3,100701
20251216,1452,宏益,TWSE,12.25,12.25,11.9,11.95,98685
20251216,1453,大將,TWSE,12.1,12.45,12.1,12.45,83136
20251216,1454,台富,TWSE,13.15,13.15,12.55,12.75,176345
20251216,1455,集盛,TWSE,7.96,7.96,7.78,7.84,249055
20251216,1456,怡華,TWSE,13.25,13.25,12.6,12.6,38742
20251216,1457,宜進,TWSE,15.8,15.8,15.7,15.7,87932
20251216,1459,聯發,TWSE,11.7,11.75,11.55,11.75,178727
20251216,1460,宏遠,TWSE,6.2,6.28,6.02,6.05,630002
20251216,1463,強盛新,TWSE,19.55,19.75,19.45,19.5,98615
20251216,1464,得力,TWSE,11.2,11.25,11.1,11.1,391014
20251216,1465,偉全,TWSE,12.75,12.85,12.7,12.8,44690
20251216,1466,聚隆,TWSE,14.25,14.6,14.1,14.6,137481
20251216,1467,南緯,TWSE,7.06,7.06,7.0,7.02,197641
20251216,1468,昶和,TWSE,11.8,11.85,11.3,11.8,44000
20251216,1470,大統新創,TWSE,22.9,23.05,22.9,23.05,2000
20251216,1471,首利,TWSE,8.53,8.98,8.53,8.96,268218
20251216,1472,三洋實業,TWSE,89.5,90.0,89.5,89.8,27399
20251216,1473,台南,TWSE,25.0,25.55,24.6,24.7,191110
20251216,1474,弘裕,TWSE,11.2,11.2,11.05,11.1,63057
20251216,1475,業旺,TWSE,30.4,30.4,30.05,30.15,89061
20251216,1476,儒鴻,TWSE,389.0,391.0,387.0,387.0,691959
20251216,1477,聚陽,TWSE,294.0,301.5,294.0,298.5,2015895
20251216,1503,士電,TWSE,168.0,170.5,165.0,166.0,1405791
20251216,1504,東元,TWSE,83.5,84.3,81.8,82.5,19254363
20251216,1506,正道,TWSE,11.55,11.75,11.5,11.7,93009
20251216,1512,瑞利,TWSE,7.39,7.59,7.39,7.46,102186
20251216,1513,中興電,TWSE,148.5,150.0,144.5,146.5,3643611
20251216,1514,亞力,TWSE,100.5,104.0,98.6,98.8,5156532
20251216,1515,力山,TWSE,28.6,28.7,27.85,28.05,271271
20251216,1516,川飛,TWSE,20.15,20.15,20.05,20.1,25791
20251216,1517,利奇,TWSE,11.1,11.25,11.05,11.1,178184
20251216,1519,華城,TWSE,812.0,834.0,783.0,798.0,10261373
20251216,1521,大億,TWSE,24.45,24.45,23.8,23.9,24307
20251216,1522,堤維西,TWSE,46.55,46.75,45.6,46.1,847617
20251216,1524,耿鼎,TWSE,28.05,28.3,27.45,27.6,758550
20251216,1525,江申,TWSE,65.8,65.8,63.3,63.7,47042
20251216,1526,日馳,TWSE,16.95,17.35,16.8,16.8,60296
20251216,1527,鑽全,TWSE,33.15,33.45,32.55,32.55,318142
20251216,1528,恩德,TWSE,16.15,16.3,15.5,16.2,4876046
20251216,1529,樂事綠能,TWSE,20.0,20.0,19.0,19.15,1117104
20251216,1530,亞崴,TWSE,27.2,27.85,27.05,27.35,32709
20251216,1531,高林股,TWSE,11.65,11.9,11.6,11.9,68702
20251216,1532,勤美,TWSE,26.7,26.9,26.5,26.7,594136
20251216,1533,車王電,TWSE,32.5,32.5,31.9,32.35,91733
20251216,1535,中宇,TWSE,53.0,53.1,52.6,52.9,37058
20251216,1536,和大,TWSE,58.8,59.2,57.3,58.3,1067234
20251216,1537,廣隆,TWSE,124.0,125.0,124.0,125.0,48773
20251216,1538,正峰,TWSE,26.0,26.0,25.3,25.3,2124
20251216,1539,巨庭,TWSE,17.2,17.2,16.9,17.1,52145
20251216,1540,喬福,TWSE,23.0,23.0,22.3,22.6,280502
20251216,1541,錩泰,TWSE,23.55,23.6,23.5,23.55,9170
20251216,1558,伸興,TWSE,101.0,103.5,100.0,102.0,184765
20251216,1560,中砂,TWSE,376.0,386.0,361.0,370.0,5962215
20251216,1563,巧新,TWSE,40.3,40.3,39.55,40.15,481455
20251216,1568,倉佑,TWSE,21.7,21.8,21.55,21.65,69029
20251216,1582,信錦,TWSE,64.9,65.0,63.8,64.5,777091
20251216,1583,程泰,TWSE,45.35,46.0,44.3,45.25,59025
20251216,1587,吉茂,TWSE,45.1,47.75,45.1,47.4,3265351
20251216,1589,永冠-KY,TWSE,17.95,18.0,17.0,17.25,1300307
20251216,1590,亞德客-KY,TWSE,949.0,952.0,933.0,940.0,700669
20251216,1597,直得,TWSE,72.1,72.8,70.5,71.2,259206
20251216,1598,岱宇,TWSE,21.35,21.6,21.3,21.4,89756
20251216,1603,華電,TWSE,37.8,37.9,37.0,37.4,437785
20251216,1604,聲寶,TWSE,24.45,24.6,24.4,24.6,172926
20251216,1605,華新,TWSE,31.0,31.0,29.1,29.45,78847301
20251216,1608,華榮,TWSE,37.95,38.25,36.6,36.95,7858535
20251216,1609,大亞,TWSE,39.0,39.0,37.6,37.9,5539054
20251216,1611,中電,TWSE,12.6,13.4,12.6,13.4,4385809
20251216,1612,宏泰,TWSE,34.25,34.5,34.0,34.2,887796
20251216,1614,三洋電,TWSE,34.0,34.45,33.9,34.1,58046
20251216,1615,大山,TWSE,49.6,49.85,48.65,49.0,108658
20251216,1616,億泰,TWSE,28.1,28.15,27.4,28.1,1018536
20251216,1617,榮星,TWSE,14.25,14.55,14.05,14.4,203098
20251216,1618,合機,TWSE,42.5,42.6,40.75,41.05,975642
20251216,1626,艾美特-KY,TWSE,11.65,11.7,11.45,11.7,45486
20251216,1702,南僑,TWSE,38.3,38.6,38.2,38.6,321793
20251216,1707,葡萄王,TWSE,125.5,126.5,125.0,126.5,97430
20251216,1708,東鹼,TWSE,32.85,32.9,32.25,32.6,596695
20251216,1709,和益,TWSE,16.65,16.75,16.6,16.75,189431
20251216,1710,東聯,TWSE,12.3,12.3,12.0,12.05,1084504
20251216,1711,永光,TWSE,18.3,18.4,17.85,18.1,1569864
20251216,1712,興農,TWSE,43.4,44.0,43.4,43.95,386154
20251216,1713,國化,TWSE,43.35,43.6,42.8,43.6,264605
20251216,1714,和桐,TWSE,8.49,8.49,8.35,8.4,954451
20251216,1717,長興,TWSE,39.55,39.75,38.55,38.85,6994968
20251216,1718,中纖,TWSE,6.9,6.93,6.78,6.85,2861867
20251216,1720,生達,TWSE,59.7,60.0,59.5,59.5,311008
20251216,1721,三晃,TWSE,11.25,11.45,11.05,11.1,566208
20251216,1722,台肥,TWSE,47.0,47.1,46.85,46.9,2936218
20251216,1723,中碳,TWSE,69.5,69.8,68.8,69.3,299387
20251216,1725,元禎,TWSE,25.3,25.85,25.25,25.5,66009
20251216,1726,永記,TWSE,75.3,76.4,75.3,75.7,41099
20251216,1727,中華化,TWSE,39.5,39.65,37.9,38.0,2633695
20251216,1730,花仙子,TWSE,53.2,53.2,52.9,52.9,33396
20251216,1731,美吾華,TWSE,21.75,21.75,21.65,21.7,123155
20251216,1732,毛寶,TWSE,28.65,28.75,28.3,28.45,183363
20251216,1733,五鼎,TWSE,30.55,31.8,30.2,30.8,316984
20251216,1734,杏輝,TWSE,30.65,30.7,30.45,30.55,187605
20251216,1735,日勝化,TWSE,14.7,14.85,14.6,14.75,15659
20251216,1736,喬山,TWSE,154.0,154.5,149.5,150.5,749731
20251216,1737,臺鹽,TWSE,31.45,31.55,31.35,31.35,181975
20251216,1752,南光,TWSE,37.6,37.8,37.4,37.55,52409
20251216,1760,寶齡富錦,TWSE,65.5,66.0,64.1,64.6,106317
20251216,1762,中化生,TWSE,25.05,25.25,24.8,25.05,65430
20251216,1773,勝一,TWSE,135.5,135.5,133.5,135.5,552626
20251216,1776,展宇,TWSE,14.8,14.95,14.7,14.95,21496
20251216,1783,和康生,TWSE,42.5,42.55,41.15,42.4,207060
20251216,1786,科妍,TWSE,74.0,75.7,73.8,74.2,266331
20251216,1789,神隆,TWSE,17.1,17.3,17.05,17.1,635123
20251216,1795,美時,TWSE,283.5,290.0,282.5,285.5,3930896
20251216,1802,台玻,TWSE,35.7,35.95,34.05,34.55,69983020
20251216,1805,寶徠,TWSE,11.05,11.05,10.9,10.9,145816
20251216,1806,冠軍,TWSE,9.08,9.54,9.03,9.46,1233896
20251216,1808,潤隆,TWSE,31.65,32.65,31.6,32.6,1724671
