date,ticker,name,market,open,high,low,close,volume,turnover
20250421,1101,台泥,listed,29.2,29.2,28.7,28.7,12675663.0,365945947.0
20250421,1102,亞泥,listed,44.6,45.0,44.5,44.85,4912229.0,220020465.0
20250421,1103,嘉泥,listed,14.65,14.85,14.6,14.6,206468.0,3032242.0
20250421,1104,環泥,listed,27.45,27.65,26.95,26.95,229198.0,6232197.0
20250421,1108,幸福,listed,13.8,13.8,13.6,13.7,56030.0,764550.0
20250421,1109,信大,listed,16.75,16.75,16.5,16.55,72833.0,1207298.0
20250421,1110,東泥,listed,17.55,17.75,17.3,17.35,205100.0,3574190.0
20250421,1201,味全,listed,16.15,16.15,16.0,16.1,262116.0,4210961.0
20250421,1203,味王,listed,38.75,38.8,38.6,38.6,35716.0,1382389.0
20250421,1210,大成,listed,58.6,59.0,58.2,58.7,1800730.0,105654674.0
20250421,1213,大飲,listed,13.25,13.25,12.6,12.6,12041.0,154656.0
20250421,1215,卜蜂,listed,96.8,97.2,96.5,96.7,141819.0,13730423.0
20250421,1216,統一,listed,75.3,75.6,74.5,74.7,9617601.0,720612548.0
20250421,1217,愛之味,listed,11.5,11.5,11.35,11.45,733358.0,8391767.0
20250421,1218,泰山,listed,20.0,20.25,19.85,20.0,896275.0,17907777.0
20250421,1219,福壽,listed,13.45,13.55,13.4,13.5,128069.0,1724459.0
20250421,1220,台榮,listed,13.7,13.7,13.55,13.55,253720.0,3454439.0
20250421,1227,佳格,listed,33.35,33.65,33.3,33.3,437615.0,14634121.0
20250421,1229,聯華,listed,45.2,45.25,44.1,44.15,1022665.0,45522333.0
20250421,1231,聯華食,listed,134.5,134.5,131.0,131.0,262410.0,34613130.0
20250421,1232,大統益,listed,149.0,151.0,149.0,151.0,75122.0,11297572.0
20250421,1233,天仁,listed,34.0,34.6,33.8,33.8,22424.0,761102.0
20250421,1234,黑松,listed,39.25,39.4,39.15,39.4,76077.0,2987578.0
20250421,1235,興泰,listed,102.5,102.5,101.0,102.0,3110.0,316515.0
20250421,1236,宏亞,listed,20.9,20.9,20.9,20.9,1918.0,39930.0
20250421,1256,鮮活果汁-KY,listed,121.0,123.5,116.0,116.0,37107.0,4413547.0
20250421,1301,台塑,listed,35.7,35.7,34.6,34.6,7831766.0,272786450.0
20250421,1303,南亞,listed,30.5,30.55,30.0,30.05,6614968.0,199836781.0
20250421,1304,台聚,listed,10.05,10.15,9.95,9.97,1341230.0,13431661.0
20250421,1305,華夏,listed,11.2,11.2,10.9,10.95,495932.0,5461819.0
20250421,1307,三芳,listed,35.1,35.1,33.7,33.7,1125155.0,38621957.0
20250421,1308,亞聚,listed,12.8,12.9,12.55,12.7,279924.0,3559902.0
20250421,1309,台達化,listed,11.45,11.45,11.2,11.2,373697.0,4228677.0
20250421,1310,台苯,listed,8.99,8.99,8.73,8.73,425718.0,3753083.0
20250421,1312,國喬,listed,11.4,11.55,11.2,11.25,5889706.0,66851184.0
20250421,1313,聯成,listed,8.31,8.31,8.13,8.13,1374170.0,11250639.0
20250421,1314,中石化,listed,7.0,7.0,6.86,6.87,4286779.0,29650296.0
20250421,1315,達新,listed,65.4,65.4,64.9,65.3,13855.0,902122.0
20250421,1316,上曜,listed,15.1,15.2,14.4,14.4,8643909.0,127098735.0
20250421,1319,東陽,listed,126.5,130.5,123.0,128.0,6338729.0,807468943.0
20250421,1321,大洋,listed,33.9,34.0,33.45,33.9,98155.0,3309175.0
20250421,1323,永裕,listed,20.2,20.65,20.2,20.6,85453.0,1758869.0
20250421,1324,地球,listed,11.3,11.3,11.0,11.0,60805.0,674581.0
20250421,1325,恆大,listed,23.65,23.9,23.2,23.35,157316.0,3697135.0
20250421,1326,台化,listed,25.2,25.2,24.6,24.6,7740349.0,191842545.0
20250421,1337,再生-KY,listed,5.81,5.81,5.56,5.56,173406.0,976080.0
20250421,1338,廣華-KY,listed,23.5,23.9,23.2,23.45,59374.0,1389836.0
20250421,1339,昭輝,listed,50.8,50.8,49.15,49.45,26181.0,1300390.0
20250421,1340,勝悅-KY,listed,7.23,7.25,7.09,7.09,79910.0,571800.0
20250421,1341,富林-KY,listed,63.0,64.5,63.0,64.5,5023.0,319465.0
20250421,1342,八貫,listed,90.0,90.0,87.2,87.2,200772.0,17680082.0
20250421,1402,遠東新,listed,31.9,31.95,31.4,31.5,3254447.0,102873919.0
20250421,1409,新纖,listed,12.35,12.35,12.05,12.05,700476.0,8536930.0
20250421,1410,南染,listed,32.65,33.45,32.4,32.85,30070.0,983525.0
20250421,1413,宏洲,listed,11.35,11.4,11.3,11.4,10338.0,117251.0
20250421,1414,東和,listed,17.5,17.5,16.9,17.25,192190.0,3276674.0
20250421,1416,廣豐,listed,12.15,12.3,12.05,12.1,499870.0,6091280.0
20250421,1417,嘉裕,listed,7.96,7.96,7.71,7.8,107330.0,837102.0
20250421,1418,東華,listed,21.15,21.15,20.8,21.0,18147.0,380597.0
20250421,1419,新紡,listed,40.4,41.0,40.25,40.8,29229.0,1191050.0
20250421,1423,利華,listed,32.75,32.75,32.5,32.55,26753.0,870950.0
20250421,1432,大魯閣,listed,16.1,16.15,15.75,15.8,158556.0,2514881.0
20250421,1434,福懋,listed,16.55,16.55,16.3,16.45,489499.0,8035298.0
20250421,1436,華友聯,listed,119.0,120.5,114.5,114.5,341094.0,39866019.0
20250421,1437,勤益控,listed,30.7,30.7,30.2,30.2,78261.0,2376229.0
20250421,1438,三地開發,listed,42.4,42.4,41.0,42.2,70468.0,2931087.0
20250421,1439,雋揚,listed,30.7,30.7,30.7,30.7,1050.0,32250.0
20250421,1440,南紡,listed,11.65,11.7,11.5,11.65,423298.0,4912484.0
20250421,1441,大東,listed,11.95,11.95,11.8,11.8,9415.0,111489.0
20250421,1442,名軒,listed,75.0,75.5,71.2,72.1,602325.0,43940082.0
20250421,1443,立益物流,listed,28.0,28.0,27.85,27.85,8007.0,223300.0
20250421,1444,力麗,listed,7.45,7.46,7.29,7.29,434404.0,3194715.0
20250421,1445,大宇,listed,13.3,13.65,13.0,13.0,99511.0,1302582.0
20250421,1446,宏和,listed,26.05,26.1,25.2,25.2,323420.0,8239582.0
20250421,1447,力鵬,listed,6.2,6.2,6.09,6.14,388969.0,2386328.0
20250421,1449,佳和,listed,13.2,13.2,12.75,12.75,579619.0,7495465.0
20250421,1451,年興,listed,17.8,17.9,17.75,17.85,116328.0,2072433.0
20250421,1452,宏益,listed,12.45,12.45,12.15,12.2,34206.0,418495.0
20250421,1453,大將,listed,13.45,13.45,13.05,13.1,111843.0,1480804.0
20250421,1454,台富,listed,14.4,14.4,14.4,14.4,2022.0,29111.0
20250421,1455,集盛,listed,9.38,9.38,9.2,9.25,375350.0,3471237.0
20250421,1456,怡華,listed,13.25,13.25,13.1,13.1,8089.0,106165.0
20250421,1457,宜進,listed,16.75,16.8,16.65,16.65,177917.0,2972412.0
20250421,1459,聯發,listed,10.9,10.9,10.55,10.55,131027.0,1395672.0
20250421,1460,宏遠,listed,6.71,6.8,6.67,6.8,450491.0,3029868.0
20250421,1463,強盛新,listed,21.05,21.15,20.45,20.85,597837.0,12376511.0
20250421,1464,得力,listed,14.35,14.35,13.8,13.8,985858.0,13778619.0
20250421,1465,偉全,listed,13.95,14.05,13.85,14.0,64414.0,899913.0
20250421,1466,聚隆,listed,13.4,14.05,13.0,13.55,1492710.0,20044353.0
20250421,1467,南緯,listed,9.09,9.61,8.74,8.74,784766.0,7096343.0
20250421,1468,昶和,listed,13.3,13.3,12.85,13.15,37208.0,488324.0
20250421,1470,大統新創,listed,23.4,23.4,23.4,23.4,1000.0,23400.0
20250421,1471,首利,listed,9.97,9.97,9.53,9.53,223772.0,2170285.0
20250421,1472,三洋實業,listed,105.0,107.0,99.0,101.5,360444.0,36857016.0
20250421,1473,台南,listed,28.5,28.55,27.85,27.9,302646.0,8495667.0
20250421,1474,弘裕,listed,12.45,12.45,12.15,12.2,62498.0,763662.0
20250421,1475,業旺,listed,40.15,40.65,39.35,40.65,158243.0,6330012.0
20250421,1476,儒鴻,listed,372.0,382.5,363.5,367.5,843650.0,313100956.0
20250421,1477,聚陽,listed,258.5,260.0,246.5,247.0,2396878.0,600216462.0
20250421,1503,士電,listed,139.0,140.5,137.5,138.0,722775.0,100214814.0
20250421,1504,東元,listed,49.4,49.7,48.0,48.0,2471740.0,120702997.0
20250421,1506,正道,listed,12.2,12.2,11.85,11.9,128839.0,1538451.0
20250421,1512,瑞利,listed,6.2,6.29,6.2,6.29,11015.0,68400.0
20250421,1513,中興電,listed,125.5,127.0,121.0,122.0,3312887.0,407193230.0
20250421,1514,亞力,listed,90.5,91.4,87.2,87.2,1790737.0,158836554.0
20250421,1515,力山,listed,33.85,34.15,32.4,32.6,1023168.0,34082879.0
20250421,1516,川飛,listed,14.1,14.3,14.0,14.0,13229.0,186066.0
20250421,1517,利奇,listed,10.95,10.95,10.8,10.8,46108.0,500784.0
20250421,1519,華城,listed,387.0,391.5,375.0,379.5,2867919.0,1098731624.0
20250421,1521,大億,listed,25.9,26.45,25.9,26.15,8420.0,221015.0
20250421,1522,堤維西,listed,47.55,47.55,45.8,45.8,914188.0,42306045.0
20250421,1524,耿鼎,listed,33.2,33.25,31.3,31.4,4723430.0,152067713.0
20250421,1525,江申,listed,61.0,61.0,60.1,60.5,10082.0,609168.0
20250421,1526,日馳,listed,19.15,19.15,18.55,18.55,53544.0,997961.0
20250421,1527,鑽全,listed,35.9,35.9,35.0,35.05,175505.0,6197767.0
20250421,1528,恩德,listed,12.3,12.35,11.65,11.7,1462873.0,17348127.0
20250421,1529,樂事綠能,listed,21.7,21.7,20.95,20.95,339660.0,7181079.0
20250421,1530,亞崴,listed,30.7,30.75,29.5,29.5,243589.0,7337189.0
20250421,1531,高林股,listed,12.0,12.15,12.0,12.05,57422.0,691720.0
20250421,1532,勤美,listed,26.3,26.3,25.1,25.15,1529916.0,39005535.0
20250421,1533,車王電,listed,28.5,29.1,28.2,28.3,48346.0,1375976.0
20250421,1535,中宇,listed,55.7,55.7,53.3,53.4,39240.0,2125076.0
20250421,1536,和大,listed,57.1,57.5,54.0,54.0,4618776.0,254802466.0
20250421,1537,廣隆,listed,138.5,139.0,137.5,137.5,103498.0,14289510.0
20250421,1538,正峰,listed,27.9,27.9,26.25,26.25,5444.0,149219.0
20250421,1539,巨庭,listed,18.7,18.7,18.15,18.15,87684.0,1610008.0
20250421,1540,喬福,listed,28.1,28.3,27.1,27.25,541063.0,14884516.0
20250421,1541,錩泰,listed,25.3,25.3,24.7,24.7,6205.0,155463.0
20250421,1558,伸興,listed,97.6,98.4,96.2,96.2,60517.0,5884545.0
20250421,1560,中砂,listed,192.0,193.5,186.5,187.0,702205.0,133237022.0
20250421,1563,巧新,listed,58.7,59.4,57.1,57.2,356938.0,20781390.0
20250421,1568,倉佑,listed,23.15,23.15,22.4,23.0,122470.0,2787380.0
20250421,1582,信錦,listed,76.9,77.0,74.6,74.9,1205295.0,91034785.0
20250421,1583,程泰,listed,60.0,60.0,57.0,57.5,179345.0,10532535.0
20250421,1587,吉茂,listed,27.4,27.4,26.25,26.4,147723.0,3949787.0
20250421,1589,永冠-KY,listed,28.9,28.9,27.8,27.8,242624.0,6836754.0
20250421,1590,亞德客-KY,listed,806.0,806.0,787.0,793.0,557942.0,443501460.0
20250421,1597,直得,listed,67.3,67.4,63.1,63.1,599639.0,38567065.0
20250421,1598,岱宇,listed,24.45,24.55,23.6,23.8,232037.0,5547116.0
20250421,1603,華電,listed,33.2,33.2,32.35,32.35,179558.0,5873251.0
20250421,1604,聲寶,listed,25.05,25.05,24.7,24.75,329248.0,8187641.0
20250421,1605,華新,listed,19.45,19.45,18.7,18.7,9517902.0,180674011.0
20250421,1608,華榮,listed,23.8,23.95,23.0,23.05,1212267.0,28153266.0
20250421,1609,大亞,listed,34.25,34.85,33.25,33.5,4041487.0,137586766.0
20250421,1611,中電,listed,12.9,12.9,12.6,12.6,354894.0,4515562.0
20250421,1612,宏泰,listed,30.45,30.55,29.8,29.9,438229.0,13171164.0
20250421,1614,三洋電,listed,37.85,37.85,37.3,37.75,41426.0,1556015.0
20250421,1615,大山,listed,52.1,52.1,51.4,51.9,63286.0,3277707.0
20250421,1616,億泰,listed,24.3,24.75,23.65,24.05,5827719.0,140421968.0
20250421,1617,榮星,listed,16.55,17.45,16.4,17.1,1114121.0,18856788.0
20250421,1618,合機,listed,36.95,37.35,35.55,35.75,949370.0,34314851.0
20250421,1626,艾美特-KY,listed,11.9,12.25,11.9,11.9,99322.0,1197633.0
20250421,1702,南僑,listed,45.2,45.45,45.0,45.1,378047.0,17082812.0
20250421,1707,葡萄王,listed,133.0,133.5,131.5,131.5,98088.0,12941072.0
20250421,1708,東鹼,listed,31.85,32.2,31.5,31.5,1947683.0,62047179.0
20250421,1709,和益,listed,17.2,17.2,16.8,16.8,274551.0,4652433.0
20250421,1710,東聯,listed,13.0,13.0,12.8,12.85,536450.0,6911063.0
20250421,1711,永光,listed,16.7,16.75,16.1,16.15,997452.0,16392701.0
20250421,1712,興農,listed,40.55,40.55,40.3,40.35,620555.0,25101110.0
20250421,1713,國化,listed,51.2,51.3,50.6,51.1,268325.0,13674092.0
20250421,1714,和桐,listed,8.62,8.73,8.59,8.67,2975564.0,25816848.0
20250421,1717,長興,listed,26.3,26.45,26.1,26.15,745342.0,19553998.0
20250421,1718,中纖,listed,6.26,6.26,6.14,6.16,1206602.0,7446243.0
20250421,1720,生達,listed,57.7,58.0,56.4,56.4,226769.0,12955970.0
20250421,1721,三晃,listed,11.3,11.3,10.9,10.9,614639.0,6762987.0
20250421,1722,台肥,listed,49.1,49.45,49.1,49.1,817045.0,40201444.0
20250421,1723,中碳,listed,90.5,90.6,89.6,89.8,237447.0,21374017.0
20250421,1725,元禎,listed,28.9,28.9,27.4,27.95,40191.0,1126705.0
20250421,1726,永記,listed,74.1,74.3,73.8,74.1,20201.0,1496319.0
20250421,1727,中華化,listed,22.4,22.4,21.45,21.5,225084.0,4896166.0
20250421,1730,花仙子,listed,52.8,53.0,52.8,53.0,9290.0,490993.0
20250421,1731,美吾華,listed,21.6,21.8,21.55,21.55,81510.0,1763594.0
20250421,1732,毛寶,listed,22.5,22.9,22.35,22.6,102176.0,2308232.0
20250421,1733,五鼎,listed,32.3,32.7,31.9,32.15,285005.0,9175788.0
20250421,1734,杏輝,listed,30.9,30.95,30.7,30.75,158396.0,4875402.0
20250421,1735,日勝化,listed,16.0,16.0,15.8,16.0,21089.0,336855.0
20250421,1736,喬山,listed,177.5,185.0,171.5,172.5,1206923.0,213426674.0
20250421,1737,臺鹽,listed,31.4,31.55,31.3,31.4,61989.0,1945396.0
20250421,1752,南光,listed,35.1,35.4,34.55,34.9,104753.0,3662195.0
20250421,1760,寶齡富錦,listed,66.7,66.7,64.8,64.8,87389.0,5718154.0
20250421,1762,中化生,listed,27.8,28.35,27.5,27.95,74416.0,2059053.0
20250421,1773,勝一,listed,130.0,130.0,126.0,127.5,155908.0,19942775.0
20250421,1776,展宇,listed,17.9,17.9,17.75,17.85,10599.0,188907.0
20250421,1783,和康生,listed,42.9,42.9,41.55,41.6,74649.0,3128924.0
20250421,1786,科妍,listed,94.2,94.3,89.9,90.9,1808923.0,165096686.0
20250421,1789,神隆,listed,18.5,18.5,17.85,18.15,314523.0,5689641.0
20250421,1795,美時,listed,213.5,214.5,206.5,206.5,972484.0,203527515.0
20250421,1802,台玻,listed,14.1,14.1,13.75,13.8,3636261.0,50464569.0
20250421,1805,寶徠,listed,15.45,15.45,14.45,14.75,303673.0,4526751.0
20250421,1806,冠軍,listed,11.4,11.45,11.05,11.4,3078680.0,34681609.0
20250421,1808,潤隆,listed,31.45,31.5,30.7,30.8,981368.0,30560523.0
20250421,1809,中釉,listed,16.3,16.3,15.25,15.3,834509.0,13128685.0
20250421,1810,和成,listed,17.75,17.85,16.65,16.9,2704432.0,46162755.0
20250421,1817,凱撒衛,listed,45.45,45.45,44.4,44.65,91713.0,4103825.0
20250421,1903,士紙,listed,45.2,45.2,43.35,43.45,358423.0,15682640.0
20250421,1904,正隆,listed,17.75,17.75,17.2,17.4,551671.0,9635916.0
20250421,1905,華紙,listed,13.0,13.0,12.5,12.5,715694.0,9051545.0
20250421,1906,寶隆,listed,12.7,12.7,12.55,12.7,27734.0,351962.0
20250421,1907,永豐餘,listed,26.0,26.1,25.7,25.7,1232028.0,31827050.0
20250421,1909,榮成,listed,9.1,9.1,8.84,8.84,1207545.0,10783473.0
20250421,2002,中鋼,listed,20.4,20.4,20.0,20.0,15444538.0,309971018.0
20250421,2006,東和鋼鐵,listed,63.0,63.9,62.1,62.1,1110314.0,70096931.0
20250421,2007,燁興,listed,7.99,8.05,7.9,7.9,379878.0,3022694.0
20250421,2008,高興昌,listed,24.75,24.75,24.0,24.0,21505.0,521026.0
20250421,2009,第一銅,listed,33.0,33.0,31.5,31.55,1497170.0,47773921.0
20250421,2010,春源,listed,17.35,17.45,17.2,17.35,2065595.0,35756038.0
20250421,2012,春雨,listed,20.5,20.6,20.3,20.6,30259.0,620742.0
20250421,2013,中鋼構,listed,43.95,44.8,43.4,43.75,32030.0,1399630.0
20250421,2014,中鴻,listed,16.2,16.2,15.5,15.55,5823276.0,91261505.0
20250421,2015,豐興,listed,60.2,60.2,59.8,59.8,201195.0,12045194.0
20250421,2017,官田鋼,listed,9.72,9.72,9.43,9.56,183301.0,1740103.0
20250421,2020,美亞,listed,26.45,26.45,25.85,26.0,627471.0,16364257.0
20250421,2022,聚亨,listed,8.12,8.12,7.94,8.0,317212.0,2532988.0
20250421,2023,燁輝,listed,15.65,15.65,15.4,15.5,1941155.0,30096139.0
20250421,2024,志聯,listed,17.05,17.15,17.05,17.1,9046.0,154654.0
20250421,2025,千興,listed,13.5,13.5,12.5,12.95,95033.0,1231461.0
20250421,2027,大成鋼,listed,44.5,44.5,40.15,40.25,35559462.0,1471283175.0
20250421,2028,威致,listed,18.3,18.55,17.9,18.3,94161.0,1704572.0
20250421,2029,盛餘,listed,23.65,23.65,23.1,23.15,186527.0,4337014.0
20250421,2030,彰源,listed,14.65,14.65,14.5,14.6,298533.0,4356709.0
20250421,2031,新光鋼,listed,43.65,43.65,42.05,42.05,430788.0,18307040.0
20250421,2032,新鋼,listed,14.65,14.65,14.0,14.05,315296.0,4460230.0
20250421,2033,佳大,listed,18.1,18.2,17.45,17.9,191084.0,3390632.0
20250421,2034,允強,listed,20.1,20.1,19.65,19.7,1093251.0,21656770.0
20250421,2038,海光,listed,14.85,14.85,14.05,14.2,394304.0,5634561.0
20250421,2049,上銀,listed,191.5,192.5,178.5,180.0,7139763.0,1305558034.0
20250421,2059,川湖,listed,1635.0,1670.0,1600.0,1645.0,1275476.0,2095493855.0
20250421,2062,橋椿,listed,24.7,24.7,24.0,24.0,436613.0,10547017.0
20250421,2069,運錩,listed,15.35,15.55,15.2,15.25,267169.0,4090588.0
20250421,2101,南港,listed,36.25,36.5,34.75,35.8,2161398.0,76820003.0
20250421,2102,泰豐,listed,16.8,16.95,16.65,16.85,176723.0,2961863.0
20250421,2103,台橡,listed,18.8,18.8,18.45,18.5,332878.0,6170093.0
20250421,2104,國際中橡,listed,10.6,10.6,10.3,10.4,676294.0,7031047.0
20250421,2105,正新,listed,49.2,52.0,49.2,52.0,6856987.0,345173951.0
20250421,2106,建大,listed,23.95,23.95,23.1,23.1,712903.0,16724794.0
20250421,2107,厚生,listed,24.95,24.95,24.7,24.85,219628.0,5443636.0
20250421,2108,南帝,listed,26.2,26.25,25.55,25.55,251231.0,6468421.0
20250421,2109,華豐,listed,17.0,17.0,16.6,16.8,356117.0,5958469.0
20250421,2114,鑫永銓,listed,89.5,89.8,89.0,89.7,29384.0,2634611.0
