date,ticker,name,market,open,high,low,close,volume,turnover
20250904,1101,台泥,listed,22.4,22.7,22.35,22.65,18286009.0,412041788.0
20250904,1102,亞泥,listed,36.55,36.6,36.35,36.4,3425175.0,124921308.0
20250904,1103,嘉泥,listed,13.25,13.5,13.2,13.35,1462644.0,19444972.0
20250904,1104,環泥,listed,29.75,30.1,29.55,29.55,374794.0,11149047.0
20250904,1108,幸福,listed,15.4,15.45,15.3,15.4,308035.0,4735654.0
20250904,1109,信大,listed,15.9,16.05,15.9,15.95,31667.0,505075.0
20250904,1110,東泥,listed,17.55,17.65,17.3,17.3,140197.0,2452216.0
20250904,1201,味全,listed,15.6,15.65,15.55,15.65,160702.0,2509518.0
20250904,1203,味王,listed,39.5,40.0,39.05,40.0,38644.0,1537875.0
20250904,1210,大成,listed,53.2,53.6,53.2,53.5,572581.0,30598221.0
20250904,1213,大飲,listed,12.45,12.85,12.45,12.85,3114.0,39225.0
20250904,1215,卜蜂,listed,136.0,136.0,132.5,134.0,427038.0,57109629.0
20250904,1216,統一,listed,78.0,78.3,77.7,78.1,5442607.0,425051561.0
20250904,1217,愛之味,listed,10.95,11.05,10.95,11.05,707668.0,7802888.0
20250904,1218,泰山,listed,18.75,18.9,18.7,18.9,493226.0,9282076.0
20250904,1219,福壽,listed,13.6,13.7,13.5,13.7,205273.0,2793197.0
20250904,1220,台榮,listed,12.95,13.1,12.9,13.05,110921.0,1442981.0
20250904,1225,福懋油,listed,30.15,30.5,30.15,30.3,77593.0,2346090.0
20250904,1227,佳格,listed,30.15,30.4,30.15,30.35,333797.0,10113584.0
20250904,1229,聯華,listed,48.0,48.4,48.0,48.35,819906.0,39530803.0
20250904,1231,聯華食,listed,136.5,138.5,136.5,138.0,119802.0,16509472.0
20250904,1232,大統益,listed,149.0,149.5,149.0,149.5,31044.0,4633222.0
20250904,1233,天仁,listed,30.8,30.8,30.8,30.8,2301.0,70909.0
20250904,1234,黑松,listed,39.25,39.75,39.2,39.35,105261.0,4150457.0
20250904,1235,興泰,listed,61.6,62.6,61.5,61.8,16736.0,1036225.0
20250904,1236,宏亞,listed,21.95,22.45,21.95,22.45,66814.0,1493071.0
20250904,1256,鮮活果汁-KY,listed,173.0,173.0,148.0,154.5,753572.0,123023725.0
20250904,1301,台塑,listed,38.1,38.65,37.8,38.25,9460712.0,361659953.0
20250904,1303,南亞,listed,39.6,39.8,38.65,38.9,39199561.0,1530380160.0
20250904,1304,台聚,listed,10.3,10.3,10.2,10.3,805541.0,8266216.0
20250904,1305,華夏,listed,11.5,11.55,11.35,11.5,553357.0,6334795.0
20250904,1307,三芳,listed,30.65,31.2,30.65,30.95,691443.0,21408004.0
20250904,1308,亞聚,listed,11.85,12.0,11.85,12.0,347565.0,4146245.0
20250904,1309,台達化,listed,11.2,11.35,11.15,11.3,501184.0,5630827.0
20250904,1310,台苯,listed,8.97,9.08,8.94,9.08,563396.0,5075484.0
20250904,1312,國喬,listed,9.54,9.66,9.5,9.64,2092058.0,20069497.0
20250904,1313,聯成,listed,9.92,9.97,9.82,9.89,1860924.0,18378003.0
20250904,1314,中石化,listed,7.15,7.3,7.12,7.26,11624520.0,84008209.0
20250904,1315,達新,listed,64.5,64.5,64.5,64.5,1516.0,97880.0
20250904,1316,上曜,listed,13.8,14.95,13.7,14.95,43838638.0,646657597.0
20250904,1319,東陽,listed,100.5,103.0,99.8,102.0,2835852.0,288383300.0
20250904,1321,大洋,listed,36.0,36.65,36.0,36.6,130433.0,4754676.0
20250904,1323,永裕,listed,19.7,19.75,19.7,19.75,25870.0,509885.0
20250904,1324,地球,listed,10.9,11.35,10.75,10.95,354774.0,3887809.0
20250904,1325,恆大,listed,28.15,28.45,28.1,28.15,179615.0,5069376.0
20250904,1326,台化,listed,29.0,29.25,28.65,29.0,7045808.0,204218313.0
20250904,1337,再生-KY,listed,5.23,5.3,5.23,5.27,100881.0,530800.0
20250904,1338,廣華-KY,listed,21.35,21.55,21.25,21.4,53039.0,1135687.0
20250904,1339,昭輝,listed,44.0,44.0,42.8,43.9,156954.0,6837783.0
20250904,1340,勝悅-KY,listed,6.08,6.13,6.06,6.1,72367.0,440564.0
20250904,1341,富林-KY,listed,61.5,61.9,61.5,61.9,4011.0,247872.0
20250904,1342,八貫,listed,90.2,93.7,90.2,91.9,821577.0,75905108.0
20250904,1402,遠東新,listed,27.55,27.8,27.35,27.75,5874774.0,162614437.0
20250904,1409,新纖,listed,14.85,14.9,14.45,14.6,9330375.0,136291574.0
20250904,1410,南染,listed,34.75,35.45,34.75,35.45,22011.0,772175.0
20250904,1413,宏洲,listed,11.1,11.1,11.0,11.1,13213.0,146200.0
20250904,1414,東和,listed,17.0,17.3,17.0,17.3,1113269.0,19025968.0
20250904,1416,廣豐,listed,11.5,11.6,11.5,11.55,125275.0,1444616.0
20250904,1417,嘉裕,listed,8.48,8.49,8.42,8.47,66735.0,564938.0
20250904,1418,東華,listed,21.15,21.25,21.1,21.25,15023.0,317765.0
20250904,1419,新紡,listed,53.6,56.9,53.4,55.7,1098571.0,60978690.0
20250904,1423,利華,listed,38.0,38.0,37.9,37.95,33612.0,1274983.0
20250904,1432,大魯閣,listed,16.85,17.05,16.75,17.05,126913.0,2151561.0
20250904,1434,福懋,listed,15.45,15.75,15.45,15.75,810343.0,12664355.0
20250904,1435,中福,listed,27.95,27.95,27.95,27.95,1030.0,28795.0
20250904,1436,華友聯,listed,71.2,78.6,71.2,78.6,1418070.0,108466927.0
20250904,1437,勤益控,listed,31.65,32.25,31.6,31.8,398668.0,12699882.0
