date,ticker,name,market,open,high,low,close,volume,turnover
20250627,1101,台泥,listed,26.15,26.4,26.0,26.2,17125138.0,448593376.0
20250627,1102,亞泥,listed,42.65,43.3,42.65,43.2,7470816.0,321894860.0
20250627,1103,嘉泥,listed,14.6,14.8,14.6,14.7,387714.0,5706826.0
20250627,1104,環泥,listed,28.1,28.15,27.8,28.1,348570.0,9768802.0
20250627,1108,幸福,listed,14.95,15.0,14.75,14.85,220164.0,3272994.0
20250627,1109,信大,listed,16.85,16.95,16.75,16.9,58830.0,993006.0
20250627,1110,東泥,listed,19.75,20.0,19.7,19.8,183673.0,3644825.0
20250627,1201,味全,listed,16.1,16.4,16.1,16.15,414845.0,6734141.0
20250627,1203,味王,listed,40.9,40.9,39.8,40.45,41123.0,1664183.0
20250627,1210,大成,listed,64.1,66.2,63.7,65.8,7296505.0,476079631.0
20250627,1213,大飲,listed,12.6,12.65,12.6,12.6,5074.0,64024.0
20250627,1215,卜蜂,listed,119.5,127.5,119.5,125.0,3428189.0,426605514.0
20250627,1216,統一,listed,80.3,80.9,79.9,80.1,28475652.0,2288895697.0
20250627,1217,愛之味,listed,10.55,10.7,10.55,10.7,720140.0,7653893.0
20250627,1218,泰山,listed,20.4,20.95,20.4,20.85,1448472.0,29977810.0
20250627,1219,福壽,listed,14.6,14.95,14.6,14.95,783569.0,11588946.0
20250627,1220,台榮,listed,14.05,14.2,13.95,14.15,205913.0,2899857.0
20250627,1225,福懋油,listed,36.0,36.0,32.6,32.6,1369928.0,46674976.0
20250627,1227,佳格,listed,32.6,32.9,32.45,32.75,454295.0,14873268.0
20250627,1229,聯華,listed,43.15,43.7,43.05,43.55,1084958.0,47033125.0
20250627,1231,聯華食,listed,138.5,145.5,138.5,142.5,766724.0,108168928.0
20250627,1232,大統益,listed,152.5,154.0,151.5,153.5,106333.0,16255545.0
20250627,1233,天仁,listed,31.0,31.6,30.9,31.5,16922.0,528037.0
20250627,1234,黑松,listed,41.5,42.3,41.4,42.1,852584.0,35739288.0
20250627,1235,興泰,listed,67.9,68.4,65.9,67.0,19738.0,1328155.0
20250627,1236,宏亞,listed,22.25,22.25,21.9,22.2,19442.0,429701.0
20250627,1256,鮮活果汁-KY,listed,121.5,125.5,121.5,124.0,26058.0,3237598.0
20250627,1301,台塑,listed,35.75,36.0,34.85,35.25,13630795.0,480468521.0
20250627,1303,南亞,listed,28.8,28.95,27.8,28.1,29735793.0,836548001.0
20250627,1304,台聚,listed,9.56,9.73,9.51,9.51,956115.0,9152015.0
20250627,1305,華夏,listed,10.15,10.25,10.0,10.05,546512.0,5527370.0
20250627,1307,三芳,listed,37.8,38.0,37.4,37.8,772199.0,29141566.0
20250627,1308,亞聚,listed,11.85,12.0,11.65,11.7,652857.0,7711745.0
20250627,1309,台達化,listed,10.45,10.55,10.3,10.3,337861.0,3510314.0
20250627,1310,台苯,listed,7.87,7.97,7.79,7.8,494157.0,3876720.0
20250627,1312,國喬,listed,9.54,9.67,9.47,9.55,1117657.0,10670207.0
20250627,1313,聯成,listed,7.85,7.88,7.71,7.78,833115.0,6477644.0
20250627,1314,中石化,listed,6.57,6.64,6.54,6.64,7336460.0,48413821.0
20250627,1315,達新,listed,65.8,66.6,65.7,66.4,8230.0,544300.0
20250627,1316,上曜,listed,13.75,14.1,13.7,13.7,3639398.0,50438902.0
20250627,1319,東陽,listed,101.0,101.0,99.1,99.1,2677759.0,266209471.0
20250627,1321,大洋,listed,36.3,36.6,36.05,36.6,114001.0,4154443.0
20250627,1323,永裕,listed,19.6,19.75,19.55,19.75,36351.0,715478.0
20250627,1324,地球,listed,11.1,11.25,10.8,10.85,39884.0,434303.0
20250627,1325,恆大,listed,30.9,31.75,30.65,31.1,728635.0,22753886.0
20250627,1326,台化,listed,23.6,23.95,23.35,23.55,9162650.0,216040767.0
20250627,1337,再生-KY,listed,5.43,5.43,5.26,5.3,196873.0,1044802.0
20250627,1338,廣華-KY,listed,24.35,24.85,24.05,24.8,47635.0,1166901.0
20250627,1339,昭輝,listed,48.5,49.6,47.85,49.2,91479.0,4449881.0
20250627,1340,勝悅-KY,listed,6.43,6.69,6.42,6.66,97057.0,632368.0
20250627,1341,富林-KY,listed,67.2,67.2,65.5,66.8,8693.0,575978.0
20250627,1342,八貫,listed,87.6,88.3,87.0,87.3,164890.0,14424642.0
20250627,1402,遠東新,listed,33.25,33.4,32.85,33.15,9230627.0,306483983.0
20250627,1409,新纖,listed,12.3,12.6,12.3,12.45,3184066.0,39671577.0
20250627,1410,南染,listed,37.75,38.2,37.4,37.55,72800.0,2745669.0
20250627,1413,宏洲,listed,12.0,12.0,11.85,11.95,52731.0,632288.0
20250627,1414,東和,listed,18.3,18.5,18.15,18.45,345723.0,6344948.0
20250627,1416,廣豐,listed,11.95,12.1,11.9,12.0,149484.0,1795181.0
20250627,1417,嘉裕,listed,8.05,8.05,7.91,8.03,179519.0,1433433.0
20250627,1418,東華,listed,21.0,21.0,20.65,20.75,23466.0,487709.0
20250627,1419,新紡,listed,65.0,68.7,64.5,66.3,7467792.0,501679433.0
