date,ticker,name,market,open,high,low,close,volume,turnover
20250520,1101,台泥,listed,29.8,30.3,29.7,30.15,13705767.0,412552445.0
20250520,1102,亞泥,listed,44.65,45.85,44.4,45.1,20964055.0,950065923.0
20250520,1103,嘉泥,listed,15.9,15.9,15.8,15.9,164764.0,2615714.0
20250520,1104,環泥,listed,29.5,29.6,29.35,29.55,182250.0,5370613.0
20250520,1108,幸福,listed,15.3,15.3,15.25,15.3,60233.0,919603.0
20250520,1109,信大,listed,17.25,17.4,17.1,17.4,102114.0,1763942.0
20250520,1110,東泥,listed,20.35,20.85,20.15,20.75,516406.0,10611838.0
20250520,1201,味全,listed,17.1,17.1,16.85,17.0,189607.0,3210899.0
20250520,1203,味王,listed,40.7,41.3,40.7,41.3,18743.0,770662.0
20250520,1210,大成,listed,62.9,64.0,62.8,63.8,2775732.0,176151886.0
20250520,1213,大飲,listed,12.7,13.05,12.6,12.8,60629.0,776029.0
20250520,1215,卜蜂,listed,114.0,114.5,112.0,114.0,819427.0,93063257.0
20250520,1216,統一,listed,83.0,83.7,81.5,81.5,15773360.0,1294852597.0
20250520,1217,愛之味,listed,11.25,11.25,11.15,11.2,396403.0,4441425.0
20250520,1218,泰山,listed,21.5,21.5,21.3,21.45,745396.0,15959551.0
20250520,1219,福壽,listed,15.8,15.8,15.45,15.7,392096.0,6113845.0
20250520,1220,台榮,listed,14.55,14.65,14.5,14.5,146656.0,2137824.0
20250520,1227,佳格,listed,35.8,35.8,35.55,35.65,263882.0,9411946.0
20250520,1229,聯華,listed,46.55,46.55,46.0,46.35,773464.0,35804926.0
20250520,1231,聯華食,listed,137.0,139.0,136.5,139.0,163401.0,22530367.0
20250520,1232,大統益,listed,163.5,163.5,161.0,163.0,91246.0,14807684.0
20250520,1233,天仁,listed,32.75,32.9,32.55,32.75,22321.0,730567.0
20250520,1234,黑松,listed,42.0,42.2,42.0,42.1,86274.0,3631635.0
20250520,1235,興泰,listed,108.0,108.0,105.5,106.0,5010.0,532048.0
20250520,1236,宏亞,listed,21.95,22.5,21.7,22.25,10562.0,232743.0
20250520,1256,鮮活果汁-KY,listed,118.5,118.5,118.0,118.0,8957.0,1059018.0
20250520,1301,台塑,listed,37.05,37.1,36.6,36.9,5719163.0,210686494.0
20250520,1303,南亞,listed,31.8,31.8,31.3,31.45,4589563.0,144522161.0
20250520,1304,台聚,listed,10.3,10.3,10.15,10.25,831543.0,8493173.0
20250520,1305,華夏,listed,11.25,11.3,11.1,11.25,375732.0,4207589.0
20250520,1307,三芳,listed,39.3,39.4,38.95,38.95,767961.0,30056942.0
20250520,1308,亞聚,listed,12.55,12.6,12.45,12.5,273328.0,3418226.0
20250520,1309,台達化,listed,11.95,12.0,11.85,12.0,206899.0,2469934.0
20250520,1310,台苯,listed,8.97,8.97,8.89,8.93,259983.0,2318856.0
20250520,1312,國喬,listed,11.1,11.15,11.0,11.1,1239682.0,13737734.0
20250520,1313,聯成,listed,8.51,8.53,8.46,8.49,452682.0,3842744.0
