date,ticker,name,market,open,high,low,close,volume,turnover
20250418,1101,台泥,listed,29.3,29.3,28.95,28.95,20365384.0,591799672.0
20250418,1102,亞泥,listed,44.3,44.75,44.15,44.5,2606128.0,116141798.0
20250418,1103,嘉泥,listed,14.7,14.85,14.7,14.8,108986.0,1610626.0
20250418,1104,環泥,listed,27.15,27.5,27.1,27.45,217613.0,5951432.0
20250418,1108,幸福,listed,13.7,13.8,13.7,13.75,34370.0,473424.0
20250418,1109,信大,listed,16.75,16.75,16.5,16.65,61043.0,1017109.0
20250418,1110,東泥,listed,17.8,17.9,17.45,17.65,708398.0,12517242.0
20250418,1201,味全,listed,16.3,16.3,16.15,16.2,130676.0,2118258.0
20250418,1203,味王,listed,38.65,38.8,38.25,38.8,45238.0,1741833.0
20250418,1210,大成,listed,58.6,58.6,58.0,58.4,1083028.0,63202881.0
20250418,1213,大飲,listed,12.7,13.3,12.7,13.3,37734.0,491585.0
20250418,1215,卜蜂,listed,97.0,97.5,96.5,97.4,102891.0,9997849.0
20250418,1216,統一,listed,75.4,75.6,74.8,74.9,8589016.0,644599571.0
20250418,1217,愛之味,listed,11.35,11.5,11.35,11.5,631880.0,7218643.0
20250418,1218,泰山,listed,19.7,20.2,19.7,19.95,1040651.0,20784351.0
20250418,1219,福壽,listed,13.5,13.65,13.45,13.55,191665.0,2598837.0
20250418,1220,台榮,listed,13.5,13.7,13.5,13.65,127706.0,1743344.0
20250418,1227,佳格,listed,33.85,33.85,33.3,33.35,309609.0,10338224.0
20250418,1229,聯華,listed,45.5,45.5,45.05,45.2,479479.0,21669951.0
20250418,1231,聯華食,listed,130.5,134.5,129.0,134.5,365023.0,48415319.0
20250418,1232,大統益,listed,152.0,152.0,150.0,150.0,56181.0,8452131.0
20250418,1233,天仁,listed,34.0,34.95,34.0,34.0,16276.0,554865.0
20250418,1234,黑松,listed,39.05,39.7,39.05,39.2,86108.0,3389916.0
20250418,1235,興泰,listed,100.0,100.5,99.5,100.5,18660.0,1860976.0
20250418,1236,宏亞,listed,20.55,20.75,20.55,20.65,6874.0,142384.0
20250418,1256,鮮活果汁-KY,listed,128.0,132.0,121.0,121.0,102264.0,12797346.0
20250418,1301,台塑,listed,35.6,35.65,35.2,35.45,5581695.0,197531801.0
20250418,1303,南亞,listed,30.9,31.0,30.55,30.65,5046930.0,155172408.0
20250418,1304,台聚,listed,10.1,10.3,10.0,10.15,1143158.0,11659178.0
20250418,1305,華夏,listed,11.3,11.4,11.15,11.15,764907.0,8566895.0
20250418,1307,三芳,listed,34.7,35.25,34.45,34.9,1027246.0,35871443.0
20250418,1308,亞聚,listed,13.0,13.1,12.9,12.9,216886.0,2817305.0
20250418,1309,台達化,listed,11.4,11.6,11.4,11.6,285241.0,3290816.0
20250418,1310,台苯,listed,8.9,9.14,8.9,8.99,407599.0,3685540.0
20250418,1312,國喬,listed,10.75,11.4,10.7,11.25,7856491.0,87699748.0
20250418,1313,聯成,listed,8.15,8.35,8.13,8.33,1189672.0,9849715.0
20250418,1314,中石化,listed,6.99,7.04,6.95,7.0,3609789.0,25268942.0
20250418,1315,達新,listed,64.6,65.4,64.6,65.4,9842.0,641470.0
20250418,1316,上曜,listed,15.4,15.55,14.85,15.1,20380439.0,308124247.0
20250418,1319,東陽,listed,131.0,132.5,128.0,128.5,5048154.0,654506709.0
20250418,1321,大洋,listed,33.9,34.25,33.7,34.25,110095.0,3739180.0
20250418,1323,永裕,listed,20.6,20.6,20.2,20.6,41136.0,841277.0
20250418,1324,地球,listed,11.2,11.3,11.2,11.2,22407.0,251952.0
20250418,1325,恆大,listed,23.55,23.7,23.5,23.6,109982.0,2597143.0
20250418,1326,台化,listed,25.55,25.55,25.25,25.3,4163340.0,105609643.0
20250418,1337,再生-KY,listed,5.56,5.82,5.55,5.76,400046.0,2266400.0
20250418,1338,廣華-KY,listed,23.8,23.95,23.55,23.65,181194.0,4281361.0
20250418,1339,昭輝,listed,51.5,52.1,51.1,51.1,18263.0,941244.0
20250418,1340,勝悅-KY,listed,7.24,7.34,7.24,7.24,134010.0,975542.0
20250418,1341,富林-KY,listed,63.1,63.5,63.1,63.5,10800.0,685671.0
20250418,1342,八貫,listed,90.7,91.0,89.5,89.6,189985.0,17109946.0
20250418,1402,遠東新,listed,32.1,32.3,31.85,32.0,4720826.0,151137934.0
20250418,1409,新纖,listed,12.3,12.4,12.25,12.3,756552.0,9321552.0
20250418,1410,南染,listed,32.1,32.95,32.1,32.95,2083.0,67714.0
20250418,1413,宏洲,listed,11.5,11.5,11.45,11.45,9203.0,105744.0
20250418,1414,東和,listed,17.3,17.55,17.1,17.3,188746.0,3264660.0
