date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20260806,006201,元大富櫃50,TPEx,42.34,43.94,42.01,43.66,471000,20325560,TPEX_OTC_QUOTES_NO1430_JSON
20260806,00858,永豐美國500大,TPEx,36.53,36.53,36.42,36.5,279000,10173770,TPEX_OTC_QUOTES_NO1430_JSON
20260806,00877,復華中國5G,TPEx,37.01,37.97,35.64,36.87,3558000,130940620,TPEX_OTC_QUOTES_NO1430_JSON
20260806,00886,永豐美國科技,TPEx,46.6,46.6,45.94,45.94,3000,138480,TPEX_OTC_QUOTES_NO1430_JSON
20260806,00887,永豐中國科技50大,TPEx,16.97,17.1,16.7,16.89,5879000,99399190,TPEX_OTC_QUOTES_NO1430_JSON
20260806,00888,永豐台灣ESG,TPEx,32.0,32.18,31.65,32.1,4827000,154122180,TPEX_OTC_QUOTES_NO1430_JSON
20260806,00928,中信上櫃ESG 30,TPEx,31.27,32.51,30.95,32.42,990000,31696370,TPEX_OTC_QUOTES_NO1430_JSON
20260806,00955,中信日本商社,TPEx,15.5,15.61,15.5,15.61,7582000,118013910,TPEX_OTC_QUOTES_NO1430_JSON
20260806,009806,台新標普500,TPEx,13.9,13.9,13.86,13.86,32000,443640,TPEX_OTC_QUOTES_NO1430_JSON
20260806,009807,台新標普科技精選,TPEx,17.02,17.05,17.0,17.05,191000,3251400,TPEX_OTC_QUOTES_NO1430_JSON
20260806,009814,富邦標普500,TPEx,11.59,11.59,11.54,11.58,381000,4405580,TPEX_OTC_QUOTES_NO1430_JSON
20260806,009815,大華美國MAG7+,TPEx,11.7,11.71,11.65,11.69,2646000,30896080,TPEX_OTC_QUOTES_NO1430_JSON
20260806,009822,華南永昌未來金融,TPEx,9.7,9.71,9.68,9.71,190000,1842570,TPEX_OTC_QUOTES_NO1430_JSON
20260806,009823,群益S&P500,TPEx,10.65,10.65,10.62,10.65,2152000,22888000,TPEX_OTC_QUOTES_NO1430_JSON
20260806,009825,聯邦美國金融創新,TPEx,10.03,10.04,9.99,10.02,6929000,69456150,TPEX_OTC_QUOTES_NO1430_JSON
20260806,020001,富邦存股雙十N,TPEx,26.35,26.35,26.35,26.35,1000,26350,TPEX_OTC_QUOTES_NO1430_JSON
20260806,020025,統一亞洲半導體N,TPEx,36.35,36.35,35.53,36.26,34000,1226660,TPEX_OTC_QUOTES_NO1430_JSON
20260806,020033,統一恒生科期N,TPEx,3.88,3.88,3.84,3.84,21000,81000,TPEX_OTC_QUOTES_NO1430_JSON
20260806,020035,元大上櫃ESG高息N,TPEx,12.7,12.89,12.66,12.89,48000,617460,TPEX_OTC_QUOTES_NO1430_JSON
20260806,020040,元大上櫃ESG龍頭N,TPEx,11.39,11.39,11.39,11.39,5000,56950,TPEX_OTC_QUOTES_NO1430_JSON
20260806,020041,兆豐半導體氣候N,TPEx,18.29,18.56,18.29,18.43,31000,571500,TPEX_OTC_QUOTES_NO1430_JSON
20260806,1240,茂生農經,TPEx,55.0,55.0,55.0,55.0,1000,55000,TPEX_OTC_QUOTES_NO1430_JSON
20260806,1264,德麥,TPEx,255.5,255.5,255.0,255.0,11000,2807000,TPEX_OTC_QUOTES_NO1430_JSON
20260806,1268,漢來美食,TPEx,170.0,170.5,169.5,170.5,25000,4240500,TPEX_OTC_QUOTES_NO1430_JSON
20260806,1294,漢田生技,TPEx,56.7,56.7,56.0,56.2,13000,730100,TPEX_OTC_QUOTES_NO1430_JSON
20260806,1295,生合,TPEx,46.25,46.4,46.0,46.2,36000,1661950,TPEX_OTC_QUOTES_NO1430_JSON
20260806,1336,台翰,TPEx,15.2,15.2,15.0,15.1,78000,1176150,TPEX_OTC_QUOTES_NO1430_JSON
20260806,1565,精華,TPEx,93.0,93.4,92.5,93.1,40000,3717400,TPEX_OTC_QUOTES_NO1430_JSON
20260806,1569,濱川,TPEx,42.65,46.0,42.65,44.5,529000,23376100,TPEX_OTC_QUOTES_NO1430_JSON
