date,ticker,name,market,open,high,low,close,volume
20260512,0050,元大台灣50,TWSE,96.85,97.35,95.5,96.85,102303450
20260512,0051,元大中型100,TWSE,135.55,136.95,134.25,134.6,101481
20260512,0052,富邦科技,TWSE,57.05,57.4,56.1,56.9,42873369
20260512,0053,元大電子,TWSE,224.4,225.7,221.35,224.9,55606
20260512,0055,元大MSCI金融,TWSE,34.0,34.13,33.45,33.45,511966
20260512,0056,元大高股息,TWSE,45.79,45.95,45.24,45.58,71013037
20260512,0057,富邦摩台,TWSE,287.25,289.15,285.75,288.85,49355
20260512,0061,元大寶滬深,TWSE,25.28,25.37,25.2,25.3,323923
20260512,1101,台泥,TWSE,25.45,25.5,24.85,24.95,28275194
20260512,1102,亞泥,TWSE,34.75,34.9,34.6,34.6,7762086
20260512,1103,嘉泥,TWSE,13.45,13.45,13.25,13.3,341516
20260512,1104,環泥,TWSE,28.2,28.55,28.05,28.2,986410
20260512,1108,幸福,TWSE,14.55,14.55,14.15,14.2,1201937
20260512,1109,信大,TWSE,15.4,15.4,15.3,15.3,72174
20260512,1110,東泥,TWSE,15.3,15.3,14.7,15.0,136038
20260512,1201,味全,TWSE,12.3,12.3,12.15,12.15,382614
20260512,1203,味王,TWSE,42.95,43.3,42.6,42.9,46358
20260512,1210,大成,TWSE,52.3,52.6,52.0,52.1,2474523
20260512,1213,大飲,TWSE,8.62,8.77,8.4,8.7,30120
20260512,1215,卜蜂,TWSE,133.5,135.5,132.0,135.0,1193914
20260512,1216,統一,TWSE,73.9,74.7,73.1,73.1,15905294
20260512,1217,愛之味,TWSE,9.7,9.76,9.65,9.67,803993
20260512,1218,泰山,TWSE,19.1,19.1,18.85,18.9,873355
20260512,1219,福壽,TWSE,13.35,13.35,13.2,13.2,549554
20260512,1220,台榮,TWSE,12.35,12.35,12.25,12.3,95952
20260512,1225,福懋油,TWSE,32.0,32.1,31.4,31.55,251191
20260512,1227,佳格,TWSE,28.95,29.1,28.75,28.8,1196785
20260512,1229,聯華,TWSE,41.2,41.2,40.35,40.5,4754538
20260512,1231,聯華食,TWSE,87.0,87.0,85.9,86.3,286616
20260512,1232,大統益,TWSE,148.0,148.0,147.5,147.5,79257
20260512,1233,天仁,TWSE,28.55,28.9,28.55,28.65,29334
20260512,1234,黑松,TWSE,35.05,35.05,34.85,34.9,192446
20260512,1235,興泰,TWSE,44.2,44.5,44.2,44.3,3114
