date,ticker,name,market,open,high,low,close,volume,turnover
20250821,1101,台泥,listed,23.4,23.5,23.15,23.2,29698001.0,689925834.0
20250821,1102,亞泥,listed,38.5,38.6,38.05,38.15,5634131.0,215226653.0
20250821,1103,嘉泥,listed,13.5,13.6,13.45,13.5,437418.0,5906057.0
20250821,1104,環泥,listed,28.35,29.4,28.35,29.25,1625418.0,47156242.0
20250821,1108,幸福,listed,15.5,15.55,15.4,15.45,239884.0,3712184.0
20250821,1109,信大,listed,15.9,15.95,15.75,15.75,110787.0,1754037.0
20250821,1110,東泥,listed,17.5,17.65,17.45,17.65,82000.0,1439100.0
20250821,1201,味全,listed,15.55,15.7,15.55,15.6,323655.0,5056962.0
20250821,1203,味王,listed,40.45,40.45,39.55,39.75,16312.0,651168.0
20250821,1210,大成,listed,53.5,54.1,53.5,54.0,2020787.0,108890459.0
20250821,1213,大飲,listed,12.2,12.65,12.2,12.4,10101.0,125412.0
20250821,1215,卜蜂,listed,137.0,140.0,135.5,137.5,1067288.0,147184127.0
20250821,1216,統一,listed,77.7,78.3,77.3,77.8,9005381.0,699604156.0
20250821,1217,愛之味,listed,10.95,11.1,10.95,11.05,481620.0,5309490.0
20250821,1218,泰山,listed,18.7,18.95,18.7,18.8,644229.0,12129232.0
20250821,1219,福壽,listed,13.6,13.85,13.6,13.85,149625.0,2058113.0
20250821,1220,台榮,listed,13.2,13.25,13.15,13.2,76270.0,1005959.0
20250821,1225,福懋油,listed,29.95,30.9,29.95,30.85,189433.0,5795372.0
20250821,1227,佳格,listed,30.3,30.6,30.3,30.5,363231.0,11081158.0
20250821,1229,聯華,listed,46.85,48.0,46.7,47.75,1368781.0,65142475.0
20250821,1231,聯華食,listed,136.5,141.0,136.5,139.0,1180796.0,164048232.0
20250821,1232,大統益,listed,149.0,149.0,148.5,149.0,35611.0,5303362.0
20250821,1233,天仁,listed,30.9,30.9,30.7,30.7,17070.0,525314.0
20250821,1234,黑松,listed,39.35,39.85,39.2,39.2,91726.0,3608221.0
20250821,1235,興泰,listed,62.3,62.3,62.3,62.3,4373.0,272560.0
20250821,1236,宏亞,listed,20.9,20.95,20.9,20.95,10504.0,219448.0
20250821,1256,鮮活果汁-KY,listed,118.0,118.5,118.0,118.5,17075.0,2017980.0
20250821,1301,台塑,listed,38.55,41.2,38.5,40.55,50834821.0,2061400168.0
20250821,1303,南亞,listed,41.8,43.35,41.5,42.3,100178494.0,4240573249.0
20250821,1304,台聚,listed,10.75,11.7,10.75,11.3,13349986.0,153921840.0
20250821,1305,華夏,listed,11.55,12.3,11.55,11.95,2859855.0,34589006.0
20250821,1307,三芳,listed,31.75,32.3,31.75,32.1,833737.0,26776358.0
20250821,1308,亞聚,listed,12.25,13.2,12.25,12.75,4704786.0,59660110.0
20250821,1309,台達化,listed,11.75,12.6,11.75,12.35,1916743.0,23803582.0
20250821,1310,台苯,listed,9.75,10.15,9.64,9.95,2525163.0,25183680.0
20250821,1312,國喬,listed,10.0,10.9,10.0,10.45,8798733.0,92975318.0
20250821,1313,聯成,listed,10.6,11.25,10.6,11.0,6407480.0,70564735.0
20250821,1314,中石化,listed,7.26,7.49,7.26,7.42,18611451.0,138352884.0
20250821,1315,達新,listed,65.8,66.0,65.7,65.7,8673.0,570770.0
20250821,1316,上曜,listed,13.25,13.5,13.2,13.3,2474334.0,32982397.0
20250821,1319,東陽,listed,96.1,98.0,96.0,97.3,1455002.0,141517816.0
20250821,1321,大洋,listed,38.0,38.1,37.8,37.9,172187.0,6527615.0
20250821,1323,永裕,listed,19.6,19.75,19.55,19.75,51573.0,1014272.0
20250821,1324,地球,listed,10.6,10.7,10.6,10.65,83375.0,887828.0
20250821,1325,恆大,listed,28.85,29.3,28.7,29.0,592796.0,17243179.0
20250821,1326,台化,listed,28.4,30.9,28.35,30.9,54655473.0,1669562175.0
20250821,1337,再生-KY,listed,5.26,5.4,5.26,5.36,192473.0,1032664.0
20250821,1338,廣華-KY,listed,23.0,23.1,23.0,23.1,23170.0,534014.0
20250821,1339,昭輝,listed,46.0,46.0,45.55,45.7,39703.0,1813532.0
20250821,1340,勝悅-KY,listed,6.25,6.33,6.25,6.31,78691.0,496525.0
20250821,1341,富林-KY,listed,64.5,65.7,63.7,63.7,3101.0,200413.0
20250821,1342,八貫,listed,84.0,84.7,84.0,84.1,51594.0,4351131.0
20250821,1402,遠東新,listed,27.8,28.05,27.8,27.85,4349894.0,121265510.0
20250821,1409,新纖,listed,16.75,17.4,16.55,16.6,37247268.0,629970310.0
20250821,1410,南染,listed,34.8,35.2,34.8,34.95,18193.0,635589.0
20250821,1413,宏洲,listed,11.35,11.45,11.1,11.35,116438.0,1305466.0
20250821,1414,東和,listed,16.9,17.35,16.9,17.25,669573.0,11464940.0
20250821,1416,廣豐,listed,11.55,11.65,11.55,11.6,108633.0,1258371.0
20250821,1417,嘉裕,listed,8.11,8.2,8.11,8.15,147454.0,1204081.0
20250821,1418,東華,listed,22.6,22.6,22.0,22.2,60240.0,1333740.0
20250821,1419,新紡,listed,53.2,54.0,53.1,53.8,232587.0,12484172.0
20250821,1423,利華,listed,37.75,38.1,37.7,38.1,28007.0,1057264.0
20250821,1432,大魯閣,listed,16.7,16.8,16.7,16.75,51853.0,869227.0
20250821,1434,福懋,listed,15.8,16.2,15.8,16.05,1180117.0,18952075.0
20250821,1435,中福,listed,30.05,30.05,30.05,30.05,4569.0,136221.0
20250821,1436,華友聯,listed,72.4,72.4,71.6,71.9,102679.0,7373782.0
20250821,1437,勤益控,listed,29.5,29.55,29.4,29.45,12047931.0,354812772.0
20250821,1438,三地開發,listed,37.55,37.6,37.5,37.55,20504.0,769647.0
20250821,1439,雋揚,listed,29.9,29.95,29.35,29.35,32099.0,948939.0
20250821,1440,南紡,listed,14.0,14.25,13.95,14.0,975498.0,13757358.0
20250821,1441,大東,listed,11.4,11.5,11.4,11.5,10408.0,119410.0
20250821,1442,名軒,listed,59.0,59.6,56.6,57.3,1585201.0,92607549.0
20250821,1443,立益物流,listed,29.6,29.85,29.5,29.85,17284.0,514032.0
20250821,1444,力麗,listed,6.59,7.16,6.59,6.86,4783979.0,33300958.0
20250821,1445,大宇,listed,15.15,15.15,14.95,14.95,49885.0,748681.0
20250821,1446,宏和,listed,21.5,21.7,21.1,21.25,384564.0,8191904.0
20250821,1447,力鵬,listed,5.85,6.23,5.83,5.98,1939803.0,11744338.0
20250821,1449,佳和,listed,11.7,12.3,11.7,12.0,3677424.0,44130739.0
20250821,1451,年興,listed,17.85,17.85,17.8,17.8,108944.0,1940870.0
20250821,1452,宏益,listed,12.05,12.3,11.8,12.25,618972.0,7398009.0
20250821,1453,大將,listed,13.1,13.2,13.05,13.1,32777.0,429576.0
20250821,1454,台富,listed,14.45,14.55,14.35,14.4,12650.0,182508.0
20250821,1455,集盛,listed,9.03,9.5,9.03,9.34,1174971.0,10962060.0
20250821,1456,怡華,listed,12.25,12.25,12.0,12.2,87581.0,1057034.0
20250821,1457,宜進,listed,16.9,16.95,16.9,16.9,114348.0,1933158.0
20250821,1459,聯發,listed,11.95,12.0,11.75,11.95,73370.0,867186.0
20250821,1460,宏遠,listed,6.13,6.16,6.06,6.15,625203.0,3824870.0
20250821,1463,強盛新,listed,19.95,20.0,19.8,19.85,69158.0,1375176.0
20250821,1464,得力,listed,11.7,11.75,11.55,11.55,559386.0,6499674.0
20250821,1465,偉全,listed,13.2,13.35,12.9,13.35,137673.0,1810394.0
20250821,1466,聚隆,listed,15.2,15.65,15.2,15.3,43009.0,658390.0
20250821,1467,南緯,listed,7.52,7.6,7.52,7.56,67191.0,507778.0
20250821,1468,昶和,listed,13.85,13.85,13.5,13.75,45000.0,616200.0
20250821,1470,大統新創,listed,19.95,20.3,19.95,20.3,8426.0,170590.0
20250821,1471,首利,listed,10.1,10.3,10.1,10.2,321919.0,3290084.0
20250821,1472,三洋實業,listed,91.8,92.0,91.8,91.8,15002.0,1378586.0
20250821,1473,台南,listed,24.55,24.65,24.35,24.4,110408.0,2704551.0
20250821,1474,弘裕,listed,12.45,12.5,12.3,12.5,38457.0,477237.0
20250821,1475,業旺,listed,35.0,35.25,34.9,35.1,25626.0,897834.0
20250821,1476,儒鴻,listed,399.0,405.0,399.0,401.5,448465.0,180322659.0
20250821,1477,聚陽,listed,263.5,269.5,261.0,269.0,1578598.0,420746360.0
20250821,1503,士電,listed,174.5,175.5,172.5,175.0,1795410.0,312369073.0
20250821,1504,東元,listed,58.9,63.8,58.3,63.8,59257962.0,3690050410.0
20250821,1506,正道,listed,11.4,11.5,11.4,11.45,164297.0,1877012.0
20250821,1512,瑞利,listed,8.02,8.02,7.81,7.85,38089.0,300671.0
20250821,1513,中興電,listed,165.5,167.0,164.0,164.0,3580404.0,591427339.0
20250821,1514,亞力,listed,103.0,106.0,103.0,105.5,1511533.0,158389820.0
20250821,1515,力山,listed,28.95,30.0,28.55,30.0,143066.0,4246537.0
20250821,1516,川飛,listed,14.1,14.2,14.1,14.2,16588.0,235113.0
20250821,1517,利奇,listed,10.15,10.5,10.15,10.2,377425.0,3907819.0
20250821,1519,華城,listed,616.0,623.0,609.0,610.0,2595554.0,1598821874.0
20250821,1521,大億,listed,24.5,24.8,24.5,24.55,11389.0,280969.0
20250821,1522,堤維西,listed,40.55,41.0,40.3,40.35,811083.0,32865694.0
20250821,1524,耿鼎,listed,29.1,29.3,28.85,29.0,1053019.0,30593751.0
20250821,1525,江申,listed,67.8,67.8,66.8,67.2,33645.0,2254455.0
20250821,1526,日馳,listed,17.8,18.0,17.7,17.85,54272.0,970759.0
20250821,1527,鑽全,listed,31.6,31.65,31.4,31.55,295846.0,9336096.0
20250821,1528,恩德,listed,20.4,21.2,19.85,19.85,19041250.0,389826707.0
20250821,1529,樂事綠能,listed,26.45,26.9,26.3,26.3,359326.0,9538392.0
20250821,1530,亞崴,listed,28.0,28.35,28.0,28.0,26051.0,733461.0
20250821,1531,高林股,listed,12.1,12.25,12.1,12.25,84876.0,1031393.0
20250821,1532,勤美,listed,25.15,25.25,25.05,25.1,476933.0,11996730.0
20250821,1533,車王電,listed,30.2,30.5,30.0,30.0,59318.0,1790478.0
20250821,1535,中宇,listed,57.3,57.3,56.7,56.8,18017.0,1027518.0
20250821,1536,和大,listed,63.5,64.8,63.3,63.3,2199600.0,140409380.0
20250821,1537,廣隆,listed,133.0,133.5,132.0,132.0,263918.0,34979866.0
20250821,1538,正峰,listed,27.0,27.0,26.8,26.8,2900.0,78322.0
20250821,1539,巨庭,listed,18.8,19.05,18.7,19.05,128708.0,2438192.0
20250821,1540,喬福,listed,26.05,26.9,26.05,26.35,345460.0,9190805.0
20250821,1541,錩泰,listed,25.7,25.9,25.5,25.6,21001.0,539175.0
20250821,1558,伸興,listed,97.2,97.2,96.9,96.9,52786.0,4903248.0
20250821,1560,中砂,listed,312.0,334.0,311.0,327.0,9867595.0,3221404060.0
