date,ticker,name,market,open,high,low,close,volume
20260507,0050,元大台灣50,TWSE,97.95,98.4,97.4,97.7,117152238
20260507,0051,元大中型100,TWSE,130.65,131.9,130.65,131.65,58060
20260507,0052,富邦科技,TWSE,57.5,57.75,57.15,57.55,40445236
20260507,0053,元大電子,TWSE,225.95,225.95,224.15,225.5,47918
20260507,0055,元大MSCI金融,TWSE,33.96,34.3,33.96,34.22,467289
20260507,0056,元大高股息,TWSE,44.23,44.77,44.01,44.72,74924610
20260507,0057,富邦摩台,TWSE,289.35,291.7,289.35,291.7,11497
20260507,0061,元大寶滬深,TWSE,24.99,25.08,24.84,24.92,129123
20260507,1101,台泥,TWSE,25.25,25.7,24.95,25.5,37443576
20260507,1102,亞泥,TWSE,35.0,35.3,34.95,34.95,7386318
20260507,1103,嘉泥,TWSE,13.35,13.55,13.35,13.45,383890
20260507,1104,環泥,TWSE,28.35,28.45,27.9,28.3,1523197
20260507,1108,幸福,TWSE,14.6,14.6,14.5,14.6,249931
20260507,1109,信大,TWSE,15.4,15.45,15.3,15.4,136373
20260507,1110,東泥,TWSE,15.05,15.25,14.95,15.1,149079
20260507,1201,味全,TWSE,12.3,12.4,12.2,12.35,585676
20260507,1203,味王,TWSE,43.7,44.0,42.8,43.35,30544
20260507,1210,大成,TWSE,52.0,52.5,51.9,52.3,1287351
20260507,1213,大飲,TWSE,8.85,9.05,8.65,8.85,30133
20260507,1215,卜蜂,TWSE,140.0,140.0,136.5,138.0,2572013
20260507,1216,統一,TWSE,68.7,69.9,68.7,69.4,19155077
20260507,1217,愛之味,TWSE,9.69,9.69,9.62,9.67,799501
20260507,1218,泰山,TWSE,18.75,19.15,18.75,19.05,789302
20260507,1219,福壽,TWSE,13.4,13.45,13.3,13.4,519018
20260507,1220,台榮,TWSE,12.35,12.35,12.25,12.3,149426
20260507,1225,福懋油,TWSE,33.15,33.35,32.6,32.85,308947
20260507,1227,佳格,TWSE,28.75,28.95,28.7,28.85,914854
20260507,1229,聯華,TWSE,41.35,41.75,41.15,41.7,3190981
20260507,1231,聯華食,TWSE,86.5,86.7,85.3,86.7,696874
20260507,1232,大統益,TWSE,148.0,149.0,148.0,148.0,110845
20260507,1233,天仁,TWSE,29.0,29.2,28.8,28.8,29520
20260507,1234,黑松,TWSE,35.05,35.25,35.05,35.25,192246
20260507,1235,興泰,TWSE,43.55,44.8,43.1,44.8,16450
20260507,1236,宏亞,TWSE,26.15,26.4,26.05,26.35,66398
20260507,1256,鮮活果汁-KY,TWSE,166.5,168.0,165.0,168.0,86182
20260507,1301,台塑,TWSE,50.7,50.8,49.35,49.55,27679070
20260507,1303,南亞,TWSE,94.1,94.6,90.2,90.3,74376118
20260507,1304,台聚,TWSE,12.85,13.1,12.7,13.0,10936970
20260507,1305,華夏,TWSE,13.0,13.05,12.7,13.0,5420421
20260507,1307,三芳,TWSE,31.4,31.6,31.2,31.5,784915
20260507,1308,亞聚,TWSE,13.45,13.85,13.4,13.75,3750392
20260507,1309,台達化,TWSE,17.6,17.9,17.1,17.4,10704482
20260507,1310,台苯,TWSE,8.68,8.88,8.55,8.88,3712795
20260507,1312,國喬,TWSE,11.6,12.15,11.5,12.1,5809364
20260507,1313,聯成,TWSE,10.75,11.2,10.65,11.1,5196860
20260507,1314,中石化,TWSE,7.23,7.29,7.17,7.25,15765137
20260507,1315,達新,TWSE,62.3,62.3,61.5,61.5,65018
20260507,1316,上曜,TWSE,11.55,11.55,11.25,11.35,2466302
20260507,1319,東陽,TWSE,76.1,80.2,75.6,80.0,6288537
20260507,1321,大洋,TWSE,29.3,29.55,29.25,29.5,178531
20260507,1323,永裕,TWSE,19.6,19.6,18.95,19.25,338616
20260507,1324,地球,TWSE,10.3,10.35,10.15,10.2,226910
20260507,1325,恆大,TWSE,26.5,26.85,26.4,26.55,176811
20260507,1326,台化,TWSE,51.0,51.1,49.4,49.45,28788176
20260507,1337,再生-KY,TWSE,5.0,5.05,4.93,5.03,356485
20260507,1338,廣華-KY,TWSE,15.8,16.1,15.8,16.05,109445
20260507,1339,昭輝,TWSE,40.1,41.0,40.1,40.55,122451
20260507,1340,勝悅-KY,TWSE,5.55,5.84,5.55,5.8,238066
20260507,1341,富林-KY,TWSE,61.9,62.0,61.3,61.8,12127
20260507,1342,八貫,TWSE,94.8,96.0,94.1,95.6,525680
20260507,1402,遠東新,TWSE,25.9,26.15,25.9,26.0,12458181
20260507,1409,新纖,TWSE,17.0,17.0,16.75,16.8,6292336
20260507,1410,南染,TWSE,28.95,28.95,27.85,28.0,307588
20260507,1413,宏洲,TWSE,9.65,9.65,9.64,9.64,5101
20260507,1414,東和,TWSE,16.55,16.65,16.3,16.6,286339
20260507,1416,廣豐,TWSE,11.35,11.4,11.3,11.3,232094
20260507,1417,嘉裕,TWSE,8.82,8.85,8.6,8.77,184814
20260507,1418,東華,TWSE,19.7,19.7,18.65,18.9,25902
20260507,1419,新紡,TWSE,63.8,64.3,63.5,64.3,77575
20260507,1423,利華,TWSE,40.85,41.7,40.85,41.05,16366
20260507,1432,大魯閣,TWSE,16.8,16.85,16.7,16.75,232875
20260507,1434,福懋,TWSE,16.0,16.0,15.85,15.95,1783805
20260507,1436,華友聯,TWSE,49.45,49.45,48.65,49.05,383149
20260507,1437,勤益控,TWSE,29.35,29.45,29.05,29.1,186322
20260507,1438,三地開發,TWSE,20.3,20.5,19.1,20.1,284248
20260507,1439,雋揚,TWSE,26.3,26.6,25.85,26.4,21158
20260507,1440,南紡,TWSE,12.55,12.55,12.25,12.4,3386115
20260507,1441,大東,TWSE,9.87,9.94,9.81,9.82,94963
20260507,1442,名軒,TWSE,26.6,26.9,26.2,26.75,420244
20260507,1443,立益物流,TWSE,23.85,25.75,23.85,25.75,128943
20260507,1444,力麗,TWSE,6.0,6.01,5.95,5.98,773228
20260507,1445,大宇,TWSE,12.8,12.8,12.6,12.75,81236
20260507,1446,宏和,TWSE,15.65,15.8,15.6,15.75,199571
20260507,1447,力鵬,TWSE,4.96,5.0,4.93,4.98,750124
20260507,1449,佳和,TWSE,13.05,13.15,12.7,13.1,1070093
20260507,1451,年興,TWSE,16.7,16.9,16.7,16.85,68318
20260507,1452,宏益,TWSE,11.15,11.3,11.1,11.2,149802
20260507,1453,大將,TWSE,11.85,11.85,11.65,11.7,72840
20260507,1454,台富,TWSE,13.9,13.9,13.5,13.65,50901
20260507,1455,集盛,TWSE,8.06,8.14,8.01,8.11,639713
20260507,1456,怡華,TWSE,13.3,14.2,12.7,14.2,246686
20260507,1457,宜進,TWSE,14.5,14.55,14.4,14.55,119069
20260507,1459,聯發,TWSE,11.95,11.95,11.8,11.9,165663
20260507,1460,宏遠,TWSE,7.06,7.28,7.06,7.28,1756666
20260507,1463,強盛新,TWSE,18.2,18.6,18.2,18.6,82871
20260507,1464,得力,TWSE,9.95,10.1,9.94,10.05,412898
20260507,1465,偉全,TWSE,12.25,12.45,12.25,12.3,67764
20260507,1466,聚隆,TWSE,15.9,16.0,15.45,15.95,164127
20260507,1467,南緯,TWSE,7.16,7.25,7.14,7.14,256150
20260507,1468,昶和,TWSE,12.2,12.55,12.0,12.5,63021
20260507,1470,大統新創,TWSE,22.4,22.85,22.2,22.25,42001
20260507,1471,首利,TWSE,11.05,11.45,11.0,11.4,1232418
20260507,1472,三洋實業,TWSE,91.0,91.4,90.5,91.3,35568
20260507,1473,台南,TWSE,20.7,20.7,20.5,20.7,120494
20260507,1474,弘裕,TWSE,9.96,9.99,9.94,9.97,130809
20260507,1475,業旺,TWSE,27.35,27.55,27.3,27.4,41219
20260507,1476,儒鴻,TWSE,331.0,338.0,331.0,335.0,992262
20260507,1477,聚陽,TWSE,212.0,224.0,212.0,220.5,3237566
20260507,1503,士電,TWSE,198.0,202.0,196.5,199.5,2336297
20260507,1504,東元,TWSE,67.9,74.0,67.9,74.0,43629834
20260507,1506,正道,TWSE,10.5,10.6,10.4,10.5,286693
20260507,1512,瑞利,TWSE,7.3,7.34,7.24,7.28,105493
20260507,1513,中興電,TWSE,157.0,158.0,155.5,156.5,5840853
20260507,1514,亞力,TWSE,121.5,125.0,119.0,119.5,7529426
20260507,1515,力山,TWSE,22.1,22.1,21.7,22.0,571958
20260507,1516,川飛,TWSE,21.8,22.25,21.7,21.85,185190
20260507,1517,利奇,TWSE,10.25,10.3,10.15,10.2,241344
20260507,1519,華城,TWSE,900.0,910.0,888.0,891.0,2256806
20260507,1521,大億,TWSE,24.55,25.15,24.4,24.85,37407
20260507,1522,堤維西,TWSE,31.1,34.15,31.05,34.15,3033993
20260507,1524,耿鼎,TWSE,28.7,30.8,28.4,30.25,3691141
20260507,1525,江申,TWSE,62.3,62.3,61.5,62.3,37003
20260507,1526,日馳,TWSE,16.05,16.15,15.65,15.75,274550
20260507,1527,鑽全,TWSE,32.55,32.65,32.35,32.45,176629
20260507,1528,恩德,TWSE,28.15,28.4,27.6,27.7,6715664
20260507,1529,樂事綠能,TWSE,22.75,22.9,22.5,22.85,646439
20260507,1530,亞崴,TWSE,26.5,26.5,25.95,25.95,42663
20260507,1531,高林股,TWSE,12.95,13.15,12.85,13.0,143805
20260507,1532,勤美,TWSE,20.7,20.9,20.5,20.8,915114
20260507,1533,車王電,TWSE,34.0,34.2,33.6,33.9,394221
20260507,1535,中宇,TWSE,50.6,50.9,50.2,50.4,86550
20260507,1536,和大,TWSE,55.5,56.1,55.3,55.5,2251396
20260507,1537,廣隆,TWSE,122.5,123.0,122.0,123.0,79599
20260507,1538,正峰,TWSE,12.35,12.5,11.7,12.2,100110
20260507,1539,巨庭,TWSE,15.95,16.0,15.65,15.8,98603
20260507,1540,喬福,TWSE,21.1,21.2,20.9,21.15,221455
20260507,1541,錩泰,TWSE,23.25,23.25,22.9,23.25,71196
20260507,1558,伸興,TWSE,91.4,91.9,91.1,91.3,38285
20260507,1560,中砂,TWSE,582.0,595.0,563.0,577.0,2910067
20260507,1563,巧新,TWSE,42.4,43.75,41.65,43.55,1870291
20260507,1568,倉佑,TWSE,29.05,29.9,29.05,29.45,440073
20260507,1582,信錦,TWSE,88.0,90.4,86.8,88.7,3455319
20260507,1583,程泰,TWSE,48.9,48.9,48.45,48.45,40640
20260507,1587,吉茂,TWSE,33.2,33.2,32.35,32.55,356497
20260507,1590,亞德客-KY,TWSE,1455.0,1510.0,1445.0,1490.0,1338412
20260507,1597,直得,TWSE,180.0,180.5,170.0,180.5,2225834
20260507,1598,岱宇,TWSE,20.6,20.95,20.45,20.8,450412
20260507,1603,華電,TWSE,32.3,32.65,31.9,32.65,706423
20260507,1604,聲寶,TWSE,22.75,22.85,22.7,22.85,337368
20260507,1605,華新,TWSE,32.85,35.85,32.6,35.85,105026332
20260507,1608,華榮,TWSE,33.05,34.7,32.8,34.3,9305447
20260507,1609,大亞,TWSE,33.0,34.4,32.9,34.05,6676214
20260507,1611,中電,TWSE,11.8,11.9,11.7,11.9,712598
20260507,1612,宏泰,TWSE,36.95,37.5,36.8,37.2,1950220
20260507,1614,三洋電,TWSE,31.85,32.25,31.75,31.95,177589
20260507,1615,大山,TWSE,45.0,45.5,45.0,45.5,207291
20260507,1616,億泰,TWSE,21.8,22.45,21.7,22.35,914342
20260507,1617,榮星,TWSE,15.1,15.15,14.9,15.05,243687
20260507,1618,合機,TWSE,38.45,39.75,38.3,39.7,1070604
20260507,1623,大東電,TWSE,247.0,247.0,244.5,246.0,135730
20260507,1626,艾美特-KY,TWSE,10.95,11.2,10.9,11.15,78149
20260507,1702,南僑,TWSE,34.55,34.6,34.35,34.35,555560
20260507,1707,葡萄王,TWSE,112.5,113.0,112.0,112.5,172128
20260507,1708,東鹼,TWSE,39.2,39.2,37.7,38.1,4980963
20260507,1709,和益,TWSE,18.5,18.55,18.45,18.5,498747
20260507,1710,東聯,TWSE,12.35,12.45,12.05,12.35,3670505
20260507,1711,永光,TWSE,63.0,63.0,61.7,62.0,5775077
20260507,1712,興農,TWSE,42.0,42.45,41.9,42.3,787779
20260507,1713,國化,TWSE,46.35,48.0,46.25,47.35,245568
20260507,1714,和桐,TWSE,9.21,9.23,9.02,9.14,4781762
20260507,1717,長興,TWSE,80.7,83.3,79.5,79.7,48318492
20260507,1718,中纖,TWSE,6.37,6.41,6.25,6.35,6233106
20260507,1720,生達,TWSE,61.0,61.4,60.9,61.2,236313
20260507,1721,三晃,TWSE,28.45,30.0,27.45,30.0,4310558
20260507,1722,台肥,TWSE,46.9,47.85,46.45,46.8,4965166
20260507,1723,中碳,TWSE,78.6,79.3,78.3,78.7,528358
20260507,1725,元禎,TWSE,30.75,33.8,30.75,31.7,1264082
20260507,1726,永記,TWSE,75.7,76.3,75.7,76.0,20509
20260507,1727,中華化,TWSE,78.2,83.0,76.6,78.2,9981149
20260507,1730,花仙子,TWSE,52.9,53.0,52.7,52.9,71537
20260507,1731,美吾華,TWSE,21.7,21.8,21.65,21.75,118992
20260507,1732,毛寶,TWSE,26.4,26.4,25.8,26.4,151784
20260507,1733,五鼎,TWSE,28.2,28.65,28.15,28.25,121363
20260507,1734,杏輝,TWSE,31.0,31.0,30.65,30.75,377267
20260507,1735,日勝化,TWSE,26.1,26.7,25.6,25.9,553073
20260507,1736,喬山,TWSE,123.0,130.5,123.0,130.0,825575
20260507,1737,臺鹽,TWSE,31.55,31.7,31.5,31.55,105555
20260507,1752,南光,TWSE,34.0,34.0,33.45,33.5,126752
20260507,1760,寶齡富錦,TWSE,65.7,65.9,65.1,65.9,140182
20260507,1762,中化生,TWSE,35.25,35.25,35.25,35.25,269846
20260507,1773,勝一,TWSE,176.0,178.5,174.0,176.5,765573
20260507,1776,展宇,TWSE,17.2,17.45,16.95,17.35,175771
20260507,1783,和康生,TWSE,39.2,39.7,39.2,39.7,40298
20260507,1786,科妍,TWSE,57.5,57.6,56.6,57.6,277267
20260507,1789,神隆,TWSE,20.0,20.05,19.55,19.95,1639985
20260507,1795,美時,TWSE,227.5,237.0,226.5,233.0,3906630
20260507,1802,台玻,TWSE,72.6,75.0,70.7,70.8,148214300
20260507,1805,寶徠,TWSE,10.75,10.9,10.65,10.75,209985
20260507,1806,冠軍,TWSE,8.2,8.25,8.15,8.22,539121
20260507,1808,潤隆,TWSE,28.3,28.4,28.05,28.4,1182735
20260507,1809,中釉,TWSE,37.3,37.4,33.25,34.5,39198080
20260507,1810,和成,TWSE,18.95,18.95,18.4,18.55,1431251
20260507,1817,凱撒衛,TWSE,38.4,38.6,38.4,38.6,28655
20260507,1903,士紙,TWSE,49.3,49.65,49.25,49.5,116162
20260507,1904,正隆,TWSE,17.5,17.65,17.2,17.55,2409017
20260507,1905,華紙,TWSE,12.75,12.8,12.35,12.7,3777998
20260507,1906,寶隆,TWSE,11.2,11.2,10.95,11.0,261011
20260507,1907,永豐餘,TWSE,23.6,24.1,23.5,24.05,1324186
20260507,1909,榮成,TWSE,8.93,9.18,8.8,9.16,4351962
20260507,2002,中鋼,TWSE,18.8,18.95,18.65,18.85,50917229
20260507,2006,東和鋼鐵,TWSE,67.2,67.8,67.1,67.6,2230189
20260507,2007,燁興,TWSE,7.3,7.41,7.3,7.38,272703
20260507,2008,高興昌,TWSE,27.6,28.0,27.6,27.65,17199
20260507,2009,第一銅,TWSE,39.0,39.3,38.5,39.3,2212577
20260507,2010,春源,TWSE,24.95,24.95,24.7,24.85,1350966
20260507,2012,春雨,TWSE,15.1,15.3,15.0,15.1,69477
20260507,2013,中鋼構,TWSE,42.6,43.2,42.6,42.95,112141
20260507,2014,中鴻,TWSE,18.1,18.25,17.75,18.2,6890408
20260507,2015,豐興,TWSE,61.6,62.6,61.6,62.5,284282
20260507,2017,官田鋼,TWSE,8.8,8.86,8.64,8.84,826031
20260507,2020,美亞,TWSE,21.8,21.9,21.65,21.85,609599
20260507,2022,聚亨,TWSE,8.08,8.09,7.98,8.09,812117
20260507,2023,燁輝,TWSE,13.95,14.0,13.85,14.0,1825761
20260507,2024,志聯,TWSE,13.9,13.95,13.9,13.95,10116
20260507,2025,千興,TWSE,11.4,11.95,11.4,11.95,1261537
20260507,2027,大成鋼,TWSE,38.55,39.2,38.25,39.1,30542417
20260507,2028,威致,TWSE,17.35,17.35,16.85,17.1,146473
20260507,2029,盛餘,TWSE,20.1,20.25,19.95,20.15,363936
20260507,2030,彰源,TWSE,16.2,16.5,15.85,16.4,1321810
20260507,2031,新光鋼,TWSE,39.45,39.8,39.1,39.75,774012
20260507,2032,新鋼,TWSE,16.25,16.75,16.15,16.75,1449332
20260507,2033,佳大,TWSE,15.4,15.4,14.9,15.15,543263
20260507,2034,允強,TWSE,21.3,21.7,21.1,21.55,1668115
20260507,2038,海光,TWSE,14.0,14.25,13.9,14.2,450168
20260507,2049,上銀,TWSE,319.0,325.0,313.5,318.0,6305514
20260507,2059,川湖,TWSE,4840.0,4840.0,4840.0,4840.0,448657
20260507,2062,橋椿,TWSE,21.25,21.25,20.7,20.7,325433
20260507,2069,運錩,TWSE,18.75,19.0,18.45,18.9,462236
20260507,2072,世紀風電,TWSE,180.0,181.5,176.5,179.0,527916
20260507,2101,南港,TWSE,33.4,35.0,33.2,34.7,1956361
20260507,2102,泰豐,TWSE,18.5,18.75,18.25,18.7,482966
20260507,2103,台橡,TWSE,19.95,19.95,19.0,19.25,5911029
20260507,2104,國際中橡,TWSE,10.3,10.5,10.2,10.4,2985877
20260507,2105,正新,TWSE,31.05,32.1,30.85,32.0,10173098
20260507,2106,建大,TWSE,17.2,17.5,17.15,17.5,816093
20260507,2107,厚生,TWSE,26.05,26.5,26.05,26.5,541723
20260507,2108,南帝,TWSE,26.85,27.2,26.45,26.8,1413691
20260507,2109,華豐,TWSE,14.0,14.0,13.9,14.0,354124
20260507,2114,鑫永銓,TWSE,88.8,88.8,87.7,87.8,38070
20260507,2115,六暉-KY,TWSE,21.15,22.9,21.15,21.45,251338
20260507,2201,裕隆,TWSE,27.05,27.8,27.0,27.7,4105622
20260507,2204,中華,TWSE,54.5,55.2,54.0,55.0,1414862
20260507,2206,三陽工業,TWSE,57.2,57.9,56.9,57.9,1119600
20260507,2207,和泰車,TWSE,473.5,487.0,473.0,487.0,539232
20260507,2208,台船,TWSE,20.4,20.8,20.1,20.8,4392847
20260507,2211,長榮鋼,TWSE,98.5,99.3,98.5,99.1,569278
20260507,2227,裕日車,TWSE,52.5,53.5,52.5,52.6,58202
20260507,2228,劍麟,TWSE,88.8,91.0,88.7,90.5,242688
20260507,2231,為升,TWSE,118.0,121.5,117.0,118.0,1111887
20260507,2233,宇隆,TWSE,310.0,315.5,290.0,295.0,1803309
20260507,2236,百達-KY,TWSE,134.0,136.0,132.0,135.0,436353
20260507,2239,英利-KY,TWSE,22.55,22.55,22.3,22.4,62500
20260507,2241,艾姆勒,TWSE,30.3,30.7,29.7,30.7,762352
20260507,2243,宏旭-KY,TWSE,26.5,26.95,25.7,26.4,1167660
20260507,2247,汎德永業,TWSE,213.0,215.0,212.0,215.0,109420
20260507,2248,華勝-KY,TWSE,54.7,54.7,54.1,54.4,31006
20260507,2250,IKKA-KY,TWSE,65.0,65.5,64.5,64.5,37019
20260507,2254,巨鎧精密-創,TWSE,69.0,69.1,66.7,68.2,56049
20260507,2258,鴻華先進-創,TWSE,28.4,28.5,28.0,28.3,758894
20260507,2301,光寶科,TWSE,188.0,203.5,185.5,203.5,53993413
20260507,2302,麗正,TWSE,20.1,20.65,19.9,20.15,2387951
20260507,2303,聯電,TWSE,97.4,98.8,93.0,96.5,325904228
20260507,2305,全友,TWSE,16.85,16.85,16.05,16.2,2415655
20260507,2308,台達電,TWSE,2275.0,2370.0,2250.0,2280.0,15656408
20260507,2312,金寶,TWSE,28.4,29.25,28.2,28.55,44192450
20260507,2313,華通,TWSE,248.0,253.0,237.0,249.5,65353833
20260507,2314,台揚,TWSE,13.8,13.8,12.8,12.95,786356
20260507,2316,楠梓電,TWSE,119.0,119.5,115.0,116.5,5141966
20260507,2317,鴻海,TWSE,255.0,258.0,250.0,253.5,128767846
20260507,2321,東訊,TWSE,13.0,13.0,12.4,13.0,15559
20260507,2323,中環,TWSE,10.7,10.95,10.6,10.85,7006642
20260507,2324,仁寶,TWSE,29.3,29.5,29.0,29.45,49285993
20260507,2327,國巨*,TWSE,345.5,371.5,337.5,371.5,52950937
20260507,2328,廣宇,TWSE,55.0,55.5,53.2,53.6,14650508
20260507,2329,華泰,TWSE,63.5,63.7,61.7,62.3,19325372
20260507,2330,台積電,TWSE,2335.0,2345.0,2310.0,2310.0,41966283
20260507,2331,精英,TWSE,21.1,21.1,20.45,20.6,3201491
20260507,2332,友訊,TWSE,14.05,14.35,13.95,14.2,3476232
20260507,2337,旺宏,TWSE,172.0,172.0,160.0,164.5,235421135
20260507,2338,光罩,TWSE,50.9,54.3,50.8,54.3,17928655
20260507,2340,台亞,TWSE,40.9,41.95,40.25,40.8,17562170
20260507,2342,茂矽,TWSE,41.75,45.95,40.6,45.95,16079768
20260507,2344,華邦電,TWSE,113.0,117.0,106.5,114.0,338649833
20260507,2345,智邦,TWSE,2495.0,2560.0,2465.0,2560.0,3820023
20260507,2347,聯強,TWSE,84.1,84.6,83.0,83.9,5036414
20260507,2348,海悅,TWSE,71.2,71.5,70.7,71.3,254195
20260507,2349,錸德,TWSE,12.5,13.2,12.35,12.8,4943526
20260507,2351,順德,TWSE,157.5,170.5,155.5,166.5,12114491
20260507,2352,佳世達,TWSE,25.85,25.85,25.0,25.2,8710887
20260507,2353,宏碁,TWSE,28.15,28.25,27.9,28.1,22040751
20260507,2354,鴻準,TWSE,64.8,65.3,62.5,63.3,63752113
20260507,2355,敬鵬,TWSE,52.3,54.8,51.3,52.7,18135776
20260507,2356,英業達,TWSE,49.55,50.6,48.5,49.95,42154048
20260507,2357,華碩,TWSE,633.0,655.0,625.0,639.0,9859127
20260507,2359,所羅門,TWSE,122.5,122.5,119.5,120.5,1367129
20260507,2360,致茂,TWSE,2530.0,2530.0,2270.0,2325.0,4128219
20260507,2362,藍天,TWSE,39.15,40.0,39.15,39.95,1035124
20260507,2363,矽統,TWSE,58.7,60.9,57.7,57.9,27127575
20260507,2364,倫飛,TWSE,65.6,65.9,64.5,65.3,170694
20260507,2365,昆盈,TWSE,36.85,37.15,36.05,36.4,3415591
20260507,2367,燿華,TWSE,61.1,61.9,59.3,61.4,32406092
20260507,2368,金像電,TWSE,1460.0,1470.0,1435.0,1450.0,4092588
20260507,2369,菱生,TWSE,31.9,33.25,31.1,33.0,20027439
20260507,2371,大同,TWSE,30.4,30.95,30.4,30.85,17000791
20260507,2373,震旦行,TWSE,57.5,57.6,56.7,56.8,63764
20260507,2374,佳能,TWSE,80.5,81.8,79.3,79.7,8917537
20260507,2375,凱美,TWSE,91.0,96.5,88.2,91.3,11589793
20260507,2376,技嘉,TWSE,311.0,316.5,300.5,309.0,24537224
20260507,2377,微星,TWSE,101.5,103.5,99.1,101.0,17012799
20260507,2379,瑞昱,TWSE,550.0,551.0,535.0,539.0,3701667
20260507,2380,虹光,TWSE,5.65,5.74,5.65,5.65,406678
20260507,2382,廣達,TWSE,349.0,352.5,341.0,344.0,23382815
20260507,2383,台光電,TWSE,5110.0,5115.0,4825.0,4960.0,2630939
20260507,2385,群光,TWSE,129.0,132.5,128.5,131.0,4440003
20260507,2387,精元,TWSE,41.0,41.7,41.0,41.65,852981
20260507,2388,威盛,TWSE,79.9,80.3,75.2,75.6,17707276
20260507,2390,云辰,TWSE,9.51,9.6,9.46,9.55,492040
20260507,2392,正崴,TWSE,39.3,40.95,38.8,40.5,4615775
20260507,2393,億光,TWSE,73.1,73.1,71.9,72.5,2820227
20260507,2395,研華,TWSE,445.0,450.0,423.5,444.0,9165942
20260507,2397,友通,TWSE,59.6,60.4,59.2,59.9,412500
20260507,2399,映泰,TWSE,44.8,44.8,42.7,43.5,19221011
20260507,2401,凌陽,TWSE,25.5,25.75,25.05,25.4,6343689
20260507,2402,毅嘉,TWSE,71.4,73.0,69.6,70.1,8735118
20260507,2404,漢唐,TWSE,999.0,1005.0,985.0,997.0,3370283
20260507,2405,輔信,TWSE,15.3,15.4,15.05,15.35,2436791
20260507,2406,國碩,TWSE,33.2,35.7,32.65,34.9,19751666
20260507,2408,南亞科,TWSE,293.0,296.0,278.0,287.0,197355586
20260507,2409,友達,TWSE,18.3,18.8,18.05,18.35,263748821
20260507,2412,中華電,TWSE,135.5,136.5,135.5,135.5,14117194
20260507,2413,環科,TWSE,44.9,45.8,44.0,45.2,1284869
20260507,2414,精技,TWSE,49.3,49.3,47.65,48.3,814043
20260507,2415,錩新,TWSE,27.3,27.8,27.25,27.6,124725
20260507,2417,圓剛,TWSE,53.3,53.6,51.3,51.6,6681938
20260507,2419,仲琦,TWSE,30.4,31.2,30.05,30.7,2341866
20260507,2420,新巨,TWSE,55.5,56.7,55.0,55.5,557128
20260507,2421,建準,TWSE,149.0,151.5,145.5,149.5,6111240
20260507,2423,固緯,TWSE,64.0,64.7,63.1,64.5,238279
20260507,2424,隴華,TWSE,18.55,18.6,17.3,17.5,477014
20260507,2425,承啟,TWSE,31.05,31.3,30.65,31.0,552052
20260507,2426,鼎元,TWSE,74.8,78.6,73.0,74.0,48812296
20260507,2427,三商電,TWSE,21.55,21.55,21.15,21.35,389951
20260507,2428,興勤,TWSE,185.5,194.5,183.5,188.5,2033394
20260507,2429,銘旺科,TWSE,53.0,54.6,53.0,53.5,276593
